,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율
53,CS홀딩스,기타금융,A000590,12,2022,Annual,364121571,213280099,23841226,47232515,34386484,364121571,33693421,22982073,7222652,3498022,0,330428150,175266452,141658049,15632045,111506,9525,18788498,17143930,4595962,-3457306,90.75,1.06,10.2,1.17,80.82,5.85,8.92,15632045.33,19.18,2.941497049,12.7951136,-2.68284887,2.941497049,-18.85234669,-21.26853722,5.840013872,10.21802664,-20.43830368,-10.81051149,111.3011578,-110.4497528,0.481340481,0.530422278,5.201800435
54,CS홀딩스,기타금융,A000590,12,2023,Annual,383909711,236509696,22914568,42387192,32806870,383909711,36702820,25133517,7189536,657115,0,347206891,171965240,134650387,19128718,89775,8582,22145558,28244135,-51793562,-7824023,90.44,0.39,10.57,0.43,78.3,6.54,11.12,19128717.94,21.7,5.434487154,10.89159144,-4.593706062,5.434487154,8.93171103,9.361400949,5.077878807,-1.883539013,22.36862164,17.8676337,64.74714374,-1226.936254,0.447931467,0.49528176,4.685341344
56,DB,서비스업,A012030,12,2020,Annual,472491491,88595763,48254799,1431330,1853998,472491491,158786944,117921290,17834671,3893183,0,313704547,272445840,209303874,26874196,0,12077934,6271086,18194187,-8980670,-15059994,66.39,17.38,50.62,26.18,76.82,2.39,9.86,26874196,23.18,30.10626831,5.57737738,-10.03093115,30.10626831,4.350499353,99.16282942,48.68133605,14.23037782,45.32083203,42.37951943,-41.31894586,2.607252283,0.576615336,0.868479092,1.715794971
57,DB,서비스업,A012030,12,2021,Annual,601998919,84468030,43747534,3438673,1642245,601998919,164214797,50552474,12346779,4120000,600000,437784123,326914605,265096737,23472667,0,12929409,21705064,18587525,-1050625,-19402734,72.72,11.22,37.51,15.43,81.09,5.78,7.18,23472667.41,18.91,27.40947307,-4.659063662,-11.42142548,27.40947307,3.418324494,-57.13032481,39.55300527,19.99251117,-12.65723075,246.1133207,2.1618883,-88.3012626,0.543048492,0.746748427,1.990774345
58,DB,서비스업,A012030,12,2022,Annual,414317385,114707456,53537541,5729621,1866495,414317385,129333891,110484852,25983981,6309634,0,284983494,401345502,334566971,23608623,0,13092259,5713048,27104962,-242761,-17403779,68.78,12.87,45.38,18.71,83.36,1.58,5.88,23608623.38,16.64,-31.17639053,35.79984759,13.655088,-31.17639053,-21.24102495,118.5547872,-34.90319109,22.76768791,0.579209853,-73.6787323,45.82340575,-76.89365854,0.968690952,1.408311395,3.103173491
59,DB,서비스업,A012030,12,2023,Annual,879384842,315718515,84519919,1484606,3185633,879384842,484173981,436432733,40423557,178096661,0,395210861,458583863,373820998,37022768,0,10020601,20304877,52445093,-1218424,133148846,44.94,21.87,122.51,48.66,81.52,5.97,8.07,37022768.32,18.48,112.249081,175.2380063,70.67460668,112.249081,274.3597113,295.0159005,38.67850922,14.26161766,56.81883691,255.4123298,93.48890067,401.9026944,0.521482565,1.16035238,0.947146854
61,DB하이텍,전기전자,A000990,12,2020,Annual,1178581197,459208127,102419519,51848770,674684075,1178581197,383996685,261704001,36813081,15209836,96717358,794584513,935919766,577034944,239335181,58511000,0,166025591,309982630,-265310218,-75974562,67.42,15.09,48.33,22.38,61.65,23.07,25.57,239335181.3,38.35,8.236957144,7.728719936,9.424707148,8.236957144,-13.56080492,19.11036513,23.25814213,15.91537394,32.01626813,58.66813074,92.44214264,114.0382154,0.794107159,1.177873153,2.437312098
62,DB하이텍,전기전자,A000990,12,2021,Annual,1549937896,815161899,134935586,66017138,657794905,1549937896,443888190,335336853,44247176,33620488,96499920,1106049706,1214682040,679485437,399106778,64222000,0,316891852,393129115,-252766500,-4884073,71.36,11.08,40.13,15.53,55.94,33.35,32.86,399106778.3,44.06,31.50879209,77.51469346,-2.503270883,31.50879209,15.59688074,28.13592903,39.19849782,29.78484739,66.75641932,90.86928111,26.82294972,-4.727943799,0.783697233,1.098216503,2.736459467
63,DB하이텍,전기전자,A000990,12,2022,Annual,2142165862,1327330066,122007611,79031920,752946807,2142165862,507381719,416099502,48542143,26652892,68499960,1634784144,1669476722,741652223,761884807,77174000,0,556227096,730905288,-708793931,-45816866,76.31,6.58,31.04,8.62,44.42,40.59,45.64,761884807.4,55.58,38.20978683,62.83023871,14.46528413,38.20978683,14.30394645,24.08403618,47.80385865,37.44145933,90.89748634,75.52584344,85.91990776,180.4145055,0.77934055,1.021221504,3.290376179
64,DB하이텍,전기전자,A000990,12,2023,Annual,2043378694,1027982955,109613110,81645552,950915130,2043378694,303296256,220150412,50101344,13123799,46833320,1740082438,1154223639,712204456,265437456,84040000,0,264149251,224258156,27488935,-146697210,85.16,5.63,17.43,6.61,61.7,15.65,23,265437456.4,38.3,-4.611555517,-22.55257518,26.29247128,-4.611555517,-40.22325901,-47.09188284,6.441112999,-30.86314869,-65.16042142,-52.51053879,-69.31775434,-103.878269,0.564860367,0.663315492,3.805598045
66,DI동일,유통업,A001530,12,2020,Annual,882559328,263486688,102707461,98734110,298161405,882559328,365891604,238880922,28036831,184305563,17056253,516667724,679668086,592409442,26370790,1941559,821020,24047324,34505039,9797815,-39750459,58.54,25.73,70.82,43.95,87.16,4.75,3.88,26370789.95,12.84,-0.661344093,2.71332255,-2.854147088,-0.661344093,-6.897638933,-9.866683764,4.285533017,-0.76774753,51.24258377,76.11966162,-32.76373699,-143.2752587,0.770110365,1.315483926,1.857566773
67,DI동일,유통업,A001530,12,2021,Annual,993144117,349477508,113828630,142126368,295866911,993144117,419638628,306523415,42899050,230615812,16309032,573505490,813085258,701450573,48592980,2505024,1202003,46334632,23170994,-17650248,11892021,57.75,25.26,73.17,43.75,86.27,8.5,5.98,48592979.66,13.73,12.53001192,32.63573604,-0.769547621,12.53001192,14.68932968,28.31640653,11.00083542,19.62975381,84.26819978,92.68103179,-32.84750671,-280.1447364,0.818698157,1.41774625,1.937584397
68,DI동일,유통업,A001530,12,2022,Annual,997884899,335150513,112756753,137798543,296508119,997884899,378689104,269797533,31549697,204235509,6649435,619195795,829928717,723449679,44754403,1830474,1425503,57491368,38954775,-38471234,-7311474,62.05,24.07,61.16,38.8,87.17,9.64,5.39,44754402.51,12.83,0.477350862,-4.099547087,0.216721768,0.477350862,-9.758282786,-11.98142791,7.966847013,2.071548935,-7.899447616,24.07861144,68.11870479,117.9642688,0.831687821,1.340333258,2.191583302
69,DI동일,유통업,A001530,12,2023,Annual,975653235,307955942,98437923,115217109,295912929,975653235,370119040,290898144,28041555,206180126,5863883,605534194,682872127,620543126,6304538,2279833,1466325,5995806,38438794,-23237433,-12787760,62.06,25.04,61.12,40.35,90.87,0.98,0.92,6304538.05,9.13,-2.227878588,-8.114136767,-0.200733121,-2.227878588,-2.263087031,7.820905835,-2.206345894,-17.71918322,-85.91303296,-89.57094568,-1.32456419,-39.5979006,0.699912738,1.127718523,1.84500675
71,DL,화학,A000210,12,2020,Annual,13901859840,9327817395,203873006,145507033,1457813307,13901859840,10690535920,8367655726,140934000,153133577,1200064563,3211323920,1566148812,1251799226,119049766,0,329000,572657163,1366185206,-1475144250,368863111,23.1,17.14,332.9,74.22,79.93,11.51,7.6,119049765.7,20.07,3.396266629,38.40142725,-27.73589906,3.396266629,59.35765436,95.89771234,-52.33095322,-5.678305805,-12.45425818,-19.37899679,43.47555452,974.45687,0.112657503,0.487695683,0.146498625
72,DL,화학,A000210,12,2021,Annual,8180715294,2512731845,263539391,329716748,1508445024,8180715294,3793988664,1460930582,266381624,535861675,1394066335,4386726630,2358774797,1937318660,193162085,0,442000,728618667,300778141,-175168342,497735394,53.62,36.25,86.49,67.6,82.13,19.18,8.19,193162085.4,17.87,-41.15380684,-73.06195288,3.473127647,-41.15380684,-64.51077203,-82.54074224,36.60181094,50.60987685,62.25322526,27.23470762,-77.98408739,-88.1253415,0.288333564,0.537707269,0.621713718
73,DL,화학,A000210,12,2022,Annual,12004032770,3002744413,606577254,1155096118,3600621634,12004032770,7401228917,2323118787,676393420,575543000,3752956000,4602803853,5173707170,4167603808,284470889,66466000,1450000,98152635,227911058,-2299569337,1204547617,38.34,44.89,160.8,117.07,80.55,2.18,5.5,284470889,19.45,46.73573567,19.50118828,138.6975711,46.73573567,95.07778152,59.0163705,4.925705229,119.3387506,47.27056244,-86.52894313,-24.2261897,1212.77679,0.430997421,1.124033814,0.699033529
74,DL,화학,A000210,12,2023,Annual,12119563560,2818251797,557337843,1000698204,3962864417,12119563560,7586162396,3123550526,581059023,970331000,3377112000,4533401164,5017815821,4091724341,150696392,84904000,2236000,-120978169,325036281,-587632974,240970367,37.41,47.63,167.34,127.35,81.54,-2.65,3,150696392,18.46,0.962433144,-6.144133187,10.06056231,0.962433144,2.498686111,34.45504997,-1.507835033,-3.013145968,-47.02572466,-223.2551413,42.61540614,-74.4459554,0.414026115,1.106854576,0.661443238
76,DN오토모티브,전기전자,A007340,12,2020,Annual,961755008,476131998,148462760,131914944,297018824,961755008,307077824,290885880,107090115,121971560,8106175,654677184,803096377,679033394,69581437,258243,112262,48427398,105541543,-48012398,-13606370,68.07,14.56,46.91,21.39,84.55,7.56,8.66,69581437.12,15.45,5.484948449,10.24594741,-7.132440645,5.484948449,7.503295156,8.388675723,4.564121678,-13.6244285,-13.27244573,-29.085802,16.55879448,-48.88520375,0.835032176,1.22670592,2.61528614
77,DN오토모티브,전기전자,A007340,12,2021,Annual,1484962433,1077073233,161016944,184422721,290539800,1484962433,770989552,558066307,100818820,393468486,3517843,713972881,930752730,780624256,89645343,389104,652529,85081181,40896237,-67941301,445348330,48.08,40.8,107.99,84.87,83.87,12.43,9.63,89645343.41,16.13,54.40132057,126.2131589,-2.181351307,54.40132057,151.0730153,91.85060031,9.057242019,15.89552097,28.83514176,75.68811151,-61.25105258,41.50782679,0.626785371,1.303624766,1.207218344
78,DN오토모티브,전기전자,A007340,12,2022,Annual,4591590752,1775650460,385312108,659977419,711569595,4591590752,3460082192,1358459214,340103270,521110576,1872331503,1131508560,3156376224,2423676521,421528486,52019461,11639832,184899013,152952368,-1745898296,1539563938,24.64,58.96,305.79,239.25,76.79,20.04,13.35,421528485.9,23.21,209.2058526,64.85884205,144.91295,209.2058526,348.784576,143.4225462,58.48060761,239.1208129,370.2179409,117.320694,274.0010799,2469.715726,0.687425425,2.789529249,0.912225794
79,DN오토모티브,전기전자,A007340,12,2023,Annual,4567386501,1740312508,414269401,626773902,749158638,4567386501,3172968753,1404917464,318353344,542662849,1634874106,1394417749,3269243065,2443559361,490389697,66152180,10380908,283445371,356302607,-89884641,-334690063,30.53,53.06,227.55,173.78,74.74,22.44,15,490389697.2,25.26,-0.527143038,-1.990141235,5.282553283,-0.527143038,-8.297879156,3.41992233,23.23528061,3.575836117,16.33607533,53.29739537,132.950043,-94.85166798,0.715779815,2.344521982,1.03034203
81,DRB동일,화학,A004840,12,2020,Annual,776434763,360352120,91500033,78607515,370927859,776434763,312819481,240636808,35462005,146729121,42876808,463615282,496638329,388081418,21049960,8142990,249389,6267807,51978782,-68333033,37438487,59.71,27.36,67.47,45.82,78.14,1.36,4.24,21049959.93,21.86,4.180426263,12.68712042,-1.915749339,4.180426263,10.24191211,7.561577272,0.45364332,-9.206050437,-20.49225548,-53.50219796,24.25631403,66.07200799,0.639639481,1.071229419,1.587619567
82,DRB동일,화학,A004840,12,2021,Annual,831956562,384837853,128277650,110920541,392898062,831956562,356400810,311773257,40808181,192711014,23743589,475555752,551337200,444165665,577562,8114512,171467,-2796740,-48338768,8215137,25514303,57.16,29.92,74.94,52.33,80.56,-0.6,0.1,577562.49,19.44,7.15086465,6.794946288,5.923039337,7.15086465,13.93178227,29.56174892,2.575512599,11.0138239,-97.25623232,-144.6207102,-192.9971156,-112.0222045,0.662699503,1.159353446,1.546958325
83,DRB동일,화학,A004840,12,2022,Annual,945238495,475692074,146658474,142723632,397591091,945238495,465469810,400359408,54832748,261081289,40507615,479768685,661814016,515831073,12110321,8228478,391546,3536815,-11637695,-28563459,77976277,50.76,34.87,97.02,68.71,77.94,0.74,1.83,12110321.25,22.06,13.61632784,23.60844192,1.194464787,13.61632784,30.60290463,28.41364646,0.88589676,20.03797603,1996.80017,-226.4620594,-75.9247174,-447.693033,0.70015559,1.379443963,1.421819422
84,DRB동일,화학,A004840,12,2023,Annual,963651592,508096734,162349978,123096765,403744029,963651592,465541738,396123602,61681513,235490377,39770278,498109854,737777768,592624492,35845946,11805617,284416,21854908,102867585,-52762516,-40983299,51.69,30.7,93.46,59.4,80.33,4.47,4.86,35845945.52,19.67,1.947984249,6.812108457,1.547554294,1.947984249,0.015452774,-1.058000865,3.822919164,11.4781117,195.9950112,517.9262415,-983.917176,84.72033097,0.76560634,1.481154733,1.584772552
86,DSR,철강금속,A155660,12,2020,Annual,252937447,134827677,39979034,58515792,87629427,252937447,89984973,81387101,16666947,52763761,6872403,162952475,230979854,198594522,12075680,0,0,8975950,17350176,-16677749,-518598,64.42,23.87,55.22,37.05,85.98,5.64,5.23,12075679.67,14.02,5.210689569,8.998513009,-0.954461405,5.210689569,5.772216756,4.797971119,4.90315365,-2.26141493,13.28731422,2.171335089,26.0583142,48.04427796,0.913189631,1.417467602,2.566871404
87,DSR,철강금속,A155660,12,2021,Annual,302598631,185737507,49745298,87914953,94435432,302598631,124579418,115595666,27041890,69363277,7593902,178019214,272417652,236966230,13454432,0,0,12538612,5332134,-2720103,3585136,58.83,25.59,69.98,43.5,86.99,7.35,4.94,13454431.59,13.01,19.63378084,37.75918352,7.76680304,19.63378084,38.4446912,42.03192469,9.246093992,17.94000528,11.41759305,39.69119703,-69.26755095,-83.69022702,0.900260689,1.530271064,2.186698705
88,DSR,철강금속,A155660,12,2022,Annual,364710387,176061391,55085488,85462745,109321523,364710387,162383840,139483313,33379326,75120372,22186537,202326546,367456836,304751233,35774891,0,0,24547772,52109331,-84186980,24904822,55.48,29.93,80.26,53.96,82.94,12.91,9.74,35774891.41,17.06,20.5261193,-5.209564916,15.76324763,20.5261193,30.34564024,20.66482925,13.65433059,34.88730752,165.8967023,95.77742736,877.2697198,2994.992359,1.007530493,1.816157312,2.262890421
89,DSR,철강금속,A155660,12,2023,Annual,343481015,155280080,43371557,71553617,103657386,343481015,125278828,106422007,20053581,61272910,18036433,218202187,291095087,242938295,24261854,0,0,17549961,22519457,-13625360,-11421114,63.53,26.51,57.41,41.74,83.46,8.35,8.33,24261853.62,16.54,-5.820884942,-11.80344588,-5.181172787,-5.820884942,-22.85018756,-23.70269625,7.846543775,-20.78114802,-32.1818926,-28.5069089,-56.78421394,-83.81535957,0.84748523,1.334061271,2.323577668
91,DSR제강,철강금속,A069730,12,2020,Annual,206252816,86633729,41295754,33293213,52914122,206252816,59997585,54655368,10289540,31229178,0,146255230,176206567,159888302,3534043,835726,50293,5279451,12729487,-13155061,-779476,70.91,16.28,41.02,22.96,90.74,3.66,2.01,3534042.58,9.26,2.290934517,2.579497494,-6.239823357,2.290934517,0.37332517,3.387948525,3.098946947,-7.976116232,-32.08039784,-21.86716926,-12.43775212,184.609871,0.854323206,1.204788143,2.936894327
92,DSR제강,철강금속,A069730,12,2021,Annual,241710739,122540527,53145321,50813923,50598605,241710739,87876177,82516620,13469753,54890114,0,153834562,207142760,189468793,4291637,927038,32873,7620490,-13140395,1128359,21223412,63.64,22.82,57.12,35.86,91.47,5.08,2.07,4291637.48,8.53,17.19148552,41.44667258,-4.375990591,17.19148552,46.46619026,50.9762408,5.182263909,17.55677642,21.43703401,44.34247046,-203.2280013,-108.5773757,0.856986168,1.346529397,2.357211784
93,DSR제강,철강금속,A069730,12,2022,Annual,259398157,127187046,60296615,46821544,48004454,259398157,76302600,71887479,9644414,42567752,0,183095557,261687162,218618572,26367414,1286949,148060,28926448,20596556,-16704480,-11160552,70.58,16.85,41.67,23.88,83.54,17.17,10.08,26367413.76,16.46,7.317597089,3.791822276,-5.126921977,7.317597089,-13.17032374,-12.88121229,19.02107993,26.33179262,514.3905927,279.5877693,-256.7422897,-1580.422454,1.008824292,1.429238187,3.429596921
94,DSR제강,철강금속,A069730,12,2023,Annual,262988107,111012055,49765093,38040687,46192838,262988107,67790249,55679196,12957670,24624123,0,195197858,212953621,173610268,23494982,1261844,64801,12943788,41711758,-24379428,-18820628,74.22,9.71,34.73,13.09,81.52,6.84,11.03,23494981.83,18.48,1.383953549,-12.71748304,-3.773849818,1.383953549,-11.15604318,-22.54674002,6.609827785,-18.62282453,-10.89387075,-55.25275692,102.51812,45.94544697,0.809746203,1.090962899,3.141360655
96,E1,유통업,A017940,12,2020,Annual,3731448422,1358137166,505644552,418597248,950376419,3731448422,2487985637,1637841242,366274788,276666785,21997000,1243462785,3927554237,3613110785,39530859,0,17791258,56330569,175086208,-72870708,-25541950,33.32,46.55,200.09,139.7,91.99,4.6,1.01,39530859.09,8.01,3.796107959,-3.818526825,1.929481475,3.796107959,4.026244429,48.50641911,3.338682299,-14.7716087,-62.81545773,-207.4959634,220.1227203,4043.665462,1.052554878,3.158561948,1.578608083
97,E1,유통업,A017940,12,2021,Annual,3999326311,1629020624,616352618,466148349,933545823,3999326311,2625919366,1311736229,409018723,283308617,387844343,1373406946,5152300897,4880390607,5575315,0,17997652,138568375,51299646,-83904028,-17039582,34.34,44.32,191.2,129.06,94.72,10.59,0.11,5575314.5,5.28,7.178925144,19.94522091,-1.770939984,7.178925144,5.543992174,-19.91066073,10.45018496,31.18344359,-85.89629687,145.991435,-70.70035008,15.14095348,1.288292201,3.751474326,1.962094101
98,E1,유통업,A017940,12,2022,Annual,4339655186,1930286689,811215101,550041846,917820224,4339655186,2829299481,1711123012,475048611,593938668,407931275,1510355704,7990767898,7423739225,278730692,0,18520369,141465520,-7478572,-35498690,10835583,34.8,42.23,187.33,121.33,92.9,9.81,3.49,278730692.4,7.1,8.50965509,18.4936925,-1.684502101,8.50965509,7.745101302,30.44718703,9.971462457,55.09125064,4899.371192,2.090769268,-114.5782137,-57.69131608,1.841337055,5.290652975,2.824292003
99,E1,유통업,A017940,12,2023,Annual,4597407646,1953815462,708116231,614972740,900680557,4597407646,2899257176,2138857009,411743973,472923990,18315000,1698150470,7827737067,7418455875,93175066,0,19620394,214389245,389812396,-76923551,-202963571,36.94,43.45,170.73,117.64,94.77,13.36,1.19,93175065.86,5.23,5.939468666,1.218926346,-1.867431829,5.939468666,2.472615411,24.99726753,12.43381049,-2.04023985,-66.57165189,51.54876255,-5312.390761,116.6940555,1.702641504,4.609566234,2.69991125
101,F&F홀딩스,기타금융,A007700,12,2020,Annual,817829021,522198373,70483061,157530514,165901508,817829021,266105400,242822592,53243343,53902288,0,551723622,20650573,10890801,-4376663,0,1538035,85358337,154603146,-139521602,16590519,67.46,12.38,48.23,18.36,52.74,16.49,-21.19,-4376662.66,47.26,19.48927837,30.53288471,3.324806986,19.48927837,32.58520523,50.48277329,14.05564809,-97.73154526,-102.9035234,-22.36147716,-4.470629793,27.37995953,0.025250477,0.037429199,0.077602984
102,F&F홀딩스,기타금융,A007700,12,2021,Annual,3171939343,487622992,101905000,243751000,226825908,3171939343,668029961,573600967,105852114,210642099,0,2503909382,727126345,210209528,209186575,0,27392882,2001404414,279947857,90790546,-244554146,78.94,7.97,26.68,10.1,28.91,131,28.77,209186575.1,71.09,287.8487143,-6.621120016,36.72323461,287.8487143,151.039611,136.2222404,353.8339999,3421.09525,-4879.590638,2244.708771,81.07513608,-165.072752,0.229237153,0.29039643,1.088463673
103,F&F홀딩스,기타금융,A007700,12,2022,Annual,3595118445,705796956,132118738,298923871,233186835,3595118445,706086461,582270617,103948032,194971851,295000,2889031983,1816814937,537890146,486231560,0,70860965,417560486,332603291,-165383014,-89937735,80.36,7.26,24.44,9.03,29.61,15.49,26.76,486231560.4,70.39,13.34133652,44.74234554,2.804321189,13.34133652,5.696825325,1.51144271,15.38085219,149.862345,132.4391802,-79.13662611,18.80901485,-282.1588494,0.505356072,0.628866329,2.573077148
104,F&F홀딩스,기타금융,A007700,12,2023,Annual,3840524558,838490613,120189787,340394293,288421395,3840524558,645468239,493721177,94974824,42161163,295000,3195056319,1986296504,637546943,514391689,0,91418687,393602925,467892675,-50692449,-288871325,83.19,4.06,20.2,4.88,32.1,12.94,25.9,514391689,67.9,6.826092568,18.80054255,23.68682606,6.826092568,-8.585099042,-15.20760921,10.59262541,9.328499208,5.7915058,-5.737506733,40.67590059,-69.34845497,0.517194064,0.621678088,3.077295495
106,GKL,서비스업,A114090,12,2020,Annual,708445969,347246892,7628723,3653283,67290812,708445969,222055672,128840843,0,11900312,194444,486390297,184462332,238366745,-88810805,0,3681592,-64326966,-138976155,164093880,-55144931,68.66,13.69,45.65,19.94,129.22,-12.01,-48.15,-88810804.54,-29.22,-22.10004568,-24.0255911,-16.62445343,-22.10004568,-31.51886386,-39.15745336,-16.88085079,-62.41234726,-191.744203,-188.8538162,-218.1871439,-418.2154232,0.260376006,0.379247557,0.830703086
107,GKL,서비스업,A114090,12,2021,Annual,531306108,236965183,6788033,3040430,55062379,531306108,147757778,101123517,0,0,27778,383548330,85086861,204185462,-145828747,100,1262473,-113272119,-128217469,147933631,-23258712,72.19,10.96,38.52,15.18,239.97,-26.04,-171.39,-145828746.7,-139.97,-25.00400436,-31.75887576,-18.17251514,-25.00400436,-33.45912911,-21.51284123,-21.1439183,-53.87304276,64.20158223,76.08807945,-7.741389881,-9.848172887,0.160146589,0.221841302,0.575853685
108,GKL,서비스업,A114090,12,2022,Annual,609513167,262720452,11529410,2943795,74071931,609513167,227057758,161100630,0,0,0,382455408,262110551,249646596,-13917278,233,1650690,-22744367,45767553,48662771,-21509093,62.75,13.69,59.37,21.82,95.24,-5.94,-5.31,-13917278.2,4.76,14.71977412,10.86879881,34.52366633,14.71977412,53.66890398,59.31074668,-0.28495027,208.0505591,-90.45642352,-79.92059546,-135.6952554,-67.10499792,0.430032631,0.685336239,1.15437831
109,GKL,서비스업,A114090,12,2023,Annual,639368284,344824809,9950807,2050472,69216496,639368284,227557872,173078713,0,0,0,411810412,396693648,316624930,51017881,363,2160483,43848395,84863264,-49121721,-21082119,64.41,12.01,55.26,18.65,79.82,11.04,12.86,51017881.01,20.18,4.898190657,31.25160465,-6.555026897,4.898190657,0.220258495,7.435155902,7.675405651,51.34592884,-466.5794489,-292.7879329,85.42233184,-200.9431234,0.62044624,0.963291933,1.743264887
111,GS,기타금융,A078930,12,2020,Annual,24476843000,3436836000,822208000,377082000,8439464000,24476843000,13720298000,3997764000,587672000,563750000,1967215000,10756545000,15444214000,12685522000,920569000,0,17765000,-187776000,1738192000,-1423999000,-296805000,43.95,43.62,127.55,99.27,82.14,-1.72,5.96,920569000,17.86,-1.040034388,10.24457372,-0.340599367,-1.040034388,0.014688427,-16.53324002,-2.353509771,-13.16676434,-54.72185415,-128.0704692,9.567432945,314.1723237,0.630972467,1.435796903,1.125647125
112,GS,기타금융,A078930,12,2021,Annual,31191287000,5388853000,1543710000,629020000,11228467000,31191287000,16988343000,5501784000,861819000,725042000,2485271000,14202944000,20165049000,15229461000,2651346000,0,51211000,1614682000,1013946000,-1424263000,863658000,45.53,39.68,119.61,87.13,75.52,12.94,13.15,2651346000,24.48,27.43182199,56.79692019,33.04715797,27.43182199,23.81905262,37.62153044,32.04001843,30.56701364,188.0116537,-959.8979635,-41.66662831,0.018539339,0.646496215,1.419779519,1.186993281
