,종목명,회계년,총자산증가율(전년동기)(%),유형자산증가율(전년동기)(%),매출액증가율(전년동기)(%),당기순이익(천원)
407,LG디스플레이,2012,-2.81,-10.81,21.15,"236,345,000"
408,LG디스플레이,2013,-11.20,-9.91,-8.14,"418,973,000"
409,LG디스플레이,2014,5.76,-3.43,-2.14,"917,404,000"
410,LG디스플레이,2015,-1.70,-7.51,7.29,"1,023,456,000"
411,LG디스플레이,2016,10.22,14.09,-6.62,"931,508,000"
412,LG디스플레이,2017,17.18,34.66,4.85,"1,937,052,000"
413,LG디스플레이,2018,13.77,33.32,-12.43,"-179,443,000"
414,LG생활건강,2010,49.76,16.87,27.52,"236,952,286"
415,LG생활건강,2011,21.79,37.15,22.27,"271,518,436"
416,LG생활건강,2012,16.68,21.07,12.74,"311,987,780"
417,LG생활건강,2013,24.27,1.49,11.04,"365,652,541"
418,LG생활건강,2014,11.45,7.85,8.11,"354,564,707"
419,LG생활건강,2015,10.09,17.03,13.93,"470,362,045"
420,LG생활건강,2016,6.82,13.47,14.37,"579,239,822"
421,LG생활건강,2017,6.14,10.44,0.18,"618,308,227"
422,LG생활건강,2018,10.41,12.17,10.52,"692,278,706"
423,LG유플러스,2010,110.07,119.68,60.82,"570,021,000"
424,LG유플러스,2011,29.60,15.63,15.19,"84,663,000"
425,LG유플러스,2012,0.36,7.94,18.70,"-59,615,000"
426,LG유플러스,2013,6.19,5.16,5.00,"279,461,000"
427,LG유플러스,2014,2.02,13.48,-3.93,"227,721,000"
428,LG유플러스,2015,-0.51,-0.42,-1.86,"351,232,000"
429,LG유플러스,2016,0.32,-3.80,6.08,"492,739,000"
430,LG유플러스,2017,-0.45,-6.08,7.23,"547,118,000"
431,LG유플러스,2018,16.79,-0.94,-4.51,"481,609,000"
432,LG이노텍,2010,44.19,68.21,66.97,"195,831,340"
433,LG이노텍,2011,6.68,-1.38,10.95,"-145,374,519"
434,LG이노텍,2012,10.80,3.00,16.76,"-24,942,625"
435,LG이노텍,2013,-6.24,-11.36,16.85,"15,541,927"
436,LG이노텍,2014,-3.33,-9.85,4.10,"112,676,677"
437,LG이노텍,2015,-11.62,-13.19,-5.07,"95,091,926"
438,LG이노텍,2016,10.46,4.98,-6.25,"4,952,970"
439,LG이노텍,2017,35.94,50.32,32.79,"174,778,426"
440,LG이노텍,2018,-2.07,12.60,4.46,"163,100,029"
441,LG전자,2010,0.64,-15.68,0.47,"1,282,119,000"
442,LG전자,2011,1.05,12.15,-2.69,"-432,805,000"
443,LG전자,2012,6.45,35.65,1.60,"102,802,000"
444,LG전자,2013,2.19,4.58,2.99,"222,704,000"
445,LG전자,2014,4.34,2.46,4.00,"501,357,000"
446,LG전자,2015,-2.04,-1.29,-4.29,"249,143,000"
447,LG전자,2016,4.24,7.29,-2.02,"126,315,000"
448,LG전자,2017,8.89,5.15,10.89,"1,869,518,000"
449,LG전자,2018,7.54,12.99,-0.09,"1,472,814,000"
450,LG화학,2010,20.35,22.97,25.45,"2,199,765,000"
451,LG화학,2011,20.61,25.61,16.46,"2,169,670,000"
452,LG화학,2012,8.48,13.18,2.59,"1,506,345,000"
453,LG화학,2013,5.22,2.53,-0.51,"1,270,613,000"
454,LG화학,2014,3.90,1.63,-2.44,"854,025,000"
455,LG화학,2015,2.49,1.93,-10.50,"1,148,531,000"
456,LG화학,2016,10.27,9.17,2.24,"1,280,994,000"
457,LG화학,2017,22.23,15.82,24.39,"2,021,973,000"
458,LG화학,2018,15.59,23.44,9.67,"1,519,312,000"
459,LS,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"318,860,000"
460,LS,2011,12.94,11.48,19.43,"121,205,000"
461,LS,2012,1.31,-3.35,-3.87,"213,736,000"
462,LS,2013,-0.81,0.40,-5.01,"165,153,000"
463,LS,2014,3.29,-3.47,-4.48,"86,705,000"
464,LS,2015,-4.40,-3.24,-8.12,"-73,454,000"
465,LS,2016,-1.70,-3.73,-14.92,"215,138,000"
466,LS,2017,2.74,-21.28,10.71,"364,831,000"
467,LS,2018,5.12,14.78,7.16,"487,659,000"
468,LS네트웍스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"25,075,293"
469,LS네트웍스,2011,9.58,28.60,17.51,"20,746,153"
470,LS네트웍스,2012,4.60,8.48,44.23,"19,716,618"
471,LS네트웍스,2013,3.33,17.95,17.74,"-19,222,179"
472,LS네트웍스,2014,9.63,-4.48,22.97,"710,030"
473,LS네트웍스,2015,-4.36,-17.56,-22.90,"-75,757,416"
474,LS네트웍스,2016,-17.08,-15.68,-33.37,"-87,143,064"
475,LS네트웍스,2017,0.96,-37.89,-8.97,"20,600,899"
476,LS네트웍스,2018,0.01,-0.49,0.57,"16,299,416"
477,LX하우시스,2010,8.39,18.53,34.86,"40,057,000"
478,LX하우시스,2011,27.82,14.02,9.07,"46,311,000"
479,LX하우시스,2012,-8.47,6.84,0.23,"28,523,000"
480,LX하우시스,2013,9.79,12.29,9.22,"72,298,000"
481,LX하우시스,2014,5.38,14.11,4.30,"63,589,000"
482,LX하우시스,2015,9.46,11.89,-3.77,"71,162,000"
483,LX하우시스,2016,1.52,0.26,8.98,"74,748,000"
484,LX하우시스,2017,12.97,10.54,9.60,"67,855,000"
485,LX하우시스,2018,-2.82,3.80,1.78,"-53,127,000"
486,MH에탄올,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-1,792,566"
487,MH에탄올,2011,-0.49,2.92,-18.64,"-4,357,312"
488,MH에탄올,2012,0.13,-4.55,33.46,"287,369"
489,MH에탄올,2013,-3.49,-1.99,-22.54,"7,028,234"
490,MH에탄올,2014,-34.05,-48.75,5.80,"-203,193"
491,MH에탄올,2015,-7.64,2.12,2.86,"7,778,593"
492,MH에탄올,2016,-8.43,1.48,-2.96,"8,144,684"
493,MH에탄올,2017,591.43,941.08,6.30,"4,308,068"
494,MH에탄올,2018,-12.00,0.34,40.05,"-12,033,428"
495,NAVER,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"468,877,259"
496,NAVER,2011,20.63,15.62,18.82,"452,128,293"
497,NAVER,2012,23.37,47.34,-15.21,"544,428,552"
498,NAVER,2013,-7.84,39.95,25.60,"1,895,289,315"
499,NAVER,2014,25.83,13.82,22.10,"451,763,103"
500,NAVER,2015,29.21,-4.12,17.96,"516,986,280"
501,NAVER,2016,45.25,-0.06,23.62,"759,072,951"
502,NAVER,2017,25.88,33.22,16.30,"770,101,670"
503,NAVER,2018,23.22,26.72,19.42,"627,901,873"
504,NICE,2010,62.15,-7.79,44.65,"26,607,159"
505,NICE,2011,2.73,24.14,90.37,"33,822,237"
506,NICE,2012,84.92,240.09,158.66,"55,333,552"
507,NICE,2013,9.46,-12.66,50.59,"63,730,747"
508,NICE,2014,37.62,74.74,23.25,"53,713,407"
509,NICE,2015,4.32,-19.56,17.49,"62,915,097"
510,NICE,2016,13.34,-5.80,23.43,"90,779,251"
511,NICE,2017,23.73,6.30,7.70,"92,750,994"
512,NICE,2018,24.71,63.30,1.39,"99,301,937"
513,NI스틸,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"6,002,375"
514,NI스틸,2011,8.80,-1.68,14.82,"6,433,626"
515,NI스틸,2012,-0.92,3.05,-1.81,"7,059,419"
516,NI스틸,2013,8.26,18.68,15.18,"7,448,705"
517,NI스틸,2014,9.86,16.96,4.33,"5,300,101"
518,NI스틸,2015,4.41,22.84,-6.34,"7,099,942"
519,NI스틸,2016,17.34,23.96,-3.57,"10,223,144"
520,NI스틸,2017,21.26,21.69,31.73,"10,976,438"
521,NI스틸,2018,-2.95,2.91,0.09,"10,204,492"
522,NPC,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"14,335,120"
523,NPC,2011,20.98,26.19,21.75,"13,421,801"
524,NPC,2012,8.01,21.32,3.38,"19,675,937"
525,NPC,2013,18.29,23.54,15.55,"25,992,616"
526,NPC,2014,0.14,-10.26,4.33,"26,396,983"
527,NPC,2015,12.53,10.95,11.48,"24,778,336"
528,NPC,2016,16.09,28.79,0.36,"40,482,479"
529,NPC,2017,-4.74,13.87,2.23,"11,767,365"
530,NPC,2018,3.28,11.46,7.40,"11,848,739"
531,POSCO홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"4,185,651,473"
532,POSCO홀딩스,2011,12.95,11.85,43.96,"3,714,285,845"
533,POSCO홀딩스,2012,1.09,13.44,-7.74,"2,385,606,843"
534,POSCO홀딩스,2013,6.55,10.79,-2.73,"1,355,180,338"
535,POSCO홀딩스,2014,0.94,-1.45,5.23,"556,659,146"
536,POSCO홀딩스,2015,-5.68,-2.04,-10.61,"-96,181,234"
537,POSCO홀딩스,2016,-0.80,-2.18,-8.78,"1,048,168,660"
538,POSCO홀딩스,2017,-0.93,-5.59,14.26,"2,973,469,161"
539,POSCO홀딩스,2018,-0.98,-5.85,7.13,"1,892,064,406"
540,S-Oil,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"710,532,000"
541,S-Oil,2011,31.97,3.47,55.59,"1,190,976,000"
542,S-Oil,2012,-5.34,-5.46,8.80,"585,160,000"
543,S-Oil,2013,-4.61,2.45,-10.27,"289,639,000"
544,S-Oil,2014,-13.97,14.93,-8.35,"-287,828,000"
545,S-Oil,2015,5.26,9.47,-37.35,"631,322,000"
546,S-Oil,2016,29.30,20.72,-8.77,"1,205,364,000"
547,S-Oil,2017,8.08,39.54,28.00,"1,246,489,000"
548,S-Oil,2018,5.75,22.24,21.88,"258,035,000"
549,SBS,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"2,566,972"
550,SBS,2011,23.52,7.74,5.42,"59,828,172"
551,SBS,2012,-3.89,0.99,4.84,"26,740,910"
552,SBS,2013,-2.80,1.17,-6.82,"21,842,244"
553,SBS,2014,-0.71,-3.90,13.14,"-7,417,262"
554,SBS,2015,17.01,-0.40,-3.61,"34,884,043"
555,SBS,2016,-4.30,-0.88,4.56,"-510,038"
556,SBS,2017,22.13,-2.67,-6.74,"15,885,507"
557,SBS,2018,-12.31,-2.17,18.21,"5,837,906"
558,SGC에너지,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"28,167,002"
559,SGC에너지,2011,14.20,12.31,7.31,"22,162,018"
560,SGC에너지,2012,17.76,26.00,1.60,"15,232,377"
561,SGC에너지,2013,21.76,-6.73,1.69,"8,936,601"
562,SGC에너지,2014,6.09,-2.50,2.68,"18,437,355"
563,SGC에너지,2015,3.43,-4.87,4.19,"19,279,263"
564,SGC에너지,2016,0.22,-1.97,-7.26,"13,091,044"
565,SGC에너지,2017,-5.37,-11.71,11.18,"4,090,728"
566,SGC에너지,2018,-4.84,-5.04,-17.09,"-11,514,293"
567,SG세계물산,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"7,278,265"
568,SG세계물산,2011,0.26,16.08,6.54,"1,998,681"
569,SG세계물산,2012,-4.40,-3.07,-5.94,"763,138"
570,SG세계물산,2013,-2.14,-2.38,-2.50,"-3,918,336"
571,SG세계물산,2014,1.54,-4.82,8.48,"-6,741,548"
572,SG세계물산,2015,0.58,0.68,-6.67,"1,468,692"
573,SG세계물산,2016,3.54,-1.71,-2.86,"-3,784,966"
574,SG세계물산,2017,7.37,9.96,-7.51,"-6,522,370"
575,SG세계물산,2018,3.13,-1.35,12.18,"6,680,303"
576,SHD,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"3,153,903"
577,SHD,2011,-3.82,-4.37,-1.48,"812,952"
578,SHD,2012,2.69,-4.93,-2.32,"574,617"
579,SHD,2013,-12.77,-5.09,-17.21,"-1,998,957"
580,SHD,2014,-8.69,-5.32,-19.52,"505,480"
581,SHD,2015,-6.43,-4.72,-7.74,"1,932,155"
582,SHD,2016,0.82,-2.73,22.63,"576,365"
583,SHD,2017,-5.37,0.20,-12.66,"2,074,459"
584,SHD,2018,-2.72,-2.96,16.92,"2,226,279"
585,SH에너지화학,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-6,500,918"
586,SH에너지화학,2011,9.51,1.39,14.99,"1,800,972"
587,SH에너지화학,2012,-0.97,-1.31,11.97,"210,854"
588,SH에너지화학,2013,6.56,-2.20,19.57,"4,606,872"
589,SH에너지화학,2014,0.23,-2.91,-0.43,"16,733,050"
590,SH에너지화학,2015,4.32,4.91,-6.27,"12,590,617"
591,SH에너지화학,2016,7.76,-2.65,0.90,"18,028,878"
592,SH에너지화학,2017,0.66,-2.20,-13.87,"9,879,057"
593,SH에너지화학,2018,-2.30,-3.39,-2.40,"2,033,570"
594,SIMPAC,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"20,514,721"
595,SIMPAC,2011,15.37,20.16,18.47,"24,976,613"
596,SIMPAC,2012,2.50,1.45,4.64,"19,285,856"
597,SIMPAC,2013,13.59,-0.39,-8.70,"20,043,596"
598,SIMPAC,2014,5.51,129.79,27.90,"14,312,319"
599,SIMPAC,2015,10.71,6.84,2.42,"16,449,973"
600,SIMPAC,2016,-1.17,-1.26,-0.91,"16,183,843"
601,SIMPAC,2017,-8.78,-3.38,-13.64,"12,895,699"
602,SIMPAC,2018,78.86,49.21,32.74,"69,198,558"
603,SJM홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"18,710,141"
604,SJM홀딩스,2011,-0.03,2.71,15.69,"23,512,542"
605,SJM홀딩스,2012,-0.49,-1.64,7.16,"18,451,012"
606,SJM홀딩스,2013,1.83,2.07,-2.12,"16,568,115"
607,SJM홀딩스,2014,4.11,-0.06,-12.92,"16,920,647"
608,SJM홀딩스,2015,8.65,3.22,14.33,"24,782,539"
609,SJM홀딩스,2016,7.12,1.73,-2.04,"15,156,636"
610,SJM홀딩스,2017,4.62,10.64,-6.35,"19,319,461"
611,SJM홀딩스,2018,-0.75,-1.45,-5.36,"6,153,221"
612,SK,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"324,694,156"
613,SK,2011,3.68,8.16,11.48,"438,250,486"
614,SK,2012,10.83,8.91,31.73,"356,182,416"
615,SK,2013,3.34,17.00,2.67,"202,347,149"
616,SK,2014,0.27,22.70,5.40,"129,899,000"
617,SK,2015,"1,720.86","6,769.81","1,519.95","5,549,259,000"
618,SK,2016,6.64,4.02,110.51,"2,822,484,000"
619,SK,2017,6.54,0.64,9.53,"5,066,482,000"
620,SK,2018,8.81,-3.82,10.54,"6,151,141,000"
621,SKC,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"115,300,837"
622,SKC,2011,12.18,17.43,11.64,"78,040,129"
623,SKC,2012,9.80,19.24,6.29,"31,810,662"
624,SKC,2013,2.71,5.32,0.47,"25,737,659"
625,SKC,2014,2.82,0.74,6.09,"43,307,997"
626,SKC,2015,0.04,-6.06,-12.01,"245,594,084"
627,SKC,2016,-4.32,-10.24,-4.31,"29,262,916"
628,SKC,2017,3.92,1.99,12.47,"136,346,625"
629,SKC,2018,4.52,3.96,4.31,"141,041,715"
630,SK가스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"98,425,791"
631,SK가스,2011,5.49,29.80,12.09,"107,802,944"
632,SK가스,2012,42.05,13.35,5.00,"95,825,228"
633,SK가스,2013,-9.13,3.65,-12.02,"102,473,575"
634,SK가스,2014,26.99,81.60,-10.92,"99,106,344"
635,SK가스,2015,22.23,32.45,-31.37,"73,231,558"
636,SK가스,2016,-0.22,-42.30,29.24,"188,170,059"
637,SK가스,2017,6.90,5.25,20.63,"149,899,107"
638,SK가스,2018,-13.70,-16.40,7.87,"55,438,443"
639,SK네트웍스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"180,436,079"
640,SK네트웍스,2011,14.98,3.07,13.96,"141,754,586"
641,SK네트웍스,2012,-4.34,-1.46,1.45,"11,944,308"
642,SK네트웍스,2013,-16.45,-6.85,-7.02,"-591,815,229"
643,SK네트웍스,2014,-4.22,5.45,-13.73,"31,618,236"
644,SK네트웍스,2015,-3.55,0.10,-12.87,"73,038,777"
645,SK네트웍스,2016,5.09,13.25,-33.90,"-81,571,000"
646,SK네트웍스,2017,-16.16,-11.17,17.80,"34,610,000"
647,SK네트웍스,2018,7.49,-3.97,-16.82,"7,667,000"
648,SK디스커버리,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"224,120,662"
649,SK디스커버리,2011,11.29,25.27,507.57,"190,929,716"
650,SK디스커버리,2012,23.78,18.46,3.33,"156,586,832"
651,SK디스커버리,2013,-2.68,8.58,-9.86,"7,814,763"
652,SK디스커버리,2014,14.29,49.47,-11.78,"13,964,297"
653,SK디스커버리,2015,18.73,24.44,-27.66,"94,370,549"
654,SK디스커버리,2016,-0.74,-22.36,1.01,"175,864,770"
655,SK디스커버리,2017,-22.83,-43.32,20.55,"801,167,912"
656,SK디스커버리,2018,-4.87,-14.45,8.16,"97,686,062"
657,SK이노베이션,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"1,149,181,601"
658,SK이노베이션,2011,19.12,4.86,27.27,"3,175,843,551"
659,SK이노베이션,2012,-3.41,8.33,7.25,"1,182,351,665"
660,SK이노베이션,2013,4.31,16.32,-9.94,"778,733,149"
661,SK이노베이션,2014,-0.53,5.52,-0.27,"-537,165,529"
662,SK이노베이션,2015,-10.66,-8.01,-26.58,"867,676,735"
663,SK이노베이션,2016,3.90,-2.23,-18.27,"1,721,434,289"
664,SK이노베이션,2017,5.12,-0.05,16.81,"2,145,101,728"
665,SK이노베이션,2018,4.68,0.65,17.45,"1,699,046,923"
666,SK텔레콤,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"1,766,834,754"
667,SK텔레콤,2011,5.33,10.76,2.63,"1,582,073,280"
668,SK텔레콤,2012,5.05,7.55,1.35,"1,115,662,553"
669,SK텔레콤,2013,3.83,4.98,2.85,"1,609,549,000"
670,SK텔레콤,2014,5.14,3.64,3.38,"1,799,320,000"
671,SK텔레콤,2015,2.29,-1.86,-0.16,"1,515,885,000"
672,SK텔레콤,2016,9.50,0.03,-0.26,"1,660,101,000"
673,SK텔레콤,2017,6.81,-2.21,2.51,"2,657,595,000"
674,SK텔레콤,2018,26.74,5.65,-3.69,"3,131,988,000"
675,SK하이닉스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"2,597,575,000"
676,SK하이닉스,2011,-1.00,2.92,-14.13,"-55,971,000"
677,SK하이닉스,2012,8.18,6.30,-2.25,"-158,795,000"
678,SK하이닉스,2013,11.52,4.69,39.39,"2,872,857,000"
679,SK하이닉스,2014,29.26,16.16,20.90,"4,195,169,000"
680,SK하이닉스,2015,10.40,20.41,9.77,"4,323,595,000"
681,SK하이닉스,2016,8.55,10.68,-8.51,"2,960,483,000"
682,SK하이닉스,2017,40.98,28.15,75.08,"10,642,219,000"
683,SK하이닉스,2018,40.16,45.26,34.33,"15,539,984,000"
684,SNT다이내믹스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"52,470,706"
685,SNT다이내믹스,2011,29.85,29.87,28.02,"56,600,554"
686,SNT다이내믹스,2012,-2.17,-1.47,-17.75,"43,739,685"
687,SNT다이내믹스,2013,-19.10,-21.16,-4.59,"22,626,749"
688,SNT다이내믹스,2014,-2.28,-1.90,-4.38,"2,593,959"
689,SNT다이내믹스,2015,0.79,-1.58,-9.67,"32,623,127"
690,SNT다이내믹스,2016,-3.38,-3.54,-7.22,"-24,435,794"
691,SNT다이내믹스,2017,-5.85,-4.27,-6.78,"-30,924,389"
692,SNT다이내믹스,2018,0.86,-2.48,-9.17,"19,818,448"
693,SNT모티브,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"33,002,149"
694,SNT모티브,2011,18.68,20.07,33.62,"40,654,399"
695,SNT모티브,2012,-0.48,0.84,-0.59,"15,707,791"
696,SNT모티브,2013,34.74,27.45,-3.34,"29,894,402"
697,SNT모티브,2014,-7.54,-8.48,25.65,"63,510,039"
698,SNT모티브,2015,5.18,0.02,10.12,"97,385,183"
699,SNT모티브,2016,6.43,-0.76,-4.69,"34,344,246"
700,SNT모티브,2017,-1.75,-1.97,-1.42,"59,056,157"
701,SNT모티브,2018,-2.43,-0.32,-19.21,"57,225,145"
702,SNT에너지,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"3,200,978"
703,SNT에너지,2011,8.90,0.00,-8.70,"-4,155,767"
704,SNT에너지,2012,5.89,-0.24,18.12,"9,087,721"
705,SNT에너지,2013,6.45,-1.57,-12.98,"16,189,688"
706,SNT에너지,2014,-2.30,-0.25,20.92,"11,264,253"
707,SNT에너지,2015,3.84,-1.13,7.15,"27,029,932"
708,SNT에너지,2016,10.07,-0.48,-2.31,"1,659,742"
709,SNT에너지,2017,-13.73,-1.12,-27.55,"4,581,777"
710,SNT에너지,2018,-6.42,-0.94,-24.21,"1,825,479"
711,SNT홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"85,735,593"
712,SNT홀딩스,2011,4.21,1.60,10.91,"87,196,578"
713,SNT홀딩스,2012,-2.35,-0.49,0.29,"63,253,909"
714,SNT홀딩스,2013,3.58,0.21,-8.70,"53,763,061"
715,SNT홀딩스,2014,-5.11,-5.36,1.89,"66,985,248"
716,SNT홀딩스,2015,6.37,-0.54,3.89,"116,419,931"
717,SNT홀딩스,2016,1.88,-2.10,-4.65,"10,146,568"
718,SNT홀딩스,2017,-2.90,-3.08,-1.92,"25,863,066"
719,SNT홀딩스,2018,-1.51,-1.31,-7.08,"73,732,317"
720,SPC삼립,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"5,682,201"
721,SPC삼립,2011,57.03,28.90,134.34,"6,158,815"
722,SPC삼립,2012,51.36,74.35,32.87,"10,575,657"
723,SPC삼립,2013,1.59,4.92,27.94,"22,070,211"
724,SPC삼립,2014,3.11,-2.83,3.88,"33,363,923"
725,SPC삼립,2015,7.19,3.43,24.03,"37,618,698"
726,SPC삼립,2016,10.08,1.72,36.15,"49,531,625"
727,SPC삼립,2017,8.86,6.18,10.44,"38,198,410"
728,SPC삼립,2018,2.43,-1.09,7.49,"42,169,212"
729,SUN&L,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"3,502,825"
730,SUN&L,2011,7.00,-2.59,7.35,"5,936,620"
731,SUN&L,2012,-8.14,-3.15,-1.33,"-3,609,428"
732,SUN&L,2013,14.35,0.76,20.97,"2,492,361"
733,SUN&L,2014,0.91,-2.86,19.06,"-1,736,817"
734,SUN&L,2015,7.56,7.33,14.76,"4,986,428"
735,SUN&L,2016,2.54,1.15,-0.03,"8,033,547"
736,SUN&L,2017,6.47,5.68,12.81,"-9,446,323"
737,SUN&L,2018,1.64,8.51,-9.58,"-9,193,105"
738,TBH글로벌,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"7,088,320"
739,TBH글로벌,2011,28.28,8.50,21.12,"18,678,741"
740,TBH글로벌,2012,-1.73,-10.51,10.48,"16,415,869"
741,TBH글로벌,2013,3.75,-5.24,6.55,"40,349,590"
742,TBH글로벌,2014,17.54,17.90,-0.97,"24,229,860"
743,TBH글로벌,2015,12.12,2.70,19.97,"-9,770,098"
744,TBH글로벌,2016,-4.49,-6.59,9.49,"266,116"
745,TBH글로벌,2017,-1.28,1.31,-3.85,"993,367"
746,TBH글로벌,2018,-51.92,-50.11,-69.93,"-57,648,858"
747,TCC스틸,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"13,847,168"
748,TCC스틸,2011,9.56,4.88,11.61,"4,557,868"
749,TCC스틸,2012,20.40,70.34,-2.54,"124,581"
750,TCC스틸,2013,-0.60,8.84,-0.10,"-19,955,830"
751,TCC스틸,2014,1.34,-3.15,-3.07,"-15,813,610"
752,TCC스틸,2015,-31.69,-52.61,2.20,"-110,218,983"
753,TCC스틸,2016,-24.00,-9.97,-10.42,"14,475,061"
754,TCC스틸,2017,-2.58,-8.89,-11.94,"1,503,708"
755,TCC스틸,2018,9.36,-5.20,5.57,"9,755,131"
756,TKG휴켐스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"68,207,479"
757,TKG휴켐스,2011,20.50,35.98,5.11,"51,537,570"
758,TKG휴켐스,2012,8.36,40.23,25.83,"52,194,435"
759,TKG휴켐스,2013,0.71,-5.29,11.55,"50,290,636"
760,TKG휴켐스,2014,-4.33,-6.11,-9.94,"38,041,971"
761,TKG휴켐스,2015,-4.35,-7.28,-16.22,"34,222,746"
762,TKG휴켐스,2016,5.39,-6.22,-0.37,"39,903,581"
763,TKG휴켐스,2017,17.72,-6.96,19.65,"110,056,577"
764,TKG휴켐스,2018,-1.91,-10.80,6.58,"105,081,366"
765,TP,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-2,740,804"
766,TP,2011,13.19,14.99,49.00,"3,311,152"
767,TP,2012,54.28,5.67,26.41,"735,007"
768,TP,2013,14.23,13.08,37.93,"3,206,344"
769,TP,2014,6.11,17.75,-2.38,"1,089,118"
770,TP,2015,1.56,24.09,5.47,"-17,325,284"
771,TP,2016,-9.41,20.23,2.62,"-53,314,936"
772,TP,2017,-4.07,-9.26,6.65,"9,917,161"
773,TP,2018,4.76,15.48,5.41,"10,381,488"
774,TYM,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"15,046,510"
775,TYM,2011,0.07,-5.79,9.07,"-4,911,124"
776,TYM,2012,3.76,-0.05,7.25,"-1,294,895"
777,TYM,2013,-0.62,-4.01,1.88,"-1,454,944"
778,TYM,2014,3.79,-2.69,-12.37,"-8,895,307"
779,TYM,2015,-2.22,-2.05,9.19,"2,704,286"
780,TYM,2016,64.41,80.51,0.38,"8,949,108"
781,TYM,2017,-4.52,-1.74,47.23,"-22,604,786"
782,TYM,2018,8.37,12.09,11.65,"-22,760,684"
783,WISCOM,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"9,669,844"
784,WISCOM,2011,5.75,0.54,2.73,"9,414,839"
785,WISCOM,2012,-0.43,-1.33,-9.61,"7,341,199"
786,WISCOM,2013,-2.39,-3.09,-8.77,"4,924,304"
787,WISCOM,2014,2.60,4.07,-5.18,"5,508,890"
788,WISCOM,2015,-2.53,3.61,-1.27,"2,792,667"
789,WISCOM,2016,2.39,-2.49,-4.72,"1,894,355"
790,WISCOM,2017,-3.00,-0.33,-13.10,"65,046"
791,WISCOM,2018,-1.50,7.41,-4.22,"1,050,474"
792,가온전선,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"8,502,914"
793,가온전선,2011,5.02,-0.21,31.52,"-12,724,112"
794,가온전선,2012,1.42,-1.52,-2.59,"4,225,902"
795,가온전선,2013,4.38,12.40,-10.79,"8,324,324"
796,가온전선,2014,-5.29,-4.07,-0.97,"-563,224"
797,가온전선,2015,1.80,-1.78,-12.12,"2,135,800"
798,가온전선,2016,-0.39,-0.76,-4.03,"2,892,112"
799,가온전선,2017,3.95,-0.57,11.68,"1,454,588"
800,가온전선,2018,-2.31,-0.76,0.44,"98,902"
801,강남제비스코,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"22,726,769"
802,강남제비스코,2011,5.68,-0.54,15.40,"24,747,256"
803,강남제비스코,2012,8.85,0.91,7.99,"28,497,818"
804,강남제비스코,2013,10.68,-1.07,4.15,"40,186,670"
805,강남제비스코,2014,6.56,4.73,-2.33,"38,535,135"
806,강남제비스코,2015,6.41,1.20,-12.79,"40,256,389"
807,강남제비스코,2016,7.41,17.19,-1.22,"34,680,195"
808,강남제비스코,2017,4.23,33.36,3.35,"23,186,504"
809,강남제비스코,2018,12.52,50.24,2.33,"38,842,325"
810,강원랜드,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"426,209,186"
811,강원랜드,2011,3.92,6.06,-3.66,"381,175,313"
812,강원랜드,2012,7.20,3.46,2.41,"306,228,988"
813,강원랜드,2013,6.72,2.07,5.02,"297,596,347"
