종목코드,종목명,결산월,회계년,주기,총자산(천원),유동자산(천원),재고자산(천원),부채및자본총계(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),매출액(천원),연구개발비(천원),광고선전비(천원),영업이익(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),매출채권(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),유보율(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자산증가율(전년동기)(%),*매출원가율(%),ROE(당기순이익)(%),총자본회전율(회),총부채회전율(회),총자산회전율(회),영업이익률(%),EBIT(천원),당기순이익률(%),매출총이익률(%),유형자산증가율(전년동기)(%)
A020150,롯데에너지머티리얼즈,12,2015,Annual,"436,708,093","197,532,722","70,540,799","436,708,093","37,410,168","71,720,664","14,769,735","393,394,967",0,"1,319,412","14,425,990","-63,270,775","34,857,333","75,536,274","-104,870,271","73,992,469",53.32,21.54,87.56,40.39,"1,089.04",-5.17,흑전,적지,-26.74,90.00,-24.08,1.50,1.55,0.76,3.67,"14,425,990",-16.08,10.00,-33.08
A020150,롯데에너지머티리얼즈,12,2016,Annual,"390,766,753","147,803,910","51,501,953","390,766,753","15,541,972","10,309,777","2,394,880","398,956,975",0,"75,265","29,020,559","40,622,585","72,915,221","-50,308,004","-23,469,213","48,843,080",75.42,3.38,32.60,4.48,"1,360.97",1.41,101.17,흑전,-10.52,85.92,15.40,1.51,2.66,0.96,7.27,"29,020,559",10.18,14.08,-1.39
A020150,롯데에너지머티리얼즈,12,2017,Annual,"650,284,189","394,514,637","58,531,598","650,284,189","24,231,828","7,543,110","3,804,770","454,035,476",0,"57,600","49,521,992","42,189,454","61,178,186","-219,541,257","180,235,708","53,978,992",81.57,1.79,22.60,2.20,"2,206.22",13.81,70.64,3.86,66.41,82.17,10.23,1.10,4.21,0.87,10.91,"49,521,992",9.29,17.83,-0.27
A020150,롯데에너지머티리얼즈,12,2018,Annual,"692,206,039","357,483,184","51,158,242","692,206,039","21,972,329","13,350,000","5,290,310","502,007,548",0,"19,973","48,720,652","41,310,641","86,016,073","-61,902,509","-18,134,606","63,847,600",76.34,2.91,31.00,3.81,"2,191.92",10.57,-1.62,-2.08,6.45,84.16,7.80,0.95,3.54,0.75,9.71,"48,720,652",8.23,15.84,54.46
A020150,롯데에너지머티리얼즈,12,2019,Annual,"1,036,928,098","592,714,091","83,940,516","1,036,928,098","25,246,840","666,404","3,776,030","550,214,159",0,"32,709","46,850,078","46,839,444","48,242,401","-46,887,448","283,260,140","71,418,198",78.64,5.69,27.16,7.24,"2,378.03",9.60,-3.84,13.38,49.80,85.93,6.97,0.82,2.86,0.64,8.51,"46,850,078",8.51,14.07,37.98
A020150,롯데에너지머티리얼즈,12,2020,Annual,"1,081,009,989","518,895,365","101,793,823","1,081,009,989","18,048,877",0,"1,011,750","536,916,981",0,"69,508","50,869,598","42,734,536","49,478,844","-217,671,561","-10,619,617","98,300,210",78.97,5.32,26.64,6.74,"2,551.08",-2.42,8.58,-8.76,4.25,83.91,5.12,0.64,2.39,0.51,9.47,"50,869,598",7.96,16.09,21.12
A020150,롯데에너지머티리얼즈,12,2021,Annual,"1,753,565,091","959,410,929","134,866,036","1,753,565,091","23,081,264","175,685","747,470","688,892,614",0,"60,693","69,925,558","63,175,873","29,896,399","-457,455,295","525,761,019","153,217,973",76.94,11.28,29.96,14.66,"4,187.92",28.31,37.46,47.83,62.22,83.65,5.74,0.63,2.18,0.49,10.15,"69,925,558",9.17,16.35,48.52
A020150,롯데에너지머티리얼즈,12,2022,Annual,"2,430,279,802","1,436,348,001","305,072,796","2,430,279,802","30,908,360","30,607,711","483,190","729,362,922",0,"76,087","84,772,900","48,987,140","28,859,414","-685,185,400","611,811,962","134,084,066",81.89,9.78,22.12,11.94,"6,232.16",5.87,21.23,-22.46,38.59,82.23,2.93,0.44,1.73,0.35,11.62,"84,772,900",6.72,17.77,29.71
A020150,롯데에너지머티리얼즈,12,2023,Annual,"2,392,246,608","1,261,999,605","345,033,338","2,392,246,608","30,040,384","145,832,932","5,652,607","809,006,057",0,"801,022","11,805,382","-45,120,189","-89,764,836","472,159,638","-29,368,229","195,611,612",82.18,9.52,21.69,11.59,"6,117.61",10.92,-86.07,적전,-1.56,91.42,-2.28,0.41,1.87,0.34,1.46,"11,805,382",-5.58,8.58,14.47
A020150,롯데에너지머티리얼즈,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2010,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A280360,롯데웰푸드,12,2017,Annual,"1,907,043,737","532,351,457","162,689,340","1,907,043,737","84,937,892","153,062,672","2,206,145","404,787,472",0,"10,162,000","8,412,520","1,947,992","30,970,984","-140,539,190","96,007,710","250,870,000",43.38,35.89,130.54,82.75,"39,129.97",,,,,60.66,,,,,2.08,"8,412,520",0.48,39.34,
A280360,롯데웰푸드,12,2018,Annual,"2,542,673,939","704,166,378","237,135,817","2,542,673,939","111,746,758","175,694,071","69,307,434","1,694,513,272",0,"41,384,000","64,375,711","8,418,505","184,724,781","-32,789,251","-18,353,455","231,607,351",49.47,31.35,102.13,63.37,"36,544.03",318.62,665.24,332.16,33.33,64.20,0.81,1.63,1.43,0.76,3.80,"64,375,711",0.50,35.80,15.02
A280360,롯데웰푸드,12,2019,Annual,"2,716,174,956","771,082,731","235,095,770","2,716,174,956","109,881,000","55,205,594","166,409,901","2,092,996,363",0,"46,911,000","97,328,867","41,628,672","191,036,788","-194,654,133","17,091,774","228,895,000",47.89,34.37,108.81,71.78,"37,627.30",23.52,51.19,394.49,6.82,66.46,3.25,1.64,1.55,0.80,4.65,"97,328,867",1.99,33.54,1.96
A280360,롯데웰푸드,12,2020,Annual,"2,643,035,217","830,051,473","231,030,128","2,643,035,217","96,194,940","21,811,004","187,791,265","2,076,048,022",0,"51,258,000","112,550,163","41,725,590","207,297,585","-52,698,651","-50,143,994","206,046,403",48.43,34.36,106.50,70.94,"36,936.17",-0.81,15.64,0.23,-2.69,65.36,3.23,1.61,1.49,0.77,5.42,"112,550,163",2.01,34.64,-4.51
A280360,롯데웰푸드,12,2021,Annual,"2,666,648,727","827,934,642","247,178,412","2,666,648,727","111,779,404","4,434,620","136,625,042","2,145,407,245",0,"60,144,000","108,471,111","36,348,660","212,747,090","-126,291,736","-107,144,446","180,874,500",49.76,31.74,100.96,63.79,"38,392.79",3.34,-3.62,-12.89,0.89,65.83,2.79,1.65,1.59,0.81,5.06,"108,471,111",1.69,34.17,3.04
A280360,롯데웰푸드,12,2022,Annual,"4,105,259,179","1,448,968,131","623,442,883","4,105,259,179","186,431,288","105,821,000","197,915,850","3,203,264,461",0,"72,120,000","112,384,711","43,880,019","93,735,751","-104,757,197","32,626,675","359,906,000",51.44,31.34,94.41,60.92,"43,296.63",49.31,3.61,20.72,53.95,71.52,2.55,1.86,1.92,0.95,3.51,"112,384,711",1.37,28.48,43.26
A280360,롯데웰푸드,12,2023,Annual,"4,199,096,313","1,488,887,021","481,151,906","4,199,096,313","167,221,128","69,403,000","109,595,621","4,066,391,863",0,"86,931,000","177,018,021","67,771,272","453,013,849","-236,512,348","-35,374,387","350,709,000",51.03,32.24,95.98,63.18,"43,939.70",26.95,57.51,54.45,2.29,72.17,3.19,1.91,2.01,0.98,4.35,"177,018,021",1.67,27.83,6.60
A280360,롯데웰푸드,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2010,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2017,Annual,"582,651,675","279,647,482","16,665,143","582,651,675","93,370,659","121,552,132","265,056","149,114,770",0,"34,623","5,261,521","2,448,806","-10,186,366","1,430,841","-6,463,831","129,970,224",37.34,21.70,167.78,58.11,293.58,,,,,92.13,,,,,3.53,"5,261,521",1.64,7.87,
A286940,롯데이노베이트,12,2018,Annual,"703,889,698","404,414,748","12,333,382","703,889,698","102,627,917","58,224,846","198,564","811,729,801",0,"559,315","38,977,787","23,369,599","107,300,289","-77,092,995","56,959,595","128,899,763",52.07,8.81,92.06,16.93,388.37,444.37,640.81,854.33,20.81,91.26,8.00,2.78,2.31,1.26,4.80,"38,977,787",2.88,8.74,3.33
A286940,롯데이노베이트,12,2019,Annual,"696,683,400","381,847,955","6,894,738","696,683,400","110,468,225",0,0,"845,658,644",0,"220,221","41,114,421","53,000,369","117,432,668","-43,527,250","-87,522,178","113,518,634",56.04,0.87,78.45,1.55,423.67,4.18,5.48,126.79,-1.02,91.16,14.00,2.23,2.63,1.21,4.86,"41,114,421",6.27,8.84,5.00
A286940,롯데이노베이트,12,2020,Annual,"649,501,374","283,347,812","13,440,000","649,501,374","116,698,393",0,0,"849,545,893",0,"197,619","38,750,637","29,873,112","-14,228,049","-23,055,641","-14,823,252","102,410,644",63.64,0.65,57.13,1.02,453.47,0.46,-5.75,-43.64,-6.77,91.89,7.43,2.11,3.13,1.26,4.56,"38,750,637",3.52,8.11,27.11
A286940,롯데이노베이트,12,2021,Annual,"750,130,638","348,644,517","8,160,386","750,130,638","120,590,892",0,"100,000,000","929,998,711",0,"2,193,293","39,966,380","34,658,576","87,298,119","-123,312,469","85,401,589","128,916,519",57.76,14.09,73.14,24.40,479.25,9.47,3.14,16.02,15.49,91.87,8.19,2.20,3.36,1.33,4.30,"39,966,380",3.73,8.13,0.40
A286940,롯데이노베이트,12,2022,Annual,"871,931,522","366,285,909","36,638,290","871,931,522","131,804,734","6,659,929","90,000,000","1,047,704,878",0,"2,342,776","34,251,438","28,385,062","14,449,252","-100,862,367","22,755,933","182,617,974",52.06,13.23,92.08,25.41,468.47,12.66,-14.30,-18.10,16.24,91.06,6.40,2.36,2.85,1.29,3.27,"34,251,438",2.71,8.94,4.18
A286940,롯데이노베이트,12,2023,Annual,"944,050,170","421,382,347","38,096,107","944,050,170","153,037,668","13,964,000","86,565,400","1,196,722,468",0,"1,666,480","56,946,199","40,721,529","112,902,451","-92,919,345","14,142,718","167,611,572",47.78,15.88,109.30,33.24,458.48,14.22,66.26,43.46,8.27,89.54,9.00,2.64,2.63,1.32,4.76,"56,946,199",3.40,10.46,16.33
A286940,롯데이노베이트,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A004000,롯데정밀화학,12,2010,Annual,"1,284,113,309","587,655,677","169,543,450","1,284,113,309","98,393,020","12,062,548",0,"1,130,644,402","8,162,943",0,"60,240,923","85,120,986","95,237,517","-78,560,401","-16,470,676","178,286,738",81.19,0.94,23.16,1.16,717.59,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),87.47,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),5.33,"60,240,923",7.53,12.53,N/A(IFRS)
A004000,롯데정밀화학,12,2011,Annual,"1,400,452,453","581,984,915","186,583,238","1,400,452,453","132,390,146","19,008,000",0,"1,333,620,735","17,066,066",0,"74,628,182","73,426,691","139,972,778","-89,137,032","-8,731,501","221,872,047",77.74,1.36,28.63,1.75,752.09,17.95,23.88,-13.74,9.06,88.04,6.89,1.25,4.82,0.99,5.60,"74,628,182",5.51,11.96,33.47
A004000,롯데정밀화학,12,2012,Annual,"1,607,875,860","506,910,553","211,445,351","1,607,875,860","98,423,164","10,716,581","32,267,000","1,431,158,801","26,263,017",0,"55,575,770","73,275,981","34,486,209","-226,796,757","107,799,334","221,474,403",71.73,8.87,39.41,12.36,801.36,7.31,-25.53,-0.21,14.81,88.48,6.54,1.28,3.74,0.95,3.88,"55,575,770",5.12,11.52,41.54
A004000,롯데정밀화학,12,2013,Annual,"1,900,117,511","506,815,850","198,345,188","1,900,117,511","118,570,796","9,677,479","183,406,000","1,314,058,359","36,930,823",0,"-20,343,626","3,340,492","70,544,866","-360,277,025","333,014,998","199,140,556",59.29,25.90,68.67,43.69,780.54,-8.18,적전,-95.44,18.18,91.76,0.29,1.15,2.14,0.75,-1.55,"-20,343,626",0.25,8.24,37.14
A004000,롯데정밀화학,12,2014,Annual,"1,845,960,481","596,940,302","159,179,043","1,845,960,481","80,227,441","28,070,930","88,733,600","1,210,498,129","29,745,979",0,"-24,355,389","58,682,517","23,901,858","95,602,269","-109,331,545","181,833,623",64.78,23.29,54.37,35.95,827.16,-7.88,적지,"1,656.70",-2.85,90.35,5.05,1.04,1.70,0.65,-2.01,"-24,355,389",4.85,9.65,-0.17
A004000,롯데정밀화학,12,2015,Annual,"1,684,225,304","583,397,052","151,997,845","1,684,225,304","79,075,002","12,867,613","3,684,100","1,161,863,357","25,157,971",0,"2,554,182","89,979,153","99,483,343","84,100,714","-61,442,917","171,237,948",69.09,18.83,44.75,27.25,809.26,-4.02,흑전,53.33,-8.76,88.75,7.63,0.98,1.98,0.66,0.22,"2,554,182",7.74,11.25,-17.95
A004000,롯데정밀화학,12,2016,Annual,"1,530,938,498","569,184,595","136,811,346","1,530,938,498","49,852,075","1,663,673",0,"1,110,703,818","11,784,518",0,"29,749,660","-43,547,467","65,462,525","-45,915,467","-28,672,058","162,886,903",72.61,19.69,37.72,27.11,769.01,-4.40,"1,064.74",적전,-9.10,85.35,-3.83,0.98,2.36,0.69,2.68,"29,749,660",-3.92,14.65,-5.75
A004000,롯데정밀화학,12,2017,Annual,"1,641,304,451","697,028,361","138,647,235","1,641,304,451","73,243,357","1,279,250",0,"1,159,511,374","11,267,005","703,711","111,125,438","89,230,835","188,834,276","-238,936,456","-28,249,143","186,081,297",72.67,17.12,37.61,23.56,831.84,4.39,273.54,흑전,7.21,81.87,7.74,1.01,2.67,0.73,9.58,"111,125,438",7.70,18.13,-1.26
A004000,롯데정밀화학,12,2018,Annual,"1,700,030,433","716,359,134","172,033,490","1,700,030,433","87,395,056","1,279,160",0,"1,371,695,611","11,932,981","2,921,084","210,714,115","214,923,353","273,177,219","-177,675,499","-220,376,000","215,390,165",81.05,4.77,23.38,5.89,975.40,18.30,89.62,140.86,3.58,78.11,16.72,1.07,3.56,0.82,15.36,"210,714,115",15.67,21.89,-0.86
A004000,롯데정밀화학,12,2019,Annual,"1,792,685,482","860,529,744","177,815,329","1,792,685,482","80,057,893","1,297,430",0,"1,311,271,455","11,374,791","2,659,939","189,666,421","168,371,662","257,512,348","-203,551,336","-50,275,217","210,465,529",83.29,4.96,20.06,5.96,"1,064.71",-4.41,-9.99,-21.66,5.45,78.38,11.73,0.91,4.22,0.75,14.46,"189,666,421",12.84,21.62,-4.42
A004000,롯데정밀화학,12,2020,Annual,"1,874,589,382","516,803,182","152,453,235","1,874,589,382","63,742,103","2,007,360",0,"1,263,635,638","12,026,873","3,605,060","139,232,924","198,791,788","253,112,489","-125,127,597","-129,574,298","187,428,580",88.00,2.23,13.63,2.53,"1,186.10",-3.63,-26.59,18.07,4.57,81.48,12.65,0.80,4.82,0.69,11.02,"139,232,924",15.73,18.52,12.89
A004000,롯데정밀화학,12,2021,Annual,"2,723,453,687","866,863,328","244,500,983","2,723,453,687","144,153,790","1,342,340",0,"1,780,293,057","13,181,689","3,490,961","244,513,588","585,458,462","308,521,792","-33,781,504","-55,030,951","306,123,274",80.73,4.32,23.87,5.35,"1,611.62",40.89,75.61,194.51,45.28,80.39,30.43,0.93,4.75,0.77,13.73,"244,513,588",32.89,19.61,1.10
A004000,롯데정밀화학,12,2022,Annual,"2,709,845,871","1,316,299,182","286,272,932","2,709,845,871","163,006,491","1,351,200",0,"2,463,759,308","14,616,470","4,159,505","404,310,707","146,159,073","637,910,729","-213,852,992","-74,868,204","293,556,364",84.66,0.98,18.12,1.16,"1,685.72",38.39,65.35,-75.04,-0.50,78.68,6.51,1.10,5.24,0.91,16.41,"404,310,707",5.93,21.32,4.29
A004000,롯데정밀화학,12,2023,Annual,"2,682,930,420","1,346,557,688","305,890,678","2,682,930,420","104,702,285","713,295",0,"1,768,621,116","17,193,883","4,416,712","154,778,355","182,031,600","224,132,609","-232,923,513","-108,702,537","247,481,580",88.83,0.95,12.58,1.07,"1,754.70",-28.21,-61.72,24.54,-0.99,84.00,7.78,0.76,4.94,0.66,8.75,"154,778,355",10.29,16.00,-1.81
A004000,롯데정밀화학,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A004990,롯데지주,12,2010,Annual,"3,991,879,659","684,466,668","142,242,386","3,991,879,659","154,145,678","20,566,061","2,713,778","1,650,680,602",0,"35,609,000","168,635,240","94,073,775","154,517,833","-36,304,403","-15,034,735","216,421,000",67.44,11.25,48.29,16.68,"36,812.05",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),59.28,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),10.22,"168,635,240",5.70,40.72,N/A(IFRS)
A004990,롯데지주,12,2011,Annual,"3,901,265,035","740,883,580","181,244,999","3,901,265,035","169,742,496","5,223,666","10,993,930","1,854,158,120",0,"48,085,000","173,238,893","100,361,433","142,351,848","-82,075,046","-70,208,559","244,455,499",67.03,10.42,49.19,15.54,"35,596.53",12.33,2.73,6.68,-2.27,61.47,3.78,0.70,1.43,0.47,9.34,"173,238,893",5.41,38.53,2.29
A004990,롯데지주,12,2012,Annual,"4,024,386,750","712,719,670","193,857,617","4,024,386,750","141,925,242","31,730,527","2,827,000","1,864,492,512",0,"46,072,000","115,395,257","89,776,244","91,319,602","-11,873,050","-82,216,955","249,874,397",69.62,8.29,43.65,11.91,"38,057.63",0.56,-33.39,-10.55,3.16,63.38,3.31,0.69,1.49,0.47,6.19,"115,395,257",4.82,36.62,-0.58
A004990,롯데지주,12,2013,Annual,"4,432,215,356","784,912,870","229,847,588","4,432,215,356","140,692,217","13,674,598",0,"1,976,367,369",0,"47,837,000","91,537,060","55,173,479","147,910,471","-188,018,119","44,183,517","263,436,981",66.93,11.51,49.41,17.20,"39,559.90",6.00,-20.68,-38.54,10.13,63.45,1.91,0.69,1.47,0.47,4.63,"91,537,060",2.79,36.55,10.45
A004990,롯데지주,12,2014,Annual,"3,997,875,210","689,647,483","251,561,190","3,997,875,210","149,775,002","15,008,575","21,963,364","2,224,764,649",0,"44,430,000","114,770,009","1,667,069","94,060,374","-111,198,152","-56,998,346","288,010,006",65.54,13.43,52.58,20.50,"34,923.25",12.57,25.38,-96.98,-9.80,64.95,0.06,0.80,1.56,0.53,5.16,"114,770,009",0.07,35.05,2.59
A004990,롯데지주,12,2015,Annual,"4,325,868,546","945,244,336","211,969,820","4,325,868,546","150,598,730","117,345,697","61,984,457","2,257,940,963",0,"47,300,000","144,461,574","79,163,818","218,283,507","-257,318,617","176,116,129","300,922,988",62.47,17.07,60.07,27.33,"36,304.00",1.49,25.87,"4,648.68",8.20,63.38,2.97,0.85,1.50,0.54,6.40,"144,461,574",3.51,36.62,1.06
A004990,롯데지주,12,2016,Annual,"3,991,836,441","847,377,341","252,504,693","3,991,836,441","151,490,219","224,869,670","55,980,995","2,248,263,004",0,"47,886,000","127,768,854","75,239,401","113,575,204","-59,064,992","-135,980,749","320,718,878",64.18,15.79,55.81,24.61,"34,268.70",-0.43,-11.56,-4.96,-7.72,63.88,2.86,0.85,1.47,0.54,5.68,"127,768,854",3.35,36.12,-0.63
A004990,롯데지주,12,2017,Annual,"21,897,058,061","13,361,717,892","248,130,550","21,897,058,061","808,864,530","1,946,039,000","1,445,228,000","1,868,987,538","451,000","24,101,000","-6,763,534","495,280,820","-683,994,631","1,305,763,214","-327,177,258","576,074,212",34.20,44.81,192.36,131.00,"49,880.66",-16.87,적전,558.27,448.55,73.52,9.85,0.37,0.24,0.14,-0.36,"-6,763,534",26.50,26.48,5.63
A004990,롯데지주,12,2018,Annual,"27,618,347,496","15,476,939,685","423,570,116","27,618,347,496","802,832,699","3,545,238,952","284,901,253","7,271,172,032","1,772,000","80,291,000","98,417,978","110,709,371","-826,654,211","-2,247,977,679","3,413,644,454","719,769,000",30.54,18.27,227.49,59.83,"42,676.81",289.04,흑전,-77.65,26.13,72.83,1.39,0.91,0.43,0.29,1.35,"98,417,978",1.52,27.17,75.90
A004990,롯데지주,12,2019,Annual,"15,605,750,444","3,126,610,864","477,699,230","15,605,750,444","758,561,521","878,957,565","715,034,212","8,856,161,430","1,505,000","119,082,000","174,854,880","-411,644,597","654,139,387","847,785,562","-2,164,190,434","716,871,808",49.93,30.00,100.27,60.07,"40,726.02",21.80,77.67,적전,-43.49,70.73,-5.07,1.09,0.66,0.41,1.97,"174,854,880",-4.65,29.27,-7.70
A004990,롯데지주,12,2020,Annual,"16,680,023,234","4,902,602,526","666,767,838","16,680,023,234","725,680,601","686,403,842","985,593,564","9,086,649,230","1,201,000","96,159,000","156,248,962","-238,878,979","382,566,304","-819,838,081","689,514,794","747,812,667",46.95,31.39,113.00,66.85,"39,391.60",2.60,-10.64,적지,6.88,72.57,-3.06,1.16,1.09,0.56,1.72,"156,248,962",-2.63,27.43,23.54
A004990,롯데지주,12,2021,Annual,"19,921,883,104","4,772,463,498","990,912,976","19,921,883,104","862,942,658","350,871,367","871,875,382","9,924,864,014","1,102,000","112,802,000","216,401,074","150,433,761","600,465,200","72,028,706","-247,500,223","972,974,679",48.34,34.33,106.89,71.02,"42,038.97",9.22,38.50,흑전,19.44,73.52,1.72,1.14,1.04,0.54,2.18,"216,401,074",1.52,26.48,91.43
A004990,롯데지주,12,2022,Annual,"22,175,416,666","5,621,713,796","1,275,635,910","22,175,416,666","1,039,143,004","1,423,791,000","727,449,000","14,111,852,309","4,658,000","219,550,000","489,830,603","336,571,002","904,140,865","-1,584,260,341","688,653,541","1,123,433,451",44.04,38.18,127.06,86.68,"42,694.13",42.19,126.35,123.73,11.31,70.59,3.47,1.46,1.24,0.67,3.47,"489,830,603",2.39,29.41,3.85
A004990,롯데지주,12,2023,Annual,"23,160,430,746","5,854,119,649","1,296,611,416","23,160,430,746","1,219,842,438","1,691,408,000","959,982,000","15,159,775,896","7,635,000","225,276,000","493,689,284","163,660,189","1,237,508,312","-605,864,642","-449,976,181","1,280,507,636",41.76,39.33,139.44,94.17,"41,435.65",7.43,0.79,-51.37,4.44,70.69,1.68,1.56,1.17,0.67,3.26,"493,689,284",1.08,29.31,14.78
A004990,롯데지주,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A005300,롯데칠성,12,2010,Annual,"3,638,759,722","625,209,031","189,013,810","3,638,759,722","216,909,000","43,258,810","150,299,426","1,848,316,172",0,"78,895,000","138,158,103","62,512,956","153,403,205","-168,904,664","31,389,737","242,264,819",60.12,17.72,66.34,29.48,"32,072.87",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),58.63,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),7.47,"138,158,103",3.38,41.37,N/A(IFRS)
A005300,롯데칠성,12,2011,Annual,"3,599,175,580","679,628,842","222,411,551","3,599,175,580","234,495,000","47,378,910","20,300,000","2,087,238,836",0,"69,317,000","175,220,009","77,128,046","206,023,042","-166,528,888","-48,832,745","255,747,201",59.57,17.24,67.88,28.94,"31,432.38",12.93,26.83,23.38,-1.09,59.24,3.56,0.96,1.44,0.58,8.39,"175,220,009",3.70,40.76,-0.83
