,종목명,회계년,총자산(천원),EBIT(천원),총차입금(천원)
3153,해태제과식품,2022,"691,254,955","23,170,927","86,630,2611,000,000"
3154,해태제과식품,2023,"684,971,451","45,723,953","79,294,260750,000"
3155,핸즈코퍼레이션,2019,"851,081,160","18,687,639","191,773,413159,991,600"
3156,핸즈코퍼레이션,2020,"844,136,127","-5,203,499","209,955,199130,478,400"
3157,핸즈코퍼레이션,2021,"894,964,069","-50,128,648","351,757,78195,857,950"
3158,핸즈코퍼레이션,2022,"862,588,714","-66,724,813","416,603,04358,162,080"
3159,핸즈코퍼레이션,2023,"1,005,365,870","-21,498,745","412,394,60230,091,585"
3160,현대코퍼레이션홀딩스,2019,"241,419,346","9,283,406",00
3161,현대코퍼레이션홀딩스,2020,"216,918,776","10,102,433","0487,829"
3162,현대코퍼레이션홀딩스,2021,"250,984,791","8,146,425","0659,629"
3163,현대코퍼레이션홀딩스,2022,"296,127,566","14,277,071","030,000,000"
3164,현대코퍼레이션홀딩스,2023,"344,014,187","18,730,704","022,500,000"
3165,화승엔터프라이즈,2019,"978,863,218","85,444,433","214,943,27165,963,509"
3166,화승엔터프라이즈,2020,"1,154,956,254","62,460,806","284,081,03528,589,041"
3167,화승엔터프라이즈,2021,"1,330,258,311","7,099,075","388,493,79936,540,575"
3168,화승엔터프라이즈,2022,"1,475,831,731","52,800,969","491,371,91660,493,479"
3169,화승엔터프라이즈,2023,"1,360,570,206","12,961,782","457,068,83639,118,723"
3170,셀트리온,2019,"3,859,646,629","381,532,472","298,043,417139,502,097"
3171,셀트리온,2020,"5,020,121,254","718,577,360","436,977,488199,869,876"
3172,셀트리온,2021,"5,674,122,532","744,176,850","512,107,570170,383,137"
3173,셀트리온,2022,"5,891,652,311","647,198,175","553,706,634151,579,926"
3174,셀트리온,2023,"19,917,534,297","651,481,422","1,607,610,32999,133,316"
3175,카카오,2019,"8,737,369,044","202,191,335","11,166,9817,418,107"
3176,카카오,2020,"11,954,146,191","450,519,575","130,264,0375,257,448"
3177,카카오,2021,"22,784,559,109","587,884,339","896,447,10655,365,412"
3178,카카오,2022,"22,963,544,024","569,390,445","1,055,056,265615,509,181"
3179,카카오,2023,"25,179,968,939","460,857,846","1,052,546,624845,628,441"
3180,HDC,2019,"4,208,951,128","128,121,495","370,156,704413,688,223"
3181,HDC,2020,"9,617,140,797","544,670,795","1,079,072,481554,552,313"
3182,HDC,2021,"10,651,491,648","368,697,035","1,176,321,675290,937,837"
3183,HDC,2022,"11,592,341,238","158,535,478","1,870,366,526500,428,368"
3184,HDC,2023,"11,620,863,118","312,643,257","1,214,378,587934,746,922"
3185,BGF리테일,2019,"2,172,410,900","196,623,294","2,294,2399,434,864"
3186,BGF리테일,2020,"2,371,169,598","162,204,244","8,453,23913,912,034"
3187,BGF리테일,2021,"2,596,378,757","199,441,704","6,090,0001,092,034"
3188,BGF리테일,2022,"2,946,235,272","252,407,574","12,290,0000"
3189,BGF리테일,2023,"3,219,078,523","253,187,754","10,690,0000"
3190,F&F홀딩스,2019,"684,437,158","150,736,275","010,379,440"
3191,F&F홀딩스,2020,"817,829,021","-4,376,663","53,902,2880"
3192,F&F홀딩스,2021,"3,171,939,343","209,186,575","210,642,0990"
3193,F&F홀딩스,2022,"3,595,118,445","486,231,560","194,971,851295,000"
3194,F&F홀딩스,2023,"3,840,524,558","514,391,689","42,161,163295,000"
3195,HD한국조선해양,2019,"25,055,372,817","290,167,614","2,506,907,9471,653,683,430"
3196,HD한국조선해양,2020,"25,244,191,252","74,367,134","1,635,075,0301,862,246,000"
3197,HD한국조선해양,2021,"27,293,093,978","-1,384,815,777","1,219,979,5641,619,379,000"
3198,HD한국조선해양,2022,"29,883,476,300","-355,560,593","634,742,000399,188,000"
3199,HD한국조선해양,2023,"32,242,568,184","282,260,719","926,171,000985,700,000"
3200,HD현대,2019,"25,715,535,189","666,593,845","2,302,023,0341,724,611,000"
3201,HD현대,2020,"26,558,952,365","-597,108,836","1,051,821,0003,474,617,000"
3202,HD현대,2021,"35,778,647,923","1,036,588,377","1,824,988,0004,455,405,000"
3203,HD현대,2022,"65,570,861,076","3,387,008,264","2,077,367,0006,415,062,000"
3204,HD현대,2023,"67,982,820,888","2,031,563,587","2,257,668,0007,445,890,000"
3205,HD현대건설기계,2019,"3,188,050,894","157,792,528","472,547,692190,024,289"
3206,HD현대건설기계,2020,"3,355,861,001","87,436,983","446,246,531150,855,752"
3207,HD현대건설기계,2021,"3,559,565,864","160,708,836","625,286,187132,293,468"
3208,HD현대건설기계,2022,"3,448,586,770","170,610,025","414,171,717207,590,483"
3209,HD현대건설기계,2023,"3,296,953,373","257,228,437","343,315,843257,743,149"
3210,HD현대일렉트릭,2019,"2,256,474,848","-156,694,466","279,992,223221,156,000"
3211,HD현대일렉트릭,2020,"2,272,620,340","72,699,092","250,328,00784,440,000"
3212,HD현대일렉트릭,2021,"2,214,970,250","9,736,360","206,841,539110,440,000"
3213,HD현대일렉트릭,2022,"2,435,030,171","133,040,987","277,938,02660,680,000"
3214,HD현대일렉트릭,2023,"2,910,160,078","315,218,291","341,001,68980,440,000"
3215,LX세미콘,2019,"629,733,290","47,254,628",00
3216,LX세미콘,2020,"750,602,339","94,226,639",00
3217,LX세미콘,2021,"1,172,530,982","369,621,952",00
3218,LX세미콘,2022,"1,289,618,542","310,623,963",00
3219,LX세미콘,2023,"1,205,064,945","129,035,656",00
3220,LX인터내셔널,2019,"4,875,982,304","134,784,428","136,375,156635,988,730"
3221,LX인터내셔널,2020,"5,395,942,204","159,835,471","106,803,954506,566,524"
3222,LX인터내셔널,2021,"6,746,889,022","656,217,087","415,970,655343,585,718"
3223,LX인터내셔널,2022,"7,719,007,334","965,543,470","281,801,594874,901,892"
3224,LX인터내셔널,2023,"7,995,340,731","433,109,594","130,851,8421,092,432,517"
3225,OCI홀딩스,2019,"4,811,211,712","-180,605,008","177,629,614916,678,714"
3226,OCI홀딩스,2020,"4,437,236,050","-86,145,075","157,734,280889,338,489"
3227,OCI홀딩스,2021,"5,704,061,113","625,984,935","345,379,805996,812,635"
3228,OCI홀딩스,2022,"6,745,534,254","752,431,942","499,553,362863,431,187"
3229,OCI홀딩스,2023,"5,956,551,773","531,217,297","384,181,0441,039,768,712"
3230,SK케미칼,2019,"2,131,709,150","41,232,764","198,755,57472,909,200"
3231,SK케미칼,2020,"2,119,966,957","155,357,974","107,636,90331,135,000"
3232,SK케미칼,2021,"3,955,632,394","555,185,910","11,671,3730"
3233,SK케미칼,2022,"3,945,682,880","230,480,673","436,109,8197,172,699"
3234,SK케미칼,2023,"4,158,774,904","83,302,487","263,707,890472,518,337"
3235,경동도시가스,2019,"749,999,474","28,055,130","011,201,253"
3236,경동도시가스,2020,"699,658,165","18,135,395","07,802,650"
3237,경동도시가스,2021,"904,491,766","27,131,980","06,937,975"
3238,경동도시가스,2022,"1,067,615,033","25,271,268","05,680,561"
3239,경동도시가스,2023,"951,329,118","28,284,882","05,015,877"
3240,넷마블,2019,"5,806,087,951","202,652,420","16,099,558201,118,128"
3241,넷마블,2020,"8,223,428,816","272,046,487","513,160,780161,916,862"
3242,넷마블,2021,"10,663,783,074","151,024,629","1,670,993,103539,330,016"
3243,넷마블,2022,"8,935,573,716","-108,688,599","1,507,042,690455,516,407"
3244,넷마블,2023,"7,915,865,389","-68,468,184","1,311,381,882371,638,036"
3245,대덕,2019,"1,201,854,195","-2,807,167","17,435,2770"
3246,대덕,2020,"1,638,748,950","-4,075,304","20,959,7170"
3247,대덕,2021,"1,723,958,191","67,199,543","7,171,0440"
3248,대덕,2022,"1,903,351,069","196,865,726","10,668,36019,019,633"
3249,대덕,2023,"1,835,312,626","31,327,713","7,798,05612,917,678"
3250,더블유게임즈,2019,"1,074,710,470","154,608,044","40,000,0000"
3251,더블유게임즈,2020,"1,023,166,746","194,184,072",00
3252,더블유게임즈,2021,"1,381,904,218","190,364,411","48,849,3150"
3253,더블유게임즈,2022,"1,235,636,098","183,857,430",00
3254,더블유게임즈,2023,"1,287,800,689","213,292,020",00
3255,덴티움,2019,"547,106,598","44,656,130","82,600,156158,875,000"
3256,덴티움,2020,"510,235,859","39,595,641","51,422,67782,909,190"
3257,덴티움,2021,"570,202,433","69,882,396","65,584,86995,200,000"
3258,덴티움,2022,"674,583,965","125,702,600","77,672,00066,300,000"
3259,덴티움,2023,"773,770,341","138,279,257","87,772,42741,900,000"
3260,동국홀딩스,2019,"5,439,008,437","164,555,175","1,842,240,395486,763,105"
3261,동국홀딩스,2020,"5,418,538,742","294,697,649","1,668,650,828250,781,165"
3262,동국홀딩스,2021,"6,334,110,919","803,015,420","1,734,689,107174,738,257"
3263,동국홀딩스,2022,"6,451,247,797","86,773,672","1,554,293,53099,518,326"
3264,동국홀딩스,2023,"2,421,648,337","60,062,636","188,262,45411,507,968"
3265,동아타이어,2019,"385,817,626","18,033,544","4,931,8380"
3266,동아타이어,2020,"395,823,339","16,952,903","6,454,6010"
3267,동아타이어,2021,"420,630,889","14,389,332","15,490,9630"
3268,동아타이어,2022,"474,371,544","22,378,404","52,191,2490"
3269,동아타이어,2023,"455,214,202","12,451,400","18,910,5930"
3270,동양피스톤,2019,"350,293,855","18,512,514","97,138,63819,863,460"
3271,동양피스톤,2020,"346,056,812","1,707,845","103,729,52525,742,560"
3272,동양피스톤,2021,"362,628,219","10,313,756","95,278,72025,182,065"
3273,동양피스톤,2022,"374,266,035","7,437,520","96,496,77725,625,478"
3274,동양피스톤,2023,"372,634,566","13,298,980","87,489,29513,611,741"
3275,롯데웰푸드,2019,"2,716,174,956","97,328,867","55,205,594166,409,901"
3276,롯데웰푸드,2020,"2,643,035,217","112,550,163","21,811,004187,791,265"
3277,롯데웰푸드,2021,"2,666,648,727","108,471,111","4,434,620136,625,042"
3278,롯데웰푸드,2022,"4,105,259,179","112,384,711","105,821,000197,915,850"
3279,롯데웰푸드,2023,"4,199,096,313","177,018,021","69,403,000109,595,621"
3280,롯데이노베이트,2019,"696,683,400","41,114,421",00
3281,롯데이노베이트,2020,"649,501,374","38,750,637",00
3282,롯데이노베이트,2021,"750,130,638","39,966,380","0100,000,000"
3283,롯데이노베이트,2022,"871,931,522","34,251,438","6,659,92990,000,000"
3284,롯데이노베이트,2023,"944,050,170","56,946,199","13,964,00086,565,400"
3285,미원에스씨,2019,"311,855,159","46,588,003","337,43810,000,000"
3286,미원에스씨,2020,"327,103,637","49,208,181","539,5158,264,000"
3287,미원에스씨,2021,"438,128,598","95,032,118","21,666,2180"
3288,미원에스씨,2022,"475,733,781","80,853,450","36,407,8700"
3289,미원에스씨,2023,"461,187,881","22,527,162","32,072,1180"
3290,삼양패키징,2019,"563,858,154","41,583,588","8,306,179133,722,142"
3291,삼양패키징,2020,"564,504,328","52,266,158","6,364,855114,260,201"
3292,삼양패키징,2021,"612,486,514","46,146,456","9,749,6550"
3293,삼양패키징,2022,"642,561,004","23,696,363","9,658,92681,250,000"
3294,삼양패키징,2023,"642,040,554","32,467,578","9,196,51456,250,000"
3295,성안머티리얼스,2019,"311,376,802","-13,037,908","125,005,73223,694,970"
3296,성안머티리얼스,2020,"244,986,458","-27,273,420","143,469,29621,756,590"
3297,성안머티리얼스,2021,"141,555,557","-6,111,789","38,569,3989,203,740"
3298,성안머티리얼스,2022,"123,872,502","-2,773,207","37,866,5886,741,360"
3299,성안머티리얼스,2023,"128,439,236","-9,330,410","35,413,1852,341,520"
3300,세아제강지주,2019,"2,448,548,032","63,138,665","434,444,64378,654,004"
3301,세아제강지주,2020,"2,315,558,157","67,104,302","339,744,98623,469,433"
3302,세아제강지주,2021,"2,898,999,028","298,952,264","486,009,74598,043,143"
3303,세아제강지주,2022,"3,572,067,659","567,163,869","518,330,19083,742,985"
3304,세아제강지주,2023,"4,340,755,996","590,946,430","455,030,327439,129,256"
3305,CR홀딩스,2019,"1,069,059,372","21,328,775","122,495,12832,638,523"
3306,CR홀딩스,2020,"1,246,277,916","22,921,569","241,442,70941,409,407"
3307,CR홀딩스,2021,"1,349,335,977","33,138,448","227,472,243614,505"
3308,CR홀딩스,2022,"1,620,442,053","22,597,869","363,668,141151,450,047"
3309,CR홀딩스,2023,"1,621,801,859","39,415,273","435,011,74931,679,914"
3310,아시아나IDT,2019,"228,597,213","11,365,841",00
3311,아시아나IDT,2020,"204,901,871","8,763,597",00
3312,아시아나IDT,2021,"222,135,981","7,289,230",00
3313,아시아나IDT,2022,"205,577,784","10,236,752",00
3314,아시아나IDT,2023,"222,741,818","9,112,195",00
3315,애경산업,2019,"451,543,474","60,601,372","2,180,2742,354,178"
3316,애경산업,2020,"434,466,866","22,370,255","8,759,0003,000,000"
3317,애경산업,2021,"431,492,645","24,385,008","203,3370"
3318,애경산업,2022,"482,639,615","39,038,794","23,092,0000"
3319,애경산업,2023,"482,372,595","61,937,814","683,0000"
3320,에어부산,2019,"985,775,844","-37,843,357","30,000,0000"
3321,에어부산,2020,"1,034,490,515","-188,684,535","30,000,0000"
3322,에어부산,2021,"1,009,737,367","-203,964,282","27,000,0000"
3323,에어부산,2022,"1,227,883,088","-81,307,511","21,000,0000"
3324,에어부산,2023,"1,358,083,334","159,754,476",00
3325,오리온,2019,"2,452,307,264","327,588,745","6,980,1440"
3326,오리온,2020,"2,665,406,434","376,122,013","2,516,9630"
3327,오리온,2021,"3,120,428,661","372,909,907","1,734,7780"
3328,오리온,2022,"3,371,683,914","466,654,503","23,907,3830"
3329,오리온,2023,"3,521,385,128","492,391,150","3,812,7440"
3330,우진아이엔에스,2019,"133,250,154","880,296",00
3331,우진아이엔에스,2020,"121,032,450","1,773,652","500,0000"
3332,우진아이엔에스,2021,"114,656,381","-6,727,170","500,0000"
3333,우진아이엔에스,2022,"111,631,385","-5,607,320","500,0000"
3334,우진아이엔에스,2023,"113,497,687","-3,316,489",00
3335,제일약품,2019,"400,395,839","234,016","6,000,00013,781,250"
3336,제일약품,2020,"409,663,297","12,904,373","30,419,2037,656,250"
3337,제일약품,2021,"426,486,418","-10,530,151","24,165,9751,531,250"
3338,제일약품,2022,"456,891,539","-13,504,334","40,575,7360"
3339,제일약품,2023,"487,326,298","8,731,380","64,771,9760"
3340,진에어,2019,"704,417,548","-48,827,478",00
3341,진에어,2020,"556,768,750","-184,709,918","40,000,0000"
3342,진에어,2021,"601,593,802","-185,250,424","40,000,0000"
3343,진에어,2022,"757,789,020","-67,279,708","40,000,0000"
3344,진에어,2023,"952,331,548","182,163,416",00
3345,케이씨텍,2019,"337,558,340","49,058,173",00
3346,케이씨텍,2020,"407,295,413","56,138,475",00
3347,케이씨텍,2021,"453,025,638","52,101,773",00
3348,케이씨텍,2022,"483,313,332","60,336,561",00
3349,케이씨텍,2023,"499,951,266","32,703,769",00
3350,콘텐트리중앙,2019,"1,161,637,852","33,834,427","72,330,00010,000,000"
3351,콘텐트리중앙,2020,"1,475,541,489","-58,839,781","238,500,00021,600,000"
3352,콘텐트리중앙,2021,"2,245,640,003","-57,365,949","174,040,00083,863,000"
3353,콘텐트리중앙,2022,"2,588,133,968","-71,591,321","224,126,42296,344,622"
3354,콘텐트리중앙,2023,"2,453,055,023","-68,126,883","184,397,5139,250,000"
3355,콜마홀딩스,2019,"1,091,947,072","74,563,965","63,621,19992,710,801"
3356,콜마홀딩스,2020,"1,218,505,783","105,725,240","32,045,88647,987,355"
3357,콜마홀딩스,2021,"1,209,726,178","82,423,643","100,651,10227,875,703"
3358,콜마홀딩스,2022,"1,269,102,053","41,501,111","125,921,44153,660,221"
3359,콜마홀딩스,2023,"1,289,735,867","19,104,835","153,706,808125,451,344"
3360,쿠쿠홈시스,2019,"626,581,362","120,632,415","32,216,57366,938"
3361,쿠쿠홈시스,2020,"708,121,273","135,835,951","010,402"
3362,쿠쿠홈시스,2021,"929,301,624","164,120,375","045,919,199"
3363,쿠쿠홈시스,2022,"1,016,960,291","119,943,994","015,371,752"
3364,쿠쿠홈시스,2023,"1,138,110,387","144,873,008","0773,640"
3365,크라운제과,2019,"332,902,890","26,519,837","15,000,0000"
3366,크라운제과,2020,"327,040,458","23,452,546","5,000,0000"
3367,크라운제과,2021,"324,569,692","15,876,289","22,000,0000"
3368,크라운제과,2022,"330,163,311","17,588,318","7,000,00012,000,000"
3369,크라운제과,2023,"338,608,142","28,440,131","5,000,00012,000,000"
3370,테이팩스,2019,"145,029,439","8,277,999","349,0000"
3371,테이팩스,2020,"162,605,488","13,842,083",00
3372,테이팩스,2021,"180,813,732","21,254,330",00
3373,테이팩스,2022,"197,584,861","25,451,378",00
3374,테이팩스,2023,"199,881,922","6,620,536","0394,095"
3375,티웨이항공,2019,"807,758,307","-19,242,683",00
3376,티웨이항공,2020,"705,789,065","-174,310,213","49,648,5860"
3377,티웨이항공,2021,"735,047,689","-148,326,842","46,359,2660"
3378,티웨이항공,2022,"1,042,495,891","-103,929,571","35,426,7840"
3379,티웨이항공,2023,"1,283,873,354","139,411,817",00
3380,포스코퓨처엠,2019,"1,730,132,565","89,854,950","0162,078,000"
3381,포스코퓨처엠,2020,"2,088,053,324","60,269,660","0164,528,000"
3382,포스코퓨처엠,2021,"3,922,480,304","121,675,893","57,190,054117,656,714"
3383,포스코퓨처엠,2022,"4,637,476,140","165,871,670","202,826,829207,857,143"
3384,포스코퓨처엠,2023,"6,334,593,298","35,882,186","352,139,820425,753,571"
3385,하나제약,2019,"263,033,794","33,566,579","1,064,060446,800"
3386,하나제약,2020,"276,579,304","31,675,088","1,000,0000"
3387,하나제약,2021,"303,497,254","36,010,060","8,397,4480"
3388,하나제약,2022,"345,964,556","31,170,755","10,444,62320,000,000"
3389,하나제약,2023,"348,386,182","27,031,449","3,438,0000"
3390,한일홀딩스,2019,"3,300,043,275","83,622,939","96,806,422128,392,401"
3391,한일홀딩스,2020,"3,320,136,776","157,057,560","67,300,000123,498,007"
3392,한일홀딩스,2021,"3,263,832,353","117,776,894","66,111,919193,766,330"
3393,한일홀딩스,2022,"3,268,041,346","132,506,014","102,609,386217,400,622"
3394,한일홀딩스,2023,"3,559,790,251","262,027,026","144,822,679284,116,126"
3395,현대지에프홀딩스,2019,"2,966,575,687","89,886,611","39,381,1781,365,526"
