종목코드,종목명,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),,
A004890,동일산업,12,2019,Annual,404853415 ,274097270 ,65269918 ,72780359 ,87245718 ,404853415 ,51048567 ,39206478 ,13505054 ,1000000 ,2000000 ,353804848 ,354691270 ,339048632 ,(979068),254798 ,17000 ,3750676 ,23828460 ,(12473206),(1935148),87.39 ,1.06 ,14.43 ,1.22 ,95.59 ,1.06 ,(0.28),(979068.26),4.41 ,,
A004890,동일산업,12,2020,Annual,417500512 ,280994721 ,73935885 ,65172291 ,77469563 ,417500512 ,57018140 ,42206993 ,20819637 ,3000000 ,5000000 ,360482372 ,333283307 ,315268431 ,1983169 ,161788 ,0 ,8015170 ,20105667 ,(44451262),3051572 ,86.34 ,2.11 ,15.82 ,2.44 ,94.59 ,2.24 ,0.60 ,1983168.60 ,5.41 ,,
A004890,동일산업,12,2021,Annual,473764602 ,314195951 ,92027347 ,93531256 ,71307795 ,473764602 ,71727780 ,61940984 ,23713090 ,3000000 ,4750000 ,402036822 ,464419158 ,401091049 ,42048807 ,113237 ,5500 ,43781037 ,22580277 ,(2352829),(4578332),84.86 ,1.73 ,17.84 ,2.04 ,86.36 ,11.48 ,9.05 ,42048806.90 ,13.64 ,,
A004890,동일산업,12,2022,Annual,499402713 ,337798308 ,98150157 ,95929356 ,87186659 ,499402713 ,82125521 ,63178230 ,25102883 ,2000000 ,17250000 ,417277192 ,498050515 ,454349267 ,22590867 ,120944 ,20099 ,21844965 ,29382480 ,(28626385),3014911 ,83.56 ,4.02 ,19.68 ,4.81 ,91.23 ,5.33 ,4.54 ,22590867.29 ,8.77 ,,
A004890,동일산업,12,2023,Annual,476136022 ,334641472 ,83889377 ,90267808 ,83131566 ,476136022 ,66058895 ,48601077 ,21183169 ,0 ,15000000 ,410077127 ,441161261 ,426242284 ,(4238628),290363 ,4400 ,(1075698),19306368 ,1540477 ,(11062211),86.13 ,3.18 ,16.11 ,3.70 ,96.62 ,(0.26),(0.96),(4238627.71),3.38 ,,
A004890,동일산업,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A007280,한국특강,12,2010,Annual,580446993 ,223027299 ,64400501 ,125103553 ,344041189 ,580446993 ,463742210 ,324456942 ,126034314 ,153042535 ,131814800 ,116704783 ,601509678 ,570659393 ,8078884 ,0 ,37152 ,(8131836),61203242 ,(24833469),(36891686),20.11 ,54.89 ,397.36 ,273.00 ,94.87 ,N/A(IFRS),1.34 ,8078884.00 ,5.13 ,,
A007280,한국특강,12,2011,Annual,581437823 ,243340234 ,78021575 ,115222705 ,328283811 ,581437823 ,464254408 ,352521480 ,154499719 ,155399539 ,103250150 ,117183415 ,694955436 ,654101235 ,17736374 ,0 ,0 ,3566490 ,46546036 ,(19698894),(25012523),20.15 ,49.40 ,396.18 ,245.10 ,94.12 ,3.05 ,2.55 ,17736373.65 ,5.88 ,,
A007280,한국특강,12,2012,Annual,553819260 ,229762188 ,69134880 ,113277032 ,312939785 ,553819260 ,433731360 ,336244738 ,89210249 ,192363726 ,85805450 ,120087900 ,647612376 ,617572209 ,8512708 ,0 ,0 ,3465131 ,(34696482),(1105375),34515028 ,21.68 ,57.89 ,361.18 ,266.98 ,95.36 ,2.92 ,1.31 ,8512708.16 ,4.64 ,,
A007280,한국특강,12,2013,Annual,532912158 ,226337051 ,54543863 ,129742528 ,296239956 ,532912158 ,425787516 ,374172737 ,126095250 ,187488058 ,37517250 ,107124642 ,563315975 ,538574596 ,61005 ,0 ,0 ,(11047283),49461545 ,(2653443),(47304818),20.10 ,51.36 ,397.47 ,255.50 ,95.61 ,(9.72),0.01 ,61004.83 ,4.39 ,,
A007280,한국특강,12,2014,Annual,500722556 ,201428718 ,51557960 ,114171839 ,287116343 ,500722556 ,412229695 ,385506172 ,41981841 ,293965868 ,8326250 ,88492860 ,433240152 ,410871860 ,1616575 ,0 ,0 ,(20181680),(55511096),(4732077),60988918 ,17.67 ,67.10 ,465.83 ,379.68 ,94.84 ,(20.63),0.37 ,1616575.21 ,5.16 ,,
A007280,한국특강,12,2015,Annual,380263447 ,118173500 ,35626993 ,66694300 ,246784085 ,380263447 ,341206425 ,327890791 ,35129493 ,239583972 ,0 ,39057022 ,280303244 ,284407867 ,(19653131),0 ,0 ,(54716780),74248092 ,(855490),(62305187),10.27 ,72.43 ,873.61 ,705.23 ,101.46 ,(85.80),(7.01),(19653130.78),(1.46),,
A007280,한국특강,12,2016,Annual,355618047 ,141088040 ,24742680 ,68499754 ,212710378 ,355618047 ,296766912 ,33090484 ,2467342 ,0 ,0 ,58851135 ,247193160 ,235954918 ,(4889126),0 ,0 ,4061512 ,6857690 ,3543627 ,(253307),16.55 ,7.18 ,504.27 ,43.37 ,95.45 ,8.30 ,(1.98),(4889125.99),4.55 ,,
A007280,한국특강,12,2017,Annual,344112520 ,142028303 ,54769442 ,68123475 ,199978389 ,344112520 ,282308021 ,72589410 ,5406160 ,0 ,0 ,61804500 ,346266581 ,323754093 ,8506256 ,0 ,0 ,11596252 ,810626 ,10573734 ,(28780737),17.96 ,15.06 ,456.78 ,83.85 ,93.50 ,19.22 ,2.46 ,8506256.00 ,6.50 ,,
A007280,한국특강,12,2018,Annual,341713076 ,138709863 ,27994020 ,87594418 ,201091486 ,341713076 ,247042183 ,55700513 ,11261734 ,0 ,77727280 ,94670893 ,364964702 ,346926586 ,4538011 ,0 ,0 ,(5715603),22036328 ,(6584112),(3452022),27.70 ,32.34 ,260.95 ,116.71 ,95.06 ,(7.31),1.24 ,4538011.00 ,4.94 ,,
A007280,한국특강,12,2019,Annual,317480349 ,123473065 ,34013607 ,76248254 ,187514518 ,317480349 ,246071397 ,33719675 ,10920806 ,0 ,114154560 ,71408952 ,390966862 ,383860583 ,(7421460),0 ,0 ,(21521331),3244391 ,(2722959),(10616706),22.49 ,39.31 ,344.59 ,174.75 ,98.18 ,(25.92),(1.90),(7421460.00),1.82 ,,
A007280,한국특강,12,2020,Annual,352334775 ,149644970 ,47484895 ,56381986 ,199668878 ,352334775 ,250943537 ,52986557 ,23793619 ,0 ,110900000 ,101391238 ,415313517 ,391463168 ,7281700 ,0 ,0 ,3615977 ,38083080 ,(23629993),14128941 ,28.78 ,32.72 ,247.50 ,113.69 ,94.26 ,4.19 ,1.75 ,7281699.80 ,5.74 ,,
A007280,한국특강,12,2021,Annual,456750420 ,191986245 ,56318923 ,88583583 ,262062955 ,456750420 ,316723246 ,113088565 ,23197391 ,0 ,128356001 ,140027174 ,691525200 ,629897189 ,40213158 ,0 ,0 ,36985485 ,6601716 ,(53874038),56312469 ,30.66 ,38.58 ,226.19 ,125.84 ,91.09 ,30.64 ,5.82 ,40213158.23 ,8.91 ,,
A007280,한국특강,12,2022,Annual,547808388 ,230421748 ,57029479 ,118024987 ,316156246 ,547808388 ,348107185 ,217425096 ,28717566 ,40500000 ,60915528 ,199701203 ,795939631 ,742049954 ,30643132 ,0 ,0 ,40633591 ,17793493 ,(61999531),51668205 ,36.45 ,42.71 ,174.31 ,117.15 ,93.23 ,23.92 ,3.85 ,30643132.33 ,6.77 ,,
A007280,한국특강,12,2023,Annual,560997435 ,235482331 ,81239857 ,128354552 ,324241812 ,560997435 ,334499280 ,241261714 ,23184214 ,98085823 ,50768372 ,226498155 ,830391818 ,755069533 ,47315793 ,0 ,0 ,28125493 ,20841798 ,(21434559),(26284326),40.37 ,39.85 ,147.68 ,98.70 ,90.93 ,13.20 ,5.70 ,47315792.56 ,9.07 ,,
A007280,한국특강,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A003060,에이프로젠바이오로직스,9,2010,Annual,67639851 ,45364471 ,30904803 ,6667663 ,10018362 ,67639851 ,26263521 ,24055946 ,1168802 ,5635318 ,0 ,41376330 ,58653917 ,26074289 ,4596802 ,1049683 ,2489947 ,(6528205),(3531646),(1681475),6389582 ,61.17 ,19.99 ,63.47 ,32.68 ,44.45 ,N/A(IFRS),7.84 ,4596802.00 ,55.55 ,,
A003060,에이프로젠바이오로직스,12,2011,Annual,116333667 ,64973024 ,38901159 ,5605472 ,19903438 ,116333667 ,42845225 ,34067475 ,1150228 ,9523917 ,4033000 ,73488442 ,50122955 ,25355645 ,1012721 ,491061 ,4673893 ,(4560115),(3895278),(19721781),33570337 ,63.17 ,27.11 ,58.30 ,42.92 ,50.59 ,(7.77),2.02 ,1012721.49 ,49.41 ,,
A003060,에이프로젠바이오로직스,12,2012,Annual,93082911 ,64834758 ,24254296 ,7645773 ,12537822 ,93082911 ,24575141 ,18826230 ,1446661 ,9515453 ,2255336 ,68507770 ,33769678 ,23419498 ,(16393357),339099 ,2445421 ,(24870962),(1649488),9753679 ,(6663959),73.60 ,14.79 ,35.87 ,20.09 ,69.35 ,(35.03),(48.54),(16393356.69),30.65 ,,
A003060,에이프로젠바이오로직스,12,2013,Annual,78259220 ,43404286 ,11704683 ,5710736 ,21199547 ,78259220 ,21712492 ,9544634 ,601008 ,1815639 ,8322180 ,56546728 ,29543262 ,21107910 ,(13550554),105264 ,46781 ,(20852021),(1701830),1723547 ,3765210 ,72.26 ,13.68 ,38.40 ,18.93 ,71.45 ,(33.35),(45.87),(13550553.90),28.55 ,,
A003060,에이프로젠바이오로직스,12,2014,Annual,84828018 ,48582396 ,12288152 ,6670588 ,22586646 ,84828018 ,22714788 ,10399388 ,341733 ,2553104 ,8395320 ,62113230 ,33092222 ,22235831 ,(5352386),44764 ,28532 ,(4395891),(6917182),(15015325),13286542 ,73.22 ,16.57 ,36.57 ,22.63 ,67.19 ,(7.41),(16.17),(5352385.61),32.81 ,,
A003060,에이프로젠바이오로직스,12,2015,Annual,85221295 ,49137382 ,13615197 ,6490194 ,25110769 ,85221295 ,17476008 ,9885038 ,653572 ,3867261 ,4139160 ,67745287 ,40324275 ,25241490 ,(866308),135382 ,86720 ,1552630 ,1847053 ,10051204 ,(3304847),79.49 ,10.16 ,25.80 ,12.79 ,62.60 ,2.39 ,(2.15),(866307.60),37.40 ,,
A003060,에이프로젠바이오로직스,12,2016,Annual,128690599 ,83068680 ,14839613 ,8114066 ,25947984 ,128690599 ,50570118 ,45150062 ,520463 ,4221216 ,1080000 ,78120481 ,44122493 ,25497338 ,(247372),84540 ,1944 ,(4766947),449980 ,(35525975),43366264 ,60.70 ,28.78 ,64.73 ,47.42 ,57.79 ,(6.54),(0.56),(247371.85),42.21 ,,
A003060,에이프로젠바이오로직스,12,2017,Annual,157225128 ,66007717 ,16283813 ,8836159 ,18164021 ,157225128 ,80411439 ,33969562 ,489296 ,4358882 ,0 ,76813689 ,46100952 ,27269769 ,(1457602),180185 ,8560 ,(16890912),(8927787),(33941364),40455140 ,48.86 ,32.85 ,104.68 ,67.24 ,59.15 ,(21.80),(3.16),(1457602.20),40.85 ,,
A003060,에이프로젠바이오로직스,12,2018,Annual,217062048 ,87286944 ,14764156 ,8398542 ,17327250 ,217062048 ,66551162 ,62042788 ,707679 ,3387429 ,0 ,150510886 ,45395389 ,26614620 ,(825585),191622 ,244527 ,(1215413),1331381 ,(58109216),54613462 ,69.34 ,17.51 ,44.22 ,25.25 ,58.63 ,(1.07),(1.82),(825584.83),41.37 ,,
A003060,에이프로젠바이오로직스,12,2019,Annual,365282978 ,213546101 ,13143779 ,8758126 ,20372952 ,365282978 ,17646007 ,10814790 ,535877 ,3167267 ,0 ,347636971 ,50903821 ,30345342 ,(1960392),336120 ,418083 ,(3466524),713734 ,(70469056),78442975 ,95.17 ,1.06 ,5.08 ,1.11 ,59.61 ,(1.39),(3.85),(1960392.12),40.39 ,,
A003060,에이프로젠바이오로직스,12,2020,Annual,615309134 ,336522784 ,11549817 ,10039652 ,19800749 ,615309134 ,16952930 ,8674953 ,808222 ,2469657 ,0 ,598356204 ,53319976 ,30119001 ,(2605967),697701 ,177325 ,18917570 ,8088158 ,(195268467),221703837 ,97.24 ,0.48 ,2.83 ,0.50 ,56.49 ,4.00 ,(4.89),(2605967.40),43.51 ,,
A003060,에이프로젠바이오로직스,12,2021,Annual,614621103 ,353474278 ,11703922 ,10419599 ,18856620 ,614621103 ,17440224 ,9448799 ,652594 ,2089336 ,0 ,597180878 ,56481702 ,31036787 ,(3799173),1735386 ,720868 ,9151011 ,(6226540),(23155783),(350259),97.16 ,0.40 ,2.92 ,0.42 ,54.95 ,1.53 ,(6.73),(3799173.38),45.05 ,,
A003060,에이프로젠바이오로직스,12,2022,Annual,684140417 ,240608129 ,17066722 ,52312921 ,323773107 ,684140417 ,173729692 ,161106058 ,3808672 ,134263397 ,0 ,510410725 ,65190359 ,37904192 ,(5430302),2186845 ,2998 ,13620686 ,25728188 ,(53000826),15782353 ,74.61 ,19.69 ,34.04 ,26.40 ,58.14 ,2.46 ,(8.33),(5430302.00),41.86 ,,
A003060,에이프로젠바이오로직스,12,2023,Annual,589396665 ,84857286 ,14807328 ,48128195 ,318211931 ,589396665 ,220705187 ,157938368 ,1333066 ,90025780 ,32000000 ,368691478 ,87363628 ,99027109 ,(57477961),14999891 ,3351 ,(115330071),(33650775),(95205708),115289354 ,62.55 ,30.71 ,59.86 ,49.09 ,113.35 ,(26.24),(65.79),(57477960.96),(13.35),,
A003060,에이프로젠바이오로직스,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A002600,조흥,12,2010,Annual,97782557 ,65897993 ,12866105 ,11363422 ,24586740 ,97782557 ,16474309 ,15400096 ,1446100 ,11340929 ,0 ,81308247 ,66711472 ,57985137 ,4798079 ,0 ,3276 ,6804336 ,1757089 ,4281617 ,5168883 ,83.15 ,11.60 ,20.26 ,13.95 ,86.92 ,N/A(IFRS),7.19 ,4798079.00 ,13.08 ,,
A002600,조흥,12,2011,Annual,132879902 ,89187577 ,11715443 ,24096975 ,36044673 ,132879902 ,44925222 ,40065049 ,2900295 ,29683045 ,3027750 ,87954680 ,99010080 ,85269595 ,9777963 ,0 ,700 ,8201681 ,4862135 ,(12656575),18317596 ,66.19 ,24.62 ,51.08 ,37.19 ,86.12 ,9.69 ,9.88 ,9777963.34 ,13.88 ,,
A002600,조흥,12,2012,Annual,126574159 ,66836956 ,12218738 ,21612365 ,52554204 ,126574159 ,32202360 ,22009802 ,1386014 ,16236859 ,8750000 ,94371799 ,96206977 ,85187825 ,6479317 ,0 ,17330 ,7869314 ,6458882 ,(19779548),(8576560),74.56 ,20.53 ,34.12 ,27.54 ,88.55 ,8.63 ,6.73 ,6479317.37 ,11.45 ,,
A002600,조흥,12,2013,Annual,118038382 ,60788708 ,11057716 ,15873607 ,50273190 ,118038382 ,20573885 ,11722129 ,2589716 ,5752516 ,7000000 ,97464497 ,99637034 ,89100633 ,5610547 ,0 ,44976 ,4594423 ,15502621 ,704768 ,(15309668),82.57 ,10.80 ,21.11 ,13.08 ,89.43 ,4.79 ,5.63 ,5610547.48 ,10.57 ,,
A002600,조흥,12,2014,Annual,130588771 ,73099632 ,11367950 ,26179943 ,50656352 ,130588771 ,28931239 ,27441814 ,4688785 ,11457502 ,0 ,101657533 ,112728364 ,100143869 ,7161912 ,0 ,28772 ,5275245 ,(870946),(1958516),4241596 ,77.85 ,14.13 ,28.46 ,18.16 ,88.84 ,5.30 ,6.35 ,7161911.99 ,11.16 ,,
A002600,조흥,12,2015,Annual,148992933 ,95221466 ,12490668 ,32061261 ,51491603 ,148992933 ,42225329 ,40487512 ,5955153 ,28865149 ,0 ,106767604 ,113154402 ,99519536 ,6581863 ,0 ,26549 ,6637659 ,3573605 ,3637692 ,7833885 ,71.66 ,19.37 ,39.55 ,27.04 ,87.95 ,6.37 ,5.82 ,6581862.62 ,12.05 ,,
A002600,조흥,12,2016,Annual,163459253 ,102760647 ,15641653 ,33195097 ,58575839 ,163459253 ,50292310 ,42824181 ,3975342 ,30194154 ,6500000 ,113166943 ,129692616 ,107230605 ,11526984 ,0 ,34965 ,8119809 ,7135194 ,(8953524),4865903 ,69.23 ,22.45 ,44.44 ,32.42 ,82.68 ,7.38 ,8.89 ,11526984.33 ,17.32 ,,
A002600,조흥,12,2017,Annual,168471957 ,97883118 ,19452331 ,37297645 ,67907173 ,168471957 ,48080771 ,33100496 ,5475896 ,18334698 ,12500000 ,120391186 ,162127274 ,136417228 ,14075159 ,0 ,33077 ,11298260 ,9042688 ,(12216107),(9733047),71.46 ,18.30 ,39.94 ,25.61 ,84.14 ,9.67 ,8.68 ,14075158.91 ,15.86 ,,
A002600,조흥,12,2018,Annual,195310138 ,105522781 ,18032078 ,37113331 ,86917567 ,195310138 ,69792797 ,55553621 ,5173429 ,38722216 ,12500000 ,125517341 ,168071249 ,145928101 ,11369420 ,0 ,104599 ,8035646 ,13201779 ,(19320762),15375679 ,64.27 ,26.23 ,55.60 ,40.81 ,86.83 ,6.54 ,6.76 ,11369420.38 ,13.17 ,,
A002600,조흥,12,2019,Annual,218025805 ,117784147 ,24490092 ,45656547 ,97002379 ,218025805 ,88563688 ,75893278 ,7341587 ,58061960 ,10040000 ,129462116 ,195062613 ,171098975 ,12349895 ,0 ,152560 ,7845407 ,3107465 ,(17739551),12416022 ,59.38 ,32.36 ,68.41 ,54.50 ,87.71 ,6.15 ,6.33 ,12349895.22 ,12.29 ,,
A002600,조흥,12,2020,Annual,248313869 ,141501778 ,27543384 ,65510600 ,103415541 ,248313869 ,115083266 ,107391989 ,9380609 ,81881414 ,5100000 ,133230603 ,222604296 ,197183088 ,11787348 ,0 ,198282 ,7516524 ,(5422107),(12188315),18005838 ,53.65 ,37.11 ,86.38 ,69.17 ,88.58 ,5.72 ,5.30 ,11787348.03 ,11.42 ,,
A002600,조흥,12,2021,Annual,267558823 ,135992012 ,31114240 ,60896686 ,125946848 ,267558823 ,121819557 ,118931465 ,21229826 ,77247152 ,0 ,145739266 ,250861245 ,215811944 ,19072641 ,4167 ,201672 ,16074915 ,30386712 ,(21366683),(14002994),54.47 ,30.67 ,83.59 ,56.31 ,86.03 ,11.52 ,7.60 ,19072641.42 ,13.97 ,,
A002600,조흥,12,2022,Annual,433755477 ,268968495 ,44673567 ,185777357 ,152307567 ,433755477 ,279570332 ,275477139 ,53214089 ,207985793 ,3003453 ,154185145 ,324035752 ,289769341 ,14975759 ,0 ,242546 ,11131140 ,(87225533),(34606354),112478183 ,35.55 ,49.00 ,181.32 ,137.85 ,89.43 ,7.42 ,4.62 ,14975758.64 ,10.57 ,,
A002600,조흥,12,2023,Annual,394002200 ,228773496 ,52115199 ,136314795 ,152137039 ,394002200 ,244362081 ,190668214 ,16361638 ,163753841 ,51408330 ,149640119 ,405945609 ,365182445 ,15648302 ,0 ,236434 ,355244 ,9155624 ,(8835933),(858367),37.98 ,54.95 ,163.30 ,144.69 ,89.96 ,0.23 ,3.85 ,15648302.44 ,10.04 ,,
A002600,조흥,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2010,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A264900,크라운제과,12,2017,Annual,328674242 ,105653474 ,73118263 ,28305670 ,204488313 ,328674242 ,207888295 ,120612305 ,34844319 ,25800000 ,0 ,120785946 ,320919738 ,203589726 ,21136111 ,191634 ,4060781 ,13667269 ,43410608 ,(12568980),(32462274),36.75 ,29.11 ,172.11 ,79.21 ,63.44 ,,6.59 ,21136111.19 ,36.56 ,,
A264900,크라운제과,12,2018,Annual,332756097 ,103699372 ,56509626 ,26679870 ,210717089 ,332756097 ,204574219 ,128528690 ,22825491 ,18000000 ,0 ,128181878 ,388532243 ,246479352 ,20255857 ,257456 ,4864893 ,13681175 ,25947462 ,(16305458),5914306 ,38.52 ,32.39 ,159.60 ,84.09 ,63.44 ,10.99 ,5.21 ,20255857.46 ,36.56 ,,
A264900,크라운제과,12,2019,Annual,332902890 ,92517323 ,56089025 ,28923531 ,213485018 ,332902890 ,190854657 ,78546859 ,22627509 ,15000000 ,0 ,142048233 ,386613876 ,246518330 ,26519837 ,364029 ,4508365 ,18937764 ,34505074 ,(15264630),(30587796),42.67 ,26.98 ,134.36 ,63.24 ,63.76 ,14.02 ,6.86 ,26519837.08 ,36.24 ,,
A264900,크라운제과,12,2020,Annual,327040458 ,98601529 ,52594408 ,26635016 ,206854756 ,327040458 ,174367097 ,105833959 ,22934025 ,5000000 ,0 ,152673361 ,381538640 ,248743829 ,23452546 ,358109 ,3884705 ,16206197 ,34494696 ,(3649167),(21868955),46.68 ,24.09 ,114.21 ,51.61 ,65.19 ,11.00 ,6.15 ,23452545.82 ,34.81 ,,
A264900,크라운제과,12,2021,Annual,324569692 ,146109125 ,48162453 ,24875702 ,159966045 ,324569692 ,164015182 ,123268892 ,27102954 ,22000000 ,0 ,160554509 ,381212216 ,258219268 ,15876289 ,363935 ,3800102 ,13098370 ,34757494 ,6934709 ,(29468646),49.47 ,16.91 ,102.16 ,34.18 ,67.74 ,8.36 ,4.16 ,15876288.55 ,32.26 ,,
A264900,크라운제과,12,2022,Annual,330163311 ,146160880 ,49876598 ,30727349 ,160457941 ,330163311 ,137897080 ,94168048 ,30034321 ,7000000 ,12000000 ,192266231 ,413638465 ,283745789 ,17588318 ,322555 ,3448659 ,27057204 ,24552557 ,16950868 ,(40099843),58.23 ,6.97 ,71.72 ,11.96 ,68.60 ,15.34 ,4.25 ,17588318.26 ,31.40 ,,
A264900,크라운제과,12,2023,Annual,338608142 ,100944500 ,50099549 ,30348420 ,211365173 ,338608142 ,133792953 ,79037558 ,28526558 ,5000000 ,12000000 ,204815189 ,434728793 ,284650283 ,28440131 ,371422 ,3262089 ,23453590 ,19892035 ,(33435423),(9130838),60.49 ,6.23 ,65.32 ,10.30 ,65.48 ,11.81 ,6.54 ,28440130.65 ,34.52 ,,
A264900,크라운제과,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A015590,KIB플러그에너지,12,2010,Annual,250046713 ,143523004 ,36687019 ,5274842 ,102642992 ,250046713 ,165512572 ,134376306 ,46538060 ,49015024 ,27122057 ,84534141 ,209583273 ,185803918 ,10379979 ,0 ,0 ,8803389 ,(16104630),(32329700),34245332 ,33.81 ,34.03 ,195.79 ,100.66 ,88.65 ,N/A(IFRS),4.95 ,10379979.18 ,11.35 ,,
A015590,KIB플러그에너지,12,2011,Annual,279382747 ,164845213 ,54607129 ,4857808 ,104170626 ,279382747 ,218187824 ,191224896 ,61864775 ,81211920 ,22747821 ,61194923 ,252763353 ,269144354 ,(27039217),0 ,0 ,(20800984),(20890498),(7045170),27303641 ,21.90 ,40.24 ,356.55 ,183.72 ,106.48 ,(28.55),(10.70),(27039216.85),(6.48),,
A015590,KIB플러그에너지,12,2012,Annual,262270166 ,149657523 ,43028283 ,7877843 ,101723463 ,262270166 ,192300693 ,173138068 ,47825738 ,89118351 ,14564329 ,69969473 ,282943904 ,248186051 ,20085129 ,0 ,0 ,6820025 ,7985774 ,(9232437),(201677),26.68 ,42.65 ,274.84 ,159.86 ,87.72 ,10.40 ,7.10 ,20085128.65 ,12.28 ,,
A015590,KIB플러그에너지,12,2013,Annual,262833068 ,157033901 ,60885359 ,6633319 ,98476782 ,262833068 ,182881374 ,168258163 ,49547781 ,70756462 ,11085000 ,79951693 ,239973517 ,210981482 ,16472376 ,0 ,0 ,9549867 ,17702425 ,2253337 ,(17963753),30.42 ,35.70 ,228.74 ,117.37 ,87.92 ,12.74 ,6.86 ,16472376.25 ,12.08 ,,
A015590,KIB플러그에너지,12,2014,Annual,295677320 ,188159216 ,54998880 ,4401006 ,98345395 ,295677320 ,217680814 ,209884576 ,73497042 ,94213289 ,0 ,77996506 ,297335288 ,279122063 ,5012604 ,0 ,0 ,289693 ,(7403753),(4679609),11210084 ,26.38 ,35.61 ,279.09 ,135.00 ,93.87 ,0.37 ,1.69 ,5012603.54 ,6.13 ,,
A015590,KIB플러그에너지,12,2015,Annual,276443469 ,176346292 ,72028376 ,2836295 ,88649446 ,276443469 ,212173073 ,195566417 ,53741103 ,98218000 ,8085000 ,64270397 ,223716709 ,213982628 ,(12343696),0 ,0 ,(15082515),(18451404),8050875 ,12462209 ,23.25 ,40.62 ,330.13 ,174.74 ,95.65 ,(21.20),(5.52),(12343695.76),4.35 ,,
A015590,KIB플러그에너지,12,2016,Annual,235945208 ,148976773 ,27553890 ,6144045 ,81136836 ,235945208 ,179288854 ,143262312 ,57078834 ,37425333 ,25500000 ,56656354 ,191355119 ,186113044 ,(11504645),0 ,0 ,(19305575),28721118 ,(2194478),(28314711),24.01 ,30.52 ,316.45 ,127.10 ,97.26 ,(31.93),(6.01),(11504645.45),2.74 ,,
A015590,KIB플러그에너지,12,2017,Annual,204688025 ,114821365 ,32206868 ,2574901 ,77359368 ,204688025 ,128869892 ,118324765 ,24439287 ,30676000 ,4800000 ,75818133 ,156189124 ,142349753 ,6738189 ,0 ,0 ,(7056506),(16924155),(5784991),22738651 ,37.04 ,33.31 ,169.97 ,89.92 ,91.14 ,(10.65),4.31 ,6738188.64 ,8.86 ,,
A015590,KIB플러그에너지,12,2018,Annual,197265760 ,96950418 ,28415416 ,2107728 ,74542658 ,197265760 ,127664955 ,122099342 ,19678871 ,46400000 ,0 ,69600805 ,82916681 ,85124325 ,(9743899),0 ,0 ,(16268117),3140948 ,(17309544),12693581 ,35.28 ,35.17 ,183.42 ,99.67 ,102.66 ,(22.37),(11.75),(9743898.91),(2.66),,
A015590,KIB플러그에너지,12,2019,Annual,217020142 ,134715655 ,30296869 ,1693219 ,63864431 ,217020142 ,119240657 ,108844571 ,25177045 ,43970000 ,4047310 ,97779485 ,147117472 ,118722116 ,19782502 ,0 ,0 ,3181372 ,10900675 ,(3372767),(6887000),45.06 ,25.72 ,121.95 ,57.09 ,80.70 ,3.80 ,13.45 ,19782502.01 ,19.30 ,,
A015590,KIB플러그에너지,12,2020,Annual,197708845 ,118418309 ,25863120 ,610531 ,61777630 ,197708845 ,90342468 ,83948715 ,13956413 ,38150000 ,400350 ,107366377 ,124944880 ,106306866 ,9583311 ,0 ,0 ,1340474 ,18029029 ,689699 ,(383960),54.31 ,24.82 ,84.14 ,45.70 ,85.08 ,1.31 ,7.67 ,9583311.14 ,14.92 ,,
A015590,KIB플러그에너지,12,2021,Annual,165866104 ,93777742 ,11879366 ,668616 ,60786525 ,165866104 ,67845866 ,62453123 ,11099684 ,23050000 ,336390 ,98020238 ,80705227 ,73060404 ,(14968118),0 ,0 ,(13018203),979288 ,20930205 ,(18746960),59.10 ,18.96 ,69.22 ,32.08 ,90.53 ,(12.68),(18.55),(14968118.00),9.47 ,,
