,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
1324,대영포장,종이목재,A014160,12,2011,Annual,225413474,70047124,46347138,13918561,145794377,225413474,125758730,68410090,16645013,35156136,50732962,99654744,228640516,205275372,2372214,0,97161,-1748309,-3823052,-21888719,26874324,44.21,41.41,126.19,93.66,89.78,-1.74,1.04,2372214.32,10.22
1860,모토닉,운수장비,A009680,12,2016,Annual,433121255,325694440,22952839,15279634,96600815,433121255,41417186,27249971,15118004,0,0,391704069,195300520,178159017,2368561,6942992,0,21748574,14656917,-6172428,-10324874,90.44,0,10.57,0,91.22,5.64,1.21,2368561.17,8.78
1900,미래아이앤지,서비스업,A007120,12,2011,Annual,41178848,12067621,1962609,2668288,10828025,41178848,17098149,14378103,279327,10351107,23978,24080699,25733558,17144960,2346694,30745,91131,2014964,3228876,-25822,-1120807,58.48,25.2,71,43.08,66.62,8.74,9.12,2346694.09,33.38
3408,조비,화학,A001550,12,2016,Annual,88744853,39522303,11053387,26809612,47773371,88744853,51143477,41025077,3062880,26285897,10000,37601376,59058576,45080814,2338790,5770,780205,873515,8086650,-8694733,-573983,42.37,39.8,136.01,93.92,76.33,2.53,3.96,2338790.06,23.67
3818,평화산업,운수장비,A090080,12,2012,Annual,69784966,60463614,39779973,4907690,7801012,69784966,52238800,33639174,25171273,0,15000000,17546166,128505235,118184680,2308476,93068,8495,-2284389,5051979,-2244621,-2858538,25.14,25.79,297.72,102.59,91.97,-12.18,1.8,2308475.57,8.03
2999,원림,섬유의복,A005820,12,2012,Annual,128664067,62579288,22383463,18007264,20455619,128664067,46076919,36819136,12723610,20113277,0,82587148,81765594,64750721,2304172,0,0,4461692,3992684,1510784,-4721428,64.19,18.92,55.79,29.48,79.19,6.14,2.82,2304172.35,20.81
3528,천일고속,운수창고업,A000650,12,2010,Annual,53816247,17254635,982276,415189,11207723,53816247,14408378,9314933,2402942,0,0,39407869,51558159,42556521,2499854,0,77265,3816383,6537363,-3498370,-2113429,73.23,0,36.56,0,82.54,N/A(IFRS),4.85,2499854,17.46
4165,한솔로지스틱스,운수창고업,A009180,12,2017,Annual,91872344,60539820,54216857,0,9440320,91872344,44676518,42601144,33532015,0,0,47195826,355266669,333317090,2301733,0,1293745,2871191,1627516,-1264722,-329415,51.37,0,94.66,0,93.82,6.29,0.65,2301733.15,6.18
1554,덕양산업,운수장비,A024900,12,2016,Annual,410285389,237305733,182415026,7279950,107395823,410285389,325987676,249994734,213992619,5166300,51912500,84297713,1050169762,1028794996,2297805,666000,0,-930466,-4550002,-21654291,-3614748,20.55,15.41,386.71,75.01,97.96,-1.06,0.22,2297805.44,2.04
2400,선도전기,전기전자,A007610,12,2016,Annual,146601414,64211787,45155451,7827441,35152233,146601414,65102062,32573821,21803555,7560000,23388758,81499352,93949806,83823798,2261164,406874,25180,2169221,-9547698,-1998691,6916834,55.59,21.16,79.88,38.07,89.22,2.71,2.41,2261163.99,10.78
236,IHQ,서비스업,A003560,12,2012,Annual,45827243,24376227,2745924,896057,1516416,45827243,10788764,8907378,3212779,0,0,35038478,44910784,38245706,2258033,0,741674,4368439,3598242,4572025,-1258078,76.46,0,30.79,0,85.16,13.55,5.03,2258032.91,14.84
4405,현대약품,의약품,A004310,11,2014,Annual,147294278,79269294,43712731,19358589,32704626,147294278,42607777,35938247,8488331,18764000,0,104686501,107836679,66308308,2253004,39670,5114959,1468256,3470132,-328075,-2982678,71.07,12.74,40.7,17.92,61.49,1.43,2.09,2253004.14,38.51
1670,동원수산,"농업, 임업 및 어업",A030720,12,2015,Annual,93634520,50588693,6378938,25855038,27272047,93634520,60035952,22417404,5777382,12748800,33486495,33598568,118465536,107220645,2251887,340,50244,-675541,-4539333,-391821,-2508994,35.88,49.46,178.69,137.85,90.51,-1.99,1.9,2251887.04,9.49
1279,대림통상,기계,A006570,12,2011,Annual,267062895,113784002,64006746,42905400,148838194,267062895,119323326,90053241,18796204,38862652,17454136,147739569,174219994,147077316,2220711,551691,1567980,-2034063,4858882,-2961382,-2004944,55.32,30.39,80.77,54.94,84.42,-1.35,1.27,2220711.01,15.58
1511,대한화섬,화학,A003830,12,2018,Annual,583452286,33886482,13023514,17665367,42449578,583452286,84986376,33774176,8578863,20786074,0,498465910,107660512,99679114,2218822,0,39000,44246505,3688515,6168716,-9046741,85.43,3.56,17.05,4.17,92.59,9.15,2.06,2218822.3,7.41
3537,청호ICT,기계,A012600,12,2010,Annual,190107730,97354077,15806244,14559833,47257611,190107730,77316820,57079232,3422095,35637516,14500000,112790910,91982282,65954792,-20289728,8071706,73000,-16654530,-37403043,-14122788,30018106,59.33,26.37,68.55,44.45,71.7,N/A(IFRS),-22.06,-20289728.44,28.3
2609,신영와코루,섬유의복,A005800,12,2018,Annual,345216231,151749305,10203781,53950521,54539434,345216231,32008987,25597122,4296645,221134,0,313207244,174208632,68678777,2208421,0,4890727,4248538,4454509,-68411,-1565821,90.73,0.06,10.22,0.07,39.42,1.37,1.27,2208421.47,60.58
1529,대호에이엘,철강금속,A069460,12,2018,Annual,88671126,41620244,14431893,17222150,25791095,88671126,59446082,50174293,4569049,41453615,0,29225044,132411332,126542837,2201648,0,909,762915,6647773,-1838706,-3044853,32.96,47.33,203.41,143.59,95.57,2.72,1.66,2201647.86,4.43
943,광명전기,전기전자,A017040,12,2017,Annual,152717140,72825667,15428435,9992851,34515922,152717140,56068919,41093650,13326881,16200000,9358000,96648221,101561159,92454439,2197753,0,37125,-2043260,6647411,-8947369,5450000,63.29,17.12,58.01,27.06,91.03,-2.1,2.16,2197753.14,8.97
4404,현대약품,의약품,A004310,11,2013,Annual,143402728,80477163,42522451,20971429,33345927,143402728,42190820,36644153,6855341,20749880,0,101211909,108135474,67424407,2187114,67691,4327579,1459606,7951086,-713017,-9417822,70.58,14.47,41.69,20.5,62.35,1.45,2.02,2187113.81,37.65
587,SH에너지화학,화학,A002360,12,2012,Annual,103690070,50509179,27344366,14210523,32784916,103690070,38808867,29499813,2215544,24066914,4000000,64881202,193950102,178829327,2183184,57537,35288,210854,-855725,-1232512,-1095974,62.57,27.55,59.82,44.03,92.2,0.32,1.13,2183183.79,7.8
1822,메타랩스,섬유의복,A090370,12,2014,Annual,144811072,111458139,18289730,74355521,23899933,144811072,89898119,62556527,22279593,26721462,0,54912953,127864762,44351379,2182727,885,864341,-4037119,-10838135,908088,13530674,37.92,35.49,163.71,93.58,34.69,-7.49,1.71,2182727.39,65.31
3815,페이퍼코리아,종이목재,A001020,12,2018,Annual,588414093,337697980,30403250,259186239,235133137,588414093,560562144,421816273,36435746,147114013,119836849,27851949,412274754,375383900,2178440,409393,1911809,-38061342,-19835915,-15787912,39475073,4.73,71.64,2012.65,1513.56,91.05,-90.23,0.53,2178440,8.95
3097,유유제약,의약품,A000220,3,2011,Annual,88506889,33425773,22552652,5480823,46266945,88506889,21278135,16604018,3011889,6050310,0,67228754,58798714,25563803,2160152,922650,1442781,1908187,6673925,-507408,-5216914,75.96,6.84,31.65,9,43.48,2.86,3.67,2160151.95,56.52
3546,체시스,운수장비,A033250,6,2010,Annual,92415768,27459971,8458196,5430323,48901737,92415768,66332945,41880280,12906188,15777778,21009459,26082823,56323604,51759620,-915745,0,7804,-533689,2714266,-14721666,11519031,28.22,41.61,254.32,147.43,91.9,-1.99,-1.63,-915745,8.1
4251,한일철강,철강금속,A002220,12,2013,Annual,315044201,91501752,33721185,25917393,78385871,315044201,148541462,115180301,14481665,87779289,0,166502740,143288400,133386896,2154791,0,16074,4187777,1887718,111859,-3145991,52.85,30.72,89.21,58.12,93.09,2.54,1.5,2154790.68,6.91
788,WISCOM,화학,A024070,12,2015,Annual,130630753,77812592,27683926,7665077,42571030,130630753,12717306,10131366,5877030,0,0,117913447,141133193,131675528,2150383,864308,864,2792667,4538819,-4952514,-3273775,90.26,0,10.79,0,93.3,2.36,1.52,2150383.4,6.7
4296,한창,유통업,A005110,12,2013,Annual,37693959,23822065,7144511,1155835,11114669,37693959,15396883,8791162,3527691,1000000,5396762,22297076,22515364,11408192,2149899,70796,78476,871485,-4722789,3834262,4772910,59.15,16.97,69.05,28.69,50.67,3.99,9.55,2149898.81,49.33
3661,콤텍시스템,서비스업,A031820,12,2017,Annual,106679920,79057846,30749498,10136540,6980246,106679920,48331147,43677161,36453285,1638118,0,58348773,143622951,128443319,2127309,2741820,23251,865986,3131615,-8370128,-936802,54.7,1.54,82.83,2.81,89.43,1.5,1.48,2127309.07,10.57
1349,대우부품,운수장비,A009320,12,2018,Annual,70820674,27319127,16428187,7474213,37017894,70820674,31520264,26417015,8732931,5114621,3011500,39300410,62630106,51645868,2121537,2236592,22943,1154780,550754,-3164950,1651591,55.49,24.78,80.2,44.66,82.46,2.98,3.39,2121537,17.54
2679,써니전자,전기전자,A004770,12,2016,Annual,41114893,31324234,2003958,3678925,6272813,41114893,5639249,5328574,1370839,2000000,0,35475643,20712911,14364622,2116859,457876,59,1090101,3197750,-1514254,0,86.28,8.6,15.9,9.97,69.35,3.43,10.22,2116859.29,30.65
2002,부국철강,철강금속,A026940,12,2014,Annual,125858272,100293028,33892954,30409528,10910093,125858272,18566528,17323888,14610408,0,0,107291745,184214463,176007953,2115078,0,0,3088988,14807743,-1213045,-1500000,85.25,0,17.3,0,95.55,2.89,1.15,2115077.7,4.45
824,갤럭시아에스엠,서비스업,A011420,12,2015,Annual,68686992,44426010,4586949,11280,2905233,68686992,18947950,16873228,2901363,0,478600,49739042,62472754,56009656,2101041,0,43741,1863773,2451666,-3398195,20349626,72.41,2.01,38.09,2.77,89.65,5.11,3.36,2101040.68,10.35
3555,카프로,화학,A006380,12,2010,Annual,675508865,282946112,223450962,48541812,374245866,675508865,304198792,184922970,89782438,75949600,40357000,371310073,930748603,776762922,130683896,0,0,92279262,76808613,-10207439,-63649600,54.97,17.22,81.93,31.32,83.46,N/A(IFRS),14.04,130683896.2,16.54
593,SH에너지화학,화학,A002360,12,2018,Annual,122434685,85758694,26645705,22253999,30043406,122434685,17043794,6658546,969166,3500000,0,105390892,183598766,171330094,2100669,0,0,2033570,5202762,-4046569,-4917195,86.08,2.86,16.17,3.32,93.32,1.91,1.14,2100669.46,6.68
995,국제약품,의약품,A002720,12,2015,Annual,136643778,66557405,39159933,20167033,61944479,136643778,68184899,32036508,9517020,11360789,27000000,68458879,117636992,64860724,2097892,1066167,5891890,-5884459,-5080184,-1745716,6707179,50.1,29.54,99.6,58.96,55.14,-9.86,1.78,2097892.31,44.86
3549,체시스,운수장비,A033250,6,2013,Annual,94630897,35772015,20895187,7207925,48392207,94630897,62355485,41377550,19298694,7400000,17438976,32275412,98432610,89869954,2087021,0,573,-123282,9807283,-10300822,2235681,34.11,32.17,193.2,94.32,91.3,-0.38,2.12,2087020.68,8.7
875,경인전자,전기전자,A009140,12,2012,Annual,63740263,38942180,5135891,2681889,5314101,63740263,6757812,5718470,3033272,0,0,56982451,44190721,35013098,2081764,7261,2250,1149091,1884430,-2477494,-284308,89.4,0,11.86,0,79.23,2.04,4.71,2081764.01,20.77
2288,삼화전기,전기전자,A009470,12,2012,Annual,143173331,82866514,48385963,17368683,52626606,143173331,104415638,90753003,27860217,55565794,0,38757693,181523689,161696598,2081387,0,504344,1961352,-3869063,7974414,-6513316,27.07,38.81,269.41,143.37,89.08,5.03,1.15,2081386.92,10.92
3011,웰바이오텍,유통업,A010600,12,2015,Annual,59088349,40847187,10165370,23959013,13800268,59088349,22515700,21340366,3709729,14938637,650000,36572649,112488077,101846448,2076599,0,0,555743,4277476,-987311,-1354739,61.89,26.38,61.56,42.62,90.54,1.55,1.85,2076599.02,9.46
1987,보해양조,음식료품,A000890,12,2017,Annual,217823364,66091559,30203362,31586126,124036376,217823364,118225537,84050452,5942500,23941333,32788840,99597827,99566414,63689925,2075598,0,3884523,10731905,667537,-11161236,10133093,45.72,34.67,118.7,75.82,63.97,11.46,2.08,2075597.55,36.03
821,갤럭시아에스엠,서비스업,A011420,12,2012,Annual,43979072,24752609,2799462,37487,3386965,43979072,18071820,13440442,1958766,1400000,2050000,25907252,55049732,47555420,2074371,0,67122,389023,8211658,-10454665,1396146,58.91,10.91,69.76,18.52,86.39,1.52,3.77,2074371.04,13.61
3564,케이비아이동국실업,운수장비,A001620,12,2010,Annual,246895474,78910676,37390795,4941531,71251231,246895474,114500222,95428639,49222568,19461618,2000000,132395252,272323091,248370265,9081272,0,17620,8739252,5287988,-4704519,2216440,53.62,9.71,86.48,18.11,91.2,N/A(IFRS),3.33,9081272.3,8.8
4568,휴니드,전기전자,A005870,12,2015,Annual,164132050,79363871,9234134,27364369,69718014,164132050,85410529,69500926,14711668,22500000,10428000,78721521,60515628,50528341,2066444,420063,347172,1168369,11711419,-2635138,3243859,47.96,22.78,108.5,47.5,83.5,1.63,3.41,2066443.73,16.5
1695,동화약품,의약품,A000020,12,2013,Annual,316165541,116759938,49868724,30436758,171902299,316165541,88934413,73372612,18495637,4000000,2000000,227231127,220240575,116534418,2062220,12317341,21240019,1011860,8205110,8078357,-6234498,71.87,1.9,39.14,2.64,52.91,0.45,0.94,2062220.16,47.09
213,HLB글로벌,광업,A003580,12,2016,Annual,57821449,26844967,6416593,67373,1367124,57821448,13505634,11161790,18841,0,0,44315814,18255841,11878176,2060942,0,400,-2299975,-1985564,-7455340,11537047,76.64,16.84,30.48,21.98,65.07,-5.62,11.29,2060941.83,34.93
3622,코아스,기타제조업,A071950,12,2014,Annual,101027896,65993045,31757296,24435616,26358686,101027896,60348294,52960331,25346012,20303512,2249340,40679602,98865609,68264314,2059942,1096073,151315,589909,9685993,-2353153,-1474616,40.27,22.46,148.35,55.79,69.05,1.5,2.08,2059942.04,30.95
2395,선도전기,전기전자,A007610,12,2011,Annual,101053375,44181353,21790058,6877595,20314192,101053375,27766740,19762063,12929448,0,0,73286635,67360469,60923055,2059094,256067,10708,2149609,2290224,-1469691,-486243,72.52,0.15,37.89,0.2,90.44,2.88,3.06,2059094.21,9.56
3792,퍼스텍,기계,A010820,12,2013,Annual,147578857,67268291,13951877,22426207,46508426,147578857,80742644,62878450,7867233,8350000,5655762,66836213,108779044,98120450,2053627,410050,364145,1720489,-357675,-7797337,3016730,45.29,14.31,120.81,31.59,90.2,2.54,1.89,2053626.73,9.8
1119,남성,유통업,A004270,12,2013,Annual,200078722,62655069,12095801,17409498,7951953,200078722,121893792,101629899,18499816,71854346,0,78184930,73072002,55428602,2046577,379323,3901001,-732650,16382719,11631066,-26562268,39.08,38.1,155.9,97.5,75.85,-0.93,2.8,2046576.66,24.15
2634,신풍,유통업,A002870,12,2016,Annual,146751018,58341437,23173931,10200935,52496099,146751018,105423477,96240329,10393817,1748049,3665926,41327541,128631038,111446125,2041540,0,0,1158620,7129675,-2548275,-1971066,28.16,4.77,255.09,16.93,86.64,2.81,1.59,2041539.59,13.36
3573,케이씨,의료정밀,A029460,12,2010,Annual,252658586,148698453,103579230,22233591,53698548,252658586,64564875,59191332,32026822,1871458,0,188093711,299912134,243086470,28467102,8465045,138475,28200091,-32853509,21052785,-2567689,74.45,0.74,34.33,0.99,81.05,N/A(IFRS),9.49,28467102,18.95
1964,보락,화학,A002760,12,2012,Annual,49422088,17101646,5739809,8700069,24261631,49422088,10900766,5488485,1212309,1499700,1098200,38521322,31403501,25250769,2035234,911693,0,1921288,3794668,-3168628,883200,77.94,5.26,28.3,6.74,80.41,5.1,6.48,2035233.65,19.59
