,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),Unnamed: 35,Unnamed: 36
1562,삼성공조,운수장비,A006660,12,2021,Annual,257514152.0,158908013.0,12220669.0,10369306.0,23038901.0,257514152.0,37761207.0,34894401.0,22924974.0,6544225.0,0.0,219752945 ,79578435 ,69621687.0,1170697 ,1435902.0,4870 ,(2479562),9677174 ,(15212918),(1031956),85.34 ,2.8,17.18 ,3.28 ,87.49,(1.12),1.47 ,1170697.41 ,12.51 ,,
1563,삼성공조,운수장비,A006660,12,2022,Annual,308654791.0,201631944.0,16961861.0,14713185.0,86476006.0,308654791.0,49783881.0,41011848.0,24382851.0,4913245.0,344293.0,258870911 ,95745354 ,76170612.0,8737465 ,1679678.0,3300 ,40961799 ,16040980 ,2820434 ,(3905946),83.87 ,1.91,19.23 ,2.27 ,79.56,17.12 ,9.13 ,8737465.18 ,20.44 ,,
1564,삼성공조,운수장비,A006660,12,2023,Annual,313423840.0,221408500.0,14302334.0,14385733.0,75880346.0,313423840.0,42256345.0,35223095.0,24059478.0,3052863.0,301333.0,271167495 ,125890837 ,107801236.0,5439331 ,1845346.0,600 ,14081133 ,15872505 ,(19686650),(4204990),86.52 ,1.24,15.58 ,1.43 ,85.63,5.31 ,4.32 ,5439330.78 ,14.37 ,,
1565,삼성물산,유통업,A028260,12,2019,Annual,45905516600.0,11753694780.0,3093978358.0,1897381629.0,4926029105.0,45905516600.0,19213420293.0,10929358012.0,1558088614.0,1927231832.0,175059446.0,26692096307 ,30761501059 ,26958671878.0,866770072 ,92979000.0,59259000 ,1047890681 ,770849629 ,607140416 ,(1612355398),58.15 ,8.63,71.98 ,14.84 ,87.64,4.26 ,2.82 ,866770072.12 ,12.36 ,,
1566,삼성물산,유통업,A028260,12,2020,Annual,54331740266.0,12923608254.0,1678462181.0,2019263121.0,4851260943.0,54331740266.0,21386258023.0,10889640070.0,2001151790.0,1419563123.0,679648683.0,32945482243 ,30216118917 ,26850632786.0,857079814 ,96277000.0,42564000 ,1160650820 ,1267896576 ,(848355159),(616302340),60.64 ,6.65,64.91 ,10.97 ,88.86,3.89 ,2.84 ,857079813.53 ,11.14 ,,
1567,삼성물산,유통업,A028260,12,2021,Annual,55245423114.0,15144027183.0,4491751231.0,2810438799.0,5231760677.0,55245423114.0,21892978957.0,11675332106.0,2527036803.0,1210341305.0,626564907.0,33352444157 ,34455181883 ,30434242704.0,1195982736 ,110181000.0,45904000 ,1829084040 ,1195731728 ,(804422500),(685084195),60.37 ,5.91,65.64 ,9.79 ,88.33,5.52 ,3.47 ,1195982736.41 ,11.67 ,,
1568,삼성물산,유통업,A028260,12,2022,Annual,58981492467.0,20312841473.0,5589698034.0,4108795374.0,6401158906.0,58981492467.0,27017371086.0,16413402987.0,2358284174.0,2129418498.0,980329678.0,31964121381 ,43161653400 ,37122503576.0,2528524414 ,158825000.0,60533000 ,2544956969 ,2618286420 ,(3195678303),2560766416 ,54.19 ,10.71,84.52 ,19.76 ,86.01,7.79 ,5.86 ,2528524413.59 ,13.99 ,,
1569,삼성물산,유통업,A028260,12,2023,Annual,66127029213.0,18977560736.0,4597209979.0,4470088757.0,6963764572.0,66127029213.0,26229919731.0,14759071583.0,2707777714.0,1376714755.0,933469654.0,39897109482 ,41895681216 ,35328734489.0,2870173817 ,229111000.0,71274000 ,2719106117 ,2798653381 ,(2105421760),(1818094449),60.33 ,7.8,65.74 ,12.94 ,84.33,7.57 ,6.85 ,2870173816.85 ,15.67 ,,
1570,삼성E&A,서비스업,A028050,12,2019,Annual,4565711800.0,2901788917.0,1214759547.0,0.0,428010738.0,4565711800.0,3270525562.0,2977490494.0,515715496.0,148179055.0,0.0,1295186238 ,6392058453 ,5592595280.0,422717497 ,0.0,0 ,323809854 ,784124249 ,(147210897),(422260002),28.37 ,4.08,252.51 ,14.38 ,87.49,28.24 ,6.61 ,422717496.67 ,12.51 ,,
1571,삼성E&A,서비스업,A028050,12,2020,Annual,4755575903.0,3135849998.0,1126114536.0,0.0,438293169.0,4755575903.0,3173840385.0,2961081111.0,610883875.0,232552740.0,0.0,1581735518 ,6749174145 ,6076895399.0,361182672 ,0.0,0 ,252135563 ,44368719 ,73419555 ,70430800 ,33.26 ,4.89,200.66 ,14.70 ,90.04,17.53 ,5.35 ,361182672.37 ,9.96 ,,
1572,삼성E&A,서비스업,A028050,12,2021,Annual,6058722397.0,4442487369.0,1798880828.0,0.0,446786684.0,6058722397.0,4098204679.0,3852685466.0,798813361.0,40848588.0,0.0,1960517718 ,7486696121 ,6625376323.0,503288807 ,0.0,0 ,351071466 ,739825439 ,(201253407),(208204189),32.36 ,0.67,209.04 ,2.08 ,88.5,19.82 ,6.72 ,503288807.35 ,11.50 ,,
1573,삼성E&A,서비스업,A028050,12,2022,Annual,7848723223.0,5947655471.0,2130581188.0,0.0,437334212.0,7848723223.0,5271682816.0,5013013164.0,934862604.0,231871003.0,0.0,2577040407 ,10054344625 ,8973419012.0,702942994 ,0.0,0 ,595319035 ,576706461 ,(528754532),174668880 ,32.83 ,3.31,204.56 ,10.07 ,89.25,26.24 ,6.99 ,702942994.19 ,10.75 ,,
1574,삼성E&A,서비스업,A028050,12,2023,Annual,7801398613.0,5965342033.0,2101194980.0,0.0,429722104.0,7801398613.0,4503060317.0,4216949492.0,874500173.0,119330640.0,0.0,3298338296 ,10624917994 ,9174156158.0,993128866 ,0.0,0 ,695607943 ,(459792199),16438514 ,(123480010),42.28 ,1.83,136.53 ,4.32 ,86.35,23.68 ,9.35 ,993128866.19 ,13.65 ,,
1575,삼성전기,전기전자,A009150,12,2019,Annual,8674248230.0,3507524565.0,976048856.0,1271273631.0,4514510148.0,8674248230.0,3244151344.0,1850405466.0,263006724.0,569189648.0,1219727736.0,5430096886 ,7718297732 ,5730019719.0,740923799 ,463479956.0,0 ,528048551 ,1021270230 ,(517043108),(619542439),62.60 ,23.19,59.74 ,37.04 ,74.24,10.18 ,9.60 ,740923798.68 ,25.76 ,,
1576,삼성전기,전기전자,A009150,12,2020,Annual,9225498476.0,4150302652.0,943793120.0,1337915721.0,4424362288.0,9225498476.0,3315102537.0,1914879974.0,434514202.0,406200835.0,1233208709.0,5910395940 ,7753259286 ,5784472159.0,912738677 ,415219545.0,0 ,623811178 ,1588076610 ,(732395953),(209473997),64.07 ,20.67,56.09 ,32.26 ,74.61,11.00 ,11.77 ,912738676.76 ,25.39 ,,
1577,삼성전기,전기전자,A009150,12,2021,Annual,9941374038.0,4598268759.0,1219392294.0,1818409548.0,4639381068.0,9941374038.0,3070248396.0,2234656821.0,591676450.0,56486397.0,619762227.0,6871125643 ,9675036128 ,7127098009.0,1486872834 ,526153387.0,0 ,915432453 ,1731244106 ,(845055643),(1180966786),69.12 ,10.89,44.68 ,15.75 ,73.66,14.32 ,15.37 ,1486872833.80 ,26.34 ,,
1578,삼성전기,전기전자,A009150,12,2022,Annual,10997170899.0,4888318771.0,990685140.0,1901579578.0,5235280994.0,10997170899.0,3303686219.0,2525123480.0,381841281.0,810257330.0,336606576.0,7693484679 ,9424551868 ,7161405784.0,1182835924 ,518368584.0,0 ,993519182 ,1575355827 ,(1327570885),193059039 ,69.96 ,13.69,42.94 ,19.57 ,75.99,13.64 ,12.55 ,1182835924.28 ,24.01 ,,
1579,삼성전기,전기전자,A009150,12,2023,Annual,11657871602.0,5208418321.0,1126444181.0,2119538129.0,5603337561.0,11657871602.0,3627546626.0,2900459629.0,595941913.0,1067870754.0,216522310.0,8030324975 ,8909448484 ,7188574155.0,639423737 ,528065241.0,0 ,450482125 ,1180360116 ,(1022849384),(173130442),68.88 ,13.69,45.17 ,19.88 ,80.68,5.73 ,7.18 ,639423737.12 ,19.32 ,,
1580,삼성전자,전기전자,A005930,12,2019,Annual,352564497000.0,181385260000.0,35131343000.0,26766464000.0,119825474000.0,352564497000.0,89684076000.0,63782764000.0,8718222000.0,14393468000.0,0.0,262880421000 ,230400881000 ,147239549000.0,27768509000 ,19907236000.0,4614525000 ,21738865000 ,45382915000 ,(39948171000),(9484510000),74.56 ,5.22,34.12 ,7.00 ,63.91,8.51 ,12.05 ,27768509000.00 ,36.09 ,,
1581,삼성전자,전기전자,A005930,12,2020,Annual,378235718000.0,198215579000.0,30965058000.0,32043145000.0,128952892000.0,378235718000.0,102287702000.0,75604351000.0,9739222000.0,16553429000.0,0.0,275948016000 ,236806988000 ,144488296000.0,35993876000 ,21111490000.0,4269043000 ,26407832000 ,65287009000 ,(53628591000),(8327839000),72.96 ,5.35,37.07 ,7.33 ,61.02,9.80 ,15.20 ,35993876000.00 ,38.98 ,,
1582,삼성전자,전기전자,A005930,12,2021,Annual,426621158000.0,218163185000.0,40713415000.0,41384404000.0,149928539000.0,426621158000.0,121721227000.0,88117133000.0,13453351000.0,13687793000.0,1500000.0,304899931000 ,279604799000 ,166411342000.0,51633856000 ,22401726000.0,5376015000 ,39907450000 ,65105448000 ,(33047763000),(23991033000),71.47 ,4.31,39.92 ,6.03 ,59.52,13.74 ,18.47 ,51633856000.00 ,40.48 ,,
1583,삼성전자,전기전자,A005930,12,2022,Annual,448424507000.0,218470581000.0,35721563000.0,52187866000.0,168045388000.0,448424507000.0,93674903000.0,78344852000.0,10644686000.0,5147315000.0,33846000.0,354749604000 ,302231360000 ,190041770000.0,43376630000 ,24919198000.0,6112951000 ,55654077000 ,62181346000 ,(31602804000),(19390049000),79.11 ,2.3,26.41 ,2.91 ,62.88,16.87 ,14.35 ,43376630000.00 ,37.12 ,,
1584,삼성전자,전기전자,A005930,12,2023,Annual,455905980000.0,195936557000.0,36647393000.0,51625874000.0,187256262000.0,455905980000.0,92228115000.0,75719452000.0,11319824000.0,7114601000.0,0.0,363677865000 ,258935494000 ,180388580000.0,6566976000 ,28339724000.0,5213896000 ,15487100000 ,44137427000 ,(16922817000),(8593059000),79.77 ,2.78,25.36 ,3.49 ,69.67,4.31 ,2.54 ,6566976000.00 ,30.33 ,,
1585,삼성제약,의약품,A001360,12,2019,Annual,168532386.0,61393770.0,15117309.0,12302314.0,82876014.0,168532386.0,25703073.0,22268871.0,6972220.0,10340000.0,1167720.0,142829314 ,44566363 ,35167193.0,(6471422),90931.0,707569 ,6885174 ,(2434317),8649005 ,(4318873),84.75 ,7.59,18.00 ,8.95 ,78.91,5.02 ,(14.52),(6471421.89),21.09 ,,
1586,삼성제약,의약품,A001360,12,2020,Annual,178725958.0,65312022.0,12991982.0,13186946.0,92213908.0,178725958.0,56810738.0,50190419.0,5603180.0,6000000.0,4780267.0,121915220 ,48269172 ,37818278.0,(10044141),663578.0,1259814 ,(39876979),(2553235),(6610876),30632888 ,68.21 ,15.75,46.60 ,23.09 ,78.35,(30.12),(20.81),(10044140.59),21.65 ,,
1587,삼성제약,의약품,A001360,12,2021,Annual,145456078.0,85389949.0,9630707.0,10611963.0,31459991.0,145456078.0,18185605.0,16697166.0,5325621.0,0.0,0.0,127270474 ,54901130 ,45619392.0,(18139831),650536.0,602760 ,(40276344),(7162788),18985310 ,(12211638),87.50 ,1.46,14.29 ,1.67 ,83.09,(32.33),(33.04),(18139831.26),16.91 ,,
1588,삼성제약,의약품,A001360,12,2022,Annual,117914809.0,69571334.0,7009184.0,5033532.0,26643515.0,117914809.0,15324892.0,14233036.0,4727326.0,0.0,0.0,102589917 ,51832234 ,27213215.0,(13961177),327020.0,219075 ,(25093031),(1914280),12824188 ,(1004704),87.00 ,1.7,14.94 ,1.95 ,52.5,(21.83),(26.94),(13961176.99),47.50 ,,
1589,삼성제약,의약품,A001360,12,2023,Annual,93479032.0,29453670.0,6620083.0,16258685.0,26152047.0,93479032.0,15894485.0,12818347.0,5858692.0,0.0,0.0,77584547 ,51955038 ,28981967.0,(18037070),2279208.0,228488 ,(24812022),(27657308),(2636479),(1422820),83.00 ,0.64,20.49 ,0.77 ,55.78,(27.54),(34.72),(18037069.70),44.22 ,,
1590,삼성중공업,운수장비,A010140,12,2019,Annual,13600084436.0,6929473532.0,200977706.0,2339638675.0,5727332104.0,13600084436.0,8351155863.0,7089067767.0,651155518.0,1592270283.0,431802000.0,5248928572 ,7349656036 ,7288385520.0,(616585523),49684850.0,0 ,(1315353147),(681209311),(117702636),365707003 ,38.59 ,28.43,159.10 ,73.67 ,99.17,(21.93),(8.39),(616585523.27),0.83 ,,
1591,삼성중공업,운수장비,A010140,12,2020,Annual,12922170786.0,6697962907.0,259334721.0,1820639685.0,5505362261.0,12922170786.0,9203939004.0,7533878094.0,417577730.0,1814816843.0,1098800000.0,3718231782 ,6860317643 ,7325859346.0,(1054144023),49557935.0,0 ,(1492699902),(243903394),(166776709),1011397033 ,28.77 ,37.55,247.54 ,130.48 ,106.79,(33.29),(15.37),(1054144023.11),(6.79),,
1592,삼성중공업,운수장비,A010140,12,2021,Annual,12138595961.0,5593582858.0,113674373.0,1487633548.0,5613735223.0,12138595961.0,8041328855.0,7058249753.0,548359465.0,922449413.0,223710000.0,4097267106 ,6622001487 ,7387663491.0,(1311956174),50836669.0,0 ,(1452069566),845026469 ,99780759 ,(1369090964),33.75 ,18.72,196.26 ,55.46 ,111.56,(37.16),(19.81),(1311956174.01),(11.56),,
1593,삼성중공업,운수장비,A010140,12,2022,Annual,14491697985.0,8411943463.0,700822390.0,1573509692.0,5235398747.0,14491697985.0,10919760588.0,9216046809.0,624836473.0,1407408432.0,1017163000.0,3571937397 ,5944667452 ,6406887410.0,(854420951),60865197.0,0 ,(627411807),(1693020711),1102067054 ,946809744 ,24.65 ,22.69,305.71 ,92.04 ,107.78,(16.36),(14.37),(854420950.81),(7.78),,
1594,삼성중공업,운수장비,A010140,12,2023,Annual,15593389152.0,9245491743.0,388277470.0,1729150315.0,5208721659.0,15593389152.0,12184181554.0,11231917003.0,832784826.0,1849594460.0,311572000.0,3409207598 ,8009429912 ,7363956147.0,233344768 ,67821164.0,0 ,(155556376),(516466559),(194744489),375999702 ,21.86 ,24.43,357.39 ,111.75 ,91.94,(4.46),2.91 ,233344768.05 ,8.06 ,,
1595,삼성출판사,서비스업,A068290,12,2019,Annual,241636875.0,94908849.0,14203643.0,55088575.0,35587373.0,241636875.0,120156759.0,70692866.0,8532663.0,28650000.0,0.0,121480115 ,202043374 ,95986022.0,4797975 ,0.0,539088 ,6603130 ,36433749 ,(7646610),(32226650),50.27 ,37.03,98.91 ,73.66 ,47.51,5.56 ,2.37 ,4797975.16 ,52.49 ,,
1596,삼성출판사,서비스업,A068290,12,2020,Annual,292398203.0,94523150.0,10442425.0,55002881.0,27710117.0,292398203.0,118739112.0,60820101.0,5512212.0,24097400.0,9000000.0,173659091 ,167106176 ,79098822.0,(4508254),0.0,557152 ,53270131 ,27149292 ,7653492 ,(32029514),59.39 ,27.21,68.37 ,45.82 ,47.33,36.10 ,(2.70),(4508253.73),52.67 ,,
1597,삼성출판사,서비스업,A068290,12,2021,Annual,338722413.0,108574220.0,12314643.0,48699107.0,24847004.0,338722413.0,115319935.0,62500663.0,7441843.0,15000000.0,0.0,223402478 ,187479540 ,86232970.0,7997004 ,0.0,631876 ,5934977 ,44630629 ,(11655283),(35185593),65.95 ,16.68,51.62 ,25.29 ,46.0,2.99 ,4.27 ,7997004.01 ,54.00 ,,
1598,삼성출판사,서비스업,A068290,12,2022,Annual,211487638.0,42688650.0,5288379.0,14398866.0,4401225.0,211487638.0,35896218.0,6848508.0,1179404.0,0.0,0.0,175591419 ,44923919 ,23207614.0,(1259377),0.0,761456 ,16441994 ,19738978 ,(87735),(15705170),83.03 ,0.07,20.44 ,0.09 ,51.66,8.24 ,(2.80),(1259376.55),48.34 ,,
