,종목명,회계년,총자산증가율(전년동기)(%),유형자산증가율(전년동기)(%),매출액증가율(전년동기)(%),당기순이익(천원)
423,광전자,2022,3.72,17.39,-12.41,"13,137,607"
424,광전자,2023,1.34,-5.17,-17.41,"-1,063,414"
425,광주신세계,2019,8.07,136.68,14.54,"47,668,959"
426,광주신세계,2020,4.25,-6.09,-4.76,"43,159,504"
427,광주신세계,2021,8.65,-5.03,15.23,"52,393,411"
428,광주신세계,2022,7.18,5.64,8.77,"56,946,615"
429,광주신세계,2023,2.30,-13.07,-2.86,"48,259,151"
430,국도화학,2019,5.97,13.89,-12.43,"35,541,390"
431,국도화학,2020,2.78,2.80,1.00,"30,768,935"
432,국도화학,2021,52.21,20.95,39.24,"157,086,038"
433,국도화학,2022,5.84,35.07,1.56,"73,532,423"
434,국도화학,2023,0.70,2.30,-18.10,"7,489,804"
435,국동,2019,8.60,-4.77,1.61,"-4,523,376"
436,국동,2020,35.13,11.86,13.60,"10,672,756"
437,국동,2021,-6.77,33.35,-10.79,"-7,948,938"
438,국동,2022,3.88,-4.10,45.91,"1,390,174"
439,국동,2023,0.52,3.02,-31.96,"-8,505,715"
440,국보,2019,139.39,-30.63,24.51,"-6,676,274"
441,국보,2020,-21.27,46.07,23.39,"-20,527,205"
442,국보,2021,12.65,-11.64,-11.90,"-17,669,052"
443,국보,2022,7.47,-51.92,-39.25,"-24,431,931"
444,국보,2023,-16.86,-15.51,-19.46,"-31,563,058"
445,국제약품,2019,6.62,5.03,3.20,"-4,761,812"
446,국제약품,2020,8.20,31.89,17.34,"2,194,569"
447,국제약품,2021,-4.01,-5.70,-8.17,"-1,555,791"
448,국제약품,2022,-2.28,-4.02,5.71,"3,542,774"
449,국제약품,2023,19.52,28.19,6.94,"-8,414,888"
450,극동유화,2019,3.49,17.65,-4.25,"14,202,848"
451,극동유화,2020,0.94,42.45,-21.71,"7,172,430"
452,극동유화,2021,10.00,0.54,54.90,"11,007,701"
453,극동유화,2022,9.67,7.46,28.78,"20,430,243"
454,극동유화,2023,21.79,13.46,-6.80,"15,094,000"
455,금강공업,2019,-2.21,-3.98,-3.20,"-4,951,774"
456,금강공업,2020,-6.58,2.29,-8.69,"2,298,102"
457,금강공업,2021,11.49,9.90,13.67,"22,029,791"
458,금강공업,2022,26.03,32.74,27.76,"53,379,797"
459,금강공업,2023,3.26,-0.35,17.55,"44,788,076"
460,금비,2019,2.88,1.20,2.24,"10,620,899"
461,금비,2020,28.36,22.94,8.86,"-3,617,827"
462,금비,2021,1.17,8.14,4.25,"5,165,946"
463,금비,2022,-9.04,1.66,2.79,"-20,527,522"
464,금비,2023,-3.57,-8.75,6.81,"-8,472,665"
465,금양,2019,9.50,15.71,-15.93,"-10,903,987"
466,금양,2020,-1.95,-2.14,2.00,"-3,962,270"
467,금양,2021,43.20,40.75,23.51,"13,332,209"
468,금양,2022,-11.51,60.10,-6.78,"-33,310,344"
469,금양,2023,152.50,170.21,-25.05,"-60,356,261"
470,금호건설,2019,13.13,311.29,16.05,"11,717,127"
471,금호건설,2020,2.98,-9.16,14.51,"26,424,372"
472,금호건설,2021,26.05,-4.62,12.87,"148,124,652"
473,금호건설,2022,-2.58,-0.72,-0.80,"20,751,614"
474,금호건설,2023,0.07,-13.11,8.26,"746,270"
475,금호석유,2019,-1.70,-2.94,-11.16,"294,696,728"
476,금호석유,2020,10.78,-0.68,-3.06,"582,982,311"
477,금호석유,2021,61.43,49.80,75.94,"1,965,576,709"
478,금호석유,2022,-4.91,6.44,-5.75,"1,020,119,893"
479,금호석유,2023,3.40,9.04,-20.73,"447,043,536"
480,금호전기,2019,-57.08,-24.39,-6.92,"-33,237,746"
481,금호전기,2020,-7.26,-64.19,-24.00,"-24,340,514"
482,금호전기,2021,23.70,2.60,-7.47,"-9,883,907"
483,금호전기,2022,-25.83,-2.01,10.51,"-17,860,161"
484,금호전기,2023,-14.93,-14.29,15.99,"-18,342,317"
485,기아,2019,6.87,6.37,7.34,"1,826,659,000"
486,기아,2020,9.30,-1.06,1.76,"1,487,585,000"
487,기아,2021,10.51,0.03,18.07,"4,760,311,000"
488,기아,2022,10.26,-1.29,23.90,"5,408,976,000"
489,기아,2023,9.38,4.69,15.31,"8,777,817,000"
490,까뮤이앤씨,2019,18.73,-0.12,143.70,"13,494,869"
491,까뮤이앤씨,2020,-1.57,6.60,-42.94,"9,202,738"
492,까뮤이앤씨,2021,17.35,-0.68,1.21,"-3,016,567"
493,까뮤이앤씨,2022,0.22,-0.01,19.22,"-15,888,096"
494,까뮤이앤씨,2023,30.72,23.86,42.89,"2,607,627"
495,깨끗한나라,2019,-10.20,-3.28,-5.14,"-11,786,430"
496,깨끗한나라,2020,4.60,8.93,-0.44,"38,291,329"
497,깨끗한나라,2021,6.33,5.51,-2.17,"8,362,664"
498,깨끗한나라,2022,10.42,4.92,4.79,"-2,908,391"
499,깨끗한나라,2023,-2.95,-3.51,-15.10,"-30,844,137"
500,이엔플러스,2019,28.44,8.26,1.47,"-34,347,929"
501,이엔플러스,2020,-22.75,3.03,-32.00,"-14,091,244"
502,이엔플러스,2021,13.50,19.29,101.83,"-19,549,397"
503,이엔플러스,2022,17.04,-34.63,-51.45,"-36,257,081"
504,이엔플러스,2023,43.08,128.16,66.90,"-60,808,657"
505,남광토건,2019,36.04,-6.78,50.27,"3,863,897"
506,남광토건,2020,0.72,-8.18,0.75,"13,761,611"
507,남광토건,2021,34.29,-10.62,49.92,"21,679,417"
508,남광토건,2022,26.26,2.73,26.25,"19,332,576"
509,남광토건,2023,9.08,5.91,21.60,"5,988,600"
510,남선알미늄,2019,-2.47,-3.20,-6.63,"14,479,409"
511,남선알미늄,2020,-0.13,-10.24,-17.34,"10,538,669"
512,남선알미늄,2021,20.36,-7.93,-14.20,"41,688,592"
513,남선알미늄,2022,12.94,-2.52,11.03,"27,929,159"
514,남선알미늄,2023,7.85,-0.98,21.41,"-263,740"
515,남성,2019,-0.14,6.37,-12.37,"-2,196,177"
516,남성,2020,13.79,3.35,26.84,"-10,129,887"
517,남성,2021,23.91,-38.90,10.58,"6,870,991"
518,남성,2022,-6.10,-17.50,-4.09,"3,167,371"
519,남성,2023,-4.81,-1.07,-29.00,"-10,178,565"
520,남양유업,2019,0.35,8.45,-4.53,"29,231,216"
521,남양유업,2020,-5.23,-3.44,-7.95,"-52,752,077"
522,남양유업,2021,-6.36,-9.19,0.75,"-58,891,078"
523,남양유업,2022,-3.75,-6.71,0.90,"-78,442,348"
524,남양유업,2023,-12.37,-5.57,3.33,"-67,099,919"
525,비비안,2019,-5.55,-3.66,-6.95,"-2,433,112"
526,비비안,2020,41.82,0.56,-6.81,"-52,288,714"
527,비비안,2021,4.83,-0.49,2.49,"-3,210,480"
528,비비안,2022,1.46,2.54,13.41,"-8,169,626"
529,비비안,2023,-4.96,-1.96,1.99,"-7,900,982"
530,남해화학,2019,6.06,0.59,-4.47,"16,040,768"
531,남해화학,2020,1.43,-0.51,-14.94,"25,044,474"
532,남해화학,2021,22.00,-3.51,43.77,"21,665,836"
533,남해화학,2022,25.56,33.07,49.43,"47,109,340"
534,남해화학,2023,-7.68,22.24,-26.80,"10,677,893"
535,넥센,2019,7.13,2.60,68.48,"130,011,021"
536,넥센,2020,3.45,-2.88,-14.09,"769,301"
537,넥센,2021,7.86,-0.64,22.12,"29,421,639"
538,넥센,2022,3.38,2.73,24.96,"1,776,894"
539,넥센,2023,7.07,7.93,1.07,"100,449,037"
540,넥센타이어,2019,5.98,2.88,1.93,"118,452,091"
541,넥센타이어,2020,3.06,-4.25,-16.03,"-16,596,314"
542,넥센타이어,2021,7.97,-1.33,22.45,"4,634,238"
543,넥센타이어,2022,3.16,3.20,24.91,"-27,505,695"
544,넥센타이어,2023,7.31,8.90,4.02,"103,115,550"
545,노루페인트,2019,3.28,0.82,5.32,"18,899,753"
546,노루페인트,2020,6.27,-0.33,-0.70,"17,981,479"
547,노루페인트,2021,0.60,0.85,13.69,"14,445,731"
548,노루페인트,2022,-0.37,-0.40,2.21,"11,548,262"
549,노루페인트,2023,0.07,-0.56,4.47,"27,866,551"
550,노루홀딩스,2019,2.05,2.45,5.78,"19,914,490"
551,노루홀딩스,2020,4.34,-0.71,-4.10,"29,097,478"
552,노루홀딩스,2021,0.42,0.55,12.64,"10,707,790"
553,노루홀딩스,2022,11.03,6.87,8.01,"33,390,807"
554,노루홀딩스,2023,1.44,-1.22,17.73,"51,679,440"
555,녹십자,2019,13.69,14.65,1.67,"-11,287,400"
556,녹십자,2020,9.80,5.00,10.83,"89,270,741"
557,녹십자,2021,14.44,18.61,2.24,"136,949,879"
558,녹십자,2022,2.57,2.92,11.28,"69,414,785"
559,녹십자,2023,4.66,0.69,-4.95,"-19,808,731"
560,녹십자홀딩스,2019,5.53,9.35,-3.56,"-30,476,552"
561,녹십자홀딩스,2020,16.85,-15.78,15.11,"179,995,784"
562,녹십자홀딩스,2021,7.89,9.99,7.05,"127,657,537"
563,녹십자홀딩스,2022,2.72,3.76,12.99,"58,897,359"
564,녹십자홀딩스,2023,4.05,-3.79,-1.04,"-72,793,910"
565,농심,2019,4.77,4.36,4.81,"71,068,947"
566,농심,2020,2.73,5.22,12.62,"149,048,288"
567,농심,2021,6.40,12.28,0.88,"99,637,363"
568,농심,2022,4.65,6.99,17.50,"116,033,570"
569,농심,2023,6.59,0.51,9.00,"171,469,225"
570,농심홀딩스,2019,1.81,-0.11,-1.21,"36,622,341"
571,농심홀딩스,2020,2.60,-0.51,8.74,"68,454,176"
572,농심홀딩스,2021,6.45,4.21,9.93,"49,163,435"
573,농심홀딩스,2022,4.55,3.19,5.16,"34,206,191"
574,농심홀딩스,2023,8.35,0.94,14.07,"67,264,055"
575,다우기술,2019,27.89,18.77,23.15,"395,865,387"
576,다우기술,2020,56.10,9.24,74.51,"679,446,474"
577,다우기술,2021,19.94,5.73,28.61,"914,188,890"
578,다우기술,2022,6.34,-33.69,51.32,"680,524,455"
579,다우기술,2023,8.29,0.71,7.00,"490,015,746"
580,키다리스튜디오,2019,124.42,197.22,36.26,"2,273,234"
581,키다리스튜디오,2020,14.73,223.73,70.20,"72,730"
582,키다리스튜디오,2021,502.47,61.05,161.76,"3,531,860"
583,키다리스튜디오,2022,30.20,"1,270.06",42.24,"-2,539,662"
584,키다리스튜디오,2023,-8.85,-4.52,0.95,"-35,643,072"
585,KIB플러그에너지,2019,10.01,-14.32,77.43,"3,181,372"
586,KIB플러그에너지,2020,-8.90,-3.27,-15.07,"1,340,474"
587,KIB플러그에너지,2021,-16.11,-1.60,-35.41,"-13,018,203"
588,KIB플러그에너지,2022,16.17,-16.45,30.94,"11,278,003"
589,KIB플러그에너지,2023,15.14,5.97,29.88,"14,501,211"
590,대교,2019,10.78,-3.09,-0.16,"17,155,260"
591,대교,2020,-8.12,-22.52,-17.71,"-18,181,601"
592,대교,2021,-3.74,-3.70,1.82,"-42,448,478"
593,대교,2022,-18.05,-6.09,7.00,"-136,174,498"
594,대교,2023,-9.33,-8.61,-3.42,"-96,293,719"
595,대구백화점,2019,-3.81,-1.68,-15.40,"-19,263,522"
596,대구백화점,2020,-24.48,-2.02,-10.22,"-17,803,714"
597,대구백화점,2021,-4.34,-28.72,-10.22,"-5,831,920"
598,대구백화점,2022,-3.34,-1.92,-7.21,"-18,601,406"
599,대구백화점,2023,-0.62,-2.01,-10.88,"-29,666,182"
600,대동,2019,7.07,10.72,27.44,"2,662,897"
601,대동,2020,13.46,40.95,7.35,"21,001,956"
602,대동,2021,34.29,25.09,31.64,"34,671,963"
603,대동,2022,35.94,14.74,24.13,"38,470,969"
604,대동,2023,14.16,14.03,-2.07,"11,919,510"
605,대림B&Co,2019,2.48,-0.56,-4.34,"2,026,520"
606,대림B&Co,2020,5.55,-3.53,-1.73,"-1,769,021"
607,대림B&Co,2021,0.08,0.90,12.05,"915,191"
608,대림B&Co,2022,3.37,-0.67,-2.64,"-859,786"
609,대림B&Co,2023,2.98,-0.63,5.05,"-5,547,638"
610,DL,2019,4.76,-2.55,-84.88,"710,307,662"
611,DL,2020,3.40,-27.74,-5.68,"572,657,163"
612,DL,2021,-41.15,3.47,50.61,"728,618,667"
613,DL,2022,46.74,138.70,119.34,"98,152,635"
614,DL,2023,0.96,10.06,-3.01,"-120,978,169"
615,대림통상,2019,-9.93,-8.00,-8.78,"-11,708,649"
616,대림통상,2020,-11.05,-6.49,-14.71,"-12,804,156"
617,대림통상,2021,3.85,2.60,-0.86,"340,648"
618,대림통상,2022,3.61,-3.74,12.16,"3,827,885"
619,대림통상,2023,3.11,5.07,-16.31,"-7,955,397"
620,대상,2019,8.67,0.46,0.24,"108,874,639"
621,대상,2020,5.81,-2.58,5.03,"127,010,739"
622,대상,2021,13.53,6.08,11.46,"144,949,592"
623,대상,2022,11.14,7.13,17.70,"82,218,895"
624,대상,2023,4.52,6.50,0.57,"68,563,901"
625,대상홀딩스,2019,9.86,3.66,4.55,"138,230,329"
626,대상홀딩스,2020,5.93,-4.72,5.68,"164,808,903"
627,대상홀딩스,2021,18.49,12.81,12.03,"142,732,812"
628,대상홀딩스,2022,10.73,8.44,24.27,"78,060,701"
629,대상홀딩스,2023,3.59,4.19,0.63,"65,516,157"
630,대성홀딩스,2019,1.66,6.15,0.96,"17,926,751"
631,대성홀딩스,2020,3.99,3.55,-3.73,"47,690,200"
632,대성홀딩스,2021,5.32,4.04,6.14,"23,947,536"
633,대성홀딩스,2022,11.84,1.75,33.52,"4,902,357"
634,대성홀딩스,2023,-10.45,0.92,-2.90,"159,418,653"
635,대양금속,2019,-1.94,-6.46,-8.15,"3,471,573"
636,대양금속,2020,28.43,5.78,-7.32,"-651,416"
637,대양금속,2021,35.51,4.44,44.79,"15,243,418"
638,대양금속,2022,154.46,255.56,25.34,"9,266,192"
639,대양금속,2023,-62.32,-70.55,-21.18,"-38,643,397"
640,대영포장,2019,-2.96,-4.82,-9.99,"10,790,536"
641,대영포장,2020,-2.02,-5.77,-3.47,"3,313,636"
642,대영포장,2021,18.33,-2.36,13.45,"10,049,917"
643,대영포장,2022,0.52,-14.33,2.30,"12,852,542"
644,대영포장,2023,-10.60,-1.76,-6.31,"7,925,125"
645,대우건설,2019,11.04,-10.74,-18.42,"201,239,572"
646,대우건설,2020,-4.04,-31.51,-5.95,"282,603,723"
647,대우건설,2021,12.38,3.82,6.74,"484,926,502"
648,대우건설,2022,6.52,-2.88,19.97,"508,010,239"
649,대우건설,2023,0.92,8.50,11.79,"521,479,150"
650,대우부품,2019,9.41,8.19,-14.69,"-2,477,990"
651,대우부품,2020,18.73,12.57,42.15,"-3,625,942"
652,대우부품,2021,2.61,1.88,30.59,"-40,458"
653,대우부품,2022,-3.34,7.35,1.33,"-8,743,987"
654,대우부품,2023,3.67,-4.10,12.88,"229,716"
655,한화오션,2019,-5.39,-3.36,-13.33,"-46,485,191"
656,한화오션,2020,-8.47,-0.72,-15.89,"86,572,614"
657,한화오션,2021,2.93,-5.41,-36.18,"-1,699,829,430"
658,한화오션,2022,15.18,9.14,8.33,"-1,744,778,448"
659,한화오션,2023,13.97,7.28,52.43,"160,043,854"
660,대웅,2019,4.94,-1.49,10.91,"70,396,367"
661,대웅,2020,9.97,-4.70,-0.76,"118,379,527"
662,대웅,2021,4.99,5.52,11.51,"99,784,450"
663,대웅,2022,11.91,2.50,12.30,"120,268,044"
664,대웅,2023,9.28,17.67,6.86,"191,438,974"
665,대웅제약,2019,3.13,-3.47,7.95,"28,865,606"
666,대웅제약,2020,9.73,-0.27,-5.21,"24,148,066"
667,대웅제약,2021,3.20,0.47,9.24,"30,084,147"
668,대웅제약,2022,10.82,11.53,11.03,"39,163,169"
669,대웅제약,2023,13.24,19.66,7.44,"120,002,904"
670,대원강업,2019,-3.48,-5.20,-3.54,"21,198,893"
671,대원강업,2020,-2.87,-7.78,-10.31,"-2,670,014"
672,대원강업,2021,-3.42,-13.59,0.12,"-2,857,372"
673,대원강업,2022,2.79,-5.72,18.82,"23,233,916"
674,대원강업,2023,1.57,-1.88,8.03,"37,786,380"
675,대원전선,2019,-1.01,10.99,-6.56,"-817,858"
676,대원전선,2020,1.28,-1.75,-8.47,"2,314,050"
677,대원전선,2021,25.29,-3.32,29.31,"1,304,381"
678,대원전선,2022,2.24,0.08,18.41,"1,354,066"
679,대원전선,2023,-4.51,-3.76,-8.36,"9,612,692"
680,대원제약,2019,18.91,16.17,10.88,"26,879,413"
681,대원제약,2020,2.35,-1.08,-2.93,"17,198,486"
682,대원제약,2021,28.15,5.76,14.81,"6,610,676"
683,대원제약,2022,5.58,-4.33,35.21,"30,657,172"
684,대원제약,2023,12.00,0.94,10.04,"23,463,261"
685,대원화성,2019,4.55,2.87,16.07,"5,860,058"
686,대원화성,2020,-0.54,-4.02,-18.24,"-2,183,150"
687,대원화성,2021,4.65,-0.60,4.18,"-7,003,648"
688,대원화성,2022,-3.62,-1.11,29.53,"-9,621,845"
689,대원화성,2023,5.70,7.61,-16.78,"-9,744,852"
690,대유에이텍,2019,25.60,10.24,15.74,"17,887,239"
691,대유에이텍,2020,4.40,6.38,14.16,"21,559,439"
692,대유에이텍,2021,13.24,2.56,7.01,"-2,852,372"
693,대유에이텍,2022,4.10,25.07,-68.07,"-93,776,539"
694,대유에이텍,2023,-75.57,-86.93,13.10,"-195,250,149"
695,대유플러스,2019,8.81,-12.18,-9.17,"20,433,429"
696,대유플러스,2020,-56.56,-4.22,-0.95,"-5,288,657"
697,대유플러스,2021,25.63,20.67,2.56,"1,985,111"
698,대유플러스,2022,-8.61,-21.80,-89.19,"-24,285,823"
699,대유플러스,2023,-89.58,-91.93,-29.73,"-169,047,672"
700,대창,2019,1.19,-2.39,-5.49,"4,690,761"
701,대창,2020,7.66,4.70,3.85,"7,049,680"
702,대창,2021,30.70,20.38,36.86,"26,232,036"
703,대창,2022,3.63,-1.09,12.81,"3,655,650"
704,대창,2023,-9.60,-2.88,-8.20,"-25,089,630"
705,대창단조,2019,4.17,8.05,-13.49,"15,614,482"
706,대창단조,2020,3.64,-2.21,-4.61,"14,829,533"
707,대창단조,2021,20.72,42.39,34.02,"28,223,118"
708,대창단조,2022,13.32,5.21,18.92,"40,053,759"
709,대창단조,2023,-1.03,6.28,-11.71,"33,910,342"
710,대한방직,2019,-26.07,-2.30,-25.20,"-15,955,033"
711,대한방직,2020,8.12,13.88,12.12,"2,643,028"
712,대한방직,2021,8.80,2.96,14.34,"1,555,721"
713,대한방직,2022,-9.45,0.16,-4.42,"-5,230,875"
714,대한방직,2023,-14.20,-0.84,-21.99,"-3,671,293"
715,대한유화,2019,2.15,-0.61,-18.78,"106,342,325"
716,대한유화,2020,4.99,-4.85,-9.24,"127,243,164"
717,대한유화,2021,16.51,-2.57,33.57,"149,935,945"
718,대한유화,2022,-11.42,15.69,-11.64,"-149,053,086"
719,대한유화,2023,0.03,-5.40,12.51,"-29,040,721"
720,대한전선,2019,5.30,-3.57,-5.71,"-12,627,729"
721,대한전선,2020,-2.88,-4.43,2.71,"2,683,898"
722,대한전선,2021,18.46,-1.80,25.10,"28,937,337"
723,대한전선,2022,14.03,-2.37,22.67,"21,830,706"
724,대한전선,2023,15.94,28.13,16.05,"71,872,998"
725,대한제강,2019,-3.33,1.06,-9.89,"29,622,526"
726,대한제강,2020,48.74,39.75,7.28,"53,080,079"
727,대한제강,2021,30.44,3.82,85.22,"163,681,147"
728,대한제강,2022,-0.97,8.05,5.48,"137,607,060"
729,대한제강,2023,-8.58,-8.30,-32.40,"77,048,615"
730,대한제당,2019,0.68,-2.35,-0.33,"14,430,621"
731,대한제당,2020,0.27,-0.28,0.84,"22,674,699"
732,대한제당,2021,3.14,-3.29,3.86,"20,190,982"
733,대한제당,2022,3.14,-6.51,9.25,"25,512,530"
734,대한제당,2023,-2.79,-0.94,-3.32,"32,504,635"
735,대한제분,2019,9.29,36.11,8.01,"16,993,289"
736,대한제분,2020,7.94,7.72,3.90,"20,812,924"
737,대한제분,2021,21.82,-3.40,14.54,"87,295,095"
738,대한제분,2022,-0.24,-0.05,23.11,"41,343,754"
739,대한제분,2023,6.29,0.49,5.36,"100,629,160"
740,대한항공,2019,4.53,6.03,-4.82,"-622,761,502"
741,대한항공,2020,-6.75,-13.27,-38.55,"-230,018,635"
742,대한항공,2021,5.88,-8.48,18.48,"578,782,033"
743,대한항공,2022,8.72,0.98,56.33,"1,729,502,852"
744,대한항공,2023,4.81,6.42,14.30,"1,129,105,736"
745,대한화섬,2019,4.44,-55.77,6.11,"22,519,885"
746,대한화섬,2020,18.53,-0.60,-23.94,"16,203,021"
747,대한화섬,2021,25.68,7.95,35.05,"24,376,322"
748,대한화섬,2022,-7.83,-12.75,28.56,"33,439,084"
749,대한화섬,2023,2.88,-32.56,-10.91,"10,427,991"
750,대현,2019,1.82,-1.17,4.63,"16,638,711"
751,대현,2020,-4.08,-0.12,-15.48,"9,018,284"
752,대현,2021,10.74,9.62,13.70,"19,243,108"
753,대현,2022,6.27,-4.23,10.91,"25,431,135"
754,대현,2023,3.93,1.98,-7.52,"23,272,375"
755,대호에이엘,2019,-8.74,-3.31,-11.23,"-3,506,994"
756,대호에이엘,2020,25.03,9.14,3.31,"652,579"
757,대호에이엘,2021,43.34,53.72,18.10,"-3,042,735"
758,대호에이엘,2022,5.87,5.02,21.36,"5,924,964"
759,대호에이엘,2023,-4.99,3.44,4.33,"3,485,684"
760,더존비즈온,2019,160.86,308.90,15.74,"51,025,561"
761,더존비즈온,2020,10.60,2.42,16.67,"57,901,331"
762,더존비즈온,2021,11.97,-1.43,4.01,"54,413,670"
763,더존비즈온,2022,-7.49,6.99,-4.53,"23,076,079"
764,더존비즈온,2023,6.06,0.93,16.19,"34,328,701"
765,덕성,2019,2.30,-2.47,3.56,"184,845"
766,덕성,2020,2.11,-7.39,35.69,"3,621,884"
767,덕성,2021,19.28,-2.45,-2.13,"5,922,939"
768,덕성,2022,-0.10,-3.41,15.73,"2,515,239"
769,덕성,2023,1.32,47.03,-19.03,"5,634,122"
770,덕양산업,2019,-3.18,7.25,5.20,"-16,421,347"
771,덕양산업,2020,0.68,10.38,-4.96,"-8,997,096"
772,덕양산업,2021,2.05,0.39,4.35,"1,602,089"
773,덕양산업,2022,-0.64,-8.86,14.37,"11,489,080"
774,덕양산업,2023,10.27,-1.67,21.65,"4,450,283"
775,케이비아이동국실업,2019,-1.86,-4.74,-5.42,"275,498"
776,케이비아이동국실업,2020,1.15,-4.73,-13.77,"-11,427,243"
777,케이비아이동국실업,2021,0.33,-2.01,-1.76,"-23,735,749"
778,케이비아이동국실업,2022,-2.54,-9.26,17.78,"4,575,114"
779,케이비아이동국실업,2023,12.40,1.91,5.74,"8,074,115"
780,하이스틸,2019,0.57,-2.56,25.63,"31,538"
781,하이스틸,2020,2.28,1.34,-24.53,"-1,259,003"
782,하이스틸,2021,8.37,6.76,39.87,"11,512,025"
783,하이스틸,2022,12.61,-1.25,39.91,"11,510,797"
784,하이스틸,2023,-7.52,-1.85,-18.89,"1,306,918"
785,하이트진로,2019,-4.59,-0.05,7.93,"-42,394,951"
786,하이트진로,2020,0.82,-2.67,10.87,"86,628,492"
787,하이트진로,2021,10.11,-2.19,-2.37,"71,771,638"
788,하이트진로,2022,-8.20,-1.46,13.38,"86,816,259"
789,하이트진로,2023,0.75,0.48,0.91,"35,511,120"
790,하이트진로홀딩스,2019,-3.82,0.09,7.98,"-40,132,480"
791,하이트진로홀딩스,2020,1.78,-2.46,10.89,"107,691,607"
792,하이트진로홀딩스,2021,8.48,-2.19,-2.45,"67,355,184"
793,하이트진로홀딩스,2022,-6.88,-1.51,13.33,"72,048,976"
794,하이트진로홀딩스,2023,0.88,0.48,0.91,"18,315,800"
795,한국가스공사,2019,-0.95,-1.56,-4.59,"58,269,152"
796,한국가스공사,2020,-8.65,-5.10,-16.61,"-160,683,053"
797,한국가스공사,2021,21.61,1.93,32.10,"964,522,139"
798,한국가스공사,2022,42.95,-1.22,87.95,"1,497,008,013"
799,한국가스공사,2023,-8.28,-4.05,-13.86,"-747,428,633"
800,한국공항,2019,9.50,-4.78,-4.25,"16,263,109"
801,한국공항,2020,-8.47,-13.20,-39.81,"-47,459,465"
802,한국공항,2021,-9.75,-4.97,13.96,"3,251,006"
803,한국공항,2022,9.69,23.09,15.91,"5,774,386"
804,한국공항,2023,13.24,10.71,36.00,"31,422,609"
805,한국내화,2019,2.30,0.71,-7.19,"4,286,222"
806,한국내화,2020,-3.07,-10.43,-8.42,"1,475,766"
807,한국내화,2021,76.48,28.05,33.40,"5,684,426"
808,한국내화,2022,-8.93,3.22,32.03,"809,212"
809,한국내화,2023,2.21,16.14,14.78,"-14,730,464"
810,한국단자,2019,2.91,9.74,3.45,"31,868,435"
811,한국단자,2020,11.24,2.12,3.93,"57,722,621"
812,한국단자,2021,14.21,13.14,19.90,"62,880,356"
813,한국단자,2022,14.63,14.85,21.40,"48,629,559"
814,한국단자,2023,10.49,5.09,11.03,"72,856,237"
815,한국석유,2019,-4.70,-3.91,0.85,"-7,676,790"
816,한국석유,2020,8.08,-1.29,-0.28,"6,351,446"
817,한국석유,2021,8.10,9.86,29.94,"11,251,505"
818,한국석유,2022,1.44,7.44,18.93,"10,997,829"
819,한국석유,2023,1.99,1.65,-9.19,"14,756,719"
820,한국수출포장,2019,3.10,-0.56,-3.08,"18,020,496"
821,한국수출포장,2020,0.32,-1.12,-2.49,"8,353,901"
822,한국수출포장,2021,7.36,-1.35,20.55,"15,859,236"
823,한국수출포장,2022,4.12,-1.99,6.95,"20,317,168"
824,한국수출포장,2023,3.32,-0.45,-8.53,"19,041,696"
825,한국쉘석유,2019,-2.41,24.02,-3.60,"21,026,587"
826,한국쉘석유,2020,5.31,-2.78,-5.43,"21,010,633"
827,한국쉘석유,2021,11.51,-9.34,20.49,"29,045,946"
828,한국쉘석유,2022,4.00,0.73,24.96,"26,721,327"
829,한국쉘석유,2023,9.30,3.10,6.25,"37,379,115"
830,한국전력,2019,6.67,7.83,-2.40,"-2,263,535,000"
831,한국전력,2020,2.81,2.43,-1.02,"2,092,469,000"
832,한국전력,2021,3.93,2.62,3.59,"-5,215,581,000"
833,한국전력,2022,11.22,2.73,17.44,"-24,429,108,000"
834,한국전력,2023,2.09,1.13,23.80,"-4,716,144,000"
835,한국전자홀딩스,2019,-0.23,-43.23,-7.34,"-23,794,401"
836,한국전자홀딩스,2020,5.72,-2.72,2.05,"-34,799,538"
837,한국전자홀딩스,2021,12.46,11.52,49.53,"29,177,554"
838,한국전자홀딩스,2022,1.18,27.83,-2.17,"31,243,298"
839,한국전자홀딩스,2023,7.25,-6.24,-17.65,"-28,809,055"
840,한국주강,2019,-19.62,-29.36,-7.32,"-13,564,456"
841,한국주강,2020,-4.22,-4.92,-6.58,"-1,332,761"
842,한국주강,2021,8.04,-7.00,33.71,"-1,818,819"
843,한국주강,2022,-4.28,-18.11,20.00,"1,721,453"
844,한국주강,2023,-8.03,-1.80,-1.03,"2,495,090"
845,한국주철관,2019,1.34,-2.77,4.76,"14,017,081"
846,한국주철관,2020,0.23,-2.54,-24.92,"10,236,924"
847,한국주철관,2021,18.34,-1.04,55.41,"65,898,905"
848,한국주철관,2022,0.36,-1.23,-5.08,"12,067,999"
849,한국주철관,2023,2.24,-1.45,-5.77,"17,420,022"
850,한국철강,2019,-3.94,1.95,-7.51,"19,084,152"
851,한국철강,2020,-0.51,-1.87,-11.92,"-8,461,145"
852,한국철강,2021,4.60,-0.34,39.99,"97,251,555"
853,한국철강,2022,4.38,-3.88,20.02,"87,395,338"
854,한국철강,2023,2.52,-1.71,-14.95,"68,179,598"
855,한국카본,2019,10.41,25.99,20.60,"17,701,680"
856,한국카본,2020,20.30,19.96,50.57,"57,379,486"
