,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
2771,롯데에너지머티리얼즈,2020,1081009989.0,83.91,42734536.0,9.47,16.09,5.12,7.96,536916981.0,49.66808692458808
2772,롯데에너지머티리얼즈,2021,1753565091.0,83.65,63175873.0,10.15,16.35,5.74,9.17,688892614.0,39.28526049792354
2773,롯데에너지머티리얼즈,2022,2430279802.0,82.23,48987140.0,11.62,17.77,2.93,6.72,729362922.0,30.011479394256185
2774,롯데에너지머티리얼즈,2023,2392246608.0,91.42,-45120189.0,1.46,8.58,-2.28,-5.58,809006057.0,33.81783693598198
2775,조선선재,2019,121051072.0,68.37,12811453.0,22.05,31.63,12.02,20.00,64043540.0,52.906214659544695
2776,조선선재,2020,125961386.0,68.82,9195279.0,21.35,31.18,8.09,15.45,59517342.0,47.25046610712905
2777,조선선재,2021,139548941.0,70.3,14543458.0,20.74,29.7,11.95,21.34,68155875.0,48.84012340874733
2778,조선선재,2022,145133297.0,76.34,10522135.0,14.09,23.66,8.02,15.71,66976160.0,46.14803176420639
2779,조선선재,2023,155538184.0,74.57,13005386.0,15.88,25.43,9.22,19.52,66614293.0,42.82825688642475
2780,지역난방공사,2019,5892614210.0,93.89,-25579851.0,1.78,6.11,-1.66,-1.08,2367906315.0,40.184309215111504
2781,지역난방공사,2020,6073139097.0,88.41,27936391.0,6.33,11.59,1.68,1.33,2098906300.0,34.56048456121834
2782,지역난방공사,2021,6517362464.0,94.04,21459011.0,1.56,5.96,1.18,0.85,2536798010.0,38.923690741653985
2783,지역난방공사,2022,7478129880.0,106.98,-183978919.0,-9.68,-6.98,-10.54,-4.41,4173027136.0,55.803084500586394
2784,지역난방공사,2023,7968409129.0,89.54,199385846.0,7.96,10.46,10.60,5.04,3953697606.0,49.617151202879704
2785,KTis,2019,311822912.0,0.0,9203428.0,3.05,100.0,5.60,2.04,451026613.0,144.64190912308587
2786,KTis,2020,294288885.0,0.0,7387479.0,1.98,100.0,4.40,1.63,453639145.0,154.14756320137607
2787,KTis,2021,369360806.0,0.0,24944162.0,3.08,100.0,13.89,5.33,468004264.0,126.70653095769993
2788,KTis,2022,396208069.0,0.0,15916624.0,3.65,100.0,8.19,2.97,535783306.0,135.22776236038746
2789,KTis,2023,447609122.0,0.0,13921786.0,3.46,100.0,6.94,2.35,592959671.0,132.47265121643343
2790,스카이라이프,2019,848276023.0,0.0,56007737.0,9.98,100.0,8.17,8.06,694637003.0,81.88808644423986
2791,스카이라이프,2020,919475828.0,0.0,58190150.0,10.57,100.0,8.03,8.33,698715355.0,75.9906170148934
2792,스카이라이프,2021,1275644844.0,0.0,62308920.0,9.57,100.0,8.04,8.16,763222599.0,59.83033620915885
2793,스카이라이프,2022,1361298311.0,0.0,23085655.0,6.23,100.0,2.78,2.28,1013677252.0,74.4640057075631
2794,스카이라이프,2023,1215697591.0,0.0,-113745084.0,1.37,100.0,-14.27,-11.09,1025595275.0,84.36269698917253
2795,코오롱인더,2019,5293102916.0,74.34,22121808.0,3.92,25.66,1.02,0.50,4407190444.0,83.26288972538089
2796,코오롱인더,2020,5043688226.0,73.91,205512193.0,4.11,26.09,9.30,5.18,3970263966.0,78.7174739614843
2797,코오롱인더,2021,5601285266.0,72.07,203824696.0,5.42,27.93,8.42,4.37,4662050395.0,83.2317972323033
2798,코오롱인더,2022,6003463016.0,72.4,189160142.0,4.52,27.6,7.16,3.52,5367473556.0,89.4062900311869
2799,코오롱인더,2023,6002718765.0,73.88,50777732.0,3.11,26.12,1.79,1.00,5061157921.0,84.3144268312227
2800,코오롱플라스틱,2019,338684832.0,88.49,5389003.0,3.12,11.51,2.73,1.63,330284776.0,97.51980153631445
2801,코오롱플라스틱,2020,317913470.0,87.49,2969795.0,1.31,12.51,1.50,1.01,295182526.0,92.84995882684682
2802,코오롱플라스틱,2021,369094511.0,81.39,21756915.0,6.83,18.61,10.39,5.37,405272225.0,109.80174804062584
2803,코오롱플라스틱,2022,387043504.0,80.54,35694789.0,8.89,19.46,14.99,6.89,518075862.0,133.8546847178192
2804,코오롱플라스틱,2023,362980211.0,82.6,32835472.0,7.41,17.4,12.22,7.20,456198067.0,125.68125015498435
2805,티웨이홀딩스,2019,871001110.0,93.51,-47661884.0,-2.90,6.49,-17.96,-5.83,817302491.0,93.83483920014751
2806,티웨이홀딩스,2020,766137055.0,149.85,-144397272.0,-64.19,-49.85,-75.30,-52.15,276908904.0,36.143520561082894
2807,티웨이홀딩스,2021,805278646.0,147.07,-163447867.0,-65.50,-47.07,-144.03,-72.08,226746470.0,28.15751679574526
2808,티웨이홀딩스,2022,210718177.0,93.84,53068448.0,-16.24,6.16,41.79,462.66,11470361.0,5.44346062750913
2809,티웨이홀딩스,2023,215388360.0,100.18,4560759.0,-38.67,-0.18,2.75,58.67,7774125.0,3.6093524274013697
2810,하나투어,2019,1007555858.0,0.0,-11951852.0,1.21,100.0,-5.22,-1.94,614602328.0,60.9993305204921
2811,하나투어,2020,703260915.0,0.0,-218571040.0,-104.83,100.0,-127.37,-199.48,109571614.0,15.580506702835889
2812,하나투어,2021,430595585.0,0.0,-70446260.0,-316.19,100.0,-76.96,-174.99,40258282.0,9.349441425415451
2813,하나투어,2022,455429440.0,0.0,-64572425.0,-88.01,100.0,-82.02,-56.16,114969463.0,25.24418777143612
2814,하나투어,2023,644596378.0,0.0,59056762.0,8.27,100.0,45.60,14.35,411611609.0,63.85571235710542
2815,한국항공우주,2019,4367135609.0,84.57,168292166.0,8.86,15.43,15.05,5.41,3110157575.0,71.21733450617928
2816,한국항공우주,2020,5159070657.0,88.25,72313950.0,4.94,11.75,5.98,2.56,2825136013.0,54.760560589856645
2817,한국항공우주,2021,5855223993.0,88.02,53272529.0,2.27,11.98,4.21,2.08,2562283675.0,43.76064311225745
2818,한국항공우주,2022,7772406693.0,86.59,115919396.0,5.08,13.41,8.43,4.16,2786888283.0,35.8561819147978
2819,한국항공우주,2023,7139576929.0,87.86,221401120.0,6.48,12.14,14.41,5.80,3819344382.0,53.495388031836136
2820,한국화장품,2019,81307960.0,44.57,-17224383.0,-13.26,55.43,-39.16,-13.13,131196339.0,161.35731237138407
2821,한국화장품,2020,75378062.0,46.89,-7653392.0,-23.44,53.11,-23.65,-10.56,72498593.0,96.17996413863757
2822,한국화장품,2021,48508446.0,46.86,-7281618.0,-4.77,53.14,-28.28,-10.87,66965810.0,138.04979446259728
2823,한국화장품,2022,43913330.0,50.59,418119.0,-0.03,49.41,1.88,0.63,66046677.0,150.40234252332948
2824,한국화장품,2023,48624289.0,48.74,3547261.0,3.88,51.26,14.85,4.51,78712917.0,161.87983129172338
2825,HL홀딩스,2019,1760403391.0,80.1,41062916.0,9.45,19.9,4.69,5.14,798365159.0,45.35126227781732
2826,HL홀딩스,2020,1961514203.0,77.26,44095657.0,12.33,22.74,4.97,5.99,735797639.0,37.511716095384294
2827,HL홀딩스,2021,2294958467.0,78.27,106178135.0,13.44,21.73,11.17,10.20,1041158412.0,45.36720062568348
2828,HL홀딩스,2022,2279864890.0,83.67,2480488.0,6.72,16.33,0.25,0.19,1277106070.0,56.016743606240624
2829,HL홀딩스,2023,2298229319.0,82.52,48746130.0,7.17,17.48,4.84,3.79,1285533417.0,55.935820084279406
2830,한미약품,2019,1913706258.0,43.21,63867248.0,9.33,56.79,7.93,5.73,1113649784.0,58.193350172971
2831,한미약품,2020,1882026593.0,46.0,17289715.0,4.55,54.0,2.09,1.61,1075853605.0,57.164633539266895
2832,한미약품,2021,1936728687.0,47.41,81478224.0,10.42,52.59,9.26,6.77,1203185653.0,62.1246363043106
2833,한미약품,2022,1924585731.0,46.04,101558192.0,11.87,53.96,10.48,7.63,1331546600.0,69.1861411290906
2834,한미약품,2023,1898668376.0,44.38,165366178.0,14.80,55.62,15.68,11.09,1490887464.0,78.52279433551801
2835,한세엠케이,2019,184743386.0,47.21,-43779307.0,-7.77,52.79,-35.15,-14.24,307486038.0,166.43953792207748
2836,한세엠케이,2020,149681758.0,47.73,-23006381.0,-8.57,52.27,-25.79,-10.45,220214372.0,147.12171672916884
2837,한세엠케이,2021,129057654.0,41.5,-30982031.0,-5.82,58.5,-49.66,-14.92,207665256.0,160.90890355096644
2838,한세엠케이,2022,224809704.0,43.94,-37767478.0,-7.78,56.06,-88.28,-13.91,271479748.0,120.75979958587553
2839,한세엠케이,2023,268472037.0,39.33,-6426244.0,-1.33,60.67,-10.17,-2.03,316765795.0,117.98837545230083
2840,한전산업,2019,166748912.0,86.54,16856921.0,7.27,13.46,20.97,5.82,289566645.0,173.65429346849353
2841,한전산업,2020,163588747.0,87.24,13472557.0,5.78,12.76,15.98,4.09,329309887.0,201.30350836417864
2842,한전산업,2021,163320480.0,88.87,8559250.0,5.46,11.13,10.17,2.67,321065449.0,196.58615318789168
2843,한전산업,2022,157781436.0,87.52,16285863.0,5.39,12.48,17.98,4.71,346042225.0,219.3174518959252
2844,한전산업,2023,203640941.0,87.2,15541996.0,7.17,12.8,15.59,4.28,363261296.0,178.38323385080017
2845,현대위아,2019,6774339000.0,94.58,55207000.0,1.39,5.42,1.80,0.75,7314626000.0,107.97549399284566
2846,현대위아,2020,7719906000.0,94.68,53672000.0,1.09,5.32,1.62,0.81,6592242000.0,85.3927755078883
2847,현대위아,2021,7749507000.0,93.4,56071000.0,1.36,6.6,1.55,0.74,7527739000.0,97.13829537801566
2848,현대위아,2022,7546451000.0,92.85,43482000.0,2.58,7.15,1.17,0.53,8207614000.0,108.76124419280002
2849,현대위아,2023,6825905000.0,93.2,52548000.0,2.67,6.8,1.40,0.61,8590316000.0,125.84874826121957
2850,현대홈쇼핑,2019,2503844834.0,53.32,83168959.0,6.33,46.68,4.87,4.04,2060366927.0,82.28812341012663
2851,현대홈쇼핑,2020,2693110904.0,52.63,112707640.0,8.10,47.37,6.40,5.30,2126367124.0,78.95579498199528
2852,현대홈쇼핑,2021,2600338276.0,55.84,101664965.0,6.69,44.16,5.53,4.85,2095383849.0,80.58120238968478
2853,현대홈쇼핑,2022,2782027992.0,56.23,86322217.0,5.26,43.77,4.49,4.11,2101667569.0,75.54444365921391
2854,현대홈쇼핑,2023,3432527149.0,56.93,136205234.0,2.90,43.07,6.00,6.60,2064457267.0,60.1439457689778
2855,휠라홀딩스,2019,3770249128.0,49.87,338143799.0,13.64,50.13,20.45,9.80,3450421530.0,91.51706990329154
2856,휠라홀딩스,2020,3758441249.0,50.63,197738719.0,10.90,49.37,10.81,6.32,3128805853.0,83.2474327976385
2857,휠라홀딩스,2021,4288856815.0,50.44,337809330.0,12.99,49.56,16.23,8.90,3793958640.0,88.46083708672377
2858,휠라홀딩스,2022,4821801378.0,51.93,467543841.0,10.31,48.07,19.16,11.07,4221750127.0,87.55545481948303
2859,휠라홀딩스,2023,4980149551.0,50.83,153056827.0,7.57,49.17,5.97,3.82,4006627456.0,80.4519505884212
2860,GS리테일,2019,7049658160.0,78.44,143624028.0,2.65,21.56,5.72,1.59,9006928793.0,127.76405023587697
2861,GS리테일,2020,7177767176.0,79.34,154521823.0,2.85,20.66,5.90,1.74,8862318939.0,123.46902207461625
2862,GS리테일,2021,9455972982.0,77.33,801275553.0,2.27,22.67,22.63,8.27,9690659322.0,102.48188462939498
2863,GS리테일,2022,9832423125.0,74.33,47609805.0,3.26,25.67,1.08,0.43,11031892706.0,112.19912493340749
2864,GS리테일,2023,10042015943.0,74.51,22147526.0,3.39,25.49,0.50,0.19,11612547921.0,115.6396084901137
2865,미원화학,2019,119057544.0,82.2,13506621.0,10.01,17.8,14.07,8.73,154724322.0,129.95759596720725
2866,미원화학,2020,125335557.0,81.4,13777057.0,10.08,18.6,12.81,8.60,160234351.0,127.84428843285069
2867,미원화학,2021,133843310.0,85.96,11350187.0,6.47,14.04,9.75,5.75,197470078.0,147.5382505109893
2868,미원화학,2022,147864036.0,84.77,16260515.0,8.07,15.23,12.87,6.91,235165568.0,159.04176185208416
2869,미원화학,2023,164770958.0,81.81,21814090.0,10.71,18.19,15.74,9.38,232615760.0,141.1752185115049
2870,선진,2019,983329180.0,82.99,20262797.0,3.96,17.01,6.12,2.00,1014048908.0,103.12405333074727
2871,선진,2020,1119723429.0,80.75,85159813.0,7.98,19.25,23.81,6.32,1348089343.0,120.39485002148686
2872,선진,2021,1248892387.0,83.02,31749768.0,5.46,16.98,7.95,2.08,1528749761.0,122.40844582872776
2873,선진,2022,1333616177.0,85.65,22969776.0,3.77,14.35,5.37,1.23,1870781186.0,140.2788312157674
2874,선진,2023,1258124553.0,83.93,10457094.0,5.12,16.07,2.37,0.55,1906005301.0,151.4957558419099
2875,인터지스,2019,419994906.0,92.73,-44027325.0,1.36,7.27,-21.82,-9.21,478169277.0,113.85120870965993
2876,인터지스,2020,385984504.0,93.42,4606477.0,1.67,6.58,2.49,1.01,458316826.0,118.73969582986162
2877,인터지스,2021,388581566.0,93.09,13786427.0,3.40,6.91,6.96,2.34,588882040.0,151.54657130595845
2878,인터지스,2022,433167238.0,91.8,31320677.0,4.92,8.2,13.58,4.35,719983673.0,166.21378761798232
2879,인터지스,2023,428501449.0,92.05,13971344.0,3.77,7.95,5.39,2.28,611639434.0,142.73917519471445
2880,시디즈,2019,67071398.0,79.85,7814880.0,4.48,20.15,27.34,4.05,192881845.0,287.57689678691355
2881,시디즈,2020,95773293.0,74.98,17344870.0,8.68,25.02,42.92,7.62,227490312.0,237.53000954034232
2882,시디즈,2021,84805501.0,76.08,12935477.0,5.04,23.92,23.47,5.13,251936903.0,297.0761330683018
2883,시디즈,2022,85063020.0,78.96,2544939.0,0.02,21.04,4.08,1.05,243320658.0,286.04751865146574
2884,시디즈,2023,95079295.0,78.44,2443801.0,-0.96,21.56,3.81,1.22,200135778.0,210.49354436210322
2885,한국종합기술,2019,299804232.0,92.27,-1270616.0,-0.74,7.73,-1.17,-0.58,218943295.0,73.02875397702859
2886,한국종합기술,2020,332119487.0,92.28,6471279.0,1.59,7.72,5.12,2.25,288230157.0,86.78507834742018
2887,한국종합기술,2021,339419339.0,88.11,11038213.0,2.67,11.89,7.89,4.11,268251761.0,79.03255064673849
2888,한국종합기술,2022,332695360.0,87.39,3799292.0,1.91,12.61,2.61,1.34,283702516.0,85.27396234200562
2889,한국종합기술,2023,381181316.0,90.49,13341928.0,1.06,9.51,8.74,3.54,376919437.0,98.88192867249559
2890,LG헬로비전,2019,1790671378.0,8.09,-94231348.0,2.63,91.91,-9.40,-8.47,1112180459.0,62.10969096083916
2891,LG헬로비전,2020,1472721456.0,8.45,-312793599.0,3.23,91.55,-39.53,-29.57,1057934696.0,71.83535567366651
2892,LG헬로비전,2021,1488116032.0,10.04,26921862.0,4.12,89.96,4.20,2.49,1080132281.0,72.5838750321319
2893,LG헬로비전,2022,1428013437.0,15.02,-26024593.0,4.61,84.98,-4.07,-2.23,1167867998.0,81.78270370154787
2894,LG헬로비전,2023,1319446206.0,14.34,-45352667.0,3.98,85.66,-7.62,-3.81,1190257449.0,90.20886517293908
2895,대한해운,2019,3340874142.0,82.13,101020482.0,12.81,17.87,12.06,10.05,1005657249.0,30.101620302223285
2896,대한해운,2020,3345588771.0,76.96,27527431.0,16.51,23.04,3.15,3.11,884078269.0,26.42519238058502
2897,대한해운,2021,3859734559.0,76.88,306589438.0,17.67,23.12,25.86,26.57,1153843059.0,29.89436297658105
2898,대한해운,2022,4490260112.0,78.88,172294293.0,16.60,21.12,10.44,10.69,1612014464.0,35.90024684075585
2899,대한해운,2023,4727803814.0,76.91,46354280.0,17.89,23.09,2.55,3.32,1397365392.0,29.556332008999895
2900,동일고무벨트,2019,281409709.0,82.28,8276758.0,5.52,17.72,4.35,3.16,261909973.0,93.07069536822556
2901,동일고무벨트,2020,275779246.0,81.44,7276980.0,6.08,18.56,3.70,2.99,243181802.0,88.17987775628337
2902,동일고무벨트,2021,313829242.0,83.3,6064529.0,0.31,16.7,2.97,2.19,277512533.0,88.42787601035597
2903,동일고무벨트,2022,381228402.0,81.33,6892156.0,2.07,18.67,3.23,1.77,390439850.0,102.41625439019624
2904,동일고무벨트,2023,374040833.0,85.38,8382538.0,3.83,14.62,3.80,2.34,357776406.0,95.65169747122233
2905,사조씨푸드,2019,348095570.0,92.81,-5644560.0,2.79,7.19,-2.66,-1.62,348873298.0,100.2234236994168
2906,사조씨푸드,2020,311639371.0,90.22,7842235.0,5.03,9.78,3.78,3.66,214456964.0,68.81574793064257
2907,사조씨푸드,2021,336930665.0,86.9,9842248.0,8.02,13.1,4.47,5.64,174614930.0,51.82518189610317
2908,사조씨푸드,2022,350700455.0,88.09,8295233.0,6.75,11.91,3.54,4.12,201116170.0,57.34699431741541
2909,사조씨푸드,2023,320138050.0,113.16,-23096470.0,-19.80,-13.16,-10.11,-13.12,176023866.0,54.98373779686607
2910,애경케미칼,2019,492826341.0,90.58,30373171.0,4.61,9.42,8.65,2.99,1017022178.0,206.36522307966487
2911,애경케미칼,2020,532149672.0,88.31,44326042.0,6.33,11.69,11.80,4.88,908851885.0,170.78877105837998
2912,애경케미칼,2021,1244966460.0,89.94,77289492.0,5.94,10.06,14.31,4.92,1570089788.0,126.11502706667295
2913,애경케미칼,2022,1234083723.0,89.79,59364094.0,4.37,10.21,8.38,2.73,2176436883.0,176.36055337551844
2914,애경케미칼,2023,1308360653.0,90.18,32973866.0,2.51,9.82,4.50,1.84,1793735843.0,137.09796598415437
2915,지엠비코리아,2019,486911660.0,86.79,1791091.0,1.78,13.21,0.77,0.38,477535110.0,98.0742810718478
2916,지엠비코리아,2020,488507776.0,88.3,-7966501.0,-2.17,11.7,-3.45,-1.79,445770429.0,91.25145000762485
2917,지엠비코리아,2021,522463825.0,86.19,10500670.0,1.58,13.81,4.40,1.98,531332181.0,101.69741053363839
2918,지엠비코리아,2022,550819603.0,85.87,12089849.0,1.82,14.13,4.68,1.98,610506110.0,110.8359445950946
2919,지엠비코리아,2023,579056069.0,84.72,10813295.0,2.98,15.28,4.02,1.57,690905793.0,119.31587111990014
2920,한국콜마,2019,2400309459.0,71.27,33637991.0,7.24,28.73,4.06,2.44,1378886358.0,57.44619106631617
2921,한국콜마,2020,2489599417.0,67.76,160566241.0,9.20,32.24,17.39,12.14,1322081318.0,53.104178486397835
2922,한국콜마,2021,2606037352.0,73.01,43534833.0,5.31,26.99,3.69,2.74,1586332710.0,60.87144947414399
2923,한국콜마,2022,2933309479.0,74.87,-4101005.0,3.93,25.13,-0.29,-0.22,1865731523.0,63.60500098462335
2924,한국콜마,2023,3009429378.0,73.18,25138829.0,6.32,26.82,1.74,1.17,2155675927.0,71.63071985535724
2925,한국타이어앤테크놀로지,2019,10164607903.0,72.08,429614534.0,7.90,27.92,6.15,6.24,6883268577.0,67.71799407007583
2926,한국타이어앤테크놀로지,2020,10658547889.0,70.51,385205382.0,9.74,29.49,5.28,5.97,6453071785.0,60.543629884703144
2927,한국타이어앤테크놀로지,2021,11694296588.0,72.73,594714001.0,8.99,27.27,7.62,8.33,7141136828.0,61.06512498860184
2928,한국타이어앤테크놀로지,2022,12581364159.0,74.95,705774526.0,8.41,25.05,8.27,8.41,8394203037.0,66.71933926175453
2929,한국타이어앤테크놀로지,2023,12763305688.0,67.61,728792952.0,14.85,32.39,7.88,8.15,8939621476.0,70.04158401067671
2930,휴비스,2019,877170813.0,90.18,-293324.0,0.47,9.82,-0.07,-0.03,1029346443.0,117.34846027075913
2931,휴비스,2020,872859156.0,86.6,82630763.0,4.33,13.4,18.95,8.98,920303309.0,105.4354878073823
2932,휴비스,2021,843415197.0,91.93,3496357.0,0.60,8.07,0.74,0.32,1082571527.0,128.35570557071668
2933,휴비스,2022,793759628.0,99.8,-81474057.0,-8.12,0.2,-19.19,-7.97,1021725982.0,128.71982221801787
2934,휴비스,2023,782722787.0,99.12,-107986865.0,-7.72,0.88,-33.09,-11.64,927679170.0,118.51950465829482
2935,DSR,2019,240410407.0,87.53,8785194.0,4.51,12.47,5.80,3.72,236324123.0,98.30028822337962
2936,DSR,2020,252937447.0,85.98,8975950.0,5.23,14.02,5.64,3.89,230979854.0,91.31896314269353
2937,DSR,2021,302598631.0,86.99,12538612.0,4.94,13.01,7.35,4.60,272417652.0,90.02606888859323
2938,DSR,2022,364710387.0,82.94,24547772.0,9.74,17.06,12.91,6.68,367456836.0,100.75304929552227
2939,DSR,2023,343481015.0,83.46,17549961.0,8.33,16.54,8.35,6.03,291095087.0,84.74852300060893
2940,NHN,2019,2500321249.0,0.0,23173213.0,5.82,100.0,1.27,1.56,1488596661.0,59.536216060050776
2941,NHN,2020,2550930609.0,0.0,27956034.0,5.22,100.0,1.52,1.70,1641243736.0,64.33901926651741
2942,NHN,2021,3027171507.0,0.0,129700557.0,5.09,100.0,6.58,6.74,1923677420.0,63.54702452608676
2943,NHN,2022,3025182021.0,0.0,-31751037.0,1.85,100.0,-1.55,-1.50,2114869816.0,69.90884519738458
2944,NHN,2023,3449677276.0,0.0,-23094179.0,2.45,100.0,-1.16,-1.02,2269614867.0,65.7920925760245
2945,동아에스티,2019,1008775746.0,49.05,70912713.0,9.24,50.95,11.58,11.58,612310602.0,60.69838657679226
2946,동아에스티,2020,980667424.0,51.54,27102951.0,5.79,48.46,4.21,4.62,586728127.0,59.82947048519478
2947,동아에스티,2021,1115985527.0,50.46,12816149.0,2.63,49.54,1.97,2.16,593227916.0,53.1573126754358
2948,동아에스티,2022,1157724934.0,50.36,12771294.0,2.62,49.64,1.90,2.01,635392683.0,54.882871081016205
2949,동아에스티,2023,1264420588.0,50.59,2021388.0,1.68,49.41,0.29,0.30,663980368.0,52.51261916339502
2950,한진칼,2019,2693659191.0,88.82,-260570999.0,-0.32,11.18,-16.57,-21.65,1203497717.0,44.67891561861658
2951,한진칼,2020,3488569253.0,131.82,-341532739.0,-54.09,-31.82,-22.14,-83.54,408827146.0,11.719049167461087
2952,한진칼,2021,3754742183.0,70.27,-35695759.0,-6.69,29.73,-2.05,-24.05,148424842.0,3.9529968974170706
2953,한진칼,2022,3915077621.0,61.52,659568334.0,7.23,38.48,29.98,329.23,200336082.0,5.117039849361393
2954,한진칼,2023,3784921894.0,59.97,388329014.0,15.54,40.03,14.30,140.84,275726818.0,7.2848747139826715
2955,현대로템,2019,4084281234.0,103.81,-355687197.0,-11.38,-3.81,-35.73,-14.46,2459346162.0,60.214907375303426
2956,현대로템,2020,4197373871.0,91.22,22409492.0,2.95,8.78,2.01,0.80,2785326054.0,66.35877907479355
2957,현대로템,2021,4107182672.0,91.2,51411601.0,2.79,8.8,3.93,1.79,2872511952.0,69.93874345017201
2958,현대로템,2022,4823869784.0,88.45,194534253.0,4.66,11.55,14.10,6.15,3163343615.0,65.57688653811307
2959,현대로템,2023,5241484775.0,87.05,156778978.0,5.86,12.95,9.99,4.37,3587382453.0,68.44210385023965
2960,신송홀딩스,2019,199873921.0,90.65,-34342178.0,-0.12,9.35,-31.84,-13.06,263013507.0,131.58970699334006
2961,신송홀딩스,2020,167829010.0,88.55,2771233.0,2.50,11.45,3.06,1.35,205881740.0,122.67351156990082
2962,신송홀딩스,2021,248190231.0,87.47,7466833.0,3.68,12.53,8.04,4.00,186444266.0,75.12151676912698
2963,신송홀딩스,2022,242350721.0,86.45,1577789.0,4.09,13.55,1.65,0.75,209403828.0,86.40528368801512
2964,신송홀딩스,2023,242937273.0,87.18,8831541.0,4.33,12.82,8.85,4.57,193419655.0,79.61711787223362
