,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
796,한국가스공사,전기가스업,A036460,12,2020,Annual,35909774516,7527879016,4093852245,1390282556,23134144048,35909774516,28174619094,7212818182,977732000,1877314000,760983000,7735155422,20833721595,19513498565,898855103,78453000,4580000,-160683053,3251022957,-971875632,-2189950599,21.54,67.28,364.24,312.35,93.66,-2.02,4.31,898855103.2,6.34
3406,화승코퍼레이션,운수장비,A013520,12,2020,Annual,1183882906,633348220,243514263,210040307,432831024,1183882906,963187378,793322667,161033315,514471095,31227206,220695528,1313327400,1097726916,13738334,25535033,474832,-40760464,61101657,-32821356,1892533,18.64,57.91,436.43,310.66,83.58,-16.88,1.05,13738334.04,16.42
797,한국가스공사,전기가스업,A036460,12,2021,Annual,43669902324,13147738253,6656041890,3582844679,23580754371,43669902324,34550566518,14021662940,2815233745,7832479000,179480000,9119335806,27520756430,25859008233,1239699333,71808000,7173000,964522139,-2070539825,-1170273292,3475631039,20.88,64.65,378.87,309.6,93.96,11.45,4.5,1239699333,6.04
2195,이수페타시스,전기전자,A007660,12,2019,Annual,416712436,224717546,92898432,81822316,143847735,416712436,340687564,302570657,32839762,156932646,20457998,76024871,514238394,487781834,-23957646,0,36088,-91099124,15468979,-21569167,6953074,18.24,56.32,448.13,308.7,94.86,-71.82,-4.66,-23957646.31,5.14
694,대유에이텍,운수장비,A002880,12,2023,Annual,336026490,112229012,46804451,2427828,63975663,336026490,299228350,271557825,123986201,23708629,0,36798140,566931443,499670415,36096188,5392291,246360,-195250149,-26417530,65357441,-127334888,10.95,33.71,813.16,307.83,88.14,-141.87,6.37,36096187.59,11.86
137,KSS해운,운수창고업,A044450,12,2021,Annual,1446228923,68132507,8270247,17819931,1353046978,1446228923,1103404278,381598280,13817125,73404780,682446171,342824644,324001267,251817534,58089121,0,76343,56071252,100253854,-337110013,222694393,23.7,72.83,321.86,307.25,77.72,18.33,17.93,58089121,22.28
482,금호전기,전기전자,A001210,12,2021,Annual,83849544,65174961,6885270,9591514,10385720,83849544,65486927,63023538,3572379,638703,0,18362617,41640598,32040392,-8559665,175552,815761,-9883907,-11880360,-26517656,39288088,21.9,66.59,356.63,304.05,76.95,-87.46,-20.56,-8559664.65,23.05
195,MH에탄올,음식료품,A023150,12,2019,Annual,451474451,32814839,9499084,8173323,402623574,451474451,372085374,282350933,528575,46242628,31219687,79389077,80879342,54219181,7829103,0,25955,-7552043,11368931,-3854102,-5342979,17.58,53.23,468.69,302.7,67.04,-8.83,9.68,7829102.98,32.96
1138,호텔신라,유통업,A008770,12,2022,Annual,2938544987,1478831130,50613040,555460419,592232531,2938544987,2398761038,1305978510,162884624,200000000,0,539783950,4922008727,0,78346331,0,3181482,-50164252,220460437,-80733201,145959901,18.37,55.07,444.39,299.78,0,-8.98,1.59,78346330.95,100
196,MH에탄올,음식료품,A023150,12,2020,Annual,449679366,37728511,9609406,8357467,395517355,449679366,369253871,146138663,496354,44520549,164313891,80425495,94645239,59823958,15781923,0,40800,3802823,18985796,-6483966,-9089875,17.89,53.26,459.13,297.81,63.21,4.76,16.67,15781923.13,36.79
833,한국전력,전기가스업,A015760,12,2022,Annual,2.34805E+11,29750545000,9504051000,9930732000,1.77865E+11,2.34805E+11,1.92805E+11,44518577000,7529857000,8820425000,2962323000,42000256000,71257863000,1.00904E+11,-32655153000,215058000,33739000,-24429108000,-23477500000,-14953753000,38997899000,17.89,53.14,459.06,297.07,141.6,-45.52,-45.83,-32655153000,-41.6
3425,효성화학,화학,A298000,12,2019,Annual,2063516498,446058407,143002647,127510171,1448333094,2063516498,1608808058,431320455,132026694,43019656,759893000,454708440,1812470396,1568884841,153887309,20993052,1188000,87823448,163249196,-552404759,351684383,22.04,65.25,353.81,296.12,86.56,21.37,8.49,153887309.3,13.44
3376,티웨이항공,운수창고업,A091810,12,2020,Annual,705789065,122480950,1607044,11083756,59992270,705789065,588803293,181951693,0,49648586,0,116985772,269217607,406346659,-174310213,0,565865,-137870545,-64981159,-52828938,25292732,16.58,48.34,503.31,291.66,150.94,-90.15,-64.75,-174310213.1,-50.94
138,KSS해운,운수창고업,A044450,12,2022,Annual,1659172643,82531564,18185902,18737481,1546388382,1659172643,1252892415,378619660,19052498,87683692,830233122,406280228,445375790,360523009,69511092,0,96359,45470527,112623503,-171997739,53649382,24.49,71.25,308.38,290.98,80.95,12.14,15.61,69511091.6,19.05
3131,제주항공,운수창고업,A089590,12,2020,Annual,1168566447,300415535,2375340,14659561,262193928,1168566447,951754574,458850625,418153,165600000,73409400,216811873,377045661,607590799,-335816214,0,1731837,-306475796,-285529205,95311915,261560490,18.55,53.95,438.98,290.8,161.15,-113.11,-89.07,-335816214.1,-61.15
1215,동방,운수창고업,A004140,12,2019,Annual,628416351,182890222,96042824,6524414,288594843,628416351,512774958,373943353,119714753,126434000,75838259,115641392,633047832,562786580,20944995,0,40746,-8669488,29671311,-46098727,39279762,18.4,53.37,443.42,290.02,88.9,-7.05,3.31,20944994.87,11.1
2579,팜스코,음식료품,A036580,12,2023,Annual,1119229512,649782213,212135951,168112572,376187841,1119229512,878222194,843260669,83198903,589815930,19954000,241007318,1854547689,1650354334,31480473,384947,1309888,-33998532,-5534593,8523116,-60725988,21.53,61.9,364.4,287.46,88.99,-13.11,1.7,31480472.7,11.01
2489,코아스,기타제조업,A071950,12,2023,Annual,70446618,27347301,8185177,13728075,35257869,70446618,59599079,50668791,12366833,26260204,4187557,10847539,73746192,54561362,-3034190,820816,170893,-6690889,788746,-896990,896773,15.4,44.08,549.42,286.29,73.99,-46.6,-4.11,-3034190.05,26.01
312,STX,유통업,A011810,12,2021,Annual,676149000,366237000,181467000,111881000,245426000,676149000,553619000,448391000,124360000,252281000,30523000,122530000,925509000,870164000,9040000,0,61000,-23318000,-12528000,1726000,2746000,18.12,51.88,451.82,286.28,94.02,-20.26,0.98,9040000,5.98
3298,성안머티리얼스,섬유의복,A011300,12,2022,Annual,123872502,40698352,9753348,22564917,61913011,123872502,101656694,66989388,9263818,37866588,6741360,22215808,52521837,44818294,-2773207,292534,15640,-8008336,2489783,5022416,-6943060,17.93,51.29,457.59,285.97,85.33,-27.44,-5.28,-2773206.82,14.67
982,한익스프레스,운수창고업,A014130,12,2021,Annual,374774840,138589382,106101033,4349974,148627055,374774839,301259496,244686591,63288378,66989271,14727760,73515343,776251564,749770592,5713462,0,31429,3915122,17063802,-14984038,3727351,19.62,55.88,409.79,284.85,96.59,5.51,0.74,5713461.85,3.41
2535,태양금속,운수장비,A004100,12,2019,Annual,389891707,180427660,76054439,72474372,188296572,389891707,321820111,244620861,75299836,142678181,13372830,68071596,470863288,432414970,-15346612,0,108307,-23207597,2013454,-17840322,13388228,17.46,49.52,472.77,283.63,91.83,-27.98,-3.26,-15346611.77,8.17
136,KSS해운,운수창고업,A044450,12,2020,Annual,1069527678,72496164,6076204,10608601,990958886,1069527678,800671677,240088936,5790848,70048400,550583024,268856001,226181167,163993022,50731188,0,164301,13129121,72022521,-179932970,121095635,25.14,71.26,297.81,283.47,72.51,4.78,22.43,50731188.4,27.49
483,금호전기,전기전자,A001210,12,2022,Annual,62193733,37080729,6889538,9343921,10177426,62193733,48670002,43610870,4968269,454846,0,13523731,46015093,36146643,-11787967,125752,461621,-17860161,-8448758,18144729,-14516146,21.74,61.24,359.89,281.64,78.55,-112.02,-25.62,-11787966.65,21.45
3158,핸즈코퍼레이션,운수장비,A143210,12,2022,Annual,862588714,369265021,102866437,214020291,420363270,862588714,667856104,584579520,28949501,416603043,58162080,194732610,778254509,739651153,-66724813,2134314,48213,-77799655,-7792498,-43277571,26969010,22.58,63.53,342.96,281.4,95.04,-34.07,-8.57,-66724812.6,4.96
197,MH에탄올,음식료품,A023150,12,2021,Annual,451460752,52073620,9911269,9185766,385959512,451460752,366757413,297329931,541838,45807596,24478958,84703339,102066937,58211274,23335313,0,40500,8688865,26371475,-2714918,-9563109,18.76,52.34,432.99,278.96,57.03,10.52,22.86,23335312.78,42.97
139,KSS해운,운수창고업,A044450,12,2023,Annual,1656034880,133698807,21100097,19158781,1491364454,1656034880,1235554637,335931028,17061946,65837529,887542826,420480242,472602860,370554666,88361347,0,90418,17041880,106895968,-19682990,-49591718,25.39,69.88,293.84,275.23,78.41,4.12,18.7,88361347.36,21.59
1011,HJ중공업,건설업,A097230,12,2020,Annual,2193855000,1067516000,55364000,167158000,596098000,2193855000,1873852000,1034561000,206438000,0,507066000,320003000,1695815000,1565344000,51629000,2034000,477000,78346000,264454000,73036000,-245607000,14.59,40.01,585.57,274.31,92.31,27.73,3.04,51629000,7.69
2105,우진플라임,기계,A049800,12,2019,Annual,267791146,109147683,48847962,53613151,156711628,267791146,215158970,165082294,33612126,23779208,33265000,52632176,181802338,143151197,-8331188,2389945,1564942,-13605915,14256743,-1572019,-13402903,19.65,53.39,408.8,271.65,78.74,-22.8,-4.58,-8331188.21,21.26
3354,콘텐트리중앙,서비스업,A036420,12,2023,Annual,2453055023,535764016,197500230,4398098,277847091,2453055023,1942938339,1149281259,11134756,184397513,9250000,510116684,993035799,763319633,-68126883,1594699,7903218,-171340066,-84900438,-2194862,58016305,20.8,56.34,380.88,270.93,76.87,-29.56,-6.86,-68126882.66,23.13
2578,팜스코,음식료품,A036580,12,2022,Annual,1223174230,706573722,202187352,184733305,404649381,1223174230,945322533,864151912,96273730,615518472,70693579,277851697,1901506810,1727484995,18799102,177155,941095,-34318064,-82145862,-63930974,98877725,22.72,61.41,340.23,270.34,90.85,-11.6,0.99,18799101.78,9.15
3408,화승코퍼레이션,운수장비,A013520,12,2022,Annual,1177218098,627474797,240789052,225356112,417005995,1177218098,926620109,806733242,143136882,449507662,96969172,250597990,1585375918,1336017147,43168338,18102487,630308,15658334,87876084,-27044096,-41215116,21.29,56.8,369.76,266.83,84.27,6.59,2.72,43168338.18,15.73
2600,평화산업,운수장비,A090080,12,2019,Annual,194159754,103943293,66047462,28199181,73351196,194159754,160686188,136929102,35845840,61142643,8231000,33473566,353267057,336976584,-2308169,0,0,-7210044,-25855511,-9530860,35470006,17.24,45.98,480.04,266.72,95.39,-25.93,-0.65,-2308168.68,4.61
2111,웅진,서비스업,A016880,12,2020,Annual,1087018285,554011290,192322237,48318695,372516784,1087018285,897850726,762083890,62748122,221418591,0,189167559,886239386,493677602,20719906,1356395,18307175,-25737338,70893731,1499991137,-1672776732,17.4,46.31,474.63,266.11,55.7,-11.33,2.34,20719906.31,44.3
2552,TP,섬유의복,A007980,12,2021,Annual,764951832,407148189,82622388,241042233,192745837,764951832,600094345,325062628,82969702,186639693,122274074,164857487,892927654,773964634,1375376,30505,631361,-14021096,-43664201,-34007618,26536438,21.55,57.29,364.01,265.81,86.68,-8.2,0.15,1375375.95,13.32
2806,티웨이홀딩스,비금속광물,A004870,12,2020,Annual,766137055,137026638,3447483,11875025,77249614,766137055,628399403,211590480,531045,49648586,2900000,137737651,276908904,414941549,-177740674,0,568564,-144397272,-66675981,-50548910,25881209,17.98,47.69,456.23,265.25,149.85,-75.3,-64.19,-177740674.4,-49.85
1016,한진중공업홀딩스,전기가스업,A003480,12,2020,Annual,1837185000,333600000,157050000,904000,1420846000,1837185000,1480600000,550186000,153916000,40000000,597891000,356585000,795207000,665936000,50389000,0,42000,-3605000,78032000,-69332000,-11764000,19.41,51.15,415.22,263.51,83.74,-1.01,6.34,50389000,16.26
1139,호텔신라,유통업,A008770,12,2023,Annual,3006538770,1380242821,84544795,629899690,573317573,3006538770,2398045990,1188461900,271924212,150000000,0,608492780,3568466181,0,91230448,0,6967484,85978496,242525446,-231399631,-137948629,20.24,53.22,394.1,262.96,0,14.98,2.56,91230447.82,100
2978,AJ네트웍스,서비스업,A095570,12,2022,Annual,1483368740,329499102,95025112,25024737,165990914,1483368740,1119677499,837946809,55310291,209481577,173582205,363691241,1193651666,0,76418663,0,1737900,8667178,18324412,-23706295,50845931,24.52,64.39,307.86,262.62,0,2.39,6.4,76418662.74,100
1136,호텔신라,유통업,A008770,12,2020,Annual,2893842459,1163986555,28564672,620196033,624823936,2893842459,2269886508,775267794,137924918,89640650,0,623955951,3188065338,0,-185280168,0,5874721,-283345632,-51667227,-260219039,47779244,21.56,56.23,363.79,260.8,0,-36.71,-5.81,-185280168.1,100
1137,호텔신라,유통업,A008770,12,2021,Annual,2656449912,1087234407,44613583,625840870,589912667,2656449912,2079545237,1011771551,169009645,4385700,0,576904674,3779129066,0,118811528,0,2187154,27059370,42341284,134320043,-180216516,21.72,56.57,360.47,260.5,0,4.51,3.14,118811528.2,100
3299,성안머티리얼스,섬유의복,A011300,12,2023,Annual,128439236,42569166,8267855,14439843,72859822,128439236,101383850,80446077,3651922,35413185,2341520,27055387,33789510,29343401,-9330410,245835,51713,-42898921,-10366818,-8559163,17235221,21.06,54.43,374.73,258.41,86.84,-174.13,-27.61,-9330409.81,13.16
2607,평화홀딩스,운수장비,A010770,12,2021,Annual,518123304,264615519,92645010,83494707,159636473,518123304,417006666,346653597,89568151,211757914,14969946,101116638,627732855,566348125,7598932,571277,0,-15682645,16883746,-39698366,22090158,19.52,50.33,412.4,257.91,90.22,-14.24,1.21,7598932.27,9.78
3405,화승코퍼레이션,운수장비,A013520,12,2019,Annual,1211566447,611833235,259609165,207364354,454296671,1211566447,949302982,838551622,145884684,561247011,48849648,262263465,1551954755,1269950123,64967712,25851064,584807,23531096,99657668,-75564160,-46336224,21.65,55.7,361.97,257.31,81.83,9.79,4.19,64967712.3,18.17
692,대유에이텍,운수장비,A002880,12,2021,Annual,1320996327,647616454,234300306,174764008,391424060,1320996327,1131295315,921827480,340635925,217078925,38970658,189701011,1569707441,1304770641,49558420,4564759,21193726,-2852372,-22033420,-82638825,92682735,14.36,36.78,596.36,256.09,83.12,-1.33,3.16,49558420.34,16.88
1122,현대코퍼레이션,유통업,A011760,12,2021,Annual,1707383176,1111409838,649740948,213245326,29453821,1707383176,1344552872,873785103,255963840,466626083,322737813,362830304,3782497523,3671382343,35069902,0,0,38005996,-344791605,-20028921,305603201,21.25,54.4,370.57,256,97.06,11.22,0.93,35069901.69,2.94
1015,한진중공업홀딩스,전기가스업,A003480,12,2019,Annual,1860663000,353502000,174869000,691000,1461805000,1860663000,1500188000,625262000,183420000,75000000,546023000,360475000,877642000,760933000,38422000,0,53000,30355000,67014000,-53926000,-36830000,19.37,49.48,416.17,255.39,86.7,8.34,4.38,38422000,13.3
2541,태영건설,건설업,A009410,12,2020,Annual,3798270930,2501226777,143709785,1254520791,299921828,3798270930,3151457432,1934746899,12418,179360324,508988797,646813498,2281511661,1860422953,250925460,22609145,0,532516651,950765121,-376020655,-766961512,17.03,43.39,487.23,254.79,81.54,48.01,11,250925459.8,18.46
2979,AJ네트웍스,서비스업,A095570,12,2023,Annual,1622157342,303255111,110780653,17826547,280183984,1622157342,1202505532,675267841,50943141,124371578,328063151,419651810,1001975994,0,78385857,0,2288799,16472355,-18141405,-106360588,115645054,25.87,65.86,286.55,254.58,0,4.21,7.82,78385856.89,100
2490,코오롱,기타금융,A002020,12,2019,Annual,3618574587,1320349301,357414641,233114221,487629320,3618574586,2932490239,2091255697,423428376,762816021,124262586,686084347,4284394176,3820439598,134398735,5109728,8497958,-18253164,158407292,-29542016,-89788437,18.96,47.96,427.42,252.94,89.17,-2.41,3.14,134398735.1,10.83
3134,제주항공,운수창고업,A089590,12,2023,Annual,1980894334,507538375,79550650,24079215,578906937,1980894334,1669691472,1121502726,4456393,195600000,0,311202862,1724008542,1385996391,169792118,0,5443285,134328660,388249757,-77236364,-298288375,15.71,39.62,536.53,252.2,80.39,44.86,9.85,169792117.7,19.61
2896,대한해운,운수창고업,A005880,12,2020,Annual,3345588771,431206466,60563911,56118407,1923278031,3345588771,2492265618,596705290,48477968,146293419,153486656,853323153,884078269,680413765,145937799,0,231341,27527431,259098857,-203386912,-59346759,25.51,63.82,292.07,250.21,76.96,3.15,16.51,145937798.5,23.04
2838,한세엠케이,유통업,A069640,12,2022,Annual,224809704,163580975,34082625,100488547,37111875,224809704,186180877,171255786,34927004,81907814,0,38628827,271479748,119290635,-21130809,0,6655467,-37767478,-5222209,1257935,6225361,17.18,42.82,481.97,249.2,43.94,-88.28,-7.78,-21130809.39,56.06
2895,대한해운,운수창고업,A005880,12,2019,Annual,3340874142,419637963,80250235,59121331,2013682352,3340874142,2445671729,775381721,70026179,317424600,205969831,895202413,1005657249,825941412,128783606,0,265180,101020482,351042098,-472903553,136299288,26.8,65.87,273.2,245.83,82.13,12.06,12.81,128783605.8,17.87
2114,웅진,서비스업,A016880,12,2023,Annual,1027078032,432073369,162000325,66569596,370499998,1027078032,835453231,631966521,59447995,255732591,121509631,191624801,1018577152,532585406,22359941,2182972,32293442,-24754798,93102082,-15353448,-68611785,18.66,45.72,435.98,245.04,52.29,-11.85,2.2,22359940.82,47.71
981,한익스프레스,운수창고업,A014130,12,2020,Annual,301687969,108136528,87092540,2689317,130821369,301687969,233096248,193297608,46093193,34628497,16200000,68591722,615258839,595156623,10659806,0,77609,-1905833,20120683,-27483054,7221567,22.74,55.27,339.83,243.09,96.73,-2.71,1.73,10659805.64,3.27
