Symbol,Name,결산월,회계년,주기,총자본(천원),총부채(천원),총자산(천원)
A003530,한화투자증권,12,2021,Annual,"1,870,186,364","9,920,841,050","11,791,027,415"
A003530,한화투자증권,12,2022,Annual,"1,555,582,022","10,555,667,496","12,111,249,518"
A003530,한화투자증권,12,2023,Annual,"1,573,045,026","11,677,138,582","13,250,183,608"
A003530,한화투자증권,12,2024,Annual,,,
A005440,현대지에프홀딩스,12,2011,Annual,"1,246,307,725","436,293,474","1,682,601,199"
A005440,현대지에프홀딩스,12,2012,Annual,"1,323,423,678","475,544,170","1,798,967,848"
A005440,현대지에프홀딩스,12,2013,Annual,"1,422,455,099","499,639,379","1,922,094,478"
A005440,현대지에프홀딩스,12,2014,Annual,"1,381,731,606","501,237,740","1,882,969,346"
A005440,현대지에프홀딩스,12,2015,Annual,"1,467,874,810","486,230,313","1,954,105,123"
A005440,현대지에프홀딩스,12,2016,Annual,"1,607,067,648","574,659,267","2,181,726,915"
A005440,현대지에프홀딩스,12,2017,Annual,"2,043,359,887","753,525,056","2,796,884,943"
A005440,현대지에프홀딩스,12,2018,Annual,"2,111,092,852","726,281,977","2,837,374,829"
A005440,현대지에프홀딩스,12,2019,Annual,"2,116,376,181","850,199,506","2,966,575,687"
A005440,현대지에프홀딩스,12,2020,Annual,"2,190,177,890","878,287,782","3,068,465,672"
A005440,현대지에프홀딩스,12,2021,Annual,"2,210,470,978","899,515,814","3,109,986,792"
A005440,현대지에프홀딩스,12,2022,Annual,"2,198,879,211","990,002,238","3,188,881,449"
A005440,현대지에프홀딩스,12,2023,Annual,"3,520,953,816","1,530,728,455","5,051,682,271"
A005440,현대지에프홀딩스,12,2024,Annual,,,
A032350,롯데관광개발,12,2011,Annual,"89,972,699","134,785,510","224,758,209"
A032350,롯데관광개발,12,2012,Annual,"8,616,055","134,208,956","142,825,011"
A032350,롯데관광개발,12,2013,Annual,"114,487,362","24,295,472","138,782,835"
A032350,롯데관광개발,12,2014,Annual,"115,090,049","30,196,609","145,286,658"
A032350,롯데관광개발,12,2015,Annual,"165,229,021","83,771,416","249,000,437"
A032350,롯데관광개발,12,2016,Annual,"166,141,994","196,103,692","362,245,686"
A032350,롯데관광개발,12,2017,Annual,"172,464,368","229,322,244","401,786,612"
A032350,롯데관광개발,12,2018,Annual,"280,949,796","225,840,851","506,790,646"
A032350,롯데관광개발,12,2019,Annual,"305,694,644","269,339,409","575,034,053"
A032350,롯데관광개발,12,2020,Annual,"226,100,656","972,349,830","1,198,450,486"
A032350,롯데관광개발,12,2021,Annual,"52,687,666","1,249,736,891","1,302,424,557"
A032350,롯데관광개발,12,2022,Annual,"231,688,110","1,571,088,485","1,802,776,594"
A032350,롯데관광개발,12,2023,Annual,"65,559,576","1,698,551,480","1,764,111,056"
A032350,롯데관광개발,12,2024,Annual,,,
A079160,CJ CGV,12,2011,Annual,"307,781,211","625,654,643","933,435,854"
A079160,CJ CGV,12,2012,Annual,"347,996,634","659,978,085","1,007,974,719"
A079160,CJ CGV,12,2013,Annual,"378,632,397","720,542,557","1,099,174,954"
A079160,CJ CGV,12,2014,Annual,"391,178,960","863,739,963","1,254,918,923"
A079160,CJ CGV,12,2015,Annual,"445,170,180","972,407,247","1,417,577,427"
A079160,CJ CGV,12,2016,Annual,"920,480,929","1,621,292,084","2,541,773,014"
A079160,CJ CGV,12,2017,Annual,"777,662,561","1,682,438,285","2,460,100,846"
A079160,CJ CGV,12,2018,Annual,"550,280,680","1,683,905,312","2,234,185,993"
A079160,CJ CGV,12,2019,Annual,"601,109,897","3,922,936,968","4,524,046,865"
A079160,CJ CGV,12,2020,Annual,"287,885,111","4,066,971,785","4,354,856,896"
A079160,CJ CGV,12,2021,Annual,"301,285,368","3,484,207,008","3,785,492,376"
A079160,CJ CGV,12,2022,Annual,"393,089,341","3,208,379,046","3,601,468,386"
A079160,CJ CGV,12,2023,Annual,"261,241,200","2,932,973,510","3,194,214,710"
A079160,CJ CGV,12,2024,Annual,,,
A017860,DS단석,12,2011,Annual,"68,344,884","133,238,132","201,583,015"
A017860,DS단석,12,2012,Annual,"62,428,056","175,010,840","237,438,896"
A017860,DS단석,12,2013,Annual,"63,503,687","168,909,196","232,412,883"
A017860,DS단석,12,2014,Annual,"71,847,957","186,371,734","258,219,691"
A017860,DS단석,12,2015,Annual,"75,925,885","182,088,472","258,014,357"
A017860,DS단석,12,2016,Annual,"88,697,528","176,270,326","264,967,854"
A017860,DS단석,12,2017,Annual,"112,596,661","211,354,136","323,950,797"
A017860,DS단석,12,2018,Annual,"117,672,042","223,424,788","341,096,830"
A017860,DS단석,12,2019,Annual,"124,406,327","254,190,319","378,596,646"
A017860,DS단석,12,2020,Annual,"132,037,148","235,909,361","367,946,509"
A017860,DS단석,12,2021,Annual,"173,360,396","328,478,366","501,838,763"
A017860,DS단석,12,2022,Annual,"139,743,428","425,843,742","565,587,169"
A017860,DS단석,12,2023,Annual,"281,175,211","437,728,926","718,904,137"
A017860,DS단석,12,2024,Annual,,,
A019170,신풍제약,12,2011,Annual,"179,860,423","198,639,184","378,499,607"
A019170,신풍제약,12,2012,Annual,"188,725,656","190,953,953","379,679,609"
A019170,신풍제약,12,2013,Annual,"190,785,324","207,569,403","398,354,727"
A019170,신풍제약,12,2014,Annual,"195,366,012","217,781,069","413,147,081"
A019170,신풍제약,12,2015,Annual,"198,430,319","215,868,889","414,299,209"
A019170,신풍제약,12,2016,Annual,"218,474,163","199,639,525","418,113,688"
A019170,신풍제약,12,2017,Annual,"215,877,944","175,500,791","391,378,735"
A019170,신풍제약,12,2018,Annual,"213,247,408","173,471,103","386,718,512"
A019170,신풍제약,12,2019,Annual,"214,893,417","170,985,479","385,878,896"
A019170,신풍제약,12,2020,Annual,"380,095,448","112,819,609","492,915,057"
A019170,신풍제약,12,2021,Annual,"360,324,400","38,025,375","398,349,775"
A019170,신풍제약,12,2022,Annual,"330,758,288","30,777,771","361,536,058"
A019170,신풍제약,12,2023,Annual,"270,782,145","79,301,495","350,083,640"
A019170,신풍제약,12,2024,Annual,,,
A281820,케이씨텍,12,2011,Annual,,,
A281820,케이씨텍,12,2012,Annual,,,
A281820,케이씨텍,12,2013,Annual,,,
A281820,케이씨텍,12,2014,Annual,,,
A281820,케이씨텍,12,2015,Annual,,,
A281820,케이씨텍,12,2016,Annual,,,
A281820,케이씨텍,12,2017,Annual,"204,956,984","61,631,220","266,588,205"
A281820,케이씨텍,12,2018,Annual,"256,969,602","56,551,179","313,520,781"
A281820,케이씨텍,12,2019,Annual,"288,481,411","49,076,929","337,558,340"
A281820,케이씨텍,12,2020,Annual,"347,805,270","59,490,143","407,295,413"
A281820,케이씨텍,12,2021,Annual,"385,163,372","67,862,265","453,025,638"
A281820,케이씨텍,12,2022,Annual,"425,985,367","57,327,965","483,313,332"
A281820,케이씨텍,12,2023,Annual,"452,613,441","47,337,825","499,951,266"
A281820,케이씨텍,12,2024,Annual,,,
A272450,진에어,12,2011,Annual,"4,152,209","56,000,750","60,152,960"
A272450,진에어,12,2012,Annual,"13,318,701","56,829,112","70,147,813"
A272450,진에어,12,2013,Annual,"17,763,712","70,879,089","88,642,801"
A272450,진에어,12,2014,Annual,"30,002,255","96,736,692","126,738,947"
A272450,진에어,12,2015,Annual,"51,347,814","152,175,173","203,522,987"
A272450,진에어,12,2016,Annual,"77,913,583","224,341,072","302,254,655"
A272450,진에어,12,2017,Annual,"231,800,284","266,474,327","498,274,611"
A272450,진에어,12,2018,Annual,"266,193,647","253,332,359","519,526,006"
A272450,진에어,12,2019,Annual,"191,747,541","512,670,007","704,417,548"
A272450,진에어,12,2020,Annual,"98,160,651","458,608,098","556,768,750"
A272450,진에어,12,2021,Annual,"172,748,471","428,845,331","601,593,802"
A272450,진에어,12,2022,Annual,"94,938,756","662,850,264","757,789,020"
A272450,진에어,12,2023,Annual,"142,987,688","809,343,860","952,331,548"
A272450,진에어,12,2024,Annual,,,
A003240,태광산업,12,2011,Annual,"2,570,743,590","1,263,515,941","3,834,259,530"
A003240,태광산업,12,2012,Annual,"2,583,470,964","1,296,794,854","3,880,265,818"
A003240,태광산업,12,2013,Annual,"2,703,830,831","1,291,161,722","3,994,992,553"
A003240,태광산업,12,2014,Annual,"2,853,123,654","1,026,523,375","3,879,647,029"
A003240,태광산업,12,2015,Annual,"2,950,098,391","874,753,138","3,824,851,529"
A003240,태광산업,12,2016,Annual,"2,977,231,031","845,065,367","3,822,296,399"
A003240,태광산업,12,2017,Annual,"3,174,267,713","935,248,421","4,109,516,134"
A003240,태광산업,12,2018,Annual,"3,504,988,738","997,667,764","4,502,656,502"
A003240,태광산업,12,2019,Annual,"3,483,815,471","873,310,011","4,357,125,482"
A003240,태광산업,12,2020,Annual,"3,382,560,202","677,599,574","4,060,159,776"
A003240,태광산업,12,2021,Annual,"3,970,912,815","951,548,817","4,922,461,632"
A003240,태광산업,12,2022,Annual,"4,122,700,296","698,043,531","4,820,743,828"
A003240,태광산업,12,2023,Annual,"4,029,499,411","708,793,032","4,738,292,443"
A003240,태광산업,12,2024,Annual,,,
A016380,KG스틸,12,2011,Annual,"1,489,316,744","3,820,993,241","5,310,309,984"
A016380,KG스틸,12,2012,Annual,"1,472,706,763","3,873,981,667","5,346,688,430"
A016380,KG스틸,12,2013,Annual,"1,326,731,751","3,914,776,898","5,241,508,648"
A016380,KG스틸,12,2014,Annual,"69,503,923","3,324,437,223","3,393,941,146"
A016380,KG스틸,12,2015,Annual,"3,416,216","2,887,052,320","2,890,468,536"
A016380,KG스틸,12,2016,Annual,"126,261,515","2,696,959,041","2,823,220,556"
A016380,KG스틸,12,2017,Annual,"42,953,326","2,509,518,652","2,552,471,978"
A016380,KG스틸,12,2018,Annual,"6,435,558","2,499,623,316","2,506,058,874"
A016380,KG스틸,12,2019,Annual,"889,460,600","1,465,811,581","2,355,272,182"
