종목명,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2020,총자산_2021,총자산_2022,총자산_2023,2020 tobinQ,2021 tobinQ,2022 tobinQ,2023 tobinQ,2020대비 2021 tobinQ증가율,2020대비 2022 tobinQ증가율,2020대비 2023 tobinQ증가율,2021대비 2022 tobinQ증가율,2021대비 2023 tobinQ증가율,2022대비 2023 tobinQ증가율
LG유플러스,5.13E+12,5.94E+12,4.82E+12,4.47E+12,10698976000,11411957000,11325133000,11343820000,18350190000,19370515000,19774800000,20100605000,0.862615373,0.895684343,0.816680472,0.786560902,3.833570614,-5.325073348,-8.816730351,-8.820503723,-12.18324757,-3.688048279
LG이노텍,4.32E+12,8.61E+12,5.98E+12,5.67E+12,3610912435,4427146647,5527824867,6489730988,6038600272,7741352841,9793617826,11204305524,1.313245136,1.684715439,1.174618519,1.085118659,28.2864404,-10.55603505,-17.37120287,-30.27792753,-35.59038907,-7.619483122
LG전자,2.32E+13,2.37E+13,1.49E+13,1.74E+13,30662102000,33383445000,32664144000,36742257000,48204227000,53481478000,55156141000,60240793000,1.117142735,1.067519955,0.861959215,0.899535917,-4.441937313,-22.84251709,-19.47887328,-19.25591547,-15.73591547,4.359452488
LX하우시스,7.33E+11,5.81E+11,2.97E+11,4.12E+11,1548157000,1683973000,1703786000,1551810000,2385372000,2547391000,2483729000,2384792000,0.956431114,0.889087698,0.805417982,0.823385016,-7.041115177,-15.78923246,-13.91068274,-9.410738193,-7.389898851,2.230771399
LG화학,6.11E+13,4.56E+13,4.45E+13,3.76E+13,22598454000,27925314000,30492696000,36528509000,41388894000,51135302000,67973823000,77466694000,2.022278102,1.438268889,1.103096644,0.957124994,-28.87877846,-45.45277217,-52.67095101,-23.30386537,-33.45298637,-13.23289766
LS,2.30E+12,1.74E+12,2.24E+12,3.00E+12,7212043000,7915665000,11363417000,11495353000,11660540000,12625931000,17257356000,18245954000,0.815667456,0.764908742,0.788519226,0.794499043,-6.222966684,-3.328345367,-2.595225861,3.086706003,3.868474715,0.758360358
LS네트웍스,2.12E+11,2.37E+11,1.89E+11,3.35E+11,735193129,755744195,748565972,745211526,1228401794,1309373198,1300442455,1309219122,0.771061336,0.758333221,0.721056874,0.825315265,-1.650726688,-6.485147115,7.036266182,-4.915562937,8.832798228,14.4591077
LSELECTRIC,1.89E+12,1.67E+12,1.69E+12,2.20E+12,1126926171,1323312293,1773513972,2008849631,2540396072,2796731558,3322804978,3732891934,1.188761943,1.071719695,1.042948351,1.126432189,-9.845726355,-12.26600441,-5.243249495,-2.68459603,5.105112242,8.00459943
MH에탄올,62053403660,75260965200,56150582860,50395332580,369253871,366757413,352042677,346161545,449679366,451460752,447440404,445231563,0.95914402,0.97908484,0.912285203,0.890675573,2.079022553,-4.885482841,-7.138494851,-6.822660739,-9.029786114,-2.368736211
NAVER,4.80E+13,6.21E+13,2.91E+13,3.64E+13,8759106629,9663630408,10448720409,11499828149,17014238664,33691006757,33899042889,35737826964,3.338739261,2.129833368,1.167213497,1.339738093,-36.2084547,-65.04029198,-59.87293441,-45.19695697,-37.09657699,14.78089451
NH투자증권,3.35E+12,3.93E+12,3.07E+12,3.61E+12,56935559000,51718694000,46200211000,49084465000,62738433000,58541999000,53428267000,56697893000,0.960827138,0.950624593,0.922243108,0.929401997,-1.061850127,-4.015709838,-3.27063413,-2.985561904,-2.232489697,0.776247558
NICE,7.37E+11,6.06E+11,4.89E+11,4.94E+11,1480757599,1763338212,2058288744,2166601590,2730355253,3083783180,3378563521,3484123286,0.8121905,0.76835986,0.753862027,0.763720848,-5.396596052,-7.181624679,-5.967768948,-1.886854545,-0.603755121,1.307775241
NI스틸,73359300105,96525394875,1.28E+11,1.72E+11,165936197,199203740,209249323,213796827,287376146,341056807,397444643,447987063,0.832690884,0.867096416,0.848508915,0.860287849,4.131849177,1.899628255,3.314190869,-2.143648596,-0.785214432,1.388192124
SNT에너지,1.17E+11,1.39E+11,1.40E+11,1.65E+11,99578947,87294232,170636296,147149187,335351657,332143488,429772702,423163460,0.647257714,0.682064349,0.722792059,0.738006034,5.377554283,11.66990251,14.02043082,5.971241478,8.201819252,2.104889726
SNT모티브,7.22E+11,6.88E+11,6.14E+11,6.32E+11,332203457,292219245,346460014,267853621,1092927846,1149796359,1225486690,1211181269,0.964918646,0.852532048,0.783877966,0.742723359,-11.64726145,-18.76227394,-23.02735959,-8.052962034,-12.8803004,-5.250129282
SNT다이내믹스,1.96E+11,2.98E+11,3.11E+11,4.79E+11,235915632,226675590,271939015,356207739,833364508,879625081,930994305,1056904317,0.518108976,0.596412723,0.625695573,0.790087358,15.11337396,20.7652447,52.49443532,4.909829799,32.47325665,26.2734454
SNT홀딩스,2.43E+11,2.87E+11,2.56E+11,2.82E+11,652956674,592194060,742131375,748975381,2270485740,2372324440,2558426987,2701797834,0.394578419,0.370582558,0.390123455,0.381549414,-6.081392121,-1.1290441,-3.302006462,5.273021111,2.959355682,-2.197776225
S-Oil,7.95E+12,9.87E+12,9.61E+12,8.03E+12,10008033000,11705193000,11129666000,12538558000,15690510000,18693235000,19613135000,21576123000,1.144245981,1.154104306,1.057243322,0.953479826,0.861556456,-7.603492617,-16.67177844,-8.392740872,-17.38356567,-9.814533127
SBS,4.30E+11,9.01E+11,6.31E+11,5.43E+11,597980910,740552349,534612152,465277013,1169090151,1462149708,1407888697,1346398452,0.879169933,1.122537138,0.827650051,0.748590443,27.68147498,-5.860059608,-14.85258831,-26.26969542,-33.31263466,-9.552299122
SG세계물산,1.22E+11,1.38E+11,1.08E+11,91496081920,70956781,64147889,58390586,60692456,267195626,308412903,303815670,303534567,0.723903246,0.656933893,0.547982222,0.50138783,-9.25114696,-24.30173159,-30.73828128,-16.58487587,-23.67758225,-8.502902141
SG글로벌,93300596725,82284381690,76663863815,69514565078,72419539,64041656,64775256,57195064,198865922,187021454,185935448,198246797,0.833325962,0.782402417,0.760689375,0.639150952,-6.110879403,-8.716467468,-23.30120727,-2.775175706,-18.30917976,-15.97740512
SH에너지화학,92796664550,1.08E+11,91240792330,71236720930,27348204,27889956,30058824,30661330,117356594,119629058,124160292,120793105,1.023758993,1.137039431,0.976959818,0.843575061,11.06514697,-4.57130783,-17.6002295,-14.07863333,-25.80951563,-13.65304436
SIMPAC,1.62E+11,4.19E+11,3.07E+11,2.57E+11,273291527,356567304,365415682,475335058,737277692,903229593,965098439,1057913470,0.589876151,0.859106378,0.696252998,0.692375207,45.64182273,18.03375973,17.37636897,-18.9561367,-19.40751168,-0.556951467
SK,1.71E+13,1.87E+13,1.41E+13,1.31E+13,85807988000,99815712000,1.23E+11,1.29E+11,1.38E+11,1.65E+11,1.95E+11,2.07E+11,0.747199698,0.716896328,0.703352596,0.687056095,-4.055591795,-5.868190545,-8.049200624,-1.889217708,-4.162419576,-2.316974561
SKC,3.56E+12,6.61E+12,3.35E+12,3.43E+12,3491292259,3897771812,4151241804,4507897883,5406405841,6180132504,6393092565,7032322132,1.30417739,1.699929865,1.173544998,1.128897075,30.34498818,-10.01645885,-13.43991367,-30.96509317,-33.59154998,-3.804534448
SK가스,9.65E+11,1.18E+12,1.07E+12,1.37E+12,2600204915,3004172080,3490881745,3493505644,4498920424,5121535472,5831776892,6081811411,0.792360073,0.816363003,0.781403649,0.799035898,3.029295817,-1.382758168,0.842524206,-4.282329554,-2.122475547,2.256484092
SK네트웍스,1.22E+12,1.26E+12,9.65E+11,1.36E+12,6528232000,7021921000,7048547000,6954518000,8773482000,9410916000,9499259000,9110359000,0.882722732,0.879540419,0.843570535,0.912175689,-0.360511071,-4.435390097,3.336603464,-4.089622568,3.710491267,8.13271102
SK디스커버리,1.33E+12,9.33E+11,6.14E+11,7.88E+11,3005272711,3812564887,5826776624,6181138047,5621634329,6881873215,11780098492,12250710295,0.77073898,0.689526345,0.546744887,0.568864244,-10.53698297,-29.06225047,-26.19236107,-20.70717948,-17.49927359,4.045644832
SK이노베이션,1.77E+13,2.22E+13,1.44E+13,1.42E+13,23039681023,29924245706,43976612895,50815545738,38498146106,49544942070,67218924277,80835513251,1.059250513,1.052647223,0.867813841,0.804740925,-0.623392648,-18.07284202,-24.02732731,-17.55891032,-23.5507483,-7.268023745
SK증권,3.99E+11,4.88E+11,3.02E+11,3.12E+11,4778756884,5752726009,5823507503,5801855293,5359425406,6371402201,6464840830,6449093772,0.966134145,0.979497262,0.947528897,0.948079608,1.383153306,-1.925741688,-1.868740253,-3.263752296,-3.207528523,0.058120689
SK텔레콤,1.92E+13,1.27E+13,1.04E+13,1.10E+13,23510714000,18576139000,19153066000,17890828000,47906957000,30911277000,31308262000,30119227000,0.89189998,1.010845945,0.943066274,0.958003603,13.33624477,5.736774892,7.411551154,-6.705242347,-5.227536547,1.583910862
SK하이닉스,8.63E+13,9.54E+13,5.46E+13,1.03E+14,19264756000,34155467000,40580970000,46826413000,71173853000,96346525000,1.04E+11,1.00E+11,1.482750358,1.344353281,0.91633135,1.493455726,-9.333808353,-38.20056456,0.72199398,-31.83850086,11.09101656,62.98206166
SPC삼립,6.21E+11,6.11E+11,6.15E+11,5.40E+11,878876229,887952393,906290707,874719615,1181871545,1222983111,1295399586,1293732305,1.269313264,1.225598604,1.174570938,1.093654081,-3.443961564,-7.464061789,-13.83891498,-4.163489192,-10.7657207,-6.88905664
STX,1.10E+11,1.17E+11,1.57E+11,3.00E+11,543156000,553619000,639377000,430038000,650840000,676149000,741784000,578680000,1.004282158,0.992336009,1.074160402,1.261118407,-1.189521248,6.958029022,25.5741125,8.245633836,27.08582539,17.40503602
STX엔진,1.68E+11,2.21E+11,3.09E+11,2.73E+11,542790928,553504812,593142012,639500162,809261679,837479879,853387673,899134400,0.877708591,0.924666767,1.057681099,1.014482553,5.350087301,20.50481334,15.58307209,14.38511009,9.71331401,-4.084269423
STX중공업,1.09E+11,1.34E+11,2.01E+11,3.34E+11,293443430,276445468,224154880,228637993,467363346,430406730,416290994,454013908,0.86214812,0.954679468,1.02114359,1.23939814,10.73265093,18.44178122,43.7569846,6.961930579,29.82348331,21.3735416
TCC스틸,1.22E+11,2.27E+11,2.37E+11,1.54E+12,185628052,211767466,298677336,324690124,306758932,366996615,507482317,559737446,1.001757471,1.19687062,1.056266037,3.333813268,19.47708442,5.441293693,232.7964466,-11.74768433,178.5441645,215.6224994
WISCOM,41917807930,52876211100,41304750410,39772106610,13938143,15140908,15926877,12077939,130666515,135283854,128503266,122990007,0.427469508,0.502773369,0.445370995,0.421579337,17.61619473,4.18778089,-1.377916147,-11.41714699,-16.14923091,-5.341986353
YGPLUS,3.01E+11,5.06E+11,2.80E+11,2.78E+11,46829152,77400988,81946725,58633551,150978437,223117830,241371894,225534082,2.304164481,2.615514807,1.498396184,1.491812448,13.51250433,-34.97008584,-35.25581788,-42.71123296,-42.96295153,-0.439385551
가온전선,90695564600,99016258600,1.24E+11,1.35E+11,278899162,390851138,449261889,470794089,542461378,658966429,752332445,801805532,0.681329108,0.743387485,0.761978156,0.755299215,9.108428958,11.83701786,10.85673673,2.50080487,1.602358122,-0.87652653
강남제비스코,1.43E+11,1.62E+11,1.35E+11,1.35E+11,129656840,242083988,278945532,293589356,712155829,904010952,957791315,985686727,0.382861207,0.447183728,0.432057094,0.434686137,16.80048034,12.84953563,13.53621882,-3.382644232,-2.794732952,0.608494483
강원랜드,5.03E+12,5.15E+12,4.96E+12,3.42E+12,394603621,574480852,752374770,770755022,3641632201,3827273464,4167752671,4448655838,1.488948725,1.494471431,1.371433293,0.94271285,0.370913163,-7.892510308,-36.6860098,-8.232886611,-36.91998189,-31.26075804
갤럭시아에스엠,39395990920,84164162420,46834394800,72593311940,7835257,7850471,24529480,15296043,28554685,40900713,57863012,90043246,1.654062999,2.24970732,1.233324577,0.976079371,36.01098147,-25.43666248,-40.98898461,-45.17844316,-56.61305083,-20.85786747
경농,2.60E+11,2.39E+11,1.97E+11,1.99E+11,160153423,151976386,188148525,180131702,371525656,388785779,448632689,448592734,1.131696873,1.006025444,0.85889088,0.844143637,-11.10468991,-24.10592442,-25.40903334,-14.6253323,-16.09122395,-1.717010071
경동나비엔,7.09E+11,8.00E+11,4.92E+11,6.88E+11,386524892,483469066,500314844,475962722,734688738,933884529,1018019428,1060557971,1.490877477,1.374136765,0.975161001,1.097158999,-7.830335706,-34.59147276,-26.40850666,-29.03464742,-20.15649194,12.51054939
경동인베스트,73788717600,83603563050,2.33E+11,1.60E+11,158532501,137939974,136105200,141328889,589277835,577693061,586813598,606915246,0.394247339,0.383496968,0.628922372,0.496677075,-2.72680898,59.52482344,25.98108475,63.99670019,29.51264725,-21.02728463
경방,3.40E+11,3.77E+11,2.96E+11,2.42E+11,522972244,518658698,493309854,468815407,1264902051,1270805118,1248318314,1206860951,0.682204004,0.704764787,0.632366637,0.589269548,3.307043423,-7.305346629,-13.62267821,-10.27266845,-16.38777093,-6.815205999
경인양행,2.91E+11,2.89E+11,1.70E+11,1.60E+11,276720395,327622550,282098496,287262668,505102151,579492465,548252999,538955972,1.12315181,1.063279658,0.825001408,0.830282419,-5.330726552,-26.54586845,-26.07567281,-22.40974408,-21.91307222,0.640121441
경인전자,39348464850,57805329600,38013287400,33457976100,3767676,6287919,4422682,4543732,57835598,65884753,68385030,75127256,0.745494857,0.972808513,0.620544722,0.505831174,30.49164648,-16.76069716,-32.14826778,-36.21101037,-48.00300705,-18.48594366
계룡건설,2.50E+11,2.91E+11,1.63E+11,1.29E+11,1464251994,1572714062,1757274728,1868729174,2070254078,2327054067,2560028661,2726892636,0.828070821,0.800953484,0.749920404,0.732621867,-3.274760621,-9.437648916,-11.52666555,-6.371541012,-8.531284055,-2.306716427
계양전기,1.51E+11,1.43E+11,1.11E+11,55215581560,108486344,101825429,169633026,111667023,294209839,285053130,297554555,232056132,0.882011101,0.858381836,0.941860984,0.719147575,-2.679021297,6.785615637,-18.46501999,9.725176483,-16.2205507,-23.64610203
고려산업,1.22E+11,72573726750,86539804750,78309794500,113937779,131754294,169050033,170990032,216577001,238594901,274703528,277915943,1.090331743,0.856380501,0.93042066,0.897033196,-21.45688631,-14.66627789,-17.72841601,8.6457082,4.747036529,-3.588426764
고려아연,7.58E+12,9.64E+12,1.12E+13,1.04E+13,1412616891,2229814172,2866186242,2404068443,8499645578,9964048635,12097918359,12046071312,1.057564908,1.191522102,1.162926201,1.063962524,12.66656951,9.962631414,0.604938452,-2.399947123,-10.70559893,-8.509884532
고려제강,2.94E+11,4.47E+11,4.49E+11,5.08E+11,782790769,836162463,805246240,656069964,2245729071,2474272368,2532768398,2451280644,0.479483827,0.518743401,0.495010219,0.474678396,8.187882864,3.238147262,-1.002209181,-4.575129368,-8.494566861,-4.107354264
상상인증권,1.02E+11,1.14E+11,82336211200,83202908160,339958015,387709142,374549887,1939613652,513283837,582480466,598057727,2173761439,0.860796665,0.860635114,0.763949829,0.930560513,-0.018767646,-11.25083773,8.104567685,-11.23417848,8.124860176,21.80911337
광동제약,5.37E+11,3.89E+11,3.12E+11,3.89E+11,328461746,356600480,384977525,490018414,830643379,883845298,932023759,1078065492,1.042295368,0.844138088,0.748270115,0.815818167,-19.01162431,-28.20939841,-21.7286968,-11.3569065,-3.354891941,9.027228458
광명전기,87108606150,1.11E+11,90358927275,1.02E+11,56097484,54791366,53307671,56517453,165884690,169926627,172178417,187306651,0.863286962,0.977888921,0.834405385,0.847777973,13.2750712,-3.345536191,-1.796504486,-14.67278477,-13.30528909,1.602648904
광전자,1.36E+11,1.89E+11,1.27E+11,1.21E+11,42098516,28253536,20234706,19655544,243369783,238961555,247855307,251180472,0.732492398,0.908725824,0.592449312,0.560384105,24.05942046,-19.11870853,-23.49625656,-34.8043936,-38.33298338,-5.41231223
광주신세계,2.45E+11,2.90E+11,2.56E+11,2.39E+11,86160349,106474735,123544315,115259721,784428251,852280199,913454051,934472864,0.421912837,0.464723615,0.415504551,0.379223126,10.14682984,-1.518865044,-10.1181351,-10.59104007,-18.39813726,-8.731895768
교보증권,4.94E+11,5.41E+11,3.40E+11,5.64E+11,8847819157,10088893749,11855462301,13716088525,10111145262,11483824494,13417260497,15593363016,0.923908214,0.925653449,0.908943991,0.91578741,0.188897034,-1.619665535,-0.878962199,-1.805152688,-1.065845881,0.752897762
국도화학,3.14E+11,5.09E+11,3.85E+11,3.69E+11,378314968,601421180,640905700,662535124,930557566,1416366192,1499093659,1509561243,0.743734717,0.784063603,0.684486719,0.683324462,5.422482683,-7.966281085,-8.122554154,-12.70010289,-12.84833794,-0.169799799
국동,1.63E+11,1.50E+11,60328643060,51396104033,96865598,66109970,65952316,65127341,180700682,168474551,175008166,175919907,1.438182718,1.279961684,0.72157181,0.662366454,-11.00145567,-49.82752882,-53.94420709,-43.62551483,-48.25107169,-8.20505384
국보,89124483225,1.01E+11,75639265520,25368384535,59996330,70471633,66871514,62048920,90823631,102314952,109959854,91419723,1.641872402,1.678978777,1.296025543,0.956219311,2.260003564,-21.06417396,-41.76043707,-22.80870009,-43.04756415,-26.21909993
국제약품,1.86E+11,1.18E+11,1.11E+11,1.25E+11,75126688,71195238,62513603,78309910,145625552,139783047,136592863,163259483,1.792073468,1.356031665,1.270832159,1.246946923,-24.33169234,-29.08593416,-30.41876098,-6.283002704,-8.04440965,-1.879495712
극동유화,1.20E+11,1.38E+11,1.27E+11,1.51E+11,119909003,139852067,147759136,216137143,292655448,321935348,353076047,430015237,0.82138571,0.862241654,0.776985973,0.854551447,4.974026633,-5.405467423,4.037778642,-9.887678303,-0.891885375,9.98286667
금강공업,1.48E+11,2.37E+11,1.89E+11,1.72E+11,425894778,481987959,646587485,652973754,779160209,868658748,1094801795,1130467709,0.736440043,0.827692072,0.762864556,0.729872908,12.39096511,3.588141734,-0.891740671,-7.832322965,-11.81830387,-4.32470583
금비,78000000000,65000000000,1.09E+11,71300000000,176524804,176002341,173724376,173516667,333972461,337872961,307313894,296341107,0.762113149,0.713292772,0.919985661,0.82613131,-6.40592241,20.71510146,8.400086141,28.97728635,15.81938615,-10.2017189
금양,2.92E+11,2.39E+11,1.39E+12,6.34E+12,140057911,197424609,160842411,456932096,219851714,314832085,278599452,703467372,1.963400253,1.387462174,5.55723423,9.660706902,-29.33370711,183.041332,392.0396076,300.5323053,596.2861464,73.84019645
금호건설,3.42E+11,4.34E+11,2.65E+11,1.97E+11,986951983,1083164234,1147826600,1222548339,1377242594,1735985669,1691163707,1692362778,0.965182887,0.873965875,0.835452886,0.838556814,-9.450749009,-13.44097607,-13.11938648,-4.406692506,-4.051538173,0.371526358
금호석유,4.59E+12,5.38E+12,3.94E+12,3.98E+12,1878048584,3032766422,2038142033,2145675091,5027282217,8115674807,7717403072,7979694634,1.285658593,1.036748838,0.774438237,0.767611465,-19.3604863,-39.76330564,-40.2942998,-25.30126783,-25.95974671,-0.881512793
금호전기,38881005900,69522973320,25349855720,30745700790,63542469,65486927,48670002,45756810,67783031,83849544,62193733,52905127,1.511048907,1.610144717,1.190149781,1.446032079,6.558080942,-21.23684576,-4.302761316,-26.08429737,-10.19241541,21.50000798
기신정기,1.06E+11,1.24E+11,1.00E+11,89498000000,15480427,14831931,13999940,13923315,259583134,265059187,265146139,263779401,0.468529774,0.523052729,0.430539703,0.392075024,11.637031,-8.10835778,-16.31801303,-17.68713177,-25.04101353,-8.934060869
기아,2.53E+13,3.33E+13,2.40E+13,4.02E+13,30598771000,31937441000,34367884000,34069591000,60490443000,66849997000,73710965000,80627826000,0.924004987,0.976190635,0.792363578,0.921195506,5.647766882,-14.2468288,-0.304054707,-18.83106124,-5.633646375,16.25919356
기업은행,6.53E+12,7.67E+12,7.83E+12,9.46E+12,3.36E+11,3.71E+11,4.02E+11,4.17E+11,3.62E+11,3.98E+11,4.31E+11,4.48E+11,0.948530458,0.950090185,0.950310817,0.95014009,0.16443615,0.1876966,0.169697447,0.023222264,0.005252659,-0.017965433
까뮤이앤씨,1.35E+11,1.29E+11,96174356400,75404307600,83452575,96246050,116341806,168253110,166218114,195058433,195489394,255548356,1.315642259,1.15314189,1.08709817,0.95346893,-12.35141,-17.37129435,-27.52825294,-5.727284778,-17.31555858,-12.29228815
깨끗한나라,1.68E+11,1.61E+11,1.11E+11,95328734125,346240604,369204769,419699357,429919829,563050290,598691300,661046979,641522252,0.913596198,0.885384119,0.802362576,0.818753459,-3.088024995,-12.17535951,-10.3812536,-9.376895384,-7.525621685,2.042827495
이엔플러스,1.52E+11,2.46E+11,2.76E+11,2.68E+11,35058084,30435536,55540873,92817665,90581868,102809878,120327643,172159921,2.0638908,2.688628188,2.752375637,2.096560354,30.2698858,33.35858839,1.582911006,2.37100276,-22.02118672,-23.82724485
남광토건,1.32E+11,1.37E+11,86298742920,75317501520,137716864,186233105,238920806,264295801,204018820,273978349,345922884,377327938,1.320583385,1.178400068,0.940150432,0.900048123,-10.76670503,-28.80794635,-31.84465794,-20.21806023,-23.62117517,-4.265520435
남선알미늄,5.32E+11,2.81E+11,2.83E+11,3.15E+11,105608246,119307587,94558342,129539387,295152804,355238355,401195144,432707601,2.158675904,1.125828845,0.941786928,1.027956028,-47.84632361,-56.37200907,-52.38025187,-16.34723773,-8.693401064,9.149532491
남성,1.53E+11,1.14E+11,69889468800,80753116800,126545703,169416969,151652661,149998102,233037086,288756910,271152129,258113198,1.199558868,0.979862158,0.817039979,0.893992328,-18.31479183,-31.88829651,-25.47324252,-16.61684531,-8.763460173,9.418431293
남양유업,2.29E+11,3.26E+11,3.92E+11,5.04E+11,127850494,124442409,164307809,112447510,1001076160,937403119,902259070,790678468,0.356000381,0.480829858,0.617121875,0.779694319,35.06442257,73.34865595,119.0150241,28.34516496,62.15596968,26.34365286
비비안,1.01E+11,88339180350,37838367300,37302075480,98783158,94893342,104480646,102817067,189039184,198167472,201061181,191082594,1.057162614,0.924634707,0.707839338,0.733290979,-12.53618942,-33.04347614,-30.63593347,-23.44659647,-20.69398066,3.595680503
남해화학,4.08E+11,5.22E+11,4.23E+11,3.68E+11,136525967,247508235,380906101,314231857,589444547,719110525,902896420,833548600,0.923562649,1.069566093,0.890105535,0.818014519,15.80872128,-3.622614402,-11.42836708,-16.77881896,-23.51903039,-8.099153786
