종목명,총부채_2011,총부채_2012,총부채_2013,총부채_2014,총부채_2015,총부채_2016,총부채_2017,총부채_2018,총부채_2019,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2011,총자산_2012,총자산_2013,총자산_2014,총자산_2015,총자산_2016,총자산_2017,총자산_2018,총자산_2019,총자산_2020,총자산_2021,총자산_2022,총자산_2023
강원랜드,454039086.0,534628331.0,584340350.0,669769805.0,693036625.0,726260115.0,684421554.0,644464265.0,720360229.0,394603621.0,574480852.0,752374770.0,770755022.0,2711401782.0,2906655321.0,3102036846.0,3375127289.0,3690791830.0,3978987574.0,4185657487.0,4231241354.0,4438119306.0,3641632201.0,3827273464.0,4167752671.0,4448655838.0
갤럭시아에스엠,19836339.0,18071820.0,16143563.0,22068570.0,18947950.0,13597774.0,9336773.0,6781168.0,6442848.0,7835257.0,7850471.0,24529480.0,15296043.0,45110356.0,43979072.0,37636664.0,45274078.0,68686992.0,58444606.0,49831109.0,33253331.0,28241598.0,28554685.0,40900713.0,57863012.0,90043246.0
경농,30787882.0,117673838.0,92827213.0,115707163.0,141674205.0,136946019.0,143720912.0,155806650.0,168988819.0,160153423.0,151976386.0,188148525.0,180131702.0,173774102.0,269412832.0,255984725.0,284623063.0,316341853.0,320915151.0,335873898.0,357260541.0,370874091.0,371525656.0,388785779.0,448632689.0,448592734.0
경동나비엔,95096442.0,123854443.0,167498879.0,211637077.0,196007760.0,190992511.0,247190712.0,303492202.0,308765719.0,386524892.0,483469066.0,500314844.0,475962722.0,263211016.0,299729837.0,354779867.0,401658957.0,402084368.0,429754702.0,503697210.0,583595818.0,609808343.0,734688738.0,933884529.0,1018019428.0,1060557971.0
경동인베스트,593628327.0,763415214.0,706636085.0,713337643.0,591340081.0,538198062.0,198873241.0,192244200.0,190933746.0,158532501.0,137939974.0,136105200.0,141328889.0,1001490869.0,1209924561.0,1207295886.0,1320789066.0,1167819522.0,1126122628.0,599276331.0,600099804.0,605467383.0,589277835.0,577693061.0,586813598.0,606915246.0
경방,722619941.0,714335725.0,660550587.0,654172565.0,655690395.0,622067560.0,574908164.0,593023494.0,629189292.0,522972244.0,518658698.0,493309854.0,468815407.0,1352324332.0,1335039930.0,1296989142.0,1301841379.0,1318643312.0,1301910960.0,1274042237.0,1301792841.0,1370742491.0,1264902051.0,1270805118.0,1248318314.0,1206860951.0
경인양행,143393958.0,112463993.0,127200482.0,114800458.0,125562133.0,136005319.0,147016537.0,189237207.0,234647863.0,276720395.0,327622550.0,282098496.0,287262668.0,319686464.0,287452678.0,316944796.0,313039125.0,326687437.0,344298515.0,357951470.0,412996589.0,472081003.0,505102151.0,579492465.0,548252999.0,538955972.0
경인전자,7914063.0,6757812.0,8007321.0,4258589.0,4616826.0,4554129.0,3793790.0,2774434.0,2407491.0,3767676.0,6287919.0,4422682.0,4543732.0,63394446.0,63740263.0,66000530.0,61733225.0,64239944.0,64297759.0,59851412.0,57418578.0,56871284.0,57835598.0,65884753.0,68385030.0,75127256.0
계룡건설,1047622977.0,1103617408.0,1046545660.0,936567986.0,906763334.0,1184026757.0,1200588476.0,1286386579.0,1501898908.0,1464251994.0,1572714062.0,1757274728.0,1868729174.0,1561234850.0,1619835867.0,1481928439.0,1238256092.0,1224683471.0,1513435499.0,1582918161.0,1726211682.0,2004566138.0,2070254078.0,2327054067.0,2560028661.0,2726892636.0
계양전기,32012464.0,30217928.0,31631973.0,51315249.0,51135839.0,66395245.0,74461342.0,90690392.0,103813136.0,108486344.0,101825429.0,169633026.0,111667023.0,170610595.0,174553310.0,180806076.0,204236124.0,211584625.0,243982899.0,253948487.0,273358875.0,281736766.0,294209839.0,285053130.0,297554555.0,232056132.0
고려산업,68829182.0,86235577.0,81841051.0,79915241.0,80617321.0,82823473.0,94365948.0,121233176.0,110666851.0,113937779.0,131754294.0,169050033.0,170990032.0,124894379.0,148319703.0,148377505.0,156033056.0,159959339.0,167843756.0,183124063.0,213622767.0,206489850.0,216577001.0,238594901.0,274703528.0,277915943.0
고려아연,1095767708.0,954496481.0,789005713.0,859304761.0,688564178.0,819933197.0,932491517.0,851366369.0,1002169326.0,1412616891.0,2229814172.0,2866186242.0,2404068443.0,4606179546.0,4940542141.0,5120964733.0,5642418565.0,5907933007.0,6482637892.0,7038142273.0,7225894144.0,7840561222.0,8499645578.0,9964048635.0,12097918359.0,12046071312.0
고려제강,551481159.0,554938257.0,553097568.0,1049217938.0,969758232.0,970759010.0,942258811.0,930387769.0,875788212.0,782790769.0,836162463.0,805246240.0,656069964.0,1823262406.0,1813977723.0,1823962847.0,2522989254.0,2425786817.0,2453092338.0,2400558034.0,2387466225.0,2346638059.0,2245729071.0,2474272368.0,2532768398.0,2451280644.0
상상인증권,762546803.0,443811159.0,402837209.0,731615632.0,558361998.0,409733867.0,716224903.0,392299902.0,318437300.0,339958015.0,387709142.0,374549887.0,1939613652.0,965643497.0,631114840.0,547123412.0,874484478.0,702855744.0,559819290.0,856455508.0,499843166.0,471442234.0,513283837.0,582480466.0,598057727.0,2173761439.0
광동제약,72164733.0,122163489.0,134852989.0,128132306.0,286058763.0,280100926.0,306398536.0,301218200.0,345318813.0,328461746.0,356600480.0,384977525.0,490018414.0,321682097.0,389433837.0,425675174.0,442528217.0,663786481.0,679780115.0,722699738.0,732056804.0,792776013.0,830643379.0,883845298.0,932023759.0,1078065492.0
광명전기,60950408.0,68072142.0,51063085.0,59883994.0,43628267.0,48795959.0,56068919.0,53074770.0,51313845.0,56097484.0,54791366.0,53307671.0,56517453.0,123886511.0,131064345.0,120910764.0,138580023.0,131457603.0,146859319.0,152717140.0,151823119.0,156712705.0,165884690.0,169926627.0,172178417.0,187306651.0
광전자,122803747.0,73176913.0,60348017.0,56581363.0,37059262.0,38972276.0,32080952.0,37717805.0,37863787.0,42098516.0,28253536.0,20234706.0,19655544.0,350230397.0,282485538.0,269369303.0,278247542.0,240272144.0,242283949.0,238229947.0,262117704.0,260279875.0,243369783.0,238961555.0,247855307.0,251180472.0
광주신세계,70539083.0,69047125.0,247664982.0,204133762.0,168114362.0,121212540.0,75655139.0,75548265.0,91233250.0,86160349.0,106474735.0,123544315.0,115259721.0,380753715.0,430662968.0,656355808.0,652758688.0,659495158.0,655502726.0,655018971.0,696204982.0,752423111.0,784428251.0,852280199.0,913454051.0,934472864.0
교보증권,4017101421.0,4571100562.0,4349607810.0,5058986097.0,4848115120.0,4372935399.0,6036366463.0,6459761314.0,6962978943.0,8847819157.0,10088893749.0,11855462301.0,13716088525.0,4597488388.0,5157264803.0,4938178840.0,5673627302.0,5534211787.0,5118539223.0,6852217519.0,7341195592.0,7923891172.0,10111145262.0,11483824494.0,13417260497.0,15593363016.0
국도화학,251937111.0,210943882.0,227706877.0,258357254.0,250568289.0,236936189.0,320668924.0,354772609.0,370921231.0,378314968.0,601421180.0,640905700.0,662535124.0,567444580.0,547775296.0,590442007.0,637431455.0,681283306.0,682784695.0,788549500.0,854418441.0,905420095.0,930557566.0,1416366192.0,1499093659.0,1509561243.0
국동,62332735.0,56385558.0,57628398.0,60632031.0,62532443.0,72400997.0,63676354.0,74659657.0,68242500.0,96865598.0,66109970.0,65952316.0,65127341.0,68162305.0,65808287.0,73040609.0,89271398.0,93758552.0,124126720.0,106307080.0,123134702.0,133723726.0,180700682.0,168474551.0,175008166.0,175919907.0
국보,64402912.0,64701450.0,68547122.0,68385263.0,64675995.0,66033326.0,55421608.0,34775907.0,86752439.0,59996330.0,70471633.0,66871514.0,62048920.0,98869465.0,98494841.0,98315386.0,91005502.0,83085438.0,81308887.0,73270170.0,48188113.0,115356448.0,90823631.0,102314952.0,109959854.0,91419723.0
국제약품,66822188.0,59572012.0,59101938.0,66655246.0,68184899.0,61936189.0,63868042.0,57536743.0,73639661.0,75126688.0,71195238.0,62513603.0,78309910.0,141614775.0,114924400.0,117430860.0,117508309.0,136643778.0,129455413.0,131646346.0,126234896.0,134593614.0,145625552.0,139783047.0,136592863.0,163259483.0
극동유화,103312396.0,94578825.0,82053780.0,68907928.0,56955301.0,51837900.0,120112874.0,120212239.0,120646493.0,119909003.0,139852067.0,147759136.0,216137143.0,195932757.0,197891858.0,195573225.0,188576260.0,187471506.0,191718877.0,268503821.0,280142460.0,289929212.0,292655448.0,321935348.0,353076047.0,430015237.0
금강공업,238401521.0,414530899.0,418115042.0,448540325.0,408382736.0,406007183.0,425315762.0,498613362.0,488064598.0,425894778.0,481987959.0,646587485.0,652973754.0,431242593.0,656552491.0,675454670.0,723147129.0,678340605.0,710805610.0,756422311.0,852848677.0,834006206.0,779160209.0,868658748.0,1094801795.0,1130467709.0
금비,87657510.0,87911756.0,81907114.0,90438221.0,92917066.0,103925637.0,96985485.0,96639999.0,96636403.0,176524804.0,176002341.0,173724376.0,173516667.0,215118770.0,215481348.0,209837389.0,220865299.0,231838031.0,250604972.0,247008401.0,252892158.0,260180107.0,333972461.0,337872961.0,307313894.0,296341107.0
금양,85642155.0,82014813.0,101560871.0,115754926.0,107452186.0,144421157.0,138488586.0,125320820.0,155935477.0,140057911.0,197424609.0,160842411.0,456932096.0,130817841.0,127557393.0,147115126.0,160244911.0,165405931.0,178901902.0,196084032.0,204777156.0,224222540.0,219851714.0,314832085.0,278599452.0,703467372.0
금호건설,3560035322.0,1917714585.0,1613211268.0,1203465223.0,1019861434.0,963344765.0,892182689.0,825912672.0,960937994.0,986951983.0,1083164234.0,1147826600.0,1222548339.0,3681191103.0,1932235236.0,1766377953.0,1504368052.0,1310031833.0,1274602780.0,1284875517.0,1182209922.0,1337430597.0,1377242594.0,1735985669.0,1691163707.0,1692362778.0
금호석유,3157155081.0,2752386618.0,2651879579.0,2795722283.0,2546806491.0,2818212904.0,2623010577.0,2268573650.0,1908470889.0,1878048584.0,3032766422.0,2038142033.0,2145675091.0,4714232584.0,4410738573.0,4211638504.0,4437304355.0,4210555636.0,4546113636.0,4579813618.0,4616720748.0,4538042398.0,5027282217.0,8115674807.0,7717403072.0,7979694634.0
금호전기,279225739.0,293040490.0,346737492.0,321045774.0,294648018.0,300358357.0,271611242.0,135602885.0,56239929.0,63542469.0,65486927.0,48670002.0,45756810.0,549343934.0,509300064.0,532674472.0,515679906.0,475649784.0,460497632.0,409873260.0,170295317.0,73092109.0,67783031.0,83849544.0,62193733.0,52905127.0
기신정기,11316095.0,18946381.0,14271827.0,15144005.0,14354420.0,13380004.0,12195571.0,12113428.0,14432034.0,15480427.0,14831931.0,13999940.0,13923315.0,204267235.0,220712407.0,230626359.0,243973939.0,242279207.0,235954859.0,240439615.0,245756157.0,251675970.0,259583134.0,265059187.0,265146139.0,263779401.0
기아,16745469000.0,15550252000.0,15927245000.0,18560337000.0,21776082000.0,24309836000.0,25433261000.0,24543141000.0,26366660000.0,30598771000.0,31937441000.0,34367884000.0,34069591000.0,30255179000.0,32398314000.0,36182040000.0,41044202000.0,45980113000.0,50889260000.0,52294438000.0,51786605000.0,55344798000.0,60490443000.0,66849997000.0,73710965000.0,80627826000.0
기업은행,172774000000.0,184331000000.0,198154000000.0,204115000000.0,222549000000.0,238804000000.0,254268000000.0,268415000000.0,295334000000.0,336474000000.0,370538000000.0,401930000000.0,416611000000.0,185976000000.0,198270000000.0,212583000000.0,219761000000.0,239843000000.0,256851000000.0,274070000000.0,289509000000.0,318111000000.0,361616000000.0,398072000000.0,431186000000.0,448427000000.0
까뮤이앤씨,202802031.0,162718454.0,133919447.0,93950382.0,83679257.0,91865334.0,80831808.0,82677272.0,97944105.0,83452575.0,96246050.0,116341806.0,168253110.0,248885092.0,205728744.0,167635146.0,129647729.0,129465385.0,142978398.0,139937930.0,142240175.0,168876167.0,166218114.0,195058433.0,195489394.0,255548356.0
깨끗한나라,337362628.0,307111459.0,271611353.0,289250545.0,315011753.0,311836552.0,384991030.0,424742313.0,375819774.0,346240604.0,369204769.0,419699357.0,429919829.0,442025037.0,423872333.0,449967450.0,469789736.0,519111847.0,522464181.0,573112630.0,599409867.0,538264108.0,563050290.0,598691300.0,661046979.0,641522252.0
이엔플러스,8391267.0,4485808.0,3668703.0,4545644.0,5740803.0,7994395.0,38494606.0,52801276.0,71424499.0,35058084.0,30435536.0,55540873.0,92817665.0,19804314.0,12469754.0,9793015.0,12279914.0,14184413.0,21839184.0,51843486.0,91298144.0,117265159.0,90581868.0,102809878.0,120327643.0,172159921.0
남광토건,949402810.0,389952109.0,429815463.0,591472050.0,199798776.0,135241661.0,123106077.0,99794043.0,149693739.0,137716864.0,186233105.0,238920806.0,264295801.0,883710234.0,436886733.0,457933334.0,525552504.0,239239292.0,175893879.0,166416067.0,148906647.0,202566665.0,204018820.0,273978349.0,345922884.0,377327938.0
남선알미늄,185341169.0,175387136.0,166749139.0,152854044.0,183034182.0,160844483.0,136839869.0,134303310.0,116429407.0,105608246.0,119307587.0,94558342.0,129539387.0,259574975.0,236720122.0,237576875.0,240321965.0,286102329.0,283413750.0,284649401.0,303023071.0,295529661.0,295152804.0,355238355.0,401195144.0,432707601.0
남성,136510452.0,141480279.0,121893792.0,122872789.0,130746190.0,131149700.0,116043097.0,122315525.0,118867535.0,126545703.0,169416969.0,151652661.0,149998102.0,222934371.0,221414593.0,200078722.0,195514519.0,201740627.0,204535206.0,203435953.0,205083689.0,204791617.0,233037086.0,288756910.0,271152129.0,258113198.0
남양유업,193103569.0,162464525.0,148998419.0,139283701.0,145000304.0,152211211.0,140713776.0,163836799.0,144126147.0,127850494.0,124442409.0,164307809.0,112447510.0,1012073856.0,1033300099.0,975490562.0,963217255.0,994148527.0,1041501794.0,1035687034.0,1052659644.0,1056364685.0,1001076160.0,937403119.0,902259070.0,790678468.0
비비안,59089742.0,76953883.0,87641822.0,55168861.0,34589249.0,35898256.0,36371731.0,36526957.0,31975896.0,98783158.0,94893342.0,104480646.0,102817067.0,213103309.0,216371396.0,229089155.0,194159988.0,169429720.0,152473889.0,149155487.0,141137610.0,133298819.0,189039184.0,198167472.0,201061181.0,191082594.0
남해화학,263860021.0,221801026.0,149748794.0,151791203.0,130596865.0,132465308.0,135774074.0,123217164.0,147178510.0,136525967.0,247508235.0,380906101.0,314231857.0,631030361.0,563136207.0,504051964.0,520015616.0,516212462.0,530446811.0,557166535.0,547908234.0,581138671.0,589444547.0,719110525.0,902896420.0,833548600.0
넥센,202458544.0,194442689.0,193837878.0,179678905.0,158180280.0,149817333.0,168376823.0,1942346054.0,2057736907.0,2197933137.0,2455495305.0,2595712644.0,2829351044.0,521959112.0,720858644.0,787194782.0,837243995.0,883064033.0,970602747.0,1085451848.0,3825103267.0,4098014996.0,4239211984.0,4572292481.0,4726896214.0,5060957368.0
넥센타이어,1337197555.0,1371530511.0,1502811813.0,1593974946.0,1546829551.0,1415163264.0,1455076288.0,1814100595.0,1878147340.0,1994128000.0,2223486296.0,2348104912.0,2527778745.0,1902240724.0,2052081643.0,2299812618.0,2527339854.0,2580874677.0,2617913245.0,2794010132.0,3242285269.0,3436052113.0,3541080327.0,3823413438.0,3944336740.0,4232661555.0
노루페인트,266806019.0,304840457.0,298242861.0,302961719.0,301690604.0,294128326.0,292787685.0,299639080.0,304973894.0,332796975.0,325655495.0,315503886.0,294352125.0,489270350.0,527545682.0,528887786.0,544220095.0,572890897.0,570582358.0,591817509.0,607444943.0,627342505.0,666659131.0,670646934.0,668177302.0,668631273.0
노루홀딩스,424350232.0,463959984.0,449973364.0,460041462.0,465095630.0,436688459.0,411127472.0,425647066.0,439906013.0,473115066.0,472000055.0,511163924.0,495031925.0,787102842.0,835907566.0,852424599.0,899883032.0,986460689.0,970205089.0,988648437.0,987142342.0,1007372302.0,1051083865.0,1055537182.0,1171989378.0,1188823572.0
녹십자,230072795.0,269146206.0,264856232.0,409724547.0,417424433.0,491603630.0,594868624.0,597203089.0,775222803.0,882093850.0,962387715.0,958895150.0,1103450608.0,860353832.0,954379520.0,1104264801.0,1330351374.0,1415128446.0,1550614664.0,1703581525.0,1723409866.0,1959299528.0,2151399594.0,2462144732.0,2525537081.0,2643313917.0
녹십자홀딩스,3707456322.0,473509897.0,524457217.0,609807797.0,751282335.0,872266114.0,1121028362.0,1175483426.0,1267272303.0,1567701359.0,1586104973.0,1625017216.0,1856165582.0,4603216704.0,1446337218.0,1624124363.0,1790874896.0,2058661120.0,2249277259.0,2560695918.0,2628599972.0,2773868507.0,3241202077.0,3496833927.0,3592060735.0,3737707402.0
농심,751041558.0,691971586.0,698717861.0,670659167.0,772235674.0,678899069.0,608800458.0,634536236.0,712306478.0,676564197.0,699140508.0,719378357.0,793949665.0,2270287656.0,2151310878.0,2215391017.0,2224132075.0,2418707598.0,2481287284.0,2449898373.0,2532286535.0,2653049875.0,2725528185.0,2899907794.0,3034718536.0,3234751426.0
농심홀딩스,289625957.0,273414816.0,299357076.0,294262159.0,305194618.0,330436838.0,282061165.0,298929772.0,294369753.0,274628632.0,289723336.0,311863433.0,380779228.0,989299514.0,968293002.0,1027316750.0,1034455583.0,1084728406.0,1171929234.0,1145342998.0,1194827993.0,1216468899.0,1248142700.0,1328637732.0,1389130864.0,1505059212.0
다우기술,3157243955.0,3704278918.0,3673326980.0,4088430083.0,5708677754.0,8210684424.0,11215409981.0,16905080889.0,22077381030.0,35377055590.0,41705976712.0,44071595510.0,47791926295.0,4235093248.0,4848503131.0,4849467515.0,5338504904.0,7156248386.0,9818253246.0,13126401794.0,19345653730.0,24741606800.0,38622232830.0,46322445970.0,49260008743.0,53342459330.0
키다리스튜디오,4739047.0,12730372.0,12938817.0,15087302.0,11951148.0,4639002.0,6208915.0,2133610.0,21005110.0,20963820.0,67350907.0,103123818.0,135643277.0,10069904.0,27561464.0,28014609.0,37934587.0,42294543.0,21420375.0,22697733.0,18702972.0,41973984.0,48155283.0,290122175.0,377747851.0,344327903.0
KIB플러그에너지,218187824.0,192300693.0,182881374.0,217680814.0,212173073.0,179288854.0,128869892.0,127664955.0,119240657.0,90342468.0,67845866.0,82860308.0,93839585.0,279382747.0,262270166.0,262833068.0,295677320.0,276443469.0,235945208.0,204688025.0,197265760.0,217020142.0,197708845.0,165866104.0,192687257.0,221864642.0
대교,214709391.0,192183592.0,195743801.0,201349318.0,176666275.0,185342265.0,180165015.0,213502468.0,306647026.0,286275447.0,297164686.0,262333649.0,296001589.0,858490568.0,814113140.0,842291284.0,842177325.0,820643070.0,848138969.0,857097479.0,830328382.0,919873575.0,845161976.0,813566533.0,666723789.0,604526705.0
대구백화점,102231312.0,262646265.0,226785099.0,250227077.0,249448593.0,315887725.0,370265363.0,390325540.0,387383698.0,246310150.0,232567470.0,238926889.0,269986053.0,497635407.0,668725167.0,640060609.0,623073741.0,626013405.0,684071097.0,719935624.0,700202374.0,673555125.0,508655893.0,486599802.0,470347263.0,467423345.0
