,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합등급,환경등급,사회등급,지배등급,통합등급변화,환경등급변화,사회등급변화,지배등급변화
1099,신풍,유통업,A002870,12,2014,Annual,173516996.0,71637484.0,15193662,20043905,74936336.0,173516996.0,114729103.0,102454515,10506985,2563128,6626686,58787893.0,108183384.0,109344391.0,-19759806,0,0,-18623251,-15968150,17165119,-4381756,33.88,6.35,195.16,18.73,101.07,-26.6,-18.27,-19759806.13,-1.07,-11.630612907923044,-25.933261788113672,-0.0468471614891052,-11.630612907923044,-0.317305018998204,-1.9205963271288875,-27.65447538329766,-25.38180620896929,421.7038868377253,125.87463841502982,1096.899693132433,40.47368724709899,0.6234742791420848,1.840232375737637,0.9429463071806636,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
1100,신풍,유통업,A002870,12,2015,Annual,145668274.0,53556475.0,15009420,14384816,59343544.0,145668274.0,104673914.0,93937331,7511150,2070126,5111761,40994360.0,111453803.0,112452392.0,-19600819,0,0,-14304556,-11837874,14108239,-3711651,28.14,6.08,255.34,21.62,100.9,-28.67,-17.59,-19600819.46,-0.9,-16.0495643896463,-25.23959244576485,-20.80805231790356,-16.0495643896463,-8.764287994128217,-8.313136810027355,-30.26734263124552,3.023032631332745,-0.8045979803647851,-23.18980182353768,-25.865713936805456,-17.808673508176664,0.7651206397901028,2.7187594342246104,1.0647715246417555,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
1101,신풍,유통업,A002870,12,2016,Annual,146751018.0,58341437.0,23173931,10200935,52496099.0,146751018.0,105423477.0,96240329,10393817,1748049,3665926,41327541.0,128631038.0,111446125.0,2041540,0,0,1158620,7129675,-2548275,-1971066,28.16,4.77,255.09,16.93,86.64,2.81,1.59,2041539.59,13.36,0.7432943154114691,8.934422961929434,-11.538651955130964,0.7432943154114691,0.7160934098633165,2.4516323547663976,0.8127483878270114,15.41197746298526,-110.4155851854966,-108.09965720012562,-160.22766419037742,-118.06231805401085,0.8765256946973956,3.112477415484265,1.2201365545930534,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
1102,신풍,유통업,A002870,12,2017,Annual,153484813.0,62784762.0,22672789,15429954,55273994.0,153484813.0,109377484.0,102181558,11048409,6692114,2149840,44107329.0,144277002.0,131776055.0,-2052158,0,0,800026,601101,-6730054,3433707,28.74,6.83,247.98,23.75,91.34,1.87,-1.42,-2052157.73,8.66,4.588584864194956,7.616070546908205,5.291621764123855,4.588584864194956,3.750594376620686,6.173325737487878,6.726236143592468,12.163443787182992,-200.5200975734005,-30.950095803628454,-91.56902663866164,164.1023437423355,0.9400083251233462,3.271043730623543,1.3190740609831544,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
1103,신풍,유통업,A002870,12,2018,Annual,167283571.0,83863936.0,23085550,17154120,50086807.0,167283571.0,115054715.0,107827969,6069655,5420260,1323270,52228855.0,154107822.0,129331591.0,12159066,0,0,8661346,13997698,8591779,-2877549,31.22,4.58,220.29,14.66,83.92,17.98,7.89,12159066.47,16.08,8.99030837663397,33.573710130493126,-9.384498250660156,8.99030837663397,5.19049331944772,5.525861134354604,18.413098648526184,6.813851039128194,-692.5014545663638,982.6330644254062,2228.6765452062136,-227.6628538195979,0.921237041263305,2.950626085905961,1.339430739539879,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
1105,신풍제약,의약품,A019170,12,2012,Annual,379679609.0,191520395.0,136919306,45276141,161574736.0,379679609.0,190953953.0,156658968,25056341,107782162,11599828,188725656.0,221169380.0,131781322.0,24234350,6272638,1381681,14338531,30792490,-20442644,-8481498,49.71,34.62,101.18,69.65,59.58,7.78,10.96,24234350.07,40.42,0.3117577873733346,-5.07820024554918,8.460201545596814,0.3117577873733346,-3.868940077804584,1.392282614009166,4.928951490345379,-3.710905133438247,-36.9723011646432,-42.33031903972155,7.191423318762413,-5.625850740549665,0.5825158232292638,1.171909451463239,1.158234100553027,3,2.0,3.0,3.0,0.0,-1.0,0.0,0.0
1106,신풍제약,의약품,A019170,12,2013,Annual,398354727.0,200308709.0,142826609,43467364,161697213.0,398354727.0,207569403.0,152631584,21600133,107865111,30101175,190785324.0,215962840.0,120449943.0,24811386,3585036,1268203,5485452,11453530,-17459165,10740225,47.89,36.24,108.8,75.66,55.77,2.89,11.49,24811386.0,44.23,4.918651820461606,4.588709207706043,0.0758020734132669,4.918651820461606,8.701286220558103,-2.5707969683548493,1.0913555918438569,-2.354096213499357,2.381066543975807,-61.7432776063322,-62.80414477685956,-14.594389062393295,0.5421370084557827,1.1319677817566305,1.0404367738148768,3,3.0,3.0,3.0,0.0,1.0,0.0,0.0
1107,신풍제약,의약품,A019170,12,2014,Annual,413147081.0,215173120.0,156687846,43946482,159941355.0,413147081.0,217781069.0,180509225,19466566,116660776,8663741,195366012.0,220291938.0,118620360.0,19959719,5751315,1608442,4062162,-48157,-13202399,9321371,47.29,38.0,111.47,80.36,53.85,2.1,9.06,19959718.98,46.15,3.713362236567619,7.420751236532608,-1.085892556478385,3.713362236567619,4.919639336246484,18.26466074020434,2.4009645521790857,2.004556895065845,-19.5541958034912,-25.94663119830417,-100.42045552768448,-24.38126909276589,0.5332046337270382,1.127585784982907,1.0115293262703198,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1108,신풍제약,의약품,A019170,12,2015,Annual,414299209.0,222425842.0,152751888,45429423,152192209.0,414299209.0,215868889.0,184244914,17194764,143590679,4094820,198430319.0,195950486.0,108273868.0,3952941,9136637,1709270,1194010,9890504,-112938,-3154749,47.9,37.68,108.79,78.66,55.26,0.61,2.02,3952941.34,44.74,0.2788663052420315,3.3706449950625883,-4.844992091007361,0.2788663052420315,-0.8780285673039789,2.0695280255067283,1.5684954453592417,-11.04963360029998,-80.19540756059742,-70.60653907943603,-20638.04016030899,-99.14456455981976,0.4729685255083362,0.9875027515326426,0.9077291633256148,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1109,신풍제약,의약품,A019170,12,2016,Annual,418113688.0,237403803.0,144447005,42206896,144268730.0,418113688.0,199639525.0,167017657,15904980,109040998,8050000,218474163.0,194147337.0,105632662.0,7624849,6386456,1676206,-20541851,18959223,-21159258,5520794,52.25,29.04,91.38,55.58,54.41,-9.85,3.93,7624849.31,45.59,0.9207063197651522,6.733912240287254,-5.2062316803615065,0.9207063197651522,-7.518157931502579,-9.350194057459849,10.10120031102706,-0.9202064443973867,92.8905339088036,-1820.408623043358,91.69117165313314,18635.286617436115,0.4643410215261835,0.888651245227565,0.9724894757187986,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1110,신풍제약,의약품,A019170,12,2017,Annual,391378735.0,219577308.0,123983106,46929277,138192046.0,391378735.0,175500791.0,139075968,25175260,103015283,9550000,215877944.0,184998400.0,104542645.0,8149434,4625718,2316297,1254887,10148040,2038538,-8499053,55.16,28.76,81.3,52.14,56.51,0.58,4.41,8149433.95,43.49,-6.394182675024018,-7.508934050226657,-4.212058981873623,-6.394182675024018,-12.091159804152008,-16.729781450592373,-1.1883414333071496,-4.712368009456657,6.879939524048284,-106.1089285478704,-46.47438874472862,-109.63426033181314,0.4726838314299319,0.8569583190027046,1.054117186286642,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1111,신풍제약,의약품,A019170,12,2018,Annual,386718512.0,230371413.0,109118110,44937943,130504647.0,386718512.0,173471103.0,146170853,21163837,105440000,2000000,213247408.0,187389168.0,111504090.0,7752620,4869822,2072799,2813654,32054460,-10312806,-4153231,55.14,27.78,81.35,50.38,59.5,1.31,4.14,7752620.24,40.5,-1.1907195213352595,4.9158563324767535,-5.562837531184684,-1.1907195213352595,-1.1565121663753677,5.101445707715646,-1.2185293000567032,1.2923182038331094,-4.869221592567041,124.21572619686074,215.86848297799372,-605.8922620034555,0.4845621871859085,0.8787406597692385,1.0802327578444002,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1113,쌍용C&E,비금속광물,A003410,12,2012,Annual,3163501918.0,643203386.0,383404132,180362878,2276463993.0,3163501918.0,2011119067.0,1495945051,238707928,718260021,208056656,1152382851.0,1991040326.0,1663186874.0,143609257,8741933,694545,39630734,204847562,-83788058,-114936614,36.43,43.32,174.52,118.93,83.53,3.48,7.21,143609256.9,16.47,0.7753312572007287,5.694630062723127,0.3175055865560772,0.7753312572007287,-0.233537130656547,-5.0632789656475,2.5857454869689933,7.326801227686364,115.62509567183795,-208.8478986043063,75.1177049047501,336.8683172562345,0.6293785740009151,1.7277594197728998,0.9900161351311976,3,2.0,3.0,4.0,0.0,-1.0,0.0,0.0
1114,쌍용C&E,비금속광물,A003410,12,2013,Annual,3074311199.0,576418180.0,349038050,130048696,2300160551.0,3074311199.0,1878275749.0,1369791898,195862703,721583812,181659449,1196035450.0,2060729706.0,1731439724.0,138119579,9180586,592900,44142442,254109045,-74484778,-187356758,38.9,42.53,157.04,109.31,84.02,3.76,6.7,138119578.6,15.98,-2.819366680086832,-10.383217416706824,1.040937088083349,-2.819366680086832,-6.605442719916299,-8.433007142586547,3.788029209400312,3.5001490974321925,-3.8226491207318247,11.384366486878594,24.047873706205003,-11.103348403181757,0.6703061507469725,1.7229670792784613,1.0971390686895357,3,2.0,3.0,4.0,0.0,0.0,0.0,0.0
1115,쌍용C&E,비금속광물,A003410,12,2014,Annual,3003332756.0,523792857.0,308556027,130656835,2271514241.0,3003332756.0,1719970209.0,1244824138,187998420,628191862,136410258,1283362547.0,2020704533.0,1681302930.0,162311620,8271786,570565,103046791,277594606,-63739316,-213607300,42.73,38.71,134.02,90.6,83.2,8.31,8.03,162311620.3,16.8,-2.308759211594702,-9.129712563888948,-1.245404803918837,-2.308759211594702,-8.42823744512926,-9.1231201018536,7.301380322798967,-1.9422815560654616,17.51528724251323,133.44152777048447,9.242316030112184,-14.42638655645856,0.6728207285599891,1.574539118134324,1.174848565647453,3,2.0,4.0,4.0,0.0,0.0,1.0,0.0
1116,쌍용C&E,비금속광물,A003410,12,2015,Annual,2934452674.0,517473482.0,334627190,112242357,2216827140.0,2934452674.0,1586192202.0,1192293883,160493371,523980238,55199303,1348260472.0,1986386231.0,1608651072.0,214249611,5730684,435495,77052940,274164553,-12704419,-264898339,45.95,32.28,117.65,70.26,80.98,5.86,10.79,214249610.6,19.02,-2.2934548914832265,-1.206464524200257,-2.407517417805172,-2.2934548914832265,-7.777925821039611,-4.219893669831776,5.056866054857689,-1.69833349901235,31.99893575087229,-25.225289160144737,-1.2356338797159472,-80.06815918765116,0.6769188164457002,1.47329560737875,1.2522985729569234,3,3.0,3.0,4.0,0.0,1.0,-1.0,0.0
1117,쌍용C&E,비금속광물,A003410,12,2016,Annual,3216246977.0,895863138.0,360619731,86776102,2108079140.0,3216246977.0,1402222918.0,1068225846,148563096,466461894,49887124,1814024059.0,1430289197.0,1036071626.0,257837049,5685510,152162,175111077,196734831,-74282685,51097821,56.4,22.42,77.3,39.74,72.44,11.07,18.03,257837049.3,27.56,9.602959539840915,73.12252108795016,-4.905569678292554,9.602959539840915,-11.598171001473634,-10.405826849318824,34.54551970281303,-27.99541324448498,20.34423203690203,127.26073398367409,-28.2420616205626,484.6995836645501,0.4447075138284693,0.7884620878669394,1.02001556146296,4,3.0,5.0,5.0,1.0,0.0,2.0,1.0
1118,쌍용C&E,비금속광물,A003410,12,2017,Annual,3501201890.0,830083390.0,331607441,108823768,2204590587.0,3501201890.0,1480136413.0,791934576,142464311,372820651,238803766,2021065477.0,1517139637.0,1121639698.0,250948256,5513746,96200,301222758,298323830,-222979700,4746958,57.72,25.13,73.24,43.54,73.93,15.71,16.54,250948255.7,26.07,8.859857934971016,-7.34261129962912,4.578170011207461,8.859857934971016,5.556427155756993,-25.86449963128864,11.41337773183304,6.072229321326539,-2.671762272612732,72.01810597053206,51.63752574143823,200.17722164997133,0.4333196669787014,0.7506632784861527,1.0249998741163326,4,4.0,3.0,5.0,0.0,1.0,-2.0,0.0
1119,쌍용C&E,비금속광물,A003410,12,2018,Annual,3429268015.0,780820852.0,305393109,117099909,2182654979.0,3429268015.0,1449669656.0,527368764,113599935,178832099,454542219,1979598359.0,1509985105.0,1115632364.0,246949393,4474286,103455,146995091,315983958,-115589816,-256863441,57.73,26.15,73.23,45.31,73.88,7.35,16.35,246949392.6,26.12,-2.054548045499882,-5.934649288669657,-0.994996900075218,-2.054548045499882,-2.058374939796848,-33.407533907194875,-2.051745402209948,-0.4715803229653592,-1.5935010124158877,-51.20053611619877,5.919784550902296,-48.1612828432364,0.4403228614372388,0.76277346772644,1.0416063402792228,5,4.0,5.0,5.0,1.0,0.0,2.0,0.0
1121,써니전자,전기전자,A004770,12,2012,Annual,33690475.0,23276464.0,5038231,8329592,7856737.0,33690475.0,15176436.0,14471239,2716867,11000000,0,18514040.0,26449568.0,22687387.0,-5609806,1057218,2410,-6442315,-3517095,2067124,1508613,54.95,32.65,81.97,59.41,85.78,-33.78,-21.21,-5609805.87,14.22,-15.497970412266016,5.354858560889286,-43.67632899315183,-15.497970412266016,-25.025102481110707,-25.354475276315668,-5.67249749381018,-2.079596779036208,24.02193384958604,13.37261585104672,13.825086280774348,-281.1559986468888,0.7850755443489592,1.4286221699855892,1.7428049642221666,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
1122,써니전자,전기전자,A004770,12,2013,Annual,28523761.0,20144565.0,4496240,6053047,7056220.0,28523761.0,13828763.0,13366929,1915891,11000000,0,14694998.0,25561721.0,21911350.0,-3170866,342918,742,-3866465,-779324,1192435,30000,51.52,38.56,94.11,74.86,85.72,-23.29,-12.4,-3170866.16,14.28,-15.33583008253816,-13.455218112166866,-10.188924486081186,-15.33583008253816,-8.880036129694746,-7.631067388217416,-20.6278154308838,-3.356754257763306,-43.47636977107586,-39.98329792939339,-77.84182684857815,-42.31429754576891,0.8961553492192,1.7394844830873744,1.848445952830344,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
1123,써니전자,전기전자,A004770,12,2014,Annual,30412762.0,21594955.0,3791917,4438768,7550290.0,30412762.0,4535553.0,4193805,1579581,2000000,0,25877209.0,26032659.0,19876005.0,-138950,400804,0,-737649,2514821,-1434169,2334330,85.09,6.58,17.53,7.73,76.35,-3.64,-0.53,-138949.97,23.65,6.6225523345256,7.199907270273642,7.0019075368965344,6.6225523345256,-67.20203390570798,-68.62551600296523,76.09535571219541,1.842356389070976,-95.6179163673268,-80.92187566679124,-422.6926156515134,-220.2722999576497,0.8559781252357151,1.0060072166206178,5.739687971896702,3,3.0,3.0,3.0,0.0,1.0,0.0,0.0
1124,써니전자,전기전자,A004770,12,2015,Annual,41052607.0,32108706.0,3550317,4050342,6576566.0,41052607.0,12929211.0,4908394,1958318,2000000,0,28123395.0,23185583.0,16204803.0,419595,372229,1514,2079070,3120597,951400,7800000,68.51,23.21,45.97,33.89,69.89,7.7,1.81,419594.51,30.11,34.98480341903836,48.68614451847666,-12.8965112598324,34.98480341903836,185.0636074586716,17.03915656545787,8.680171033900908,-10.93655473303745,-401.9755307664628,-381.8508531835602,24.08823530581301,-166.33806754991917,0.5647773599372142,0.8244233315358974,1.7932712986121118,3,2.0,3.0,3.0,0.0,-1.0,0.0,0.0
1125,써니전자,전기전자,A004770,12,2016,Annual,41114893.0,31324234.0,2003958,3678925,6272813.0,41114893.0,5639249.0,5328574,1370839,2000000,0,35475643.0,20712911.0,14364622.0,2116859,457876,59,1090101,3197750,-1514254,0,86.28,8.6,15.9,9.97,69.35,3.43,10.22,2116859.29,30.65,0.1517223985312288,-2.4431753805338685,-4.618717427909946,0.1517223985312288,-56.38365713112734,8.560437487292184,26.1428181057088,-10.664696246801295,404.5005302732397,-47.56785485818178,2.472379483797482,-259.1606054235863,0.5037812210772383,0.5838628774114115,3.6729910312525655,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
1126,써니전자,전기전자,A004770,12,2017,Annual,40388929.0,18295580.0,2157415,3001368,5504655.0,40388929.0,2094535.0,1751450,1020164,0,0,38294393.0,18693165.0,13284737.0,1329514,365126,0,1035405,1199933,-9331389,-2000000,94.81,0.0,5.47,0.0,71.07,2.81,7.11,1329514.28,28.93,-1.765695948667556,-41.59288939036785,-12.245829741776138,-1.765695948667556,-62.85790891659511,-67.13098100917807,7.945592416746328,-9.7511450708208,-37.19402189753781,-5.017516725514426,-62.4757094832304,516.2367079763369,0.4628289351272474,0.4881436559132821,8.924732697233514,3,3.0,4.0,3.0,0.0,1.0,1.0,0.0
1127,써니전자,전기전자,A004770,12,2018,Annual,54612565.0,23747377.0,1989032,2646209,5209614.0,54612565.0,12494069.0,4543902,959014,0,0,42118496.0,18683985.0,13627588.0,646411,338438,0,3790431,1016851,-4143670,9816889,77.12,14.18,29.66,18.38,72.94,9.43,3.46,646410.96,27.06,35.216670390046744,29.79843765543371,-5.359845439904953,35.216670390046744,496.5080077439622,159.4365811185018,9.986065061796378,-0.0491088587727173,-51.37990273137403,266.0819679255944,-15.257685220758155,-55.59428505231108,0.3421187962879971,0.4436052274991016,1.4954283508439083,3,3.0,3.0,3.0,0.0,0.0,-1.0,0.0
1129,아모레퍼시픽,화학,A090430,12,2012,Annual,3026192700.0,804188991.0,170180022,267432831,1766807497.0,3026192700.0,682405634.0,417240277,100405160,22553082,42850044,2343787065.0,2849462499.0,847204206.0,365338660,62231000,399026000,269257538,275580853,-253849025,-35311357,77.45,2.59,29.12,3.34,29.73,12.01,12.82,365338659.9,70.27,7.4860790025481405,6.7010568889673605,6.725087587547995,7.4860790025481405,0.779926071002679,-2.052392807936687,9.609679241880876,11.53705291655951,-2.01479524086684,-17.725867300535082,-31.62001302778884,-32.181156531028336,0.9415998191390786,1.2157514398604294,4.1756139706783255,5,4.0,6.0,5.0,0.0,-1.0,1.0,0.0
1130,아모레퍼시픽,화학,A090430,12,2013,Annual,3401848940.0,967573867.0,197428214,282760617,1936043714.0,3401848940.0,833717407.0,542699086,115349723,40188440,68991606,2568131533.0,3100413236.0,911806525.0,369838194,63572000,388544000,267359054,426657195,-348842812,49194587,75.49,4.69,32.46,6.22,29.41,10.89,11.93,369838194.4,70.59,12.413493694568768,20.316726270628592,9.578644945041235,12.413493694568768,22.173288944446192,30.06871961212892,9.571879261139271,8.806949980498757,1.231606312893363,-0.7050810960025911,54.82105899425458,37.42137162039523,0.9113906262986504,1.2072641903891144,3.7187819397418433,4,4.0,5.0,4.0,-1.0,0.0,-1.0,-1.0
1131,아모레퍼시픽,화학,A090430,12,2014,Annual,3854577557.0,1427255363.0,196682415,304872731,1743590019.0,3854577557.0,976255280.0,651125631,156545891,33789746,114484623,2878322277.0,3874007758.0,1028190573.0,563751120,71097000,424813000,385133728,586111369,-490716990,-46276939,74.67,4.01,33.92,5.37,26.54,14.14,14.55,563751120.1,73.46,13.308310421332228,47.50867212084386,-9.940565577539427,13.308310421332228,17.096665105374242,19.97912799138195,12.078460157281976,24.951335938626464,52.43182806587035,44.05112609352664,37.37290168046972,40.66994449064354,1.005040812050782,1.3459256418074828,3.968232323414425,4,4.0,5.0,4.0,0.0,0.0,0.0,0.0
1132,아모레퍼시픽,화학,A090430,12,2015,Annual,4443101431.0,1833178444.0,279858927,323938060,1870575969.0,4443101431.0,1070770670.0,871900750,158352567,24676160,46876915,3372330761.0,4766627213.0,1169406019.0,772909945,79951000,538846000,584796055,627503578,-216948797,-69419541,75.9,3.41,31.75,4.5,24.53,18.71,16.22,772909945.5,75.47,15.268180891346384,28.440816655736747,7.283016570192924,15.268180891346384,9.681421646190746,33.90668535977199,17.1630705827317,23.041240770793525,37.10126997175634,51.84233747504972,7.062174731505677,-55.78942620266725,1.0728153041347932,1.413451867807459,4.451585522976643,4,3.0,5.0,4.0,0.0,-1.0,0.0,0.0
1133,아모레퍼시픽,화학,A090430,12,2016,Annual,5181577130.0,2116346295.0,294456000,409865746,2358638954.0,5181577130.0,1284945059.0,1171219009,165888249,96376692,0,3896632070.0,5645440161.0,1424760833.0,848103454,98792000,557776000,645728660,676951763,-609625476,-132975806,75.2,2.85,32.98,3.79,25.24,17.77,15.02,848103454.1,74.76,16.62072564554964,15.446824171798967,26.09158853146798,16.62072564554964,20.001891628204586,34.32939574831195,15.54714961721395,18.436787873891586,9.728624852925138,10.4194623884732,7.880143912103721,180.999703353967,1.0895215914695842,1.448799901962517,4.393526494738636,5,4.0,5.0,5.0,1.0,1.0,0.0,1.0
