Unnamed: 0,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합_등급차이
1168,청호ICT,기계,A012600,12,2021,Annual,32380760,10408470,1285794,3927287,14147105,32380760,10304561,8500758,1340579,4300000,0,22076199,18149624,14449991,-4967232,1735295,49364,-6586412,-7417122,-5310224,14530170,68.18,14.88,46.68,21.83,79.62,-42.22,-27.37,-4967232.12,20.38,56.54981965,40.65655863,57.30626993,56.54981965,-10.86541904,-20.99476381,141.975498,-37.81277269,-11.7685677,-43.69112453,-37.60303175,-138.9818259,0.560506424,0.822135369,1.761319478,0
1169,청호ICT,기계,A012600,12,2022,Annual,29966720,11170027,1971245,4884439,13798180,29966720,9745358,8051995,1643330,3400000,0,20221362,21589028,20345137,-4188956,1459845,4372,-4328365,-4019830,911870,1459867,67.48,12.52,48.19,18.55,94.24,-20.47,-19.4,-4188956.28,5.76,-7.455167822,7.316704568,-2.466405671,-7.455167822,-5.42675229,-5.279093935,-8.401976264,18.95027688,-15.66820314,-34.28341561,-45.80337225,-117.1719686,0.720433468,1.067634712,2.215313999,0
1170,체시스,운수장비,A033250,6,2020,Annual,81849678,18047438,9279960,5749917,53434612,81849678,59095558,35778634,6185373,22523000,16597300,22754120,50170588,47676980,-2804091,0,2773,-4145049,2444371,-629780,-768993,27.8,55.9,259.71,201.08,95.03,-16.76,-5.59,-2804091.41,4.97,-7.650539239,-18.20932114,-6.879162519,-7.650539239,-4.573396486,-20.9366872,-14.78693851,-9.795776219,86.87636037,12.10370322,157.5331771,-89.83355592,0.612960115,2.204901266,0.848973928,0
1171,체시스,운수장비,A033250,6,2021,Annual,81159743,20358656,6462158,6183591,51707697,81159743,47882838,30260177,8242645,11050000,12160127,33276905,42905289,40817809,-1652261,0,355,-2311456,7315685,-2692055,-2988071,41,37.2,143.89,90.72,95.13,-8.25,-3.85,-1652260.82,4.87,-0.8429294,12.80634958,-3.231828464,-0.8429294,-18.97387956,-15.42388958,46.24562497,-14.48119165,-41.07676962,-44.23573762,199.2870149,327.4595891,0.528652352,1.289341331,0.896047327,-1
1172,체시스,운수장비,A033250,6,2022,Annual,75915189,20807672,7609696,8447005,48383514,75915189,47279164,35400934,7472034,13630000,6927140,28636025,32817107,36006777,-7470399,0,60,-4694341,-555509,-1004501,-1095861,37.72,38.32,165.1,101.6,109.72,-15.16,-22.76,-7470398.82,-9.72,-6.462014055,2.205528695,-6.428797245,-6.462014055,-1.260731455,16.98852257,-13.94624891,-23.51267696,352.1318968,103.0902167,-107.5933969,-62.68646071,0.432286443,1.146007765,0.694113521,0
1173,카프로,화학,A006380,12,2020,Annual,312112377,134106639,58906679,33475175,164315612,312112377,188330028,152730618,33421109,108000000,14000000,123782349,254722726,302334601,-59473321,0,0,-61386137,-41740215,-17984812,18370057,39.66,39.23,152.15,98.91,118.69,-39.82,-23.35,-59473321.47,-18.69,-14.34813448,-30.75627899,-0.375296015,-14.34813448,4.696819365,5.376732714,-32.9148031,-42.13929652,25.50046451,-25.87936763,-288.3445426,571.3626583,0.816125039,2.057827534,1.352533787,-1
1174,카프로,화학,A006380,12,2021,Annual,395298176,216792805,108788276,58657567,173042119,395298176,269292141,207957307,58739969,123000000,10000000,126006035,582429146,567260456,3603080,0,0,1957933,-37211878,-9637808,54788775,31.88,44.75,213.71,140.37,97.4,1.57,0.62,3603080.37,2.6,26.65251529,61.65702654,5.310820374,26.65251529,42.98948705,36.15954006,1.796448377,128.6522114,-106.0583131,-103.1895361,-10.84885883,-46.41140536,1.473391939,4.622232149,2.162815238,-1
1175,카프로,화학,A006380,12,2022,Annual,302205592,94426177,49671239,28444600,206823883,302205592,275602853,167024554,25856638,125800000,16000000,26602738,427187321,541917216,-122282524,0,0,-186206661,-66044512,14040467,17658201,8.8,64.46,1035.99,732.25,126.86,-244.03,-28.63,-122282523.6,-26.86,-23.54996548,-56.44404481,19.52227827,-23.54996548,2.343444549,-19.68324825,-78.88772708,-26.65419924,-3493.833165,-9610.369405,77.48234045,-245.6811238,1.413565243,16.05802083,1.550010518,0
1176,케이비아이동국실업,운수장비,A001620,12,2020,Annual,566142150,223598485,66157118,28249437,253636887,566142150,396370266,333335624,73129626,147304056,23214964,169771884,530786950,504717190,-20831645,0,11269,-11427243,24934608,-16439317,5460665,29.99,34.89,233.47,116.35,95.09,-6.6,-3.92,-20831644.52,4.91,1.153109624,5.934013569,-4.73187171,1.153109624,3.406643856,-1.568717701,-3.744418498,-13.77427171,48.97040829,-4247.849712,-41.46874195,-60.52512837,0.937550666,3.12647146,1.339118989,0
1177,케이비아이동국실업,운수장비,A001620,12,2021,Annual,568005111,213978424,69260557,28797333,248531835,568005111,397931073,312622956,60818771,121783637,27980393,170074038,521440975,541896966,-73285371,0,6133,-23735749,-11832806,-25717494,9860661,29.94,33.63,233.98,112.33,103.92,-13.97,-14.05,-73285371.35,-3.92,0.32906241,-4.302382013,-2.012740363,0.32906241,0.393774996,-6.213757699,0.177976466,-1.760777088,251.7982905,107.7119477,-147.455352,56.43894451,0.918021625,3.065964571,1.31038014,-1
1178,케이비아이동국실업,운수장비,A001620,12,2022,Annual,553570562,233598639,80992914,37480202,225529116,553570562,373187014,301480203,97269456,117497060,40565474,180383548,614172276,559663562,-965285,0,9971,4575114,-13132697,14889035,-6693025,32.59,35.55,206.89,109.11,91.12,2.61,-0.16,-965285.13,8.88,-2.541270971,9.169249232,-9.255441662,-2.541270971,-6.218177136,-3.564278562,6.061777636,17.78366209,-98.68284081,-119.2752038,10.98548392,-157.8945795,1.109474235,3.404813148,1.645749324,0
1179,케이씨,의료정밀,A029460,12,2020,Annual,873398777,434904724,44688240,15944794,94363547,873398777,214407497,127270919,42482910,0,11123860,658991280,576365927,456570137,76070897,2924380,55479,57417188,46197669,-40120874,-4430368,75.45,2.18,32.54,2.88,79.22,9.85,13.2,76070896.67,20.78,28.35572349,31.64770206,15.80170183,28.35572349,23.81569263,23.91800027,29.90550679,12.59137306,16.50226288,0.662619336,48.3816431,-176.2766077,0.659911534,0.874618443,2.688179915,-1
1180,케이씨,의료정밀,A029460,12,2021,Annual,964515631,402504994,68597429,31341381,113571794,964515631,217210674,115256086,32234677,11000000,13290780,747304957,553763395,439016167,65483257,2492376,92104,63756142,10861752,-47856871,7786469,77.48,3.68,29.07,4.75,79.28,9.07,11.83,65483256.98,20.72,10.4324458,-7.449845498,20.35557968,10.4324458,1.307406242,-9.440360056,13.40134228,-3.921559367,-13.91812167,11.04016797,-76.48852803,19.28172602,0.574136258,0.741013946,2.549429937,-1
1181,케이씨,의료정밀,A029460,12,2022,Annual,1004623912,459173328,86085774,40737520,164569471,1004623912,213860829,161319109,42473634,1000000,9625940,790763083,857973655,688793147,101194812,9993726,396843,118814975,108043804,-110914849,-50571289,78.71,2.65,27.04,3.37,80.28,15.45,11.79,101194811.5,19.72,4.158385796,14.07891451,44.90347049,4.158385796,-1.542210122,39.96580536,5.815313493,54.93506121,54.53539826,86.35847665,894.718016,131.7636876,0.85402472,1.084994575,4.011831709,0
1182,코리아써키트,전기전자,A007810,12,2020,Annual,921746308,489904300,160247524,99412826,381222838,921746308,355403556,315753312,152358940,100016789,0,566342752,902121287,859797913,13403452,0,10106,-11775816,18845439,-55752028,44516124,61.44,12.4,62.75,20.19,95.31,-2.46,1.49,13403451.93,4.69,92.14498283,117.0914919,133.8630013,92.14498283,301.9991987,414.1426784,44.73181759,66.00701343,-3.311583802,-654.1844735,-60.08266392,169.4544497,0.978708869,1.59288926,2.53830124,1
1183,코리아써키트,전기전자,A007810,12,2021,Annual,1064620686,616191021,221212448,162183787,396217530,1064620686,412634245,333602674,185153763,65016007,36539340,651986442,1424168503,1275134797,85112839,0,42035,72195705,66837180,-79033742,-6165983,61.24,10.27,63.29,16.77,89.54,11.85,5.98,85112839.47,10.46,15.50040144,25.77783477,3.933314195,15.50040144,16.1030153,5.652945297,15.12223644,57.86885018,535.006855,-713.08452,254.6597137,41.7594029,1.337723869,2.184352942,3.45140647,-2
1184,코리아써키트,전기전자,A007810,12,2022,Annual,1293448547,558131418,192326935,173252938,605951516,1293448547,541835924,298814702,148299737,36007517,172539433,751612623,1596875152,1436256685,99194842,0,83323,85750794,152598652,-293583643,141229200,58.11,17.15,72.09,29.51,89.94,12.22,6.21,99194841.61,10.06,21.49383945,-9.422338369,52.93405014,21.49383945,31.31142908,-10.42796557,15.28040686,12.12684093,16.54509844,18.7754784,128.3140192,271.4662062,1.234587302,2.124598634,2.947156291,0
1185,코스맥스비티아이,기타금융,A044820,12,2020,Annual,881564731,246576258,80163783,56514959,288359512,881564731,549329618,424337733,53918118,244428708,67951444,332235113,525904306,458486816,1205937,2922223,996806,-17174580,41467271,-18629885,16300832,37.69,48.67,165.34,129.15,87.18,-4.99,0.23,1205936.98,12.82,-1.249165919,4.77091711,-3.676234338,-1.249165919,2.348214505,-3.006967391,-6.672935249,12.28805073,-116.4468547,23.51677359,-830.7234727,-275.6912617,0.596557788,1.58292813,0.957356547,1
1186,코스맥스비티아이,기타금융,A044820,12,2021,Annual,954664614,273991520,98907175,75757310,277024865,954664614,612768103,422845123,69443043,247039115,90111226,341896512,575998202,484039952,11921606,4211074,5900638,4343190,-22348,-46743182,33090747,35.81,49.34,179.23,137.78,84.03,1.29,2.07,11921606.21,15.97,8.292060745,11.11837053,-3.930734562,8.292060745,11.54834601,-0.351750477,2.908000576,9.525287287,888.576186,-125.2884787,-100.0538931,150.904297,0.603351369,1.684715058,0.939993774,0
1187,코스맥스비티아이,기타금융,A044820,12,2022,Annual,936136657,300281651,93250418,67728869,236596063,936136657,610374632,448910529,66392215,276127936,65671944,325762025,617403775,529233049,3400294,4307500,4068025,-20235925,29958706,544385,-23547379,34.8,49.81,187.37,143.14,85.72,-6.06,0.55,3400294.22,14.28,-1.940781792,9.595235283,-14.59392535,-1.940781792,-0.390599802,6.164291506,-4.719114245,7.188489974,-71.47788645,-565.9230888,-134155.4233,-101.1646297,0.659523127,1.895260121,1.011516113,-1
1188,코스모신소재,화학,A005070,12,2020,Annual,362322682,153998449,39983942,31090794,197234767,362322682,185519057,148728760,39082308,43936838,18483180,176803624,204252718,175948768,12437917,3194387,19737,11736405,-1878941,-15354612,9131490,48.8,23.14,104.93,47.43,86.14,7.16,6.09,12437917.36,13.86,36.85129381,52.50404056,26.52622345,36.85129381,63.17704525,93.04843069,17.03841732,-16.2571032,-443.5104863,-751.9743263,-6538.698513,-46.45759483,0.563731525,1.155251874,1.100979712,-1
1189,코스모신소재,화학,A005070,12,2021,Annual,348482657,119251501,27506770,48762805,223381394,348482657,143034111,82377750,26309584,42512834,30000000,205448547,305893095,265930077,21792842,2684552,67746,17998487,26043953,-43992925,15531446,58.96,25.4,69.62,43.08,86.94,9.42,7.12,21792842.46,13.06,-3.819806401,-22.56318049,13.25660146,-3.819806401,-22.9005832,-44.61209117,16.20154743,49.76206828,75.21295567,53.35604898,-1486.097435,186.5127754,0.877785706,1.488903667,2.138602414,-2
1190,코스모신소재,화학,A005070,12,2022,Annual,451321117,208828978,103119096,48453724,233070025,451321117,200117020,150762393,55794916,64978476,33333280,251204097,485605244,430994743,32475176,3038046,20391,27697028,544779,-19803341,33588292,55.66,24.37,79.66,43.79,88.75,12.13,6.69,32475176.32,11.25,29.51035236,75.11643564,4.33725962,29.51035236,39.90859845,83.01348726,22.27105067,58.74998551,49.01762698,53.88531269,-97.90823229,-54.98516864,1.075963933,1.933110366,2.426606413,1
1191,코스모화학,화학,A005420,12,2020,Annual,668524455,203671818,58084978,55102565,447275765,668524455,418518510,264023699,42973940,119750533,48704047,250005945,355501971,320554873,5000687,3861511,21037,-15620904,3929989,-63994501,51105273,37.4,36.03,167.4,96.34,90.17,-6.49,1.41,5000687.09,9.83,29.30551923,34.2129834,28.53596992,29.30551923,46.45058636,47.06000823,8.116763847,-12.61508419,-195.7482878,7.39103895,-49.36829362,80.18753165,0.531771079,1.421974069,0.849429506,1
1192,코스모화학,화학,A005420,12,2021,Annual,681344298,199203462,49377552,99664851,429056689,681344298,378544444,255220605,40948581,142346535,31666664,302799854,512614348,448345640,30483819,3332839,72241,23503161,30392169,-54464712,19915940,44.44,35.78,125.01,80.5,87.46,8.5,5.95,30483818.55,12.54,1.917632617,-2.193899993,-4.073342986,1.917632617,-9.551325699,-3.334205995,21.11706144,44.19451643,509.592622,-250.4596725,673.3397982,-14.89157482,0.752357288,1.692914779,1.354172162,-2
1193,코스모화학,화학,A005420,12,2022,Annual,807858896,299634118,123592797,110353935,451023119,807858896,409208861,301235756,74097866,174263997,46867770,398650035,718194570,637449553,41427923,3455833,24003,31471671,-1488423,-39070481,57960827,49.35,30.52,102.65,61.86,88.76,8.97,5.77,41427923.3,11.24,18.56837995,50.41611978,5.119703425,18.56837995,8.100612091,18.02955956,31.6546325,40.10426606,35.90135475,33.90399274,-104.8973899,-28.26459635,0.889009917,1.801566554,1.75508069,0
1194,코아스,기타제조업,A071950,12,2020,Annual,73236024,29764725,8710062,13808101,36789017,73236024,49248700,44660686,13455020,20817838,187557,23987325,98222937,72537510,-2100348,1329402,1007049,-1743014,2020945,-5895145,1434616,32.75,29.59,205.31,90.34,73.85,-7.07,-2.14,-2100348.37,26.15,-5.274978811,-16.95928803,4.553546559,-5.274978811,-5.280250921,-4.217603453,-5.264152523,-12.98004738,-168.172997,-182.2016277,-58.97481338,193.9576851,1.341183364,4.094784933,1.994427,-1
1195,코아스,기타제조업,A071950,12,2021,Annual,79299246,33926678,13551183,14694933,37465547,79299246,60259190,55625237,19759710,22181603,187557,19040056,110769786,87531687,-4666241,1768126,435959,-5265753,1937095,-4605710,1419839,24.01,29.11,316.49,121.24,79.02,-24.48,-4.21,-4666241.26,20.98,8.279015802,13.98283707,1.838945574,8.279015802,22.356915,24.55078948,-20.62451315,12.77384833,122.1651364,202.1061793,-4.149049083,-21.87282925,1.396857998,5.81772375,1.838222286,-1
1196,코아스,기타제조업,A071950,12,2022,Annual,76246125,30927208,10662725,15858419,38067789,76246125,58375881,50790973,14417007,25302546,4187557,17870244,97886471,74295092,-704502,1131108,375502,-1663239,-4504648,-2869060,6683189,23.44,39.18,326.67,167.19,75.9,-9.01,-0.72,-704501.53,24.1,-3.850126141,-8.841036544,1.607455511,-3.850126141,-3.125347354,-8.690774657,-6.143952518,-11.63071219,-84.90215143,-68.41403309,-332.546571,-37.70645568,1.28382224,5.477623641,1.676830727,1
1197,코오롱,기타금융,A002020,12,2020,Annual,3708134499,1351971154,375716996,215755501,479030420,3708134499,2899011452,2210081487,558589451,728743159,131930915,809123047,4890150537,4292571237,271448093,2686538,4040807,152515451,333113488,-64799883,-283188717,21.82,40.05,358.29,183.53,87.78,20.4,5.55,271448093.1,12.22,2.475005278,2.394961165,-1.76340914,2.475005306,-1.141650416,5.682030666,17.93346555,14.13867016,101.9722083,-935.5562411,110.2892385,119.348209,1.318762989,6.043766217,1.686833811,0
1198,코오롱,기타금융,A002020,12,2021,Annual,3966282959,1422824795,498749528,182369973,469560645,3966282959,2978410677,2046790194,475002263,582659549,295471294,987872282,5410414957,4747515379,332198227,1576176,5872349,156794702,223932914,-191147335,-6057812,24.91,38.56,301.5,154.81,87.75,17.45,6.14,332198227.2,12.25,6.96168006,5.240765736,-1.976862973,6.96168006,2.738837922,-7.388473862,22.09172457,10.63902667,22.38001871,2.805781953,-32.77578901,194.9809879,1.364102111,5.476836485,1.816544306,-1
1199,코오롱,기타금융,A002020,12,2022,Annual,4659039218,1684980865,426805100,216370582,538379277,4659039218,3358709490,2341085909,533788024,728798387,360967192,1300329728,5659922375,4974430375,317514999,2536429,6902503,194835466,239093466,-301409673,205302034,27.91,39.06,258.3,139.96,87.89,17.03,5.61,317514999.5,12.11,17.46613306,18.42504228,14.65596249,17.46613306,12.76851496,14.37840165,31.62933627,4.611613342,-4.420019978,24.26151108,6.770131165,57.6844757,1.214826085,4.352682441,1.685147939,2
1200,코오롱글로벌,건설업,A003070,12,2020,Annual,2469880907,1115935970,245775000,173348943,413163957,2469880907,1983579091,1538796538,473809196,315123727,51931000,486301816,3928224323,3503615301,176349971,216000,1589000,80492183,334508193,-80541319,-234454122,19.69,32.39,407.89,164.51,89.19,17.1,4.49,176349971,10.81,11.99422241,12.27357845,11.83726327,11.99422241,13.32457236,19.68037497,6.876601916,12.74568841,40.4597582,139.6380935,140.064393,549.087742,1.590450905,8.077749648,1.980371915,0
1201,코오롱글로벌,건설업,A003070,12,2021,Annual,2575745972,1170523284,364755000,136614222,402241839,2575745972,1962370838,1428189413,384467935,206515256,130471294,613375133,2729820699,2396984887,186862117,294000,1474000,136960474,199351272,-123289310,-61273767,23.81,30.51,319.93,128.11,87.81,24.91,6.85,186862116.6,12.19,4.286241685,4.891617034,-2.643531173,4.286241685,-1.069191196,-7.187897962,26.13054544,-30.50751499,5.960957034,70.15375766,-40.40466686,53.07585166,1.059817516,4.45049131,1.391082993,-1
1202,코오롱글로벌,건설업,A003070,12,2022,Annual,2834147586,1801559418,222194752,63071678,223081053,2834147586,2270737073,1897215926,397319057,44352894,196311672,563410514,2602076875,2273071946,166687315,563000,1534000,142130139,243762868,-205995521,67688231,19.88,18.22,403.03,91.63,87.36,24.16,6.41,166687315.3,12.64,10.03210786,53.91060072,-44.54056456,10.03210786,15.71396339,32.84063785,-8.145850119,-4.679568297,-10.79662498,3.774567106,22.27806001,67.08303502,0.918116222,4.618438617,1.145917291,0
1203,코웨이,서비스업,A021240,12,2020,Annual,3029023073,896854450,317000159,134014470,1225129331,3029023073,1539014181,1417278130,68692821,700130000,9350000,1490008891,3237411475,1043913994,606438717,6303296,52456600,404710860,562839088,-323061319,-181553320,49.19,24.19,103.29,49.18,32.25,31.53,18.73,606438716.6,67.75,6.097059028,16.93880036,-3.592198676,6.097059028,-13.4295481,-10.68457274,38.32296676,7.237671572,32.33061,21.82465609,4.372570805,-15.6725997,1.068797232,2.172746414,2.103561822,0
1204,코웨이,서비스업,A021240,12,2021,Annual,3800627983,1106454326,249097471,234950130,1159916138,3800627983,1896190301,1293177417,87557158,386830000,37359000,1904437682,3664259557,1275321569,640219263,12208803,112929061,465486095,331286872,-367756794,-8508467,50.11,23.48,99.57,46.86,34.8,27.43,17.47,640219263.1,65.2,25.47372177,23.3705565,-5.32296398,25.47372177,23.20811104,-8.756270937,27.81384685,13.18485726,5.570314865,15.01695186,-41.14003823,13.8349819,0.964119502,1.924063776,1.932432391,-1
1205,코웨이,서비스업,A021240,12,2022,Annual,4365074875,1374501066,250482603,253684072,1051237149,4365074875,2053106159,1130229416,77052097,305262443,100463500,2311968717,3856132895,1369641056,677378552,9603457,105057331,457795616,164458235,-282111226,160730494,52.97,27.29,88.8,51.52,35.52,21.71,17.57,677378551.7,64.48,14.85141125,24.22573926,-9.369555732,14.85141125,8.275322256,-12.60059129,21.39902181,5.236346798,5.804150413,-1.652139362,-50.35775671,-23.28864331,0.883405899,1.667900118,1.878194597,1
1206,콤텍시스템,서비스업,A031820,12,2020,Annual,185294100,131019878,63523602,13509757,9758069,185294100,86103599,76426424,52465472,8271083,0,99190501,238630637,206657586,1744238,4718841,314961,-862881,15234940,-14638816,21406992,53.53,10.14,86.81,18.93,86.6,-0.89,0.73,1744238,13.4,14.73446052,10.22218599,46.04540486,14.73446052,29.26330816,21.99613987,4.535178755,-0.079513683,-42.75507438,-182.2730124,-169.6721145,-3.405521111,1.287848005,2.405781144,2.771436267,0
1207,콤텍시스템,서비스업,A031820,12,2021,Annual,349140170,239972077,90301489,19471066,15525124,349140170,181589153,157255200,92460971,5909486,0,167551017,382500070,320477974,17298659,5145455,414613,4655797,16106564,-14993584,24859390,47.99,4.22,108.38,8.8,83.79,3.49,4.52,17298659,16.21,88.4248716,83.15699928,59.10037119,88.4248716,110.8961241,105.7602486,68.91840984,60.28959014,891.7602414,-639.5642041,5.72121715,2.423474685,1.09554873,2.282887188,2.106403734,-1
1208,콤텍시스템,서비스업,A031820,12,2022,Annual,558409432,419799820,78032068,67841669,14661679,558409432,358528268,331092502,173330627,20332401,3256919,199881164,709847222,607134733,15878067,5293016,784694,33531899,41760814,22324030,3574378,35.79,6,179.37,16.75,85.53,18.25,2.24,15878066.94,14.47,59.93846597,74.93694485,-5.561598091,59.93846597,97.43925343,110.5447082,19.29570323,85.58093911,-8.212151011,620.2182355,159.2782297,-248.8905521,1.2711949,3.551346249,1.979891923,0
1209,크라운해태홀딩스,기타금융,A005740,12,2020,Annual,1093370178,223690926,122926121,59864349,632327429,1093370178,606229982,362465536,50009081,116383260,0,487140195,923222520,600613401,54315677,0,12971077,40339623,76121803,65253498,-134076653,44.55,30.71,124.45,68.93,65.06,8.52,5.88,54315676.78,34.94,-11.69438977,-8.341322276,-10.1844076,-11.69438977,-22.10437156,-17.41603679,5.921493336,2.073760061,6.145297392,-279.2139507,-22.88587314,-226.968812,0.844382386,1.89518855,1.522891555,0
1210,크라운해태홀딩스,기타금융,A005740,12,2021,Annual,1115739132,260606645,108342529,63284962,622450345,1115739132,626381107,419398092,89370583,132718254,1000000,489358025,928177932,629792511,39307030,0,9263146,11184510,98144146,-37457985,-50955789,43.86,27.73,128,63.22,67.85,2.29,4.23,39307029.73,32.15,2.04587197,16.50300245,-1.562020489,2.04587197,3.324006664,15.70702601,0.455275509,0.536751638,-27.63225615,-72.27413355,28.93040119,-157.4037962,0.831895114,1.896725679,1.48181023,-1
1211,크라운해태홀딩스,기타금융,A005740,12,2022,Annual,1153770087,271727927,116867388,69802025,653777108,1153770087,635811692,405281944,92718572,136930261,13000000,517958396,979071455,682120087,38440308,0,8242887,23752045,43294920,-27874691,-16957571,44.89,27.38,122.75,60.99,69.67,4.72,3.93,38440307.56,30.33,3.408588433,4.267459105,5.03281318,3.408588433,1.505566642,-3.365811211,5.844467555,5.483164515,-2.205005059,112.3655395,-55.88639591,-25.58411511,0.848584537,1.890251153,1.539876456,-1
1212,태경비케이,비금속광물,A014580,12,2020,Annual,295877498,102623409,29420709,18416657,105456375,295877498,87140850,53170678,6095398,30000000,7000000,208736648,165345270,122163916,10798420,0,29482,9147910,24039986,-7241505,-11421267,70.55,12.64,41.75,17.91,73.88,4.45,6.53,10798420,26.12,-1.82167331,-0.460478662,-4.18496412,-1.82167331,-11.56070999,-23.94914673,2.909276788,-11.31412239,179.0640579,-6.768958201,-49.65642796,-80.45898036,0.558830162,0.792123815,1.897448441,0
