,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급차이,사회_등급차이,지배구조_등급차이,통합_등급차이,t+1년도_환경_등급차이,t+1년도_사회_등급차이,t+1년도_지배구조_등급차이,t+1년도_통합_등급차이
843,평화홀딩스,운수장비,A010770,12,2022,Annual,558370415.0,288646083.0,118181835,79238172,175524458.0,558370415.0,435879831.0,366545852,119124236,183388043,24050613,122490584.0,740231005.0,676928071.0,3604506,1324397,0,-11489513,25510481,-20274418,-7646804,21.94,44.77,355.85,204.08,91.45,-10.28,0.49,3604505.75,8.55,7.767863497,9.081313179,9.952603375,7.767863497,4.5258665,5.738366823,21.13791204,17.92134171,-52.5656237,-26.73740303,51.09491105,-48.92883501,1.325698828,6.043166591,1.6982456,0.0,1.0,0.0,0.0,-3.0,-1.0,0.0,-1.0
844,포스코스틸리온,철강금속,A058430,12,2021,Annual,586432923.0,432270694.0,184772195,162456859,136751797.0,586432923.0,264010907.0,261448562,128819404,98669298,0,322422016.0,1347273539.0,1160988482.0,143278890,497316,279449,98669623,40796418,3843804,-19898645,54.98,17.15,81.88,31.19,86.17,35.9,10.63,143278889.8,13.83,20.80719449,41.54831333,-11.67889586,20.80719449,2.279490577,13.54763749,41.84749198,48.48943524,746.6498336,1285.100032,-58.98462264,-115.2068633,2.297404334,4.1786028,5.103098028,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0
845,포스코스틸리온,철강금속,A058430,12,2022,Annual,554542143.0,400134840.0,183842412,132588237,131470913.0,554542143.0,211361071.0,208843890,96509736,90146985,0,343181072.0,1202120739.0,1124625453.0,38220209,1338456,419252,22929665,23334903,-7285801,-16402670,61.89,16.47,61.59,26.61,93.55,6.89,3.18,38220208.86,6.45,-5.438095091,-7.434196777,-3.861656019,-5.438095091,-19.94229579,-20.12046714,6.438473482,-10.77381807,-73.3246056,-76.76117096,-42.80158861,-289.5466314,2.167771655,3.502875995,5.687521989,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
846,포스코인터내셔널,유통업,A047050,12,2021,Annual,10770734147.0,7155183542.0,4046656049,1904178951,1353149166.0,10770734147.0,7258594219.0,5669339170,2512974277,1543586381,246111217,3512139928.0,33948864785.0,32814145555.0,585385807,737000,1576000,356487962,-509688025,-352220905,693211953,32.61,36.01,206.67,110.42,96.66,10.68,1.72,585385807.0,3.34,29.33098042,50.17464083,2.092163552,29.33098042,40.47537121,66.874685,11.11294612,58.10475938,23.37462442,55.31606167,-145.5644303,221.5549902,3.151954576,9.666148126,4.67705781,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
847,포스코인터내셔널,유통업,A047050,12,2022,Annual,12516336931.0,7319472229.0,3480039393,1758238610,1560751963.0,12516336931.0,8118209853.0,5487439570,2070930164,1875411619,792556467,4398127078.0,37989588330.0,36421950442.0,902507009,955000,1733000,604912380,1233286799,-1465682055,978784950,35.14,38.85,184.58,110.55,95.87,15.29,2.38,902507009.0,4.13,16.20690623,2.296079283,15.34219598,16.20690623,11.84272888,-3.208479764,25.22641945,11.90238192,54.17302541,69.68662184,-341.9689572,316.1257989,3.035200198,8.637674095,4.679552391,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
848,풀무원,음식료품,A017810,12,2021,Annual,1969372521.0,710996091.0,220979293,141497736,1085063949.0,1969372521.0,1379581563.0,803841735,185250100,320391365,205057376,589790959.0,2518896106.0,1862661385.0,38513883,28289087,51898185,304156,118483164,-213853046,117137511,29.95,47.4,233.91,158.26,73.95,0.06,1.53,38513883.0,26.05,16.28505629,12.78798166,19.5381089,16.28505629,16.85084494,3.47674496,14.98277629,8.986505483,-16.21964824,-97.42976419,13.96887729,-21.0302112,1.27903486,4.270828617,1.825840656,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
849,풀무원,음식료품,A017810,12,2022,Annual,2049217755.0,752345560.0,244983964,168726331,1086405218.0,2049217755.0,1502570985.0,892669611,206976087,361521023,160381813,546646770.0,2838303860.0,2137885216.0,26331501,27629783,56970133,-36967492,92255501,-141329838,63738599,26.68,50.91,274.87,190.86,75.32,-6.51,0.93,26331500.76,24.68,4.054348944,5.815709752,0.123611977,4.054348944,8.914980114,11.05041853,-7.31516622,12.68046559,-31.63114454,-12254.12223,-22.13619397,-33.91263737,1.385066986,5.192208233,1.888964906,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
850,풍산,철강금속,A103140,12,2021,Annual,3148260459.0,1859455078.0,499260134,1183455318,1099321733.0,3148260459.0,1462625455.0,1108833495,127209906,517943297,74856763,1685635004.0,3509498279.0,3009895071.0,314125036,10963000,3890000,243387044,-19475546,-114194322,172054172,53.54,29.92,86.77,55.89,85.76,15.54,8.95,314125035.7,14.24,23.36322873,42.81460341,2.245977252,23.36322873,32.28962073,48.38385338,16.53992797,35.31190359,159.1602835,238.4745176,-117.0075939,112.3580373,1.114742038,2.082003679,2.399451115,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
851,풍산,철강금속,A103140,12,2022,Annual,3395297192.0,2013246003.0,578026203,1204278374,1137930108.0,3395297192.0,1553056946.0,1117973551,98879494,539460511,79279408,1842240246.0,4372982501.0,3911020312.0,231619553,13223000,7327000,175261943,136558056,-141482088,30233929,54.26,29.57,84.3,54.5,89.44,9.94,5.3,231619553.4,10.56,7.846769231,8.270752374,3.512017805,7.846769231,6.182819442,0.824294724,9.290578425,24.60420702,-26.26517264,-27.99043855,-801.177035,23.89590439,1.287952793,2.373730848,2.815725793,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0
852,풍산홀딩스,기타금융,A005810,12,2021,Annual,1051956004.0,196431481.0,49297322,96888375,197596907.0,1051956004.0,155681920.0,86482434,13168484,46299862,10034880,896274083.0,487784678.0,361538872.0,96828239,0,822000,173751309,-12568612,90914266,-60943825,85.2,5.76,17.37,6.76,74.12,21.4,19.85,96828238.69,25.88,7.85968611,-16.09842382,12.55149874,7.85968611,-37.08039556,-56.35406824,23.13646899,83.41856774,929.1016819,1227.471789,32.22352894,-341.6436665,0.463693041,0.544236063,3.133213401,1.0,-1.0,0.0,0.0,-2.0,1.0,1.0,0.0
853,풍산홀딩스,기타금융,A005810,12,2022,Annual,1142781392.0,213323193.0,58203251,110141977,194803040.0,1142781392.0,178221822.0,103482895,18608993,57968823,4331840,964559570.0,387671435.0,279405729.0,80160432,0,1949000,73235786,3474290,-5806927,-1236334,84.4,5.78,18.48,6.84,72.07,7.87,20.68,80160431.99,27.93,8.633953098,8.599289642,-1.413922436,8.633953098,14.47817576,19.65770413,7.618817535,-20.52406472,-17.21378719,-57.85022489,-127.6425909,-106.3872561,0.339234991,0.401915493,2.175218672,2.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
854,플레이그램,유통업,A009810,12,2021,Annual,129521138.0,113885964.0,10352395,259437,639478.0,129521138.0,77794238.0,76754796,4993260,0,0,51726900.0,40831807.0,37818829.0,-1511144,0,20000,-18015509,-4460291,-16716865,42608580,39.94,21.79,150.39,54.57,92.62,-31.64,-3.7,-1511144.38,7.38,87.60121552,184.5416313,304.9020477,87.60121552,1027.549792,1246.315553,-16.75917766,19.78657927,-35.56260087,-594.9481549,213.2431402,248.1569733,0.315252071,0.789372783,0.524869297,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
855,플레이그램,유통업,A009810,12,2022,Annual,303643330.0,175577572.0,35896266,27261342,2099457.0,303643330.0,120092720.0,110026449,19304764,12767882,0,183550610.0,131301687.0,106592446.0,-6864423,829495,287994,-3943930,-10546352,-17048267,27730821,60.45,21.03,65.43,34.79,81.18,-3.35,-5.23,-6864422.82,18.82,134.4353475,54.16963235,228.3079324,134.4353475,54.37225569,43.34797919,254.8455639,221.5671719,354.2534001,-78.10814005,136.4498639,1.982441086,0.432420785,0.715343234,1.093335941,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
856,하이스틸,철강금속,A071090,12,2021,Annual,259714572.0,92573565.0,11398422,58768837,155675223.0,259714572.0,121886838.0,68774868,8458062,45000000,13082600,137827734.0,226150662.0,196166561.0,14638315,0,0,11512025,578763,-6788107,6158097,53.07,32.91,88.43,62.01,86.74,8.73,6.47,14638314.81,13.26,8.368679103,7.063171269,6.762034579,8.368679103,7.282106449,-18.96361267,9.348086187,39.86988014,4936.52763,-1014.376296,-79.52378796,-13.88163529,0.870766166,1.640821157,1.855414955,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
857,하이스틸,철강금속,A071090,12,2022,Annual,292456090.0,126766300.0,49265289,49368158,153727227.0,292456090.0,143503167.0,92989182,21436586,57200000,9929800,148952923.0,316413942.0,287742052.0,16870681,0,0,11510797,515849,-5155555,6953877,50.93,32.31,96.34,63.44,90.94,8.03,5.33,16870680.82,9.06,12.60673121,36.93574402,-1.251320514,12.60673121,17.73475246,35.20808502,8.071807231,39.91289665,15.25015687,-0.010667107,-10.87042537,-24.05018071,1.081919484,2.124254668,2.204926544,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
858,하이트진로,음식료품,A000080,12,2021,Annual,3631051440.0,1304322155.0,345349767,187548130,1953512920.0,3631051440.0,2537892111.0,1836774623,143553446,370197187,9682190,1093159329.0,2202903850.0,1276468746.0,174111105,0,183082246,71771638,622266086,-316504151,-101300081,30.11,29.32,232.16,97.4,57.94,6.62,7.9,174111104.9,42.06,10.10580958,45.02464906,-2.19423977,10.10580958,14.13922972,27.94536695,1.75756931,-2.367528819,-12.2771207,-17.15007806,62.55959552,124.3806069,0.606684837,2.015171798,0.868005318,-1.0,-1.0,0.0,-1.0,1.0,2.0,0.0,1.0
859,하이트진로,음식료품,A000080,12,2022,Annual,3333438311.0,1054944220.0,393141792,226020083,1924907543.0,3333438311.0,2172409937.0,1538466821,161548580,374661597,52332426,1161028375.0,2497554821.0,1434317829.0,190571249,0,184828207,86816259,-74014170,5958539,-116457464,34.83,30.44,187.11,87.39,57.43,7.7,7.63,190571249.1,42.57,-8.196334696,-19.11935131,-1.46430447,-8.196334696,-14.40101305,-16.24084949,6.208522783,13.37557111,9.453816286,20.96179134,-111.894296,-101.8826101,0.74924285,2.151157435,1.149670133,2.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0
860,하이트진로홀딩스,기타금융,A000140,12,2021,Annual,4236298193.0,1318819854.0,344496973,190633236,1958861574.0,4236298193.0,3148923131.0,2354816513,142468755,670413476,9682190,1087375062.0,2192007505.0,1257918398.0,188406600,0,183082265,67355184,608989212,-299328834,-100631935,25.67,39.43,289.59,153.63,57.39,6.27,8.6,188406599.6,42.61,8.484487915,43.68593684,-2.19337333,8.484487915,10.69843499,28.06984353,2.545337091,-2.447633239,-10.49291521,-37.45549363,66.55160782,90.34428572,0.517434658,2.015870679,0.696113374,-1.0,-1.0,0.0,-1.0,2.0,2.0,0.0,1.0
861,하이트진로홀딩스,기타금융,A000140,12,2022,Annual,3945000965.0,1071001300.0,392007947,227109773,1929333199.0,3945000965.0,2779584713.0,1953602948,160045861,786873297,82332426,1165416252.0,2484277054.0,1415159632.0,202502517,0,184832728,72048976,-89506146,3608915,-100131857,29.54,41.0,238.51,138.79,56.96,6.4,8.15,202502517.2,43.04,-6.876221048,-18.79093291,-1.507425302,-6.876221048,-11.72903887,-17.03799692,7.177025916,13.33341918,7.48164714,6.968716766,-114.6974929,-101.205669,0.62972787,2.131665016,0.893758353,2.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0
862,한국가스공사,전기가스업,A036460,12,2021,Annual,43669902324.0,13147738253.0,6656041890,3582844679,23580754371.0,43669902324.0,34550566518.0,14021662940,2815233745,7832479000,179480000,9119335806.0,27520756430.0,25859008233.0,1239699333,71808000,7173000,964522139,-2070539825,-1170273292,3475631039,20.88,64.65,378.87,309.6,93.96,11.45,4.5,1239699333.0,6.04,21.61007111,74.65395266,1.930524519,21.61007111,22.63011046,94.39922907,17.89466803,32.09716903,37.91981921,-700.2637621,-163.6888712,20.41389386,0.630199633,3.017846586,0.796535606,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
863,한국가스공사,전기가스업,A036460,12,2022,Annual,62424983096.0,25091557360.0,11310384849,7622624303,23293801160.0,62424983096.0,52014242784.0,30634566494,2682434000,23601077000,192144000,10410740312.0,51724286632.0,48828262572.0,2463421952,63796000,12966000,1497008013,-14580918442,-973794066,15802111856,16.68,71.9,499.62,431.12,94.4,15.33,4.76,2463421952.0,5.6,42.94738429,90.84314638,-1.216895806,42.94738429,50.54526749,118.480266,14.16116846,87.94645694,98.71124283,55.20722153,604.2085482,-16.78917458,0.82858311,4.968358165,0.994425447,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
864,한국공항,운수창고업,A005430,12,2021,Annual,383887978.0,177050679.0,51227173,3839537,140045499.0,383887978.0,93813701.0,39604835,2651786,0,0,290074277.0,345532184.0,323965514.0,-902547,0,0,3251006,15437821,-2106224,-34730889,75.56,5.32,32.34,7.05,93.76,1.16,-0.26,-902546.87,6.24,-9.748515308,-11.66119495,-4.9699446,-9.748515308,-38.61141221,-53.03240895,6.43591972,13.95901252,-98.2155751,-106.8500688,-32.00476827,-103.046663,0.900085972,1.191185194,3.683173996,1.0,1.0,-2.0,-1.0,0.0,0.0,1.0,1.0
865,한국공항,운수창고업,A005430,12,2022,Annual,421095043.0,185028753.0,43500339,4790330,172380246.0,421095043.0,81818614.0,44213127,2307411,0,0,339276429.0,400521082.0,369640504.0,2592551,0,0,5774386,36612073,-93751147,-11526408,80.57,3.87,24.12,4.8,92.29,1.84,0.65,2592551.46,7.71,9.692167281,4.506096246,23.08874418,9.692167281,-12.78607162,11.63568034,16.9619149,15.91426227,-387.2483095,77.61843565,137.1582946,4351.147979,0.951141764,1.180515496,4.895231811,3.0,-1.0,2.0,2.0,1.0,1.0,-2.0,-1.0
866,한국내화,비금속광물,A010040,12,2021,Annual,357947858.0,124632568.0,34303114,50510053,88055969.0,357947858.0,104085580.0,66572837,20777808,10000000,7741463,253862279.0,271738137.0,236920580.0,8589133,4420763,20117,5684426,16163350,-2099194,-3019361,70.92,9.05,41.0,12.76,87.19,2.86,3.16,8589133.41,12.81,76.4776352,86.76918845,28.05267164,76.4776352,77.48374486,224.1907058,76.06841239,33.40457637,65.77430301,285.1847786,491.4845344,-527.2064016,0.759155645,1.070415574,2.610718382,-1.0,1.0,-2.0,-1.0,1.0,0.0,2.0,1.0
867,한국내화,비금속광물,A010040,12,2022,Annual,325998841.0,128344614.0,49311059,50947941,90891344.0,325998841.0,105655719.0,68407611,24328707,7000000,19800000,220343122.0,358774067.0,321088931.0,10520197,4654298,36455,809212,6506971,-5494354,627052,67.59,10.96,47.95,16.22,89.5,0.34,2.93,10520196.99,10.5,-8.925606422,2.978391651,3.219969109,-8.925606422,1.508507711,2.756039975,-13.20367765,32.02933933,22.48264173,-85.7644026,-59.74243582,161.7363617,1.100537861,1.628251718,3.395689986,2.0,0.0,0.0,0.0,-1.0,1.0,-2.0,-1.0
868,한국단자,전기전자,A025540,12,2021,Annual,1125163279.0,551370812.0,204333503,170404616,465261557.0,1125163279.0,282995897.0,194828986,122788095,11140020,33298990,842167382.0,962228396.0,811999258.0,76226360,1575482,0,62880356,29583541,-92441737,30194691,74.85,3.98,33.6,5.32,84.39,7.83,7.92,76226359.86,15.61,14.20910939,13.54963773,13.13533487,14.20910939,28.06852424,19.24527745,10.20162156,19.90426414,-3.471528655,8.935379078,-72.6574902,72.60786178,0.85519001,1.142561938,3.400149635,-1.0,0.0,-2.0,-1.0,0.0,-1.0,1.0,0.0
869,한국단자,전기전자,A025540,12,2022,Annual,1289776455.0,666195440.0,247363336,246993711,534366825.0,1289776455.0,419492219.0,347120936,176890413,46778650,23255832,870284237.0,1168134977.0,1021861571.0,64257367,144996,0,48629559,52161490,-68316597,42772457,67.48,6.52,48.2,9.66,87.48,5.68,5.5,64257366.73,12.52,14.63015894,20.82530042,14.85299332,14.63015894,48.23261519,78.16698795,3.338630253,21.39893001,-15.70190811,-22.66335292,76.31929187,-26.09767058,0.905687937,1.342245358,2.784640392,1.0,1.0,0.0,1.0,-1.0,0.0,-2.0,-1.0
870,한국무브넥스,운수장비,A010100,12,2021,Annual,699351929.0,401696635.0,232924317,113648377,243995629.0,699351929.0,436752217.0,406546656,255323330,70686387,5927500,262599712.0,1003927831.0,922853374.0,26202053,1981946,562016,19748626,40705923,-32645733,-31406763,37.55,16.72,166.32,44.53,91.92,7.91,2.61,26202053.08,8.08,4.693636068,4.316926911,5.095512836,4.693636068,1.325643803,9.131376701,10.82011856,13.87975803,90.22810192,72.86334574,-29.94186503,16.01708862,1.435511635,3.823034775,2.29862103,-2.0,-2.0,-1.0,-2.0,0.0,0.0,1.0,1.0
871,한국무브넥스,운수장비,A010100,12,2022,Annual,799394136.0,465324220.0,295169758,114109329,267342743.0,799394136.0,498148853.0,456203653,308953730,91819265,25010443,301245283.0,1371353848.0,1258470798.0,37003638,514846,513065,35639746,43649827,-40836841,12990,37.68,16.17,165.36,42.92,91.77,12.64,2.7,37003638.27,8.23,14.30498764,15.83971073,9.568660757,14.30498764,14.05754421,12.21434152,14.71653213,36.59884761,41.22419339,80.46696514,7.232126882,25.09089932,1.715491503,4.552283224,2.75289974,1.0,0.0,0.0,1.0,-2.0,-2.0,-1.0,-2.0
872,한국석유,비금속광물,A004090,12,2021,Annual,342126723.0,178792541.0,119025965,32688966,114569746.0,342126723.0,188198136.0,128483274,41674222,77286553,32190558,153928587.0,628912392.0,571595688.0,15555452,717858,180947,11251505,-6342020,-18687389,13068041,44.99,32.37,122.26,71.94,90.89,7.55,2.47,15555452.41,9.11,8.100908072,7.471405853,9.858346663,8.100908072,9.118186272,-7.534354703,6.882632578,29.93702829,-10.83146398,77.14871543,-137.1109188,139.5068341,1.838243989,4.085741344,3.341756754,-2.0,-1.0,0.0,-1.0,1.0,2.0,1.0,2.0
873,한국석유,비금속광물,A004090,12,2022,Annual,347065524.0,176648337.0,115383182,28648488,123093441.0,347065524.0,183328539.0,152723075,39593125,103557233,3750000,163736985.0,747935988.0,686381896.0,17997730,673915,198937,10997829,29765968,-12212110,-8504242,47.18,31.22,111.97,66.17,91.77,6.92,2.41,17997729.59,8.23,1.44355897,-1.199269269,7.439743298,1.44355897,-2.587484182,18.86611404,6.37204446,18.92530621,15.70046309,-2.254596163,-569.3452244,-34.65052823,2.15502819,4.56791108,4.079757533,3.0,1.0,0.0,1.0,-2.0,-1.0,0.0,-1.0
874,한국수출포장,종이목재,A002200,12,2021,Annual,331846867.0,125320518.0,54426185,21344363,203948943.0,331846867.0,68488033.0,50672526,28359951,885074,0,263358834.0,319224099.0,271635636.0,20005644,0,2979,15859236,17627675,-4892531,-4934475,79.36,0.38,26.01,0.48,85.09,6.15,6.27,20005644.08,14.91,7.364792147,25.69467964,-1.351764502,7.364792147,21.19357029,31.29716192,4.270699464,20.54714143,83.81081721,89.84227848,-30.27233885,-66.92178704,0.96196207,1.212126034,4.661020108,-1.0,-1.0,-3.0,-2.0,0.0,0.0,1.0,0.0
875,한국수출포장,종이목재,A002200,12,2022,Annual,345521340.0,143085578.0,54092576,21427324,199890993.0,345521340.0,64604055.0,46154487,24080363,725214,0,280917285.0,341420236.0,286592038.0,25702537,0,2874,20317168,24315301,-26227950,-2952055,81.3,0.27,23.0,0.33,83.94,7.47,7.53,25702536.75,16.06,4.120717825,14.17569947,-1.989689155,4.120717825,-5.671031609,-8.916151131,6.667120572,6.953152055,28.47642895,28.10937425,37.93821931,436.081427,0.988130678,1.215376391,5.28481124,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,-2.0
876,한국쉘석유,화학,A002960,12,2021,Annual,165711580.0,138638222.0,29949445,27272641,21822821.0,165711580.0,56156827.0,52840733,16339263,0,0,109554753.0,241388074.0,157270263.0,38045979,0,3205276,29045946,24637737,-3714797,-18431099,66.11,0.52,51.26,0.79,65.15,27.97,15.76,38045978.84,34.85,11.50939381,15.28875188,-9.341616494,11.50939381,11.21952745,9.48615817,11.65856336,20.49224442,22.78276713,38.24403101,-42.02649153,-79.95950141,1.456675955,2.203355559,4.298463551,0.0,-2.0,-1.0,-1.0,0.0,0.0,1.0,0.0
877,한국쉘석유,화학,A002960,12,2022,Annual,172340454.0,144822868.0,36249533,38130298,21982171.0,172340454.0,59384706.0,57847557,13988345,0,0,112955748.0,301642199.0,214309738.0,35071601,0,2611098,26721327,15393721,9586637,-24948810,65.54,0.51,52.57,0.78,71.05,24.02,11.63,35071601.45,28.95,4.000247901,4.460996333,0.730198905,4.000247901,5.747972548,9.475311404,3.104379232,24.96151695,-7.817851132,-8.003247682,-37.51974461,-358.0662416,1.750269261,2.670445766,5.079459331,0.0,0.0,1.0,0.0,0.0,-2.0,-1.0,-1.0
878,한국앤컴퍼니,기타금융,A000240,12,2021,Annual,4081229755.0,630341082.0,155539766,145751242,260993471.0,4081229755.0,345760552.0,242029428,49157923,121298963,10680,3735469202.0,963300354.0,636114878.0,228305200,5668692,4913786,200011036,36106115,-66733782,-18962415,91.53,3.62,9.26,3.95,66.03,5.53,23.7,228305200.5,33.97,7.614564825,5.258576289,0.998702475,7.614564825,18.43040911,19.28868839,6.712489621,17.59380286,44.71894807,37.22157478,-72.21210197,-35.79769684,0.236031885,0.257879346,2.786033133,-2.0,-3.0,0.0,-2.0,0.0,2.0,1.0,2.0
879,한국앤컴퍼니,기타금융,A000240,12,2022,Annual,4301818676.0,531357796.0,197710484,164604881,283633788.0,4301818676.0,445377544.0,285271956,40536426,162404614,0,3856441132.0,1095895770.0,753658211.0,245248896,6320587,6558252,166028418,31527520,-1701713,-12964233,89.65,4.3,11.55,4.79,68.77,4.37,22.38,245248895.8,31.23,5.404962088,-15.70313102,8.674667957,5.404962088,28.81097668,17.86664058,3.238466802,13.76470126,7.421511205,-16.99037147,-12.68094061,-97.44999766,0.254751735,0.284172825,2.460599518,2.0,2.0,0.0,1.0,-2.0,-3.0,0.0,-2.0
880,한국전력,전기가스업,A015760,12,2021,Annual,211124000000.0,22050845000.0,7539897000,7608182000,173135000000.0,211124000000.0,145797000000.0,31732220000,4780260000,2820563000,2278481000,65326706000.0,60673587000.0,63644290000.0,-5846499000,214825000,29230000,-5215581000,4491378000,-12372520000,8435077000,30.94,40.23,223.18,130.02,104.9,-7.67,-9.64,-5846499000.0,-4.9,3.92927115,7.241067368,2.623452217,3.92927115,10.05623703,22.60711646,-7.55678271,3.592790928,-243.0764939,-349.2548755,-65.9962359,-16.5811916,0.287383656,0.928771565,0.416151135,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
881,한국전력,전기가스업,A015760,12,2022,Annual,234805000000.0,29750545000.0,9504051000,9930732000,177865000000.0,234805000000.0,192805000000.0,44518577000,7529857000,8820425000,2962323000,42000256000.0,71257863000.0,100904000000.0,-32655153000,215058000,33739000,-24429108000,-23477500000,-14953753000,38997899000,17.89,53.14,459.06,297.07,141.6,-45.52,-45.83,-32655153000.0,-41.6,11.21663098,34.91793625,2.73197216,11.21663098,32.24209003,40.2945555,-35.70737211,17.44461886,458.5420095,368.3870886,-622.7237609,20.86262944,0.30347677,1.696605445,0.36958514,0.0,2.0,1.0,1.0,-1.0,-1.0,0.0,-1.0
