,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급
1031,넥센타이어,화학,A002350,12,2018,Annual,3242285269.0,983543922.0,362859388,303625187,2128605404.0,3242285269.0,1814100595.0,634950409,134975119,62960427,859158368,1428184674.0,1983976385.0,1422203420.0,182440508,70133513,48553253,103543311,156983755,-451593599,314800560,44.05,36.86,127.02,83.67,71.68,7.48,9.2,182440508.2,28.32,16.04414858292289,7.668202140061675,20.55037955546868,16.04414858292289,24.673916409804075,-2.043381762476182,6.665813281212429,0.976371394936426,-1.607662358001405,-17.430882911708956,-38.461563821254494,55.90410517415154,0.611906794250682,1.389159554165612,1.0936418798760166,3.0
1032,노루페인트,화학,A090350,12,2011,Annual,489270350.0,191644513.0,112033847,46568604,244322383.0,489270350.0,266806019.0,170512763,75425714,49813073,27000000,222464331.0,387071804.0,313995580.0,13690563,340021,3722227,9018962,21633282,-22494621,14051359,45.47,25.28,119.93,55.61,81.12,4.09,3.54,13690562.98,18.88,13.027628564925632,32.02085188699056,1.2977192567478424,13.027628564925632,24.485899065918648,37.36371236757678,1.7908252168787442,19.61479487479368,35.16824496336341,65.27623182531042,16.89623863575389,466.66395442630073,0.791120500148844,1.7399274852740323,1.4507611389381736,3.0
1033,노루페인트,화학,A090350,12,2012,Annual,527545682.0,202552972.0,115622927,53201534,259575421.0,527545682.0,304840457.0,146513077,67235744,39377473,80000000,222705225.0,418644745.0,333530091.0,17351743,394932,4088821,4594714,-5557404,-39662528,42370396,42.22,32.07,136.88,75.98,79.67,2.06,4.14,17351743.48,20.33,7.822941243016257,5.6920278223671295,6.2429965739160265,7.822941243016257,14.255464753964198,-14.075008566954017,0.1082843253644938,8.156869261394206,26.742362604079894,-49.05495776564975,-125.6891395397148,76.32005446991084,0.7935706030477945,1.879815549904588,1.3733240958892805,3.0
1034,노루페인트,화학,A090350,12,2013,Annual,528887786.0,195812156.0,129541923,53294151,263587883.0,528887786.0,298242861.0,205488187,75958504,41304933,25000000,230644925.0,433477073.0,338930285.0,21002598,219456,4358054,11801316,15754793,-5671662,-20176928,43.61,28.97,129.31,66.43,78.19,5.21,4.85,21002597.86,21.81,0.2544052668409513,-3.327927471733172,1.5457788663280292,0.2544052668409513,-2.164278345770887,40.25245473480841,3.565116175428762,3.542939013840951,21.040278201446384,156.84549680350074,-383.4919505582103,-85.7002004511664,0.8196012168827056,1.879413011146896,1.4534365434483945,2.0
1035,노루페인트,화학,A090350,12,2014,Annual,544220095.0,206437132.0,137738448,52303959,268565816.0,544220095.0,302961719.0,187498441,73967184,54585534,35198400,241258376.0,458147572.0,348902977.0,26986413,213368,4823200,15348682,26737511,-15648911,-9736637,44.33,27.14,125.58,61.22,76.16,6.51,5.89,26986412.84,23.84,2.8989720326042745,5.426106436415523,1.8885287682211205,2.8989720326042745,1.582219934511686,-8.754637559773693,4.601640812170493,5.691304231908023,28.49083241987492,30.05907137814121,69.71032878692853,175.9140266115999,0.8418424387655146,1.8989913618584584,1.5122292463623102,3.0
1036,노루페인트,화학,A090350,12,2015,Annual,572890897.0,218364225.0,137514376,58441580,268708294.0,572890897.0,301690604.0,168645278,79298189,9970715,61000000,271200294.0,461646501.0,342654487.0,30678401,237790,4705974,32736913,28906227,-9199771,-13841118,47.34,24.07,111.24,50.84,74.22,12.78,6.65,30678400.94,25.78,5.268236557858086,5.777590922935327,0.0530514278109128,5.268236557858086,-0.4195629085402719,-10.055103871503658,12.410726830060392,0.7637122215284897,13.680914169660108,113.2881051285055,8.111136447966306,-41.21142998384999,0.8058192291367479,1.7022345152767422,1.5301984711462873,3.0
1037,노루페인트,화학,A090350,12,2016,Annual,570582358.0,224885059.0,143031124,49063932,272533101.0,570582358.0,294128326.0,178910391,83824807,4310616,44000000,276454031.0,478935529.0,350471794.0,31193284,145622,5563751,9500106,44454802,-25836320,-13933651,48.45,22.47,106.39,46.37,73.18,3.47,6.51,31193284.4,26.82,-0.4029631142838719,2.9862190109208653,1.4234048912535655,-0.4029631142838719,-2.50663358412051,6.086807245204939,1.93721655773722,3.7450793978832655,1.6783241082219291,-70.98044644588207,53.789707664026864,180.8365556055689,0.8393801916322131,1.7324237496829988,1.6283216768452284,3.0
1038,노루페인트,화학,A090350,12,2017,Annual,591817509.0,225505624.0,147152501,57148635,284787582.0,591817509.0,292787685.0,185725899,96080217,20348820,43951983,299029824.0,551409798.0,420206043.0,27753419,407814,3728024,29444479,33336696,-17234474,-26334850,50.53,20.15,97.91,39.87,76.21,10.23,5.03,27753419.47,23.79,3.7216627367227417,0.275947634208995,4.496511049496332,3.7216627367227417,-0.45580139058079,3.809453415145692,8.166201418130159,15.132364297825983,-11.027582091068066,209.93842595019467,-25.009910065508777,-33.293619215120415,0.9317226841289684,1.843995995529864,1.88330939533881,3.0
1039,노루페인트,화학,A090350,12,2018,Annual,607444943.0,239631541.0,157466024,60365063,287200884.0,607444943.0,299639080.0,196120881,97684671,23641513,40000000,307805863.0,614726256.0,483753501.0,22666974,294954,5304352,12742107,13983628,-12383704,-2880983,50.67,20.02,97.35,39.5,78.69,4.2,3.69,22666974.47,21.31,2.640583247765993,6.264108517311295,0.8474042242473834,2.640583247765993,2.34005573014453,5.596948005619828,2.934837362576914,11.48265015051473,-18.327273479350414,-56.72497040956304,-58.0533475782963,-28.14573859347259,1.0119867867597014,1.997123284165643,2.0515556782513147,3.0
1040,노루홀딩스,기타금융,A000320,12,2011,Annual,787102842.0,255744954.0,124118993,72502529,388533306.0,787102842.0,424350232.0,261840550,69536844,100300332,71596491,362752611.0,547974061.0,437075689.0,13195401,117380,4213582,16898358,33689705,-25569684,3384893,46.09,32.35,116.98,70.2,79.76,4.73,2.41,13195401.25,20.24,5.235440940560943,14.780698945981818,0.1873804984335647,5.235440940560943,7.099957566129089,10.86381657777582,3.135064472285576,16.967379344507517,47.46234460349481,36.063723947706514,-10.6374488972501,59.49565068012292,0.6961911859035061,1.510599908542078,1.291324994491814,3.0
1041,노루홀딩스,기타금융,A000320,12,2012,Annual,835907566.0,297059071.0,142510139,79669333,379714700.0,835907566.0,463959984.0,252979938,81183667,86231858,116782400,371947581.0,585634923.0,460002018.0,17078759,641279,4622032,18920682,14398689,-26703150,25903589,44.5,34.18,124.74,76.82,78.55,5.15,2.92,17078758.93,21.45,6.200552379659685,16.154421173838674,-2.269716872097449,6.200552379659685,9.334212405944896,-3.383972421383929,2.534777068772076,6.872745387121526,29.42963233932792,11.96757696812909,-57.26086351898896,4.432851027803086,0.7005977057994472,1.5745092935555347,1.2622530890508867,3.0
1042,노루홀딩스,기타금융,A000320,12,2013,Annual,852424599.0,309744555.0,163986671,79768551,383364451.0,852424599.0,449973364.0,304927170,93085779,81867669,62285167,402451235.0,613234216.0,467808864.0,22821706,987653,4889106,35979220,47946363,-13369087,-34374808,47.21,30.29,111.81,64.15,76.29,9.29,3.72,22821705.96,23.71,1.975940124461073,4.270357392991375,0.9611824351282604,1.975940124461073,-3.014617743412973,20.534131050344406,8.201062611561927,4.712712974598343,33.626254694500936,90.15815603264194,232.9911702377904,-49.93441972201782,0.7193999524643,1.5237478796654704,1.3628233692516964,3.0
1043,노루홀딩스,기타금융,A000320,12,2014,Annual,899883032.0,354839921.0,185267956,79697798,384137453.0,899883032.0,460041462.0,300762771,95205058,96689026,64640530,439841569.0,669995655.0,495810961.0,33741697,591262,5536878,37093086,52878984,-24051258,-8174964,48.88,27.37,104.59,56.0,74.0,8.81,5.04,33741697.04,26.0,5.567464037954162,14.558889017435671,0.2016363275164412,5.567464037954162,2.2374875504853176,-1.3657028332371923,9.290649586402688,9.25607826814412,47.849144143737554,3.095859220961428,10.287789712016316,79.90202322716577,0.7445363799236521,1.5232658807653534,1.4563810228913672,3.0
1044,노루홀딩스,기타금융,A000320,12,2015,Annual,986460689.0,452917980.0,198983183,87006244,389423935.0,986460689.0,465095630.0,281441512,104118858,57726909,93793060,521365060.0,683481222.0,494360225.0,27230575,856500,5519164,88213849,35787887,69774105,-26144647,52.85,23.16,89.21,43.83,72.33,18.35,3.98,27230574.64,27.67,9.620990053293957,27.64008590792129,1.3761954109692054,9.620990053293957,1.098633148853012,-6.424085978380612,18.534739948601818,2.012784247085908,-19.29696067153943,137.81749784852087,-32.32115238825315,-390.105843943797,0.6928620974170416,1.310945581968995,1.469549868701196,3.0
1045,노루홀딩스,기타금융,A000320,12,2016,Annual,970205089.0,419582176.0,197259363,77058659,399518338.0,970205089.0,436688459.0,277091792,113132441,26376863,75230493,533516629.0,690144458.0,496197972.0,22703393,735392,6187604,20862481,54493953,-62089439,-37126665,54.99,20.81,81.85,37.84,71.9,3.96,3.29,22703392.73,28.1,-1.647871038477844,-7.360229770520476,2.592137280930107,-1.647871038477844,-6.107812924408684,-1.5455147213677578,2.330721778709144,0.9748967177916068,-16.625363217633115,-76.35010688627814,52.26926641408027,-188.9863639239801,0.7113387322172663,1.293576283261454,1.5804046197612014,1.0
1046,노루홀딩스,기타금융,A000320,12,2017,Annual,988648437.0,439117655.0,184895160,80975312,413370213.0,988648437.0,411127472.0,257398848,117341353,26834254,76284552,577520965.0,771302006.0,576119198.0,17260449,564369,3748243,61978338,30675975,5208644,-32706362,58.42,18.12,71.19,31.02,74.69,11.16,2.24,17260449.38,25.31,1.900974155784918,4.65593633796304,3.4671437284563345,1.900974155784918,-5.853369026178001,-7.107010950364057,8.247978339959117,11.75950151584062,-23.974143424289053,197.08038080418143,-43.70756146099366,-108.38893712665048,0.7801580189015157,1.335539405049997,1.8760653532780704,1.0
1047,노루홀딩스,기타금융,A000320,12,2018,Annual,987142342.0,449147290.0,197787408,85182895,412068759.0,987142342.0,425647066.0,272454086,122201385,31781513,79793652,561495276.0,835993399.0,652800939.0,10236607,1280235,5206493,2664076,7431567,-17566731,-5175531,56.88,19.75,75.81,34.72,78.09,0.47,1.22,10236607.22,21.91,-0.1523387832959244,2.284042758426552,-0.3148398116436079,-0.1523387832959244,3.5316525868161808,5.848991989272623,-2.77491034459676,8.38729738763313,-40.69327512859022,-95.7016014208061,-75.77398273404513,-437.2611182488187,0.8468823222659413,1.4888698707413524,1.9640530048902065,3.0
1048,녹십자,의약품,A006280,12,2011,Annual,860353832.0,508273708.0,218280113,198108742,251613703.0,860353832.0,230072795.0,190855695,89502687,28460314,9271270,630281038.0,767911771.0,509056095.0,85385142,60158000,8642000,57600774,54855489,-38627282,-15353961,73.26,4.39,36.5,5.99,66.29,9.77,11.12,85385142.0,33.71,11.905280743429737,3.000992171953332,13.840274351702163,11.905280743429737,4.782252263575648,-3.858550280775032,14.75283111470882,-3.169684416403573,-45.24406593771913,-49.46181859237158,-35.44337373416653,-55.50920595771232,0.8925534384090476,1.218364070473591,3.337690451406912,3.0
1049,녹십자,의약품,A006280,12,2012,Annual,954379520.0,461497029.0,217706435,210726656,300804194.0,954379520.0,269146206.0,223973857,75841935,73951417,8129212,685233313.0,811774313.0,558194735.0,74355683,70952000,9592000,55611788,50756716,-90349567,30023275,71.8,8.6,39.28,11.98,68.76,8.45,9.16,74355682.53,31.24,10.928723102380513,-9.20304911777967,19.550004794452704,10.928723102380513,16.983064425326777,17.35246202634928,8.71869399313898,5.71192468411843,-12.917304746064604,-3.453054294027369,-7.471946882106916,133.90091749142482,0.8505780939222166,1.184668488235043,3.016109069729929,3.0
1050,녹십자,의약품,A006280,12,2013,Annual,1104264801.0,560951100.0,251980935,250016324,368127333.0,1104264801.0,264856232.0,208983825,100214815,27705681,20590000,839408569.0,888168207.0,613274391.0,78808461,73615000,9454000,72027708,29689475,-70400848,45966291,76.02,4.37,31.55,5.75,69.05,9.45,8.87,78808461.43,30.95,15.704997630292826,21.550316632699285,22.38105064452657,15.704997630292826,-1.593919551665535,-6.692759682215943,22.49967318795548,9.41073063985951,5.988483758531271,29.51877756564849,-41.50631218930712,-22.07948489670128,0.8043072695930295,1.0580880870183254,3.3533974273257803,2.0
1051,녹십자,의약품,A006280,12,2014,Annual,1330351374.0,662881327.0,244151168,298396344,408863837.0,1330351374.0,409724547.0,334370391,120389612,122456081,38024670,920626827.0,975327106.0,664827551.0,96965896,76990000,10946000,86789123,56763006,-163415951,109442415,69.2,12.06,44.5,17.43,68.16,9.86,9.94,96965895.53,31.84,20.473945451784804,18.170964813153944,11.065873231423428,20.473945451784804,54.69696291684767,59.99821565137875,9.67565271542994,9.81333246484919,23.03995633159237,20.49407847324532,91.18898532223965,132.1221343811086,0.7331349634852183,1.0594163426436844,2.380445870625369,3.0
1052,녹십자,의약품,A006280,12,2015,Annual,1415128446.0,743461526.0,286924609,324730944,500402998.0,1415128446.0,417424433.0,307735421,131366782,58685582,74000000,997704012.0,1047812247.0,708815564.0,91680270,98210000,12755000,95687082,45243778,7835338,-27621766,70.5,9.38,41.84,13.3,67.65,9.98,8.75,91680270.42,32.35,6.372532374292872,12.156052028902597,22.38866652322691,6.372532374292872,1.879283547050936,-7.9657083034005876,8.372250594865616,7.431880089673215,-5.451015478679222,10.252389576514108,-20.293548231043303,-104.79472043705206,0.7404361420065751,1.050223547662751,2.510184273281387,3.0
1053,녹십자,의약품,A006280,12,2016,Annual,1550614664.0,801377452.0,341294620,320752651,554025943.0,1550614664.0,491603630.0,303297155,118264690,15300000,0,1059011034.0,1197903918.0,845825581.0,78451576,112283000,15500000,65152451,-1742285,-111085151,110559259,68.3,16.05,46.42,23.5,70.61,6.34,6.55,78451576.35,29.39,9.574128651216451,7.790036736884209,10.715951985563454,9.574128651216451,17.77068880872146,-1.442234366644457,6.14481061142611,14.324290580657806,-14.429161257923871,-31.910922939420395,-103.85088309822405,-1517.7454884524443,0.7725348829797988,1.131153387019384,2.43672716167698,2.0
1054,녹십자,의약품,A006280,12,2017,Annual,1703581525.0,926536973.0,359023397,381267192,552003705.0,1703581525.0,594868624.0,260055247,158802971,5594198,7710029,1108712901.0,1287916286.0,921112428.0,90297778,108639000,16296000,56711043,57879006,14826383,48178862,65.08,18.37,53.65,28.23,71.52,5.23,7.01,90297777.6,28.48,9.864917735616109,15.618048734418345,-0.3650078169714854,9.864917735616109,21.005742776960368,-14.25727452009894,4.693234102790278,7.514155905782749,15.100017875995242,-12.95639361288189,-3422.017121194294,-113.34686307443556,0.7560050793577372,1.1616319110550333,2.1650432280993863,3.0
1055,녹십자,의약품,A006280,12,2018,Annual,1723409866.0,893430409.0,379672373,386925117,559660095.0,1723409866.0,597203089.0,303482276,144926186,2061482,4884815,1126206777.0,1334877810.0,989010126.0,50150708,122029000,20989000,34249900,14410216,-86074867,-4506112,65.35,19.08,53.03,29.19,74.09,3.06,3.76,50150708.35,25.91,1.163920875462643,-3.5731508795386224,1.3870178643094366,1.163920875462643,0.3924337081862905,16.699155083765717,1.577854463876216,3.646318049587882,-44.46075073962506,-39.60629502088332,-75.10286199455464,-680.5520267485333,0.7745562076293696,1.1852866074521944,2.2352158496621573,3.0
1056,녹십자홀딩스,서비스업,A005250,12,2011,Annual,4603216704.0,3812593375.0,224483066,209574053,399826057.0,4603216704.0,3707456322.0,3460317373,92063200,198870325,15812687,895760382.0,817952804.0,534680424.0,105781013,59848367,8805000,57069439,116177695,-31601666,-29071387,19.46,7.47,413.89,38.41,65.37,6.57,12.93,105781013.0,34.63,11.051280419053477,264.6159422005665,1.193285173277503,11.051280419053477,12.233099861658836,695.1077904133685,6.41349068736472,-2.9485709445270403,-39.7031424542426,-56.42701142302282,-15.427400783136846,-78.00066646112761,0.1776915701772705,0.9131379556815452,0.2206237195961765,3.0
1057,녹십자홀딩스,서비스업,A005250,12,2012,Annual,1446337218.0,517039251.0,219462084,222646639,456070794.0,1446337218.0,473509897.0,305423342,79631869,134551417,26422096,972827321.0,856575203.0,581877361.0,88978261,70655000,9687000,90112725,36796180,-68107015,-200454301,67.26,11.41,48.67,16.97,67.93,9.65,10.39,88978261.0,32.07,-68.5798581512968,-86.43864686986191,14.067301521571409,-68.5798581512968,-87.22817328446466,-91.17354539837464,8.603521717262108,4.721837104919313,-15.884468794035843,57.90014161519969,-68.32767253645375,115.51716608864862,0.5922375448406666,0.8805007677205233,1.8089911286479403,3.0
1058,녹십자홀딩스,서비스업,A005250,12,2013,Annual,1624124363.0,623739273.0,245576725,279214609,539416556.0,1624124363.0,524457217.0,326345229,106504461,135463254,61104474,1099667146.0,938298393.0,639263345.0,94901865,72961000,9395000,80790983,17568308,-92998574,85876995,67.71,12.1,47.69,17.88,68.13,7.8,10.11,94901865.0,31.87,12.292233290231213,20.63673537234024,18.27474223223336,12.292233290231213,10.759504779685724,6.850127060688105,13.038267147926865,9.540690614645309,6.6573609479735785,-10.344534581547729,-52.25507647804746,36.54771685413023,0.5777257052328326,0.8532567299232563,1.789084719564456,3.0
1059,녹십자홀딩스,서비스업,A005250,12,2014,Annual,1790874896.0,835129130.0,243613492,428148098,594487027.0,1790874896.0,609807797.0,433012692,125700919,202896899,52113073,1181067099.0,1044768160.0,707447542.0,115192883,75014000,10901000,101469183,54542863,-102861659,55344118,65.95,14.24,51.63,21.59,67.71,8.9,11.03,115192883.0,32.29,10.267103726711358,33.89074027410168,10.209265990716098,10.267103726711358,16.274078653778922,32.68546726632244,7.4022356033904835,11.347111728454172,21.381052943480093,25.594687961650365,210.461673372302,10.605630361601026,0.583384223171332,0.8845967861475413,1.7132745188563077,3.0
1060,녹십자홀딩스,서비스업,A005250,12,2015,Annual,2058661120.0,1089623159.0,288272369,523637729,720446501.0,2058661120.0,751282335.0,503329013,152449520,213238694,124751917,1307378785.0,1132876998.0,763273323.0,107609077,95507000,13307000,112848610,7035743,-20058328,126320704,63.51,16.42,57.46,25.85,67.37,9.07,9.5,107609077.0,32.63,14.952815777255712,30.473614182276208,21.187926444019787,14.952815777255712,23.19985718385296,16.238859114088044,10.694708717815193,8.433338741869779,-6.583571660412391,11.214663076571728,-87.10052495777495,-80.49970397619195,0.5502979519038083,0.8665254561247909,1.5079244449425262,2.0
