,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급,사회_등급,지배구조_등급,통합_등급
10,CJ,기타금융,A001040,12,2022,Annual,48240408307.0,15173652714.0,4406167598,3707465503,14277413784.0,48240408307.0,30506774819.0,16950325414,3356993821,5714650512,2382867707,17733633488.0,40924879773.0,29696090453.0,2154201790,78599980,856720208,686845690,4044985960,-4610826113,1379245056,36.76,41.18,172.03,112.03,72.56,4.02,5.26,2154201790.0,27.44,14.97858025,25.8974556,6.124180865,14.97858025,19.66976907,35.10451544,7.714647849,18.67778755,14.47559128,-14.88496595,20.63095386,184.0067717,0.848352682,2.307754911,1.341501356,4.0,5.0,4.0,4.0
11,CJ,기타금융,A001040,12,2023,Annual,47203762893.0,14584098325.0,4114768676,3169893143,14306194154.0,47203762893.0,29310944319.0,15637197515,2931229527,3937378915,2502878954,17892818574.0,41352688159.0,29955292833.0,2039057889,62671945,806235809,524667990,5016996681,-2365324347,-2973540674,37.91,38.39,163.81,101.28,72.44,2.95,4.93,2039057889.0,27.56,-2.148915091,-3.885382117,0.201579715,-2.148915091,-3.919885032,-7.746918522,0.897645066,1.045350379,-5.345084269,-23.61195569,24.0300147,-48.70063869,0.876046434,2.311133262,1.410827564,5.0,6.0,4.0,5.0
12,CJ대한통운,운수창고업,A000120,12,2020,Annual,9643498960.0,2538547347.0,1420450433,25323774,3496200702.0,9643498960.0,5603556698.0,2807606984,897465414,419177668,441581338,4039942262.0,10781127150.0,9779955605.0,325337561,0,11591048,142623241,572347644,-315839526,-94015594,41.89,33.63,138.7,80.27,90.71,3.71,3.02,325337561.3,9.29,5.856003366,9.31651452,-0.646702199,5.856003366,2.72762806,11.91507213,10.52451919,3.514303471,5.908861262,180.2586901,-32.68673546,-0.904986941,1.117968405,2.668633968,1.92397931,5.0,3.0,5.0,5.0
13,CJ대한통운,운수창고업,A000120,12,2021,Annual,8993928516.0,2348222542.0,1371077751,25128745,3312064213.0,8993928516.0,4977570577.0,2448916061,826135988,261567095,170151224,4016357939.0,11343651787.0,10272323722.0,343880766,0,11493831,158279696,344143274,366409538,-877201845,44.66,31.29,123.93,70.06,90.56,3.93,3.03,343880765.7,9.44,-6.735837757,-7.497390396,-5.266759683,-6.735837757,-11.17122847,-12.77568139,-0.583778714,5.217679276,5.699681569,10.97749209,-39.87163613,-216.0112994,1.26125661,2.824362758,2.27895348,5.0,6.0,5.0,5.0
14,CJ대한통운,운수창고업,A000120,12,2022,Annual,9693299818.0,2956459493.0,1422739127,34299355,3364173934.0,9693299818.0,5658991480.0,3108759802,831449965,789578095,367116669,4034308339.0,12130712862.0,10944706303.0,411786887,0,11924772,196821784,622939080,-566860798,290402311,41.62,37.18,140.27,89.33,90.22,4.89,3.39,411786887.3,9.78,7.776038032,25.90201483,1.573330638,7.776038032,13.68982905,26.94431841,0.446932277,6.93833952,19.74699597,24.35062044,81.0115516,-254.7068892,1.251453384,3.006887883,2.143617446,4.0,6.0,3.0,4.0
15,CJ대한통운,운수창고업,A000120,12,2023,Annual,9357587267.0,2488306558.0,1433160225,29836220,3327912583.0,9357587267.0,5314491024.0,2622292400,864030638,365968798,218206030,4043096243.0,11767893663.0,10468766117.0,480234863,0,14010210,242876055,836599672,-80050816,-1055669537,43.21,34.39,131.45,79.59,88.96,6.01,4.08,480234863.2,11.04,-3.463346407,-15.83491795,-1.077867902,-3.463346407,-6.087665218,-15.64827883,0.21782926,-2.99091408,16.62218447,23.39897041,34.29879403,-85.87822332,1.257577763,2.910614281,2.214303046,5.0,6.0,4.0,5.0
16,CJ씨푸드,음식료품,A011150,12,2020,Annual,135332382.0,46306337.0,1886565,27738489,73428644.0,135332382.0,69472863.0,43728866,13324757,17470276,0,65859519.0,149049674.0,130486555.0,3962856,0,0,2105552,3449077,-5006200,1809035,48.67,27.65,105.49,56.82,87.55,3.23,2.66,3962855.96,12.45,6.272954432,20.91563643,-2.952673508,6.272954432,10.28894035,-23.81239292,2.341887272,-0.07996034,7.094230403,15.18601631,-52.64040009,7.505107148,1.101360013,2.263145499,2.145437334,2.0,4.0,4.0,3.0
17,CJ씨푸드,음식료품,A011150,12,2021,Annual,133389814.0,51224078.0,2571190,16745691,57953480.0,133389814.0,66278140.0,40773011,18843709,9404662,0,67111675.0,162142952.0,140111856.0,4499170,0,0,2204339,10911065,-2437292,-8790016,50.31,22.02,98.76,43.77,86.41,3.32,2.77,4499170.29,13.59,-1.435405164,10.6200173,-21.07510524,-1.435405164,-4.598519281,-6.759505266,1.901252877,8.784506298,13.53352229,4.691738793,216.347388,-51.31452998,1.215557224,2.416017064,2.446401664,2.0,4.0,4.0,3.0
18,CJ씨푸드,음식료품,A011150,12,2022,Annual,143409087.0,60241893.0,2981683,19897736,54722240.0,143409087.0,67719807.0,63686192,18327080,13489469,0,75689279.0,152701472.0,131165862.0,4135028,0,0,7419861,-905718,2360886,3602029,52.78,23.41,89.47,44.36,85.9,10.39,2.71,4135027.84,14.1,7.511272937,17.60464093,-5.575575444,7.511272937,2.175177215,56.19693135,12.78109062,-5.822935801,-8.093537252,236.6025371,-108.3009129,-196.8651274,1.064796347,2.017478222,2.254901169,2.0,3.0,3.0,3.0
19,CJ씨푸드,음식료품,A011150,12,2023,Annual,168208969.0,80537106.0,3636363,23783273,57570040.0,168208969.0,90158645.0,86175621,34460637,38044260,0,78050324.0,148348807.0,127479344.0,4139340,0,0,4435394,5511061,1501873,-6274051,46.4,23.3,115.51,50.22,85.93,5.77,2.79,4139339.99,14.07,17.29310361,33.68953396,5.204099832,17.29310361,33.13482273,35.31288069,3.119391585,-2.850440761,0.104279826,-40.22268072,-708.4742712,-36.38519607,0.881931611,1.900681501,1.64541966,4.0,5.0,3.0,4.0
20,CJ제일제당,음식료품,A097950,12,2020,Annual,25611892185.0,7469913474.0,2409369434,1861478883,10462045760.0,25611892185.0,15445453188.0,7082673561,1793738367,1647881072,2412810326,10166438997.0,24245725654.0,19059312372.0,1359551440,39905922,116857417,786425538,2001752173,-345091608,-1097921853,39.69,37.11,151.93,93.49,78.61,8.01,5.61,1359551440.0,21.39,-2.544612158,-5.956482573,-3.289277904,-2.544612158,-8.05813739,-13.6495008,7.224173301,8.47004385,51.59051182,311.6801153,-6.595296199,-89.18169128,0.946658899,2.384878881,1.569764601,5.0,6.0,5.0,5.0
21,CJ제일제당,음식료품,A097950,12,2021,Annual,26855804277.0,7725600945.0,2616118100,2338251516,11160866010.0,26855804277.0,16049003859.0,7915867743,2153028876,1455599563,1966024758,10806800418.0,26289227767.0,20507136770.0,1524429392,48689469,175943237,892393213,1686409257,-625359234,-1273855062,40.24,36.4,148.51,90.45,78.01,8.51,5.8,1524429392.0,21.99,4.85677545,3.422897359,6.679575544,4.85677545,3.907626818,11.76383713,6.298777981,8.428298423,12.12737872,13.47459739,-15.75334451,81.21542788,0.978903015,2.43265599,1.638059782,5.0,6.0,5.0,5.0
22,CJ제일제당,음식료품,A097950,12,2022,Annual,30013241845.0,9788044124.0,2914499020,3201446372,11912532880.0,30013241845.0,18484219204.0,9749512896,2562314004,2842769156,1772536200,11529022641.0,30079513121.0,23524738847.0,1664708210,63831140,244036645,802674084,1627293112,-1498466429,551586831,38.41,38.71,160.33,100.77,78.21,7.19,5.53,1664708210.0,21.79,11.75700245,26.69621682,6.734843598,11.75700245,15.17362303,23.16417116,6.68303471,14.41763671,9.202054141,-10.0537664,-3.505444764,139.616903,1.002208068,2.609025419,1.627307748,5.0,5.0,4.0,5.0
23,CJ제일제당,음식료품,A097950,12,2023,Annual,29606279551.0,9580237559.0,2733206062,2649405658,11875428266.0,29606279551.0,17826337301.0,9555630305,2169407256,2471827919,1445603057,11779942250.0,29023472909.0,22970895588.0,1291582413,49832662,205235135,559462096,2444759803,-702741211,-1658229045,39.79,37.79,151.33,94.98,79.15,4.8,4.45,1291582413.0,20.85,-1.355942474,-2.123065266,-0.311475438,-1.355942474,-3.55915441,-1.988638746,2.176417003,-3.510828808,-22.41388579,-30.30021684,50.23475396,-53.10263898,0.980314763,2.463804346,1.628123176,5.0,6.0,5.0,5.0
24,CS홀딩스,기타금융,A000590,12,2020,Annual,323725568.0,189858509.0,16303358,31197094,34338466.0,323725568.0,28164319.0,18974455,6127295,2070896,0,295561249.0,131637085.0,98462604.0,15901270,164871,9863,11835399,19478813,19294489,-3055358,91.3,0.77,9.53,0.85,74.8,4.07,12.08,15901269.82,25.2,3.00168939,-2.526856306,-14.96093439,3.00168939,0.090689724,-0.838120938,3.287942267,-2.470468695,-6.601687778,-28.71912802,1.016092979,55.26700637,0.406631721,0.445380054,4.673895541,1.0,2.0,3.0,2.0
25,CS홀딩스,기타금융,A000590,12,2021,Annual,353716996.0,189086293.0,23921662,45133423,35334454.0,353716996.0,41521128.0,29190456,10692015,3334477,0,312195868.0,159017955.0,118076365.0,19647702,125429,9709,21065821,8113505,-43981538,-4590077,88.26,1.15,13.3,1.3,74.25,6.93,12.36,19647701.65,25.75,9.264460693,-0.406732363,2.900502311,9.264460693,47.42457646,53.84081387,5.628146131,20.80027068,23.56058353,77.98995201,-58.34702556,-327.948706,0.449562664,0.50935317,3.829808164,1.0,2.0,4.0,3.0
26,CS홀딩스,기타금융,A000590,12,2022,Annual,364121571.0,213280099.0,23841226,47232515,34386484.0,364121571.0,33693421.0,22982073,7222652,3498022,0,330428150.0,175266452.0,141658049.0,15632045,111506,9525,18788498,17143930,4595962,-3457306,90.75,1.06,10.2,1.17,80.82,5.85,8.92,15632045.33,19.18,2.941497049,12.7951136,-2.68284887,2.941497049,-18.85234669,-21.26853722,5.840013872,10.21802664,-20.43830368,-10.81051149,111.3011578,-110.4497528,0.481340481,0.530422278,5.201800435,1.0,1.0,3.0,2.0
27,CS홀딩스,기타금융,A000590,12,2023,Annual,383909711.0,236509696.0,22914568,42387192,32806870.0,383909711.0,36702820.0,25133517,7189536,657115,0,347206891.0,171965240.0,134650387.0,19128718,89775,8582,22145558,28244135,-51793562,-7824023,90.44,0.39,10.57,0.43,78.3,6.54,11.12,19128717.94,21.7,5.434487154,10.89159144,-4.593706062,5.434487154,8.93171103,9.361400949,5.077878807,-1.883539013,22.36862164,17.8676337,64.74714374,-1226.936254,0.447931467,0.49528176,4.685341344,1.0,1.0,3.0,2.0
28,DB,서비스업,A012030,12,2020,Annual,472491491.0,88595763.0,48254799,1431330,1853998.0,472491491.0,158786944.0,117921290,17834671,3893183,0,313704547.0,272445840.0,209303874.0,26874196,0,12077934,6271086,18194187,-8980670,-15059994,66.39,17.38,50.62,26.18,76.82,2.39,9.86,26874196.0,23.18,30.10626831,5.57737738,-10.03093115,30.10626831,4.350499353,99.16282942,48.68133605,14.23037782,45.32083203,42.37951943,-41.31894586,2.607252283,0.576615336,0.868479092,1.715794971,1.0,3.0,3.0,3.0
29,DB,서비스업,A012030,12,2021,Annual,601998919.0,84468030.0,43747534,3438673,1642245.0,601998919.0,164214797.0,50552474,12346779,4120000,600000,437784123.0,326914605.0,265096737.0,23472667,0,12929409,21705064,18587525,-1050625,-19402734,72.72,11.22,37.51,15.43,81.09,5.78,7.18,23472667.41,18.91,27.40947307,-4.659063662,-11.42142548,27.40947307,3.418324494,-57.13032481,39.55300527,19.99251117,-12.65723075,246.1133207,2.1618883,-88.3012626,0.543048492,0.746748427,1.990774345,1.0,4.0,4.0,3.0
30,DB,서비스업,A012030,12,2022,Annual,414317385.0,114707456.0,53537541,5729621,1866495.0,414317385.0,129333891.0,110484852,25983981,6309634,0,284983494.0,401345502.0,334566971.0,23608623,0,13092259,5713048,27104962,-242761,-17403779,68.78,12.87,45.38,18.71,83.36,1.58,5.88,23608623.38,16.64,-31.17639053,35.79984759,13.655088,-31.17639053,-21.24102495,118.5547872,-34.90319109,22.76768791,0.579209853,-73.6787323,45.82340575,-76.89365854,0.968690952,1.408311395,3.103173491,1.0,3.0,4.0,3.0
31,DB,서비스업,A012030,12,2023,Annual,879384842.0,315718515.0,84519919,1484606,3185633.0,879384842.0,484173981.0,436432733,40423557,178096661,0,395210861.0,458583863.0,373820998.0,37022768,0,10020601,20304877,52445093,-1218424,133148846,44.94,21.87,122.51,48.66,81.52,5.97,8.07,37022768.32,18.48,112.249081,175.2380063,70.67460668,112.249081,274.3597113,295.0159005,38.67850922,14.26161766,56.81883691,255.4123298,93.48890067,401.9026944,0.521482565,1.16035238,0.947146854,1.0,3.0,2.0,2.0
32,DB하이텍,전기전자,A000990,12,2020,Annual,1178581197.0,459208127.0,102419519,51848770,674684075.0,1178581197.0,383996685.0,261704001,36813081,15209836,96717358,794584513.0,935919766.0,577034944.0,239335181,58511000,0,166025591,309982630,-265310218,-75974562,67.42,15.09,48.33,22.38,61.65,23.07,25.57,239335181.3,38.35,8.236957144,7.728719936,9.424707148,8.236957144,-13.56080492,19.11036513,23.25814213,15.91537394,32.01626813,58.66813074,92.44214264,114.0382154,0.794107159,1.177873153,2.437312098,4.0,5.0,4.0,4.0
33,DB하이텍,전기전자,A000990,12,2021,Annual,1549937896.0,815161899.0,134935586,66017138,657794905.0,1549937896.0,443888190.0,335336853,44247176,33620488,96499920,1106049706.0,1214682040.0,679485437.0,399106778,64222000,0,316891852,393129115,-252766500,-4884073,71.36,11.08,40.13,15.53,55.94,33.35,32.86,399106778.3,44.06,31.50879209,77.51469346,-2.503270883,31.50879209,15.59688074,28.13592903,39.19849782,29.78484739,66.75641932,90.86928111,26.82294972,-4.727943799,0.783697233,1.098216503,2.736459467,5.0,5.0,5.0,5.0
34,DB하이텍,전기전자,A000990,12,2022,Annual,2142165862.0,1327330066.0,122007611,79031920,752946807.0,2142165862.0,507381719.0,416099502,48542143,26652892,68499960,1634784144.0,1669476722.0,741652223.0,761884807,77174000,0,556227096,730905288,-708793931,-45816866,76.31,6.58,31.04,8.62,44.42,40.59,45.64,761884807.4,55.58,38.20978683,62.83023871,14.46528413,38.20978683,14.30394645,24.08403618,47.80385865,37.44145933,90.89748634,75.52584344,85.91990776,180.4145055,0.77934055,1.021221504,3.290376179,3.0,4.0,3.0,3.0
35,DB하이텍,전기전자,A000990,12,2023,Annual,2043378694.0,1027982955.0,109613110,81645552,950915130.0,2043378694.0,303296256.0,220150412,50101344,13123799,46833320,1740082438.0,1154223639.0,712204456.0,265437456,84040000,0,264149251,224258156,27488935,-146697210,85.16,5.63,17.43,6.61,61.7,15.65,23.0,265437456.4,38.3,-4.611555517,-22.55257518,26.29247128,-4.611555517,-40.22325901,-47.09188284,6.441112999,-30.86314869,-65.16042142,-52.51053879,-69.31775434,-103.878269,0.564860367,0.663315492,3.805598045,5.0,5.0,3.0,4.0
36,DI동일,유통업,A001530,12,2020,Annual,882559328.0,263486688.0,102707461,98734110,298161405.0,882559328.0,365891604.0,238880922,28036831,184305563,17056253,516667724.0,679668086.0,592409442.0,26370790,1941559,821020,24047324,34505039,9797815,-39750459,58.54,25.73,70.82,43.95,87.16,4.75,3.88,26370789.95,12.84,-0.661344093,2.71332255,-2.854147088,-0.661344093,-6.897638933,-9.866683764,4.285533017,-0.76774753,51.24258377,76.11966162,-32.76373699,-143.2752587,0.770110365,1.315483926,1.857566773,1.0,2.0,2.0,1.0
37,DI동일,유통업,A001530,12,2021,Annual,993144117.0,349477508.0,113828630,142126368,295866911.0,993144117.0,419638628.0,306523415,42899050,230615812,16309032,573505490.0,813085258.0,701450573.0,48592980,2505024,1202003,46334632,23170994,-17650248,11892021,57.75,25.26,73.17,43.75,86.27,8.5,5.98,48592979.66,13.73,12.53001192,32.63573604,-0.769547621,12.53001192,14.68932968,28.31640653,11.00083542,19.62975381,84.26819978,92.68103179,-32.84750671,-280.1447364,0.818698157,1.41774625,1.937584397,1.0,2.0,4.0,2.0
38,DI동일,유통업,A001530,12,2022,Annual,997884899.0,335150513.0,112756753,137798543,296508119.0,997884899.0,378689104.0,269797533,31549697,204235509,6649435,619195795.0,829928717.0,723449679.0,44754403,1830474,1425503,57491368,38954775,-38471234,-7311474,62.05,24.07,61.16,38.8,87.17,9.64,5.39,44754402.51,12.83,0.477350862,-4.099547087,0.216721768,0.477350862,-9.758282786,-11.98142791,7.966847013,2.071548935,-7.899447616,24.07861144,68.11870479,117.9642688,0.831687821,1.340333258,2.191583302,1.0,2.0,2.0,1.0
39,DI동일,유통업,A001530,12,2023,Annual,975653235.0,307955942.0,98437923,115217109,295912929.0,975653235.0,370119040.0,290898144,28041555,206180126,5863883,605534194.0,682872127.0,620543126.0,6304538,2279833,1466325,5995806,38438794,-23237433,-12787760,62.06,25.04,61.12,40.35,90.87,0.98,0.92,6304538.05,9.13,-2.227878588,-8.114136767,-0.200733121,-2.227878588,-2.263087031,7.820905835,-2.206345894,-17.71918322,-85.91303296,-89.57094568,-1.32456419,-39.5979006,0.699912738,1.127718523,1.84500675,1.0,1.0,2.0,1.0
40,DL,화학,A000210,12,2020,Annual,13901859840.0,9327817395.0,203873006,145507033,1457813307.0,13901859840.0,10690535920.0,8367655726,140934000,153133577,1200064563,3211323920.0,1566148812.0,1251799226.0,119049766,0,329000,572657163,1366185206,-1475144250,368863111,23.1,17.14,332.9,74.22,79.93,11.51,7.6,119049765.7,20.07,3.396266629,38.40142725,-27.73589906,3.396266629,59.35765436,95.89771234,-52.33095322,-5.678305805,-12.45425818,-19.37899679,43.47555452,974.45687,0.112657503,0.487695683,0.146498625,5.0,4.0,4.0,4.0
41,DL,화학,A000210,12,2021,Annual,8180715294.0,2512731845.0,263539391,329716748,1508445024.0,8180715294.0,3793988664.0,1460930582,266381624,535861675,1394066335,4386726630.0,2358774797.0,1937318660.0,193162085,0,442000,728618667,300778141,-175168342,497735394,53.62,36.25,86.49,67.6,82.13,19.18,8.19,193162085.4,17.87,-41.15380684,-73.06195288,3.473127647,-41.15380684,-64.51077203,-82.54074224,36.60181094,50.60987685,62.25322526,27.23470762,-77.98408739,-88.1253415,0.288333564,0.537707269,0.621713718,6.0,6.0,4.0,5.0
42,DL,화학,A000210,12,2022,Annual,12004032770.0,3002744413.0,606577254,1155096118,3600621634.0,12004032770.0,7401228917.0,2323118787,676393420,575543000,3752956000,4602803853.0,5173707170.0,4167603808.0,284470889,66466000,1450000,98152635,227911058,-2299569337,1204547617,38.34,44.89,160.8,117.07,80.55,2.18,5.5,284470889.0,19.45,46.73573567,19.50118828,138.6975711,46.73573567,95.07778152,59.0163705,4.925705229,119.3387506,47.27056244,-86.52894313,-24.2261897,1212.77679,0.430997421,1.124033814,0.699033529,5.0,6.0,5.0,5.0
43,DL,화학,A000210,12,2023,Annual,12119563560.0,2818251797.0,557337843,1000698204,3962864417.0,12119563560.0,7586162396.0,3123550526,581059023,970331000,3377112000,4533401164.0,5017815821.0,4091724341.0,150696392,84904000,2236000,-120978169,325036281,-587632974,240970367,37.41,47.63,167.34,127.35,81.54,-2.65,3.0,150696392.0,18.46,0.962433144,-6.144133187,10.06056231,0.962433144,2.498686111,34.45504997,-1.507835033,-3.013145968,-47.02572466,-223.2551413,42.61540614,-74.4459554,0.414026115,1.106854576,0.661443238,5.0,5.0,5.0,5.0
44,DN오토모티브,전기전자,A007340,12,2020,Annual,961755008.0,476131998.0,148462760,131914944,297018824.0,961755008.0,307077824.0,290885880,107090115,121971560,8106175,654677184.0,803096377.0,679033394.0,69581437,258243,112262,48427398,105541543,-48012398,-13606370,68.07,14.56,46.91,21.39,84.55,7.56,8.66,69581437.12,15.45,5.484948449,10.24594741,-7.132440645,5.484948449,7.503295156,8.388675723,4.564121678,-13.6244285,-13.27244573,-29.085802,16.55879448,-48.88520375,0.835032176,1.22670592,2.61528614,3.0,2.0,3.0,3.0
45,DN오토모티브,전기전자,A007340,12,2021,Annual,1484962433.0,1077073233.0,161016944,184422721,290539800.0,1484962433.0,770989552.0,558066307,100818820,393468486,3517843,713972881.0,930752730.0,780624256.0,89645343,389104,652529,85081181,40896237,-67941301,445348330,48.08,40.8,107.99,84.87,83.87,12.43,9.63,89645343.41,16.13,54.40132057,126.2131589,-2.181351307,54.40132057,151.0730153,91.85060031,9.057242019,15.89552097,28.83514176,75.68811151,-61.25105258,41.50782679,0.626785371,1.303624766,1.207218344,3.0,2.0,4.0,3.0
46,DN오토모티브,전기전자,A007340,12,2022,Annual,4591590752.0,1775650460.0,385312108,659977419,711569595.0,4591590752.0,3460082192.0,1358459214,340103270,521110576,1872331503,1131508560.0,3156376224.0,2423676521.0,421528486,52019461,11639832,184899013,152952368,-1745898296,1539563938,24.64,58.96,305.79,239.25,76.79,20.04,13.35,421528485.9,23.21,209.2058526,64.85884205,144.91295,209.2058526,348.784576,143.4225462,58.48060761,239.1208129,370.2179409,117.320694,274.0010799,2469.715726,0.687425425,2.789529249,0.912225794,2.0,1.0,3.0,2.0
47,DN오토모티브,전기전자,A007340,12,2023,Annual,4567386501.0,1740312508.0,414269401,626773902,749158638.0,4567386501.0,3172968753.0,1404917464,318353344,542662849,1634874106,1394417749.0,3269243065.0,2443559361.0,490389697,66152180,10380908,283445371,356302607,-89884641,-334690063,30.53,53.06,227.55,173.78,74.74,22.44,15.0,490389697.2,25.26,-0.527143038,-1.990141235,5.282553283,-0.527143038,-8.297879156,3.41992233,23.23528061,3.575836117,16.33607533,53.29739537,132.950043,-94.85166798,0.715779815,2.344521982,1.03034203,2.0,3.0,1.0,2.0
48,DRB동일,화학,A004840,12,2020,Annual,776434763.0,360352120.0,91500033,78607515,370927859.0,776434763.0,312819481.0,240636808,35462005,146729121,42876808,463615282.0,496638329.0,388081418.0,21049960,8142990,249389,6267807,51978782,-68333033,37438487,59.71,27.36,67.47,45.82,78.14,1.36,4.24,21049959.93,21.86,4.180426263,12.68712042,-1.915749339,4.180426263,10.24191211,7.561577272,0.45364332,-9.206050437,-20.49225548,-53.50219796,24.25631403,66.07200799,0.639639481,1.071229419,1.587619567,3.0,3.0,3.0,3.0
49,DRB동일,화학,A004840,12,2021,Annual,831956562.0,384837853.0,128277650,110920541,392898062.0,831956562.0,356400810.0,311773257,40808181,192711014,23743589,475555752.0,551337200.0,444165665.0,577562,8114512,171467,-2796740,-48338768,8215137,25514303,57.16,29.92,74.94,52.33,80.56,-0.6,0.1,577562.49,19.44,7.15086465,6.794946288,5.923039337,7.15086465,13.93178227,29.56174892,2.575512599,11.0138239,-97.25623232,-144.6207102,-192.9971156,-112.0222045,0.662699503,1.159353446,1.546958325,3.0,4.0,4.0,4.0
50,DRB동일,화학,A004840,12,2022,Annual,945238495.0,475692074.0,146658474,142723632,397591091.0,945238495.0,465469810.0,400359408,54832748,261081289,40507615,479768685.0,661814016.0,515831073.0,12110321,8228478,391546,3536815,-11637695,-28563459,77976277,50.76,34.87,97.02,68.71,77.94,0.74,1.83,12110321.25,22.06,13.61632784,23.60844192,1.194464787,13.61632784,30.60290463,28.41364646,0.88589676,20.03797603,1996.80017,-226.4620594,-75.9247174,-447.693033,0.70015559,1.379443963,1.421819422,1.0,4.0,3.0,2.0
51,DRB동일,화학,A004840,12,2023,Annual,963651592.0,508096734.0,162349978,123096765,403744029.0,963651592.0,465541738.0,396123602,61681513,235490377,39770278,498109854.0,737777768.0,592624492.0,35845946,11805617,284416,21854908,102867585,-52762516,-40983299,51.69,30.7,93.46,59.4,80.33,4.47,4.86,35845945.52,19.67,1.947984249,6.812108457,1.547554294,1.947984249,0.015452774,-1.058000865,3.822919164,11.4781117,195.9950112,517.9262415,-983.917176,84.72033097,0.76560634,1.481154733,1.584772552,3.0,5.0,4.0,4.0
52,DSR제강,철강금속,A069730,12,2020,Annual,206252816.0,86633729.0,41295754,33293213,52914122.0,206252816.0,59997585.0,54655368,10289540,31229178,0,146255230.0,176206567.0,159888302.0,3534043,835726,50293,5279451,12729487,-13155061,-779476,70.91,16.28,41.02,22.96,90.74,3.66,2.01,3534042.58,9.26,2.290934517,2.579497494,-6.239823357,2.290934517,0.37332517,3.387948525,3.098946947,-7.976116232,-32.08039784,-21.86716926,-12.43775212,184.609871,0.854323206,1.204788143,2.936894327,2.0,3.0,2.0,2.0
53,DSR제강,철강금속,A069730,12,2021,Annual,241710739.0,122540527.0,53145321,50813923,50598605.0,241710739.0,87876177.0,82516620,13469753,54890114,0,153834562.0,207142760.0,189468793.0,4291637,927038,32873,7620490,-13140395,1128359,21223412,63.64,22.82,57.12,35.86,91.47,5.08,2.07,4291637.48,8.53,17.19148552,41.44667258,-4.375990591,17.19148552,46.46619026,50.9762408,5.182263909,17.55677642,21.43703401,44.34247046,-203.2280013,-108.5773757,0.856986168,1.346529397,2.357211784,2.0,2.0,4.0,2.0
54,DSR제강,철강금속,A069730,12,2022,Annual,259398157.0,127187046.0,60296615,46821544,48004454.0,259398157.0,76302600.0,71887479,9644414,42567752,0,183095557.0,261687162.0,218618572.0,26367414,1286949,148060,28926448,20596556,-16704480,-11160552,70.58,16.85,41.67,23.88,83.54,17.17,10.08,26367413.76,16.46,7.317597089,3.791822276,-5.126921977,7.317597089,-13.17032374,-12.88121229,19.02107993,26.33179262,514.3905927,279.5877693,-256.7422897,-1580.422454,1.008824292,1.429238187,3.429596921,1.0,2.0,3.0,2.0
55,DSR제강,철강금속,A069730,12,2023,Annual,262988107.0,111012055.0,49765093,38040687,46192838.0,262988107.0,67790249.0,55679196,12957670,24624123,0,195197858.0,212953621.0,173610268.0,23494982,1261844,64801,12943788,41711758,-24379428,-18820628,74.22,9.71,34.73,13.09,81.52,6.84,11.03,23494981.83,18.48,1.383953549,-12.71748304,-3.773849818,1.383953549,-11.15604318,-22.54674002,6.609827785,-18.62282453,-10.89387075,-55.25275692,102.51812,45.94544697,0.809746203,1.090962899,3.141360655,2.0,2.0,3.0,2.0
56,E1,유통업,A017940,12,2020,Annual,3731448422.0,1358137166.0,505644552,418597248,950376419.0,3731448422.0,2487985637.0,1637841242,366274788,276666785,21997000,1243462785.0,3927554237.0,3613110785.0,39530859,0,17791258,56330569,175086208,-72870708,-25541950,33.32,46.55,200.09,139.7,91.99,4.6,1.01,39530859.09,8.01,3.796107959,-3.818526825,1.929481475,3.796107959,4.026244429,48.50641911,3.338682299,-14.7716087,-62.81545773,-207.4959634,220.1227203,4043.665462,1.052554878,3.158561948,1.578608083,2.0,5.0,4.0,3.0
57,E1,유통업,A017940,12,2021,Annual,3999326311.0,1629020624.0,616352618,466148349,933545823.0,3999326311.0,2625919366.0,1311736229,409018723,283308617,387844343,1373406946.0,5152300897.0,4880390607.0,5575315,0,17997652,138568375,51299646,-83904028,-17039582,34.34,44.32,191.2,129.06,94.72,10.59,0.11,5575314.5,5.28,7.178925144,19.94522091,-1.770939984,7.178925144,5.543992174,-19.91066073,10.45018496,31.18344359,-85.89629687,145.991435,-70.70035008,15.14095348,1.288292201,3.751474326,1.962094101,4.0,5.0,4.0,4.0
